,GEOGRAPHY_CODE,All categories: Dwelling type,All categories: Household spaces,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment: In a commercial building","Flat, maisonette or apartment: Part of a converted or shared house (including bed-sits)","Flat, maisonette or apartment: Purpose-built block of flats or tenement",Household spaces with at least one usual resident,Household spaces with no usual residents,Shared dwelling,Shared dwelling: Three or more household spaces,Shared dwelling: Two household spaces,Unshared dwelling,Whole house or bungalow: Detached,Whole house or bungalow: Semi-detached,Whole house or bungalow: Terraced (including end-terrace)
1845,E02001898,2724.0,1.0,0.0,0.007342143906020558,0.0047723935389133625,0.08516886930983847,0.9779735682819384,0.022026431718061675,0.0,0.0,0.0,1.0,0.09765051395007342,0.7661527165932452,0.038913362701908955
1846,E02001899,3319.0,1.0015064778547755,0.00030129557095510696,0.006628502561012353,0.012051822838204279,0.14070503163603496,0.968966556191624,0.032539921663151554,0.00030129557095510696,0.00030129557095510696,0.0,0.9996987044290448,0.2889424525459476,0.36517023199758963,0.18770714070503164
1847,E02001900,2691.0,1.00297287253809,0.0003716090672612412,0.0037160906726124115,0.04830917874396135,0.483835005574136,0.9754738015607581,0.027499070977331848,0.0014864362690449647,0.0007432181345224824,0.0007432181345224824,0.998513563730955,0.13749535488665923,0.18840579710144928,0.1408398364920104
1848,E02001901,3855.0,1.0044098573281453,0.00025940337224383917,0.018158236057068743,0.045136186770428015,0.24072632944228275,0.9538261997405967,0.05058365758754864,0.0010376134889753567,0.0010376134889753567,0.0,0.9989623865110246,0.05940337224383917,0.20881971465629054,0.43190661478599224
1849,E02001902,2547.0,1.0,0.0,0.015312131919905771,0.005496662740478995,0.10522182960345504,0.9764428739693758,0.023557126030624265,0.0,0.0,0.0,1.0,0.04397330192383196,0.6258343148802513,0.20416175893207694
1850,E02001903,2056.0,1.0043774319066148,0.0,0.02529182879377432,0.03745136186770428,0.1303501945525292,0.980544747081712,0.023832684824902722,0.00048638132295719845,0.00048638132295719845,0.0,0.9995136186770428,0.08511673151750973,0.17655642023346305,0.5496108949416343
1851,E02001904,2714.0,1.003316138540899,0.0007369196757553427,0.01989683124539425,0.061532792925571116,0.07111274871039057,0.9646278555637435,0.03868828297715549,0.001105379513633014,0.0007369196757553427,0.00036845983787767134,0.998894620486367,0.07111274871039057,0.26713338246131174,0.5117907148120855
1852,E02001905,2719.0,1.0029422581831555,0.000735564545788893,0.010297903641044501,0.025376976829716808,0.4115483633688856,0.948142699521883,0.05479955866127253,0.0003677822728944465,0.0003677822728944465,0.0,0.9996322177271055,0.261125413755057,0.08275101140125046,0.2111070246414123
1853,E02001906,3920.0,1.0002551020408164,0.0,0.01096938775510204,0.003826530612244898,0.06836734693877551,0.9688775510204082,0.031377551020408165,0.00025510204081632655,0.0,0.00025510204081632655,0.9997448979591836,0.09107142857142857,0.6456632653061225,0.18035714285714285
1854,E02001907,4230.0,1.0,0.0,0.02056737588652482,0.008274231678486997,0.16784869976359337,0.9728132387706856,0.027186761229314422,0.0,0.0,0.0,1.0,0.05626477541371158,0.6617021276595745,0.08534278959810875
1855,E02001908,2260.0,1.0008849557522124,0.001327433628318584,0.033628318584070796,0.022123893805309734,0.05398230088495575,0.963716814159292,0.03716814159292035,0.0004424778761061947,0.0004424778761061947,0.0,0.9995575221238938,0.09336283185840707,0.13274336283185842,0.6637168141592921
1856,E02001909,2358.0,1.0012722646310432,0.0008481764206955047,0.01993214588634436,0.05131467345207803,0.136980491942324,0.9745547073791349,0.026717557251908396,0.0008481764206955047,0.00042408821034775233,0.00042408821034775233,0.9991518235793045,0.09245122985581,0.15097540288379982,0.5487701441899915
1857,E02001910,2383.0,1.004616030214016,0.000419639110365086,0.02349979018044482,0.10742761225346202,0.21737305916911456,0.9777591271506504,0.026856903063365505,0.00209819555182543,0.001258917331095258,0.000839278220730172,0.9979018044481746,0.06966009232060429,0.16701636592530425,0.4192194712547209
1858,E02001911,3429.0,1.0008748906386702,0.0,0.007290755322251386,0.017497812773403325,0.24438611840186644,0.9673374161563137,0.033537474482356375,0.0005832604257801109,0.00029163021289005544,0.00029163021289005544,0.9994167395742198,0.05016039661708953,0.3937007874015748,0.2878390201224847
1859,E02001913,3403.0,1.002644725242433,0.0005877167205406994,0.0032324419629738465,0.03349985307081987,0.3370555392300911,0.9665001469291802,0.03614457831325301,0.0005877167205406994,0.0002938583602703497,0.0002938583602703497,0.9994122832794593,0.11636791066705848,0.25595063179547456,0.25595063179547456
1860,E02001914,2314.0,1.002160760587727,0.000432152117545376,0.009075194468452896,0.07476231633535005,0.20613656006914433,0.9485738980121002,0.05358686257562662,0.0012964563526361278,0.000864304235090752,0.000432152117545376,0.9987035436473639,0.2549697493517718,0.13958513396715644,0.317199654278306
1861,E02001915,4931.0,1.0131819103630095,0.00040559724193875484,0.018860271750152098,0.0835530318393835,0.21395254512269316,0.9839789089434192,0.029203001419590348,0.003447576556479416,0.0026363820726019063,0.0008111944838775097,0.9965524234435206,0.0799026566619347,0.3583451632528899,0.25816264449401743
1862,E02001916,3190.0,1.0078369905956113,0.0,0.020689655172413793,0.05799373040752351,0.0670846394984326,0.9670846394984326,0.04075235109717868,0.00219435736677116,0.0018808777429467085,0.00031347962382445143,0.9978056426332288,0.06050156739811912,0.3758620689655172,0.42570532915360504
1863,E02001918,4189.0,1.0233946049176414,0.00047744091668656003,0.0167104320840296,0.23490093100978754,0.3153497254714729,0.9742181904989258,0.04917641441871568,0.005729291000238721,0.00405824779183576,0.0016710432084029601,0.9942707089997613,0.0966817856290284,0.17522081642396753,0.1840534733826689
1864,E02001919,2697.0,1.0296625880608083,0.0003707823507601038,0.0011123470522803114,0.20170559881349648,0.3692992213570634,0.9729328883945124,0.05672969966629588,0.0070448646644419724,0.006674082313681869,0.0003707823507601038,0.992955135335558,0.164256581386726,0.15276232851316277,0.14015572858731926
1865,E02001920,3319.0,1.0,0.0,0.00391684242241639,0.006628502561012353,0.20970171738475443,0.9810183790298282,0.01898162097017174,0.0,0.0,0.0,1.0,0.0738174148840012,0.2124133775233504,0.4935221452244652
1866,E02001921,3348.0,1.0,0.0,0.006571087216248507,0.012544802867383513,0.07048984468339307,0.9805854241338112,0.01941457586618877,0.0,0.0,0.0,1.0,0.09528076463560335,0.5104540023894862,0.3046594982078853
1867,E02001922,3138.0,1.0025493945188018,0.00031867431485022306,0.033779477374123644,0.021351179094964947,0.06437221159974506,0.9541108986615678,0.04843849585723391,0.0006373486297004461,0.0006373486297004461,0.0,0.9993626513702996,0.042702358189929894,0.1462715105162524,0.6937539834289357
1868,E02001923,3468.0,1.0063437139561706,0.0002883506343713956,0.014994232987312572,0.04152249134948097,0.104959630911188,0.9746251441753172,0.031718569780853516,0.002018454440599769,0.0014417531718569781,0.0005767012687427913,0.9979815455594002,0.09429065743944637,0.4362745098039216,0.3140138408304498
1869,E02001924,2461.0,1.0004063388866316,0.0,0.016253555465258026,0.029256399837464444,0.12474603819585535,0.9735879723689557,0.026818366517675742,0.0004063388866314506,0.0,0.0004063388866314506,0.9995936611133686,0.048354327509142626,0.6046322633075986,0.17716375457131248
1870,E02001925,2911.0,1.0013740982480248,0.00034352456200618345,0.009618687736173137,0.024390243902439025,0.2033665407076606,0.9659910683613878,0.03538302988663689,0.0010305736860185502,0.00034352456200618345,0.0006870491240123669,0.9989694263139814,0.09893507385778083,0.5135692201992442,0.1511508072827207
1871,E02001926,2973.0,1.008409014463505,0.0,0.010090817356205853,0.02657248570467541,0.10191725529767912,0.9515640766902119,0.05684493777329297,0.0010090817356205853,0.0003363605785401951,0.0006727211570803902,0.9989909182643795,0.11604439959636731,0.3410696266397578,0.4127144298688194
1872,E02001927,3301.0,1.0003029385034838,0.0,0.016661617691608604,0.03907906694940927,0.11087549227506815,0.9709179036655559,0.0293850348379279,0.0003029385034837928,0.0,0.0003029385034837928,0.9996970614965162,0.06422296273856407,0.44138139957588607,0.3280823992729476
1873,E02001928,3051.0,1.0,0.0,0.0075385119632907244,0.017699115044247787,0.17797443461160276,0.984267453294002,0.015732546705998034,0.0,0.0,0.0,1.0,0.07046869878728286,0.3779088823336611,0.34841035725991476
1874,E02001929,3777.0,1.0002647603918453,0.0005295207836907599,0.006354249404289118,0.05215779719353985,0.04553878739740535,0.9769658459094519,0.023298914482393435,0.00026476039184537993,0.0,0.00026476039184537993,0.9997352396081546,0.03706645485835319,0.3418056658723855,0.5168122848821817
1875,E02001930,3349.0,1.0020901761719916,0.00029859659599880563,0.025380710659898477,0.050761421319796954,0.06001791579575993,0.9564048969841744,0.04568527918781726,0.0008957897879964168,0.00029859659599880563,0.0005971931919976113,0.9991042102120036,0.0797252911316811,0.19886533293520453,0.5870409077336518
1876,E02001931,3186.0,1.0,0.0,0.01349654739485248,0.019146264908976772,0.147834274952919,0.9626490897677339,0.037350910232266166,0.0,0.0,0.0,1.0,0.2598870056497175,0.43063402385436284,0.12900188323917136
1877,E02001932,3033.0,1.0009891196834817,0.0,0.00791295746785361,0.01252884932410155,0.18100890207715134,0.9406528189910979,0.06033630069238378,0.0006594131223211342,0.0003297065611605671,0.0003297065611605671,0.9993405868776789,0.05670952851961754,0.42631058358061324,0.3165182987141444
1878,E02001933,3198.0,1.0003126954346466,0.0,0.007817385866166354,0.03533458411507192,0.09974984365228268,0.9752970606629143,0.025015634771732333,0.00031269543464665416,0.0,0.00031269543464665416,0.9996873045653534,0.040337711069418386,0.39305816135084426,0.42401500938086306
1879,E02001934,2369.0,1.0025327142254115,0.0,0.024905023216547067,0.010552975939214858,0.019839594765723934,0.9696074292950612,0.03292528493035036,0.00042211903756859433,0.00042211903756859433,0.0,0.9995778809624314,0.1561840439003799,0.6648374841705361,0.1262135922330097
1880,E02001935,3301.0,1.0,0.0,0.007270524083611027,0.009391093607997577,0.08936685852771888,0.980914874280521,0.019085125719478947,0.0,0.0,0.0,1.0,0.09784913662526507,0.538018782187216,0.25810360496819146
1881,E02001936,2625.0,1.0060952380952382,0.0007619047619047619,0.004190476190476191,0.029333333333333333,0.176,0.979047619047619,0.027047619047619046,0.0019047619047619048,0.001142857142857143,0.0007619047619047619,0.9980952380952381,0.1961904761904762,0.5340952380952381,0.06552380952380953
1882,E02001937,3334.0,1.0002999400119976,0.0,0.01199760047990402,0.021295740851829635,0.21475704859028194,0.974505098980204,0.02579484103179364,0.00029994001199760045,0.0,0.00029994001199760045,0.9997000599880024,0.06868626274745052,0.3290341931613677,0.35452909418116374
1883,E02001938,3454.0,1.003474232773596,0.0,0.049797336421540245,0.039953676896352056,0.061667631731326,0.9513607411696584,0.05211349160393746,0.002026635784597568,0.0005790387955993051,0.0014475969889982628,0.9979733642154024,0.04169079328314997,0.19137232194557036,0.6189924724956573
1884,E02001939,2926.0,1.0,0.0,0.0010252904989747095,0.004442925495557075,0.417634996582365,0.9849624060150376,0.015037593984962405,0.0,0.0,0.0,1.0,0.11312371838687628,0.32604237867395763,0.13773069036226931
1885,E02001941,2593.0,1.0003856536829927,0.0,0.006941766293868106,0.03702275356729657,0.14693405322020825,0.9714616274585423,0.028924026224450443,0.0003856536829926726,0.0,0.0003856536829926726,0.9996143463170073,0.044350173544157344,0.42267643655996917,0.34246047049749323
1886,E02001942,3055.0,1.007201309328969,0.0,0.019639934533551555,0.0690671031096563,0.2988543371522095,0.9725040916530279,0.03469721767594108,0.0016366612111292963,0.001309328968903437,0.0003273322422258593,0.9983633387888707,0.08085106382978724,0.29034369885433714,0.24844517184942716
1887,E02001943,2666.0,1.0,0.0,0.010127531882970742,0.012378094523630907,0.10427606901725431,0.9726181545386346,0.02738184546136534,0.0,0.0,0.0,1.0,0.11477869467366841,0.4006001500375094,0.35783945986496624
1888,E02001944,3505.0,1.0,0.0,0.005706134094151213,0.00456490727532097,0.2174037089871612,0.9731811697574893,0.026818830242510697,0.0,0.0,0.0,1.0,0.07018544935805991,0.5118402282453638,0.19029957203994294
1889,E02001945,3166.0,1.0006317119393557,0.0,0.006317119393556538,0.05243209096651927,0.059065066329753634,0.9785217940619078,0.022109917877447885,0.0003158559696778269,0.0003158559696778269,0.0,0.9996841440303221,0.030006317119393555,0.4472520530638029,0.40555906506632977
1890,E02001946,3263.0,1.0006129328838491,0.0,0.010419859025436715,0.009806926141587496,0.11247318418633159,0.9785473490652774,0.022065583818571866,0.0006129328838492185,0.0,0.0006129328838492185,0.9993870671161508,0.1752988047808765,0.5602206558381857,0.1323935029114312
1891,E02001947,3006.0,1.0006653359946773,0.00033266799733865603,0.009647371922821025,0.006986027944111776,0.35129740518962077,0.9544244843646041,0.04624085163007319,0.00033266799733865603,0.00033266799733865603,0.0,0.9996673320026613,0.029940119760479042,0.2298735861610113,0.37258815701929476
1892,E02001948,3154.0,1.001268230818009,0.0,0.016487000634115408,0.014267596702599873,0.0963855421686747,0.9743183259353202,0.026949904882688648,0.0003170577045022194,0.0003170577045022194,0.0,0.9996829422954978,0.06848446417247939,0.4787571337983513,0.3268864933417882
1893,E02001949,2558.0,1.0,0.0,0.00547302580140735,0.014855355746677092,0.2982799061767005,0.9706802189210321,0.029319781078967943,0.0,0.0,0.0,1.0,0.06293979671618452,0.35887412040656763,0.2595777951524629
1894,E02001950,3701.0,1.0,0.0,0.01621183463928668,0.011618481491488787,0.15104025938935423,0.9748716563091057,0.025128343690894353,0.0,0.0,0.0,1.0,0.1075385031072683,0.5930829505539044,0.12050797081869764
1895,E02001951,3627.0,1.0002757099531292,0.00027570995312930797,0.0044113592500689275,0.011855527984560243,0.18472566859663633,0.9851116625310173,0.015164047422111939,0.00027570995312930797,0.0,0.00027570995312930797,0.9997242900468707,0.05734767025089606,0.2961124896608768,0.44554728425696166
1896,E02001952,4236.0,1.0,0.00023607176581680832,0.012747875354107648,0.022898961284230405,0.336166194523135,0.9572710103871577,0.04272898961284231,0.0,0.0,0.0,1.0,0.046506137865911235,0.3340415486307838,0.2474032105760151
1897,E02001953,3041.0,1.0,0.0,0.0046037487668530086,0.006905623150279513,0.14304505097007564,0.9743505425846761,0.025649457415323908,0.0,0.0,0.0,1.0,0.19631700098651758,0.3893456099967116,0.25978296612956264
1898,E02001954,3453.0,1.0,0.0005792064871126556,0.006371271358239212,0.01216333622936577,0.22560092673037938,0.9846510280915146,0.015348971908485375,0.0,0.0,0.0,1.0,0.05386620330147698,0.30871705763104546,0.39270199826238056
1899,E02001955,2791.0,1.0,0.0,0.012182013615191688,0.007524184879971337,0.16624865639555714,0.9810103905410247,0.01898960945897528,0.0,0.0,0.0,1.0,0.05374417771408097,0.4288785381583662,0.3314224292368327
1900,E02001956,2759.0,1.0,0.0,0.004711852120333454,0.010873504893077202,0.18303733236679956,0.972816237767307,0.027183762232693004,0.0,0.0,0.0,1.0,0.12504530627038782,0.4878579195360638,0.18847408481333816
1901,E02001957,3350.0,1.0002985074626867,0.0,0.007164179104477612,0.008955223880597015,0.08119402985074627,0.98,0.020298507462686566,0.00029850746268656717,0.0,0.00029850746268656717,0.9997014925373134,0.05791044776119403,0.5316417910447762,0.31343283582089554
1902,E02001958,3379.0,1.0002959455460196,0.01716484166913288,0.005918910920390648,0.015093222846996152,0.18171056525599288,0.9671500443918319,0.033145901154187626,0.0002959455460195324,0.0,0.0002959455460195324,0.9997040544539805,0.1331754957087896,0.24711453092630956,0.4001183782184078
1903,E02001959,2470.0,1.0,0.0,0.015789473684210527,0.004453441295546558,0.014574898785425101,0.962753036437247,0.03724696356275304,0.0,0.0,0.0,1.0,0.09716599190283401,0.4117408906882591,0.4562753036437247
1904,E02001961,3354.0,1.0014907573047107,0.0002981514609421586,0.00655933214072749,0.007155635062611807,0.26446034585569467,0.9770423375074538,0.024448419797257006,0.0008944543828264759,0.0005963029218843172,0.0002981514609421586,0.9991055456171736,0.057841383422778773,0.32319618366129993,0.34197972570065593
1905,E02001962,2318.0,1.0021570319240725,0.0,0.011647972389991372,0.025021570319240724,0.026747195858498704,0.955565142364107,0.04659188955996549,0.0008628127696289905,0.0004314063848144953,0.0004314063848144953,0.999137187230371,0.07635893011216566,0.27610008628127697,0.586281276962899
1906,E02001963,2538.0,1.0003940110323088,0.0,0.004334121355397951,0.00512214342001576,0.09259259259259259,0.9617809298660362,0.038613081166272656,0.0003940110323089047,0.0,0.0003940110323089047,0.9996059889676912,0.1095350669818755,0.3337273443656422,0.45508274231678486
1907,E02001964,3513.0,1.0011386279533163,0.0002846569883290635,0.0019925989183034445,0.0034158838599487617,0.2174779390834045,0.9342442356959864,0.06689439225732992,0.0008539709649871904,0.0002846569883290635,0.000569313976658127,0.9991460290350128,0.08226586962709935,0.26216908625106744,0.4335325932251637
1908,E02001965,3391.0,1.0,0.0,0.005603066941905043,0.002948982601002654,0.13594809790622236,0.9758183426717782,0.024181657328221765,0.0,0.0,0.0,1.0,0.1781185491005603,0.4013565319964612,0.2760247714538484
1909,E02001966,2305.0,1.0017353579175705,0.0008676789587852494,0.020390455531453362,0.018655097613882864,0.11323210412147505,0.9665943600867679,0.0351409978308026,0.0008676789587852494,0.0004338394793926247,0.0004338394793926247,0.9991323210412147,0.11670281995661605,0.22169197396963122,0.5101952277657267
1910,E02001967,2773.0,1.0,0.01298232960692391,0.005048683736025965,0.00576992426974396,0.12621709340064913,0.9549224666426254,0.04507753335737468,0.0,0.0,0.0,1.0,0.26902271907681213,0.37648755860079336,0.20447169130905157
1911,E02001968,2807.0,1.0,0.0003562522265764161,0.022443890274314215,0.009262557890986818,0.018881368008550052,0.9593872461702886,0.04061275382971143,0.0,0.0,0.0,1.0,0.06946918418240114,0.22443890274314215,0.6551478446740292
1912,E02001969,2753.0,1.0,0.0,0.012350163458045769,0.010897203051216855,0.09734834725753723,0.9723937522702506,0.027606247729749366,0.0,0.0,0.0,1.0,0.025063567017798764,0.2945877224845623,0.5597529967308391
1913,E02001970,2534.0,1.0,0.040647198105761645,0.005130228887134964,0.006314127861089187,0.1803472770323599,0.9763220205209155,0.02367797947908445,0.0,0.0,0.0,1.0,0.04498816101026046,0.3784530386740331,0.3441199684293607
1914,E02001971,2458.0,1.0028478437754271,0.0,0.007323026851098454,0.004475183075671277,0.028478437754271765,0.9768104149715215,0.026037428803905614,0.0004068348250610252,0.0004068348250610252,0.0,0.999593165174939,0.0500406834825061,0.22213181448331978,0.6903986981285598
1915,E02001972,3807.0,1.003940110323089,0.001313370107696349,0.019437877593905962,0.026004728132387706,0.17861833464670343,0.957184134489099,0.04675597583399002,0.001313370107696349,0.0007880220646178094,0.0005253480430785396,0.9986866298923036,0.08720777515103756,0.1555030207512477,0.5358550039401103
1916,E02001973,3604.0,1.0027746947835738,0.0005549389567147614,0.010543840177580466,0.016648168701442843,0.17341842397336293,0.9472807991120976,0.05549389567147614,0.0005549389567147614,0.0002774694783573807,0.0002774694783573807,0.9994450610432852,0.07574916759156493,0.19866814650388456,0.5271920088790233
1917,E02001974,4019.0,1.0004976362279174,0.0002488181139586962,0.01169445135605872,0.0032346354814630504,0.0910674297088828,0.9718835531226673,0.02861408310525006,0.0002488181139586962,0.0002488181139586962,0.0,0.9997511818860413,0.03135108235879572,0.2425976611097288,0.6203035580990296
1918,E02001975,3047.0,1.0,0.0,0.009189366590088613,0.003938299967180834,0.022317033147358056,0.9760420085329833,0.02395799146701674,0.0,0.0,0.0,1.0,0.026911716442402363,0.2169346898588776,0.7207088939940925
1919,E02001976,3227.0,1.0015494267121166,0.0,0.005268050821196158,0.004028509451502944,0.2296250387356678,0.9687015804152463,0.03284784629687016,0.0009296560272699101,0.0006197706848466068,0.0003098853424233034,0.9990703439727301,0.09048651998760458,0.2705299039355438,0.4016114037806012
1920,E02001977,4198.0,1.0497856121962839,0.0,0.010481181515007145,0.13149118627918055,0.29823725583611244,0.9759409242496427,0.07384468794664126,0.012863268222963315,0.011672224868985231,0.0011910433539780848,0.9871367317770366,0.052644116245831346,0.15245354930919486,0.4044783230109576
1921,E02001978,2630.0,1.003041825095057,0.00038022813688212925,0.012547528517110267,0.01634980988593156,0.04752851711026616,0.9650190114068441,0.03802281368821293,0.00038022813688212925,0.00038022813688212925,0.0,0.9996197718631179,0.042965779467680605,0.1399239543726236,0.7433460076045627
1922,E02001979,2522.0,1.0,0.0003965107057890563,0.009119746233148296,0.004758128469468675,0.08524980174464711,0.9773988897700238,0.02260111022997621,0.0,0.0,0.0,1.0,0.03687549563838224,0.3711340206185567,0.49246629659000796
1923,E02001980,2634.0,1.0,0.00037965072133637056,0.0056947608200455585,0.004935459377372817,0.14123006833712984,0.9749430523917996,0.025056947608200455,0.0,0.0,0.0,1.0,0.23614274867122248,0.4039483675018983,0.2076689445709947
1924,E02001981,4441.0,1.0121594235532538,0.00022517451024544022,0.008556631389326727,0.03490204908804324,0.2891240711551452,0.975906327403738,0.03625309614951588,0.0047286647151542445,0.003377617653681603,0.0013510470614726414,0.9952713352848458,0.07543346093222247,0.13668092771898221,0.4672371087592884
1925,E02001982,3181.0,1.0,0.0,0.005972964476579692,0.006287331027978623,0.18641936497956618,0.9644765796919208,0.03552342030807922,0.0,0.0,0.0,1.0,0.17290160326941215,0.360892801005973,0.2675259352404904
1926,E02001983,3377.0,1.0011844832691739,0.0,0.0026650873556411016,0.009771986970684038,0.14302635475273912,0.9677228309150133,0.033461652354160494,0.0005922416345869114,0.0005922416345869114,0.0,0.9994077583654131,0.061297009179745336,0.17323067811667162,0.6111933668936926
1927,E02001984,3641.0,1.0013732491073881,0.0,0.015655039824224115,0.026641032683328757,0.053007415545179896,0.9653941224938204,0.035979126613567704,0.00027464982147761604,0.00027464982147761604,0.0,0.9997253501785224,0.05410601483109036,0.21120571271628674,0.6407580335072782
1928,E02001985,3224.0,1.0136476426799008,0.0,0.018300248138957816,0.05583126550868486,0.10018610421836228,0.9525434243176178,0.06110421836228288,0.003411910669975186,0.0024813895781637717,0.0009305210918114144,0.9965880893300249,0.06575682382133995,0.14050868486352358,0.6330645161290323
1929,E02001986,3717.0,1.0,0.0,0.006994888350820554,0.011299435028248588,0.38498789346246975,0.9650255582458972,0.03497444175410277,0.0,0.0,0.0,1.0,0.09416195856873823,0.23540489642184556,0.26715092816787733
1930,E02001987,2735.0,1.0113345521023767,0.00036563071297989033,0.010237659963436929,0.06910420475319927,0.0603290676416819,0.9539305301645338,0.05740402193784278,0.003656307129798903,0.002559414990859232,0.0010968921389396709,0.9963436928702011,0.027787934186471665,0.06288848263254114,0.7806215722120659
1931,E02001988,3699.0,1.0429845904298458,0.0002703433360367667,0.020546093538794268,0.11651797783184645,0.5858340091916734,0.9629629629629629,0.08002162746688295,0.012165450121654502,0.009462016761286834,0.002703433360367667,0.9878345498783455,0.03676669370100027,0.07623682076236821,0.20681265206812652
1932,E02001989,2368.0,1.0,0.0,0.008868243243243243,0.002533783783783784,0.030827702702702704,0.9695945945945946,0.030405405405405407,0.0,0.0,0.0,1.0,0.07179054054054054,0.3893581081081081,0.4966216216216216
1933,E02001990,3756.0,1.0007987220447285,0.00026624068157614486,0.0023961661341853034,0.001863684771033014,0.03966986155484558,0.9747071352502662,0.026091586794462194,0.0005324813631522897,0.00026624068157614486,0.00026624068157614486,0.9994675186368477,0.233493077742279,0.3711395101171459,0.35197018104366345
1934,E02001991,3847.0,1.0161164543800363,0.0,0.014816740317130232,0.04548999220171562,0.15180660254743955,0.9701065765531584,0.046009877826878084,0.004419027813880946,0.00363919937613725,0.0007798284377436964,0.9955809721861191,0.23160904600987783,0.25682349883025735,0.3155705744736158
1935,E02001992,4046.0,1.0,0.0,0.004201680672268907,0.0046959960454770145,0.20242214532871972,0.958724666337123,0.04127533366287692,0.0,0.0,0.0,1.0,0.09886307464162135,0.286950074147306,0.40286702916460704
1936,E02001993,3046.0,1.0026263952724885,0.000984898227183191,0.0075508864084044645,0.005909389363099146,0.17137229152987524,0.964215364412344,0.038411030860144454,0.0006565988181221273,0.0006565988181221273,0.0,0.9993434011818779,0.24655285620485884,0.40643466841759684,0.16382140512147078
1937,E02001994,3478.0,1.0,0.0002875215641173088,0.011788384128809662,0.004600345025876941,0.10408280621046578,0.9769982748706153,0.023001725129384705,0.0,0.0,0.0,1.0,0.07389304197814836,0.3953421506612996,0.41000575043128235
1938,E02001995,3183.0,1.0025133521834748,0.0,0.007540056550424128,0.022620169651272386,0.32139491046182844,0.9707822808671065,0.03173107131636821,0.00031416902293433867,0.00031416902293433867,0.0,0.9996858309770656,0.04586867734841345,0.2064090480678605,0.3986804901036758
1939,E02001996,3267.0,1.0462197734925007,0.0006121824303642485,0.009182736455463728,0.02356902356902357,0.45179063360881544,0.9984695439240894,0.047750229568411386,0.00030609121518212427,0.00030609121518212427,0.0,0.9996939087848179,0.04652586470768289,0.22650749923477195,0.28803183348637895
1940,E02001997,3546.0,1.0,0.0002820078962210942,0.00874224478285392,0.006204173716864072,0.10377890580936266,0.9768753525098702,0.023124647490129723,0.0,0.0,0.0,1.0,0.19373942470389172,0.6418499717992103,0.045403271291596166
1941,E02001998,2433.0,1.0,0.0,0.004932182490752158,0.0012330456226880395,0.015207562679819153,0.9786272092067406,0.02137279079325935,0.0,0.0,0.0,1.0,0.15166461159062886,0.4422523633374435,0.3847102342786683
1942,E02001999,2328.0,1.0,0.0,0.009879725085910653,0.005584192439862543,0.05670103092783505,0.9699312714776632,0.03006872852233677,0.0,0.0,0.0,1.0,0.3853092783505155,0.4016323024054983,0.140893470790378
1943,E02002000,3309.0,1.0,0.0003022061045633122,0.008159564823209429,0.004835297673012995,0.18192807494711394,0.9724992444847386,0.027500755515261408,0.0,0.0,0.0,1.0,0.1686310063463282,0.5061952251435479,0.12994862496222423
1944,E02002001,2618.0,1.0,0.0003819709702062643,0.014514896867838044,0.007257448433919022,0.11038961038961038,0.9583651642475172,0.041634835752482814,0.0,0.0,0.0,1.0,0.1970970206264324,0.4117647058823529,0.25859434682964094
1945,E02002002,3051.0,1.0,0.0,0.005244182235332678,0.0019665683382497543,0.07243526712553261,0.9773844641101278,0.02261553588987217,0.0,0.0,0.0,1.0,0.43559488692232057,0.4509996722386103,0.033759423139954114
1946,E02002003,3890.0,1.0,0.0,0.011053984575835476,0.005398457583547558,0.09640102827763496,0.9681233933161953,0.031876606683804626,0.0,0.0,0.0,1.0,0.17532133676092546,0.5688946015424164,0.1429305912596401
1947,E02002004,3081.0,1.0,0.0003245699448231094,0.00551768906199286,0.007140538786108407,0.08893216488153197,0.9668938656280428,0.033106134371957155,0.0,0.0,0.0,1.0,0.1311262577085362,0.631937682570594,0.1350210970464135
1948,E02002005,3121.0,1.0003204101249599,0.0003204101249599487,0.008971483498878564,0.006408202499198975,0.04037167574495354,0.9689202178788849,0.03140019224607497,0.0003204101249599487,0.0,0.0003204101249599487,0.99967958987504,0.11214354373598205,0.6469080422941365,0.18519705222685037
1949,E02002006,2901.0,1.0020682523267839,0.0,0.010685970355049982,0.011030679076180628,0.21682178559117546,0.9741468459152016,0.027921406411582212,0.0003447087211306446,0.0003447087211306446,0.0,0.9996552912788693,0.17752499138228198,0.4046880386073768,0.18131678731471906
1950,E02002007,3893.0,1.0007706139224248,0.00025687130747495504,0.009504238376573337,0.0033393269971744156,0.06909838171076291,0.9750834831749293,0.025687130747495505,0.00025687130747495504,0.00025687130747495504,0.0,0.999743128692525,0.23786283072180836,0.5558695093758027,0.12483945543282815
1951,E02002008,3139.0,1.0,0.0006371455877668047,0.000955718381650207,0.008601465434851864,0.05033450143357757,0.9767441860465116,0.023255813953488372,0.0,0.0,0.0,1.0,0.47817776361898695,0.3517043644472762,0.1095890410958904
1952,E02002009,2649.0,1.0,0.0,0.004530011325028313,0.01321253303133258,0.13401283503208758,0.9626274065685164,0.03737259343148358,0.0,0.0,0.0,1.0,0.12344280860702152,0.5118912797281994,0.2129105322763307
