,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COMEST_26_NAME,OBS_VALUE
2991,2021,W02000055,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
2992,2021,W02000055,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
2993,2021,W02000055,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
2994,2021,W02000055,2021 super output areas - middle layer,152,Other establishment: Religious,0
2995,2021,W02000055,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
2996,2021,W02000055,2021 super output areas - middle layer,152,Establishment not stated,11
2997,2021,W02000056,2021 super output areas - middle layer,152,Total,11
2998,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment,5
2999,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3000,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3001,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3002,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3003,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
3004,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3005,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3006,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
3007,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3008,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3009,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3010,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment:Other,5
3011,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
3012,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,0
3013,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),5
3014,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
3015,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3016,2021,W02000056,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3017,2021,W02000056,2021 super output areas - middle layer,152,Other establishment,5
3018,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Defence,0
3019,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3020,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3021,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3022,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Education,5
3023,2021,W02000056,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
3024,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
3025,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3026,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3027,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Religious,0
3028,2021,W02000056,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
3029,2021,W02000056,2021 super output areas - middle layer,152,Establishment not stated,1
3030,2021,W02000057,2021 super output areas - middle layer,152,Total,162
3031,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment,133
3032,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3033,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3034,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3035,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3036,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,17
3037,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3038,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3039,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,17
3040,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3041,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3042,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3043,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment:Other,116
3044,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,64
3045,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,38
3046,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),6
3047,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),8
3048,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3049,2021,W02000057,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3050,2021,W02000057,2021 super output areas - middle layer,152,Other establishment,29
3051,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Defence,0
3052,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3053,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3054,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3055,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Education,0
3056,2021,W02000057,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",19
3057,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
3058,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3059,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3060,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Religious,0
3061,2021,W02000057,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,10
3062,2021,W02000057,2021 super output areas - middle layer,152,Establishment not stated,0
3063,2021,W02000419,2021 super output areas - middle layer,152,Total,39
3064,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment,39
3065,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3066,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3067,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3068,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3069,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
3070,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3071,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3072,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
3073,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3074,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3075,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3076,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment:Other,39
3077,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,39
3078,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,0
3079,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
3080,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
3081,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3082,2021,W02000419,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3083,2021,W02000419,2021 super output areas - middle layer,152,Other establishment,0
3084,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Defence,0
3085,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3086,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3087,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3088,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Education,0
3089,2021,W02000419,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
3090,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
3091,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3092,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3093,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Religious,0
3094,2021,W02000419,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
3095,2021,W02000419,2021 super output areas - middle layer,152,Establishment not stated,0
3096,2021,W02000058,2021 super output areas - middle layer,152,Total,23
3097,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment,22
3098,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3099,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3100,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3101,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3102,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
3103,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3104,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3105,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
3106,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3107,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3108,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3109,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment:Other,22
3110,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,22
3111,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,0
3112,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
3113,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
3114,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3115,2021,W02000058,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3116,2021,W02000058,2021 super output areas - middle layer,152,Other establishment,1
3117,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Defence,0
3118,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3119,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3120,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3121,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Education,0
3122,2021,W02000058,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
3123,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,1
3124,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3125,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3126,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Religious,0
3127,2021,W02000058,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
3128,2021,W02000058,2021 super output areas - middle layer,152,Establishment not stated,0
3129,2021,W02000059,2021 super output areas - middle layer,152,Total,41
3130,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment,20
3131,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3132,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3133,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3134,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3135,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
3136,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3137,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3138,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
3139,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3140,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3141,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3142,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment:Other,20
3143,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
3144,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,20
3145,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
3146,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
3147,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3148,2021,W02000059,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3149,2021,W02000059,2021 super output areas - middle layer,152,Other establishment,21
3150,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Defence,0
3151,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3152,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3153,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3154,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Education,0
3155,2021,W02000059,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
3156,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,21
3157,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3158,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3159,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Religious,0
3160,2021,W02000059,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
3161,2021,W02000059,2021 super output areas - middle layer,152,Establishment not stated,0
3162,2021,W02000060,2021 super output areas - middle layer,152,Total,146
3163,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment,128
3164,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3165,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3166,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3167,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3168,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,23
3169,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3170,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3171,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,23
3172,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3173,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3174,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3175,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment:Other,105
3176,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,79
3177,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,26
3178,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
3179,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
3180,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3181,2021,W02000060,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3182,2021,W02000060,2021 super output areas - middle layer,152,Other establishment,6
3183,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Defence,0
3184,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3185,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3186,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3187,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Education,0
3188,2021,W02000060,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
3189,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
3190,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3191,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3192,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Religious,0
3193,2021,W02000060,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,6
3194,2021,W02000060,2021 super output areas - middle layer,152,Establishment not stated,12
3195,2021,W02000061,2021 super output areas - middle layer,152,Total,52
3196,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment,33
3197,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3198,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3199,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3200,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3201,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,33
3202,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3203,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3204,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,33
3205,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3206,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3207,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3208,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment:Other,0
3209,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
3210,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,0
3211,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
3212,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
3213,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3214,2021,W02000061,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3215,2021,W02000061,2021 super output areas - middle layer,152,Other establishment,13
3216,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Defence,0
3217,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3218,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3219,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3220,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Education,0
3221,2021,W02000061,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
3222,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,13
3223,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3224,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3225,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Religious,0
3226,2021,W02000061,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
3227,2021,W02000061,2021 super output areas - middle layer,152,Establishment not stated,6
3228,2021,W02000062,2021 super output areas - middle layer,152,Total,112
3229,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment,109
3230,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3231,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3232,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3233,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3234,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
3235,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3236,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3237,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
3238,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3239,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3240,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3241,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment:Other,109
3242,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,77
3243,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,32
3244,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
3245,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
3246,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3247,2021,W02000062,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3248,2021,W02000062,2021 super output areas - middle layer,152,Other establishment,3
3249,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Defence,0
3250,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3251,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3252,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3253,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Education,0
3254,2021,W02000062,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",3
3255,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
3256,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3257,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3258,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Religious,0
3259,2021,W02000062,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
3260,2021,W02000062,2021 super output areas - middle layer,152,Establishment not stated,0
3261,2021,W02000063,2021 super output areas - middle layer,152,Total,21
3262,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment,17
3263,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
3264,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
3265,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
3266,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
3267,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
3268,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
3269,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
3270,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
3271,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
3272,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
3273,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
3274,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment:Other,17
3275,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
3276,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,17
3277,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
3278,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
3279,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
3280,2021,W02000063,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
3281,2021,W02000063,2021 super output areas - middle layer,152,Other establishment,4
3282,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Defence,0
3283,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Prison service,0
3284,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
3285,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
3286,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Education,0
3287,2021,W02000063,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",4
3288,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
3289,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
3290,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
3291,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Religious,0
3292,2021,W02000063,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
3293,2021,W02000063,2021 super output areas - middle layer,152,Establishment not stated,0
3294,2021,W02000064,2021 super output areas - middle layer,152,Total,14
3295,2021,W02000064,2021 super output areas - middle layer,152,Medical and care establishment,0
