,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_GENDERID_7_NAME,OBS_VALUE
7547,2021,E02000615,2021 super output areas - middle layer,152,Trans man,6
7548,2021,E02000615,2021 super output areas - middle layer,152,All other gender identities,4
7549,2021,E02000615,2021 super output areas - middle layer,152,Not answered,341
7550,2021,E02000616,2021 super output areas - middle layer,152,Total,4876
7551,2021,E02000616,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4586
7552,2021,E02000616,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
7553,2021,E02000616,2021 super output areas - middle layer,152,Trans woman,6
7554,2021,E02000616,2021 super output areas - middle layer,152,Trans man,4
7555,2021,E02000616,2021 super output areas - middle layer,152,All other gender identities,1
7556,2021,E02000616,2021 super output areas - middle layer,152,Not answered,270
7557,2021,E02000617,2021 super output areas - middle layer,152,Total,7095
7558,2021,E02000617,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6680
7559,2021,E02000617,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,20
7560,2021,E02000617,2021 super output areas - middle layer,152,Trans woman,6
7561,2021,E02000617,2021 super output areas - middle layer,152,Trans man,5
7562,2021,E02000617,2021 super output areas - middle layer,152,All other gender identities,2
7563,2021,E02000617,2021 super output areas - middle layer,152,Not answered,382
7564,2021,E02000619,2021 super output areas - middle layer,152,Total,7560
7565,2021,E02000619,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6933
7566,2021,E02000619,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,33
7567,2021,E02000619,2021 super output areas - middle layer,152,Trans woman,8
7568,2021,E02000619,2021 super output areas - middle layer,152,Trans man,17
7569,2021,E02000619,2021 super output areas - middle layer,152,All other gender identities,17
7570,2021,E02000619,2021 super output areas - middle layer,152,Not answered,552
7571,2021,E02000620,2021 super output areas - middle layer,152,Total,8518
7572,2021,E02000620,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7719
7573,2021,E02000620,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,37
7574,2021,E02000620,2021 super output areas - middle layer,152,Trans woman,19
7575,2021,E02000620,2021 super output areas - middle layer,152,Trans man,8
7576,2021,E02000620,2021 super output areas - middle layer,152,All other gender identities,66
7577,2021,E02000620,2021 super output areas - middle layer,152,Not answered,669
7578,2021,E02000621,2021 super output areas - middle layer,152,Total,11286
7579,2021,E02000621,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,10262
7580,2021,E02000621,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,38
7581,2021,E02000621,2021 super output areas - middle layer,152,Trans woman,16
7582,2021,E02000621,2021 super output areas - middle layer,152,Trans man,9
7583,2021,E02000621,2021 super output areas - middle layer,152,All other gender identities,31
7584,2021,E02000621,2021 super output areas - middle layer,152,Not answered,930
7585,2021,E02000622,2021 super output areas - middle layer,152,Total,7357
7586,2021,E02000622,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6790
7587,2021,E02000622,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,25
7588,2021,E02000622,2021 super output areas - middle layer,152,Trans woman,14
7589,2021,E02000622,2021 super output areas - middle layer,152,Trans man,10
7590,2021,E02000622,2021 super output areas - middle layer,152,All other gender identities,17
7591,2021,E02000622,2021 super output areas - middle layer,152,Not answered,501
7592,2021,E02000623,2021 super output areas - middle layer,152,Total,6650
7593,2021,E02000623,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6060
7594,2021,E02000623,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,44
7595,2021,E02000623,2021 super output areas - middle layer,152,Trans woman,23
7596,2021,E02000623,2021 super output areas - middle layer,152,Trans man,19
7597,2021,E02000623,2021 super output areas - middle layer,152,All other gender identities,10
7598,2021,E02000623,2021 super output areas - middle layer,152,Not answered,494
7599,2021,E02000624,2021 super output areas - middle layer,152,Total,8263
7600,2021,E02000624,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7641
7601,2021,E02000624,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,34
7602,2021,E02000624,2021 super output areas - middle layer,152,Trans woman,14
7603,2021,E02000624,2021 super output areas - middle layer,152,Trans man,13
7604,2021,E02000624,2021 super output areas - middle layer,152,All other gender identities,18
7605,2021,E02000624,2021 super output areas - middle layer,152,Not answered,543
7606,2021,E02000625,2021 super output areas - middle layer,152,Total,7696
7607,2021,E02000625,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7051
7608,2021,E02000625,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,43
7609,2021,E02000625,2021 super output areas - middle layer,152,Trans woman,16
7610,2021,E02000625,2021 super output areas - middle layer,152,Trans man,16
7611,2021,E02000625,2021 super output areas - middle layer,152,All other gender identities,9
7612,2021,E02000625,2021 super output areas - middle layer,152,Not answered,561
7613,2021,E02000626,2021 super output areas - middle layer,152,Total,6791
7614,2021,E02000626,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6108
7615,2021,E02000626,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,38
7616,2021,E02000626,2021 super output areas - middle layer,152,Trans woman,16
7617,2021,E02000626,2021 super output areas - middle layer,152,Trans man,18
7618,2021,E02000626,2021 super output areas - middle layer,152,All other gender identities,14
7619,2021,E02000626,2021 super output areas - middle layer,152,Not answered,597
7620,2021,E02000627,2021 super output areas - middle layer,152,Total,8254
7621,2021,E02000627,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7648
7622,2021,E02000627,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,32
7623,2021,E02000627,2021 super output areas - middle layer,152,Trans woman,9
7624,2021,E02000627,2021 super output areas - middle layer,152,Trans man,10
7625,2021,E02000627,2021 super output areas - middle layer,152,All other gender identities,15
7626,2021,E02000627,2021 super output areas - middle layer,152,Not answered,540
7627,2021,E02000628,2021 super output areas - middle layer,152,Total,9239
7628,2021,E02000628,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,8348
7629,2021,E02000628,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,48
7630,2021,E02000628,2021 super output areas - middle layer,152,Trans woman,41
7631,2021,E02000628,2021 super output areas - middle layer,152,Trans man,22
7632,2021,E02000628,2021 super output areas - middle layer,152,All other gender identities,15
7633,2021,E02000628,2021 super output areas - middle layer,152,Not answered,765
7634,2021,E02000629,2021 super output areas - middle layer,152,Total,8090
7635,2021,E02000629,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7575
7636,2021,E02000629,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,24
7637,2021,E02000629,2021 super output areas - middle layer,152,Trans woman,8
7638,2021,E02000629,2021 super output areas - middle layer,152,Trans man,9
7639,2021,E02000629,2021 super output areas - middle layer,152,All other gender identities,10
7640,2021,E02000629,2021 super output areas - middle layer,152,Not answered,464
7641,2021,E02000630,2021 super output areas - middle layer,152,Total,6611
7642,2021,E02000630,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6196
7643,2021,E02000630,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,17
7644,2021,E02000630,2021 super output areas - middle layer,152,Trans woman,8
7645,2021,E02000630,2021 super output areas - middle layer,152,Trans man,7
7646,2021,E02000630,2021 super output areas - middle layer,152,All other gender identities,6
7647,2021,E02000630,2021 super output areas - middle layer,152,Not answered,377
7648,2021,E02000631,2021 super output areas - middle layer,152,Total,7954
7649,2021,E02000631,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7399
7650,2021,E02000631,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,20
7651,2021,E02000631,2021 super output areas - middle layer,152,Trans woman,14
7652,2021,E02000631,2021 super output areas - middle layer,152,Trans man,13
7653,2021,E02000631,2021 super output areas - middle layer,152,All other gender identities,25
7654,2021,E02000631,2021 super output areas - middle layer,152,Not answered,483
7655,2021,E02000632,2021 super output areas - middle layer,152,Total,8900
7656,2021,E02000632,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,8393
7657,2021,E02000632,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,23
7658,2021,E02000632,2021 super output areas - middle layer,152,Trans woman,19
7659,2021,E02000632,2021 super output areas - middle layer,152,Trans man,13
7660,2021,E02000632,2021 super output areas - middle layer,152,All other gender identities,18
7661,2021,E02000632,2021 super output areas - middle layer,152,Not answered,434
7662,2021,E02000633,2021 super output areas - middle layer,152,Total,7848
7663,2021,E02000633,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7246
7664,2021,E02000633,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,23
7665,2021,E02000633,2021 super output areas - middle layer,152,Trans woman,16
7666,2021,E02000633,2021 super output areas - middle layer,152,Trans man,14
7667,2021,E02000633,2021 super output areas - middle layer,152,All other gender identities,17
7668,2021,E02000633,2021 super output areas - middle layer,152,Not answered,532
7669,2021,E02000634,2021 super output areas - middle layer,152,Total,5896
7670,2021,E02000634,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5408
7671,2021,E02000634,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,20
7672,2021,E02000634,2021 super output areas - middle layer,152,Trans woman,8
7673,2021,E02000634,2021 super output areas - middle layer,152,Trans man,3
7674,2021,E02000634,2021 super output areas - middle layer,152,All other gender identities,7
7675,2021,E02000634,2021 super output areas - middle layer,152,Not answered,450
7676,2021,E02000635,2021 super output areas - middle layer,152,Total,8476
7677,2021,E02000635,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7771
7678,2021,E02000635,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,17
7679,2021,E02000635,2021 super output areas - middle layer,152,Trans woman,10
7680,2021,E02000635,2021 super output areas - middle layer,152,Trans man,9
7681,2021,E02000635,2021 super output areas - middle layer,152,All other gender identities,14
7682,2021,E02000635,2021 super output areas - middle layer,152,Not answered,655
7683,2021,E02000636,2021 super output areas - middle layer,152,Total,6504
7684,2021,E02000636,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6163
7685,2021,E02000636,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,11
7686,2021,E02000636,2021 super output areas - middle layer,152,Trans woman,3
7687,2021,E02000636,2021 super output areas - middle layer,152,Trans man,3
7688,2021,E02000636,2021 super output areas - middle layer,152,All other gender identities,6
7689,2021,E02000636,2021 super output areas - middle layer,152,Not answered,318
7690,2021,E02000637,2021 super output areas - middle layer,152,Total,7410
7691,2021,E02000637,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6861
7692,2021,E02000637,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,16
7693,2021,E02000637,2021 super output areas - middle layer,152,Trans woman,8
7694,2021,E02000637,2021 super output areas - middle layer,152,Trans man,5
7695,2021,E02000637,2021 super output areas - middle layer,152,All other gender identities,18
7696,2021,E02000637,2021 super output areas - middle layer,152,Not answered,502
7697,2021,E02000638,2021 super output areas - middle layer,152,Total,8757
7698,2021,E02000638,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7874
7699,2021,E02000638,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,47
7700,2021,E02000638,2021 super output areas - middle layer,152,Trans woman,16
7701,2021,E02000638,2021 super output areas - middle layer,152,Trans man,16
7702,2021,E02000638,2021 super output areas - middle layer,152,All other gender identities,22
7703,2021,E02000638,2021 super output areas - middle layer,152,Not answered,782
7704,2021,E02000639,2021 super output areas - middle layer,152,Total,7153
7705,2021,E02000639,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6459
7706,2021,E02000639,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,76
7707,2021,E02000639,2021 super output areas - middle layer,152,Trans woman,11
7708,2021,E02000639,2021 super output areas - middle layer,152,Trans man,13
7709,2021,E02000639,2021 super output areas - middle layer,152,All other gender identities,12
7710,2021,E02000639,2021 super output areas - middle layer,152,Not answered,582
7711,2021,E02000640,2021 super output areas - middle layer,152,Total,7715
7712,2021,E02000640,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7253
7713,2021,E02000640,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,24
7714,2021,E02000640,2021 super output areas - middle layer,152,Trans woman,7
7715,2021,E02000640,2021 super output areas - middle layer,152,Trans man,10
7716,2021,E02000640,2021 super output areas - middle layer,152,All other gender identities,9
7717,2021,E02000640,2021 super output areas - middle layer,152,Not answered,412
7718,2021,E02000641,2021 super output areas - middle layer,152,Total,6829
7719,2021,E02000641,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6181
7720,2021,E02000641,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,39
7721,2021,E02000641,2021 super output areas - middle layer,152,Trans woman,17
7722,2021,E02000641,2021 super output areas - middle layer,152,Trans man,16
7723,2021,E02000641,2021 super output areas - middle layer,152,All other gender identities,12
7724,2021,E02000641,2021 super output areas - middle layer,152,Not answered,564
7725,2021,E02000642,2021 super output areas - middle layer,152,Total,8013
7726,2021,E02000642,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7373
7727,2021,E02000642,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,34
7728,2021,E02000642,2021 super output areas - middle layer,152,Trans woman,16
7729,2021,E02000642,2021 super output areas - middle layer,152,Trans man,15
7730,2021,E02000642,2021 super output areas - middle layer,152,All other gender identities,15
7731,2021,E02000642,2021 super output areas - middle layer,152,Not answered,560
7732,2021,E02000643,2021 super output areas - middle layer,152,Total,7883
7733,2021,E02000643,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7265
7734,2021,E02000643,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,20
7735,2021,E02000643,2021 super output areas - middle layer,152,Trans woman,30
7736,2021,E02000643,2021 super output areas - middle layer,152,Trans man,4
7737,2021,E02000643,2021 super output areas - middle layer,152,All other gender identities,9
7738,2021,E02000643,2021 super output areas - middle layer,152,Not answered,555
7739,2021,E02000644,2021 super output areas - middle layer,152,Total,6919
7740,2021,E02000644,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6398
7741,2021,E02000644,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,32
7742,2021,E02000644,2021 super output areas - middle layer,152,Trans woman,11
7743,2021,E02000644,2021 super output areas - middle layer,152,Trans man,9
7744,2021,E02000644,2021 super output areas - middle layer,152,All other gender identities,14
7745,2021,E02000644,2021 super output areas - middle layer,152,Not answered,455
7746,2021,E02000645,2021 super output areas - middle layer,152,Total,7703
7747,2021,E02000645,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7004
7748,2021,E02000645,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,17
7749,2021,E02000645,2021 super output areas - middle layer,152,Trans woman,13
7750,2021,E02000645,2021 super output areas - middle layer,152,Trans man,13
7751,2021,E02000645,2021 super output areas - middle layer,152,All other gender identities,18
7752,2021,E02000645,2021 super output areas - middle layer,152,Not answered,638
7753,2021,E02000646,2021 super output areas - middle layer,152,Total,7963
7754,2021,E02000646,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7440
7755,2021,E02000646,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,23
7756,2021,E02000646,2021 super output areas - middle layer,152,Trans woman,11
7757,2021,E02000646,2021 super output areas - middle layer,152,Trans man,2
7758,2021,E02000646,2021 super output areas - middle layer,152,All other gender identities,12
7759,2021,E02000646,2021 super output areas - middle layer,152,Not answered,475
7760,2021,E02000647,2021 super output areas - middle layer,152,Total,6931
7761,2021,E02000647,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6267
7762,2021,E02000647,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,20
7763,2021,E02000647,2021 super output areas - middle layer,152,Trans woman,10
7764,2021,E02000647,2021 super output areas - middle layer,152,Trans man,11
7765,2021,E02000647,2021 super output areas - middle layer,152,All other gender identities,12
7766,2021,E02000647,2021 super output areas - middle layer,152,Not answered,611
7767,2021,E02000648,2021 super output areas - middle layer,152,Total,6071
7768,2021,E02000648,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5469
7769,2021,E02000648,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,24
7770,2021,E02000648,2021 super output areas - middle layer,152,Trans woman,9
7771,2021,E02000648,2021 super output areas - middle layer,152,Trans man,12
7772,2021,E02000648,2021 super output areas - middle layer,152,All other gender identities,4
7773,2021,E02000648,2021 super output areas - middle layer,152,Not answered,553
7774,2021,E02000649,2021 super output areas - middle layer,152,Total,10419
7775,2021,E02000649,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,9451
7776,2021,E02000649,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,52
7777,2021,E02000649,2021 super output areas - middle layer,152,Trans woman,44
7778,2021,E02000649,2021 super output areas - middle layer,152,Trans man,42
7779,2021,E02000649,2021 super output areas - middle layer,152,All other gender identities,26
7780,2021,E02000649,2021 super output areas - middle layer,152,Not answered,804
7781,2021,E02000650,2021 super output areas - middle layer,152,Total,6164
7782,2021,E02000650,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5667
7783,2021,E02000650,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,17
7784,2021,E02000650,2021 super output areas - middle layer,152,Trans woman,9
7785,2021,E02000650,2021 super output areas - middle layer,152,Trans man,5
7786,2021,E02000650,2021 super output areas - middle layer,152,All other gender identities,7
7787,2021,E02000650,2021 super output areas - middle layer,152,Not answered,459
7788,2021,E02000651,2021 super output areas - middle layer,152,Total,7206
7789,2021,E02000651,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6599
7790,2021,E02000651,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,41
7791,2021,E02000651,2021 super output areas - middle layer,152,Trans woman,10
7792,2021,E02000651,2021 super output areas - middle layer,152,Trans man,6
7793,2021,E02000651,2021 super output areas - middle layer,152,All other gender identities,13
7794,2021,E02000651,2021 super output areas - middle layer,152,Not answered,537
7795,2021,E02000652,2021 super output areas - middle layer,152,Total,6163
7796,2021,E02000652,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5482
7797,2021,E02000652,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,23
7798,2021,E02000652,2021 super output areas - middle layer,152,Trans woman,9
7799,2021,E02000652,2021 super output areas - middle layer,152,Trans man,7
7800,2021,E02000652,2021 super output areas - middle layer,152,All other gender identities,3
7801,2021,E02000652,2021 super output areas - middle layer,152,Not answered,639
7802,2021,E02006801,2021 super output areas - middle layer,152,Total,7749
7803,2021,E02006801,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7082
7804,2021,E02006801,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,16
7805,2021,E02006801,2021 super output areas - middle layer,152,Trans woman,18
7806,2021,E02006801,2021 super output areas - middle layer,152,Trans man,11
7807,2021,E02006801,2021 super output areas - middle layer,152,All other gender identities,22
7808,2021,E02006801,2021 super output areas - middle layer,152,Not answered,600
7809,2021,E02000653,2021 super output areas - middle layer,152,Total,10608
7810,2021,E02000653,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,9611
7811,2021,E02000653,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,40
7812,2021,E02000653,2021 super output areas - middle layer,152,Trans woman,20
7813,2021,E02000653,2021 super output areas - middle layer,152,Trans man,24
7814,2021,E02000653,2021 super output areas - middle layer,152,All other gender identities,14
7815,2021,E02000653,2021 super output areas - middle layer,152,Not answered,899
7816,2021,E02000654,2021 super output areas - middle layer,152,Total,7016
7817,2021,E02000654,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6248
7818,2021,E02000654,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,53
7819,2021,E02000654,2021 super output areas - middle layer,152,Trans woman,16
7820,2021,E02000654,2021 super output areas - middle layer,152,Trans man,13
7821,2021,E02000654,2021 super output areas - middle layer,152,All other gender identities,17
7822,2021,E02000654,2021 super output areas - middle layer,152,Not answered,669
7823,2021,E02000655,2021 super output areas - middle layer,152,Total,8398
7824,2021,E02000655,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7612
7825,2021,E02000655,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,49
7826,2021,E02000655,2021 super output areas - middle layer,152,Trans woman,18
7827,2021,E02000655,2021 super output areas - middle layer,152,Trans man,20
7828,2021,E02000655,2021 super output areas - middle layer,152,All other gender identities,43
7829,2021,E02000655,2021 super output areas - middle layer,152,Not answered,656
7830,2021,E02000657,2021 super output areas - middle layer,152,Total,8355
7831,2021,E02000657,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7555
7832,2021,E02000657,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,41
7833,2021,E02000657,2021 super output areas - middle layer,152,Trans woman,22
7834,2021,E02000657,2021 super output areas - middle layer,152,Trans man,16
7835,2021,E02000657,2021 super output areas - middle layer,152,All other gender identities,61
7836,2021,E02000657,2021 super output areas - middle layer,152,Not answered,660
7837,2021,E02000658,2021 super output areas - middle layer,152,Total,7292
7838,2021,E02000658,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6587
7839,2021,E02000658,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,60
7840,2021,E02000658,2021 super output areas - middle layer,152,Trans woman,12
7841,2021,E02000658,2021 super output areas - middle layer,152,Trans man,11
7842,2021,E02000658,2021 super output areas - middle layer,152,All other gender identities,38
7843,2021,E02000658,2021 super output areas - middle layer,152,Not answered,584
7844,2021,E02000659,2021 super output areas - middle layer,152,Total,6671
7845,2021,E02000659,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6182
7846,2021,E02000659,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,17
7847,2021,E02000659,2021 super output areas - middle layer,152,Trans woman,7
7848,2021,E02000659,2021 super output areas - middle layer,152,Trans man,7
7849,2021,E02000659,2021 super output areas - middle layer,152,All other gender identities,11
7850,2021,E02000659,2021 super output areas - middle layer,152,Not answered,447
7851,2021,E02000660,2021 super output areas - middle layer,152,Total,6892
7852,2021,E02000660,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6309
7853,2021,E02000660,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,18
7854,2021,E02000660,2021 super output areas - middle layer,152,Trans woman,20
7855,2021,E02000660,2021 super output areas - middle layer,152,Trans man,9
7856,2021,E02000660,2021 super output areas - middle layer,152,All other gender identities,33
7857,2021,E02000660,2021 super output areas - middle layer,152,Not answered,503
7858,2021,E02000661,2021 super output areas - middle layer,152,Total,5409
7859,2021,E02000661,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4979
7860,2021,E02000661,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,23
7861,2021,E02000661,2021 super output areas - middle layer,152,Trans woman,6
7862,2021,E02000661,2021 super output areas - middle layer,152,Trans man,2
7863,2021,E02000661,2021 super output areas - middle layer,152,All other gender identities,15
7864,2021,E02000661,2021 super output areas - middle layer,152,Not answered,384
7865,2021,E02000662,2021 super output areas - middle layer,152,Total,6598
7866,2021,E02000662,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6055
7867,2021,E02000662,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,18
7868,2021,E02000662,2021 super output areas - middle layer,152,Trans woman,9
7869,2021,E02000662,2021 super output areas - middle layer,152,Trans man,24
7870,2021,E02000662,2021 super output areas - middle layer,152,All other gender identities,26
7871,2021,E02000662,2021 super output areas - middle layer,152,Not answered,466
7872,2021,E02000663,2021 super output areas - middle layer,152,Total,5655
7873,2021,E02000663,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5191
7874,2021,E02000663,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,17
7875,2021,E02000663,2021 super output areas - middle layer,152,Trans woman,14
7876,2021,E02000663,2021 super output areas - middle layer,152,Trans man,20
7877,2021,E02000663,2021 super output areas - middle layer,152,All other gender identities,15
7878,2021,E02000663,2021 super output areas - middle layer,152,Not answered,398
7879,2021,E02000665,2021 super output areas - middle layer,152,Total,6570
7880,2021,E02000665,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6062
7881,2021,E02000665,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,11
7882,2021,E02000665,2021 super output areas - middle layer,152,Trans woman,6
7883,2021,E02000665,2021 super output areas - middle layer,152,Trans man,9
7884,2021,E02000665,2021 super output areas - middle layer,152,All other gender identities,16
7885,2021,E02000665,2021 super output areas - middle layer,152,Not answered,466
7886,2021,E02000666,2021 super output areas - middle layer,152,Total,5763
7887,2021,E02000666,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5255
7888,2021,E02000666,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7889,2021,E02000666,2021 super output areas - middle layer,152,Trans woman,6
7890,2021,E02000666,2021 super output areas - middle layer,152,Trans man,5
7891,2021,E02000666,2021 super output areas - middle layer,152,All other gender identities,20
7892,2021,E02000666,2021 super output areas - middle layer,152,Not answered,467
7893,2021,E02000667,2021 super output areas - middle layer,152,Total,5337
7894,2021,E02000667,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4949
7895,2021,E02000667,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
7896,2021,E02000667,2021 super output areas - middle layer,152,Trans woman,10
7897,2021,E02000667,2021 super output areas - middle layer,152,Trans man,4
7898,2021,E02000667,2021 super output areas - middle layer,152,All other gender identities,14
7899,2021,E02000667,2021 super output areas - middle layer,152,Not answered,351
7900,2021,E02000668,2021 super output areas - middle layer,152,Total,5295
7901,2021,E02000668,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4925
7902,2021,E02000668,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,15
7903,2021,E02000668,2021 super output areas - middle layer,152,Trans woman,4
7904,2021,E02000668,2021 super output areas - middle layer,152,Trans man,10
7905,2021,E02000668,2021 super output areas - middle layer,152,All other gender identities,12
7906,2021,E02000668,2021 super output areas - middle layer,152,Not answered,329
7907,2021,E02000669,2021 super output areas - middle layer,152,Total,6442
7908,2021,E02000669,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5906
7909,2021,E02000669,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,22
7910,2021,E02000669,2021 super output areas - middle layer,152,Trans woman,4
7911,2021,E02000669,2021 super output areas - middle layer,152,Trans man,7
7912,2021,E02000669,2021 super output areas - middle layer,152,All other gender identities,9
7913,2021,E02000669,2021 super output areas - middle layer,152,Not answered,494
7914,2021,E02000670,2021 super output areas - middle layer,152,Total,5390
7915,2021,E02000670,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4886
7916,2021,E02000670,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,35
7917,2021,E02000670,2021 super output areas - middle layer,152,Trans woman,14
7918,2021,E02000670,2021 super output areas - middle layer,152,Trans man,16
