,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_GENDERID_7_NAME,OBS_VALUE
380,2021,W02000326,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6760
381,2021,W02000326,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
382,2021,W02000326,2021 super output areas - middle layer,152,Trans woman,2
383,2021,W02000326,2021 super output areas - middle layer,152,Trans man,8
384,2021,W02000326,2021 super output areas - middle layer,152,All other gender identities,5
385,2021,W02000326,2021 super output areas - middle layer,152,Not answered,505
386,2021,W02000327,2021 super output areas - middle layer,152,Total,5014
387,2021,W02000327,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4714
388,2021,W02000327,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,5
389,2021,W02000327,2021 super output areas - middle layer,152,Trans woman,0
390,2021,W02000327,2021 super output areas - middle layer,152,Trans man,4
391,2021,W02000327,2021 super output areas - middle layer,152,All other gender identities,0
392,2021,W02000327,2021 super output areas - middle layer,152,Not answered,291
393,2021,W02000328,2021 super output areas - middle layer,152,Total,6196
394,2021,W02000328,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5789
395,2021,W02000328,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,3
396,2021,W02000328,2021 super output areas - middle layer,152,Trans woman,4
397,2021,W02000328,2021 super output areas - middle layer,152,Trans man,7
398,2021,W02000328,2021 super output areas - middle layer,152,All other gender identities,3
399,2021,W02000328,2021 super output areas - middle layer,152,Not answered,390
400,2021,W02000329,2021 super output areas - middle layer,152,Total,6594
401,2021,W02000329,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6206
402,2021,W02000329,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,16
403,2021,W02000329,2021 super output areas - middle layer,152,Trans woman,4
404,2021,W02000329,2021 super output areas - middle layer,152,Trans man,5
405,2021,W02000329,2021 super output areas - middle layer,152,All other gender identities,2
406,2021,W02000329,2021 super output areas - middle layer,152,Not answered,361
407,2021,W02000330,2021 super output areas - middle layer,152,Total,5903
408,2021,W02000330,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5580
409,2021,W02000330,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,5
410,2021,W02000330,2021 super output areas - middle layer,152,Trans woman,3
411,2021,W02000330,2021 super output areas - middle layer,152,Trans man,9
412,2021,W02000330,2021 super output areas - middle layer,152,All other gender identities,5
413,2021,W02000330,2021 super output areas - middle layer,152,Not answered,301
414,2021,W02000331,2021 super output areas - middle layer,152,Total,4983
415,2021,W02000331,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4664
416,2021,W02000331,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,3
417,2021,W02000331,2021 super output areas - middle layer,152,Trans woman,3
418,2021,W02000331,2021 super output areas - middle layer,152,Trans man,0
419,2021,W02000331,2021 super output areas - middle layer,152,All other gender identities,2
420,2021,W02000331,2021 super output areas - middle layer,152,Not answered,311
421,2021,W02000332,2021 super output areas - middle layer,152,Total,6167
422,2021,W02000332,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5733
423,2021,W02000332,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
424,2021,W02000332,2021 super output areas - middle layer,152,Trans woman,4
425,2021,W02000332,2021 super output areas - middle layer,152,Trans man,4
426,2021,W02000332,2021 super output areas - middle layer,152,All other gender identities,2
427,2021,W02000332,2021 super output areas - middle layer,152,Not answered,416
428,2021,W02000333,2021 super output areas - middle layer,152,Total,5094
429,2021,W02000333,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4870
430,2021,W02000333,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,5
431,2021,W02000333,2021 super output areas - middle layer,152,Trans woman,1
432,2021,W02000333,2021 super output areas - middle layer,152,Trans man,2
433,2021,W02000333,2021 super output areas - middle layer,152,All other gender identities,4
434,2021,W02000333,2021 super output areas - middle layer,152,Not answered,212
435,2021,W02000334,2021 super output areas - middle layer,152,Total,5488
436,2021,W02000334,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5225
437,2021,W02000334,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
438,2021,W02000334,2021 super output areas - middle layer,152,Trans woman,3
439,2021,W02000334,2021 super output areas - middle layer,152,Trans man,3
440,2021,W02000334,2021 super output areas - middle layer,152,All other gender identities,1
441,2021,W02000334,2021 super output areas - middle layer,152,Not answered,248
442,2021,W02000335,2021 super output areas - middle layer,152,Total,6241
443,2021,W02000335,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5937
444,2021,W02000335,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,4
445,2021,W02000335,2021 super output areas - middle layer,152,Trans woman,1
446,2021,W02000335,2021 super output areas - middle layer,152,Trans man,5
447,2021,W02000335,2021 super output areas - middle layer,152,All other gender identities,7
448,2021,W02000335,2021 super output areas - middle layer,152,Not answered,287
449,2021,W02000336,2021 super output areas - middle layer,152,Total,7400
450,2021,W02000336,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6910
451,2021,W02000336,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,11
452,2021,W02000336,2021 super output areas - middle layer,152,Trans woman,6
453,2021,W02000336,2021 super output areas - middle layer,152,Trans man,3
454,2021,W02000336,2021 super output areas - middle layer,152,All other gender identities,5
455,2021,W02000336,2021 super output areas - middle layer,152,Not answered,465
456,2021,W02000337,2021 super output areas - middle layer,152,Total,6223
457,2021,W02000337,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5712
458,2021,W02000337,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,12
459,2021,W02000337,2021 super output areas - middle layer,152,Trans woman,4
460,2021,W02000337,2021 super output areas - middle layer,152,Trans man,0
461,2021,W02000337,2021 super output areas - middle layer,152,All other gender identities,2
462,2021,W02000337,2021 super output areas - middle layer,152,Not answered,493
463,2021,W02000338,2021 super output areas - middle layer,152,Total,7179
464,2021,W02000338,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6767
465,2021,W02000338,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
466,2021,W02000338,2021 super output areas - middle layer,152,Trans woman,5
467,2021,W02000338,2021 super output areas - middle layer,152,Trans man,6
468,2021,W02000338,2021 super output areas - middle layer,152,All other gender identities,3
469,2021,W02000338,2021 super output areas - middle layer,152,Not answered,391
470,2021,W02000339,2021 super output areas - middle layer,152,Total,9133
471,2021,W02000339,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,8410
472,2021,W02000339,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,14
473,2021,W02000339,2021 super output areas - middle layer,152,Trans woman,7
474,2021,W02000339,2021 super output areas - middle layer,152,Trans man,2
475,2021,W02000339,2021 super output areas - middle layer,152,All other gender identities,6
476,2021,W02000339,2021 super output areas - middle layer,152,Not answered,694
477,2021,W02000340,2021 super output areas - middle layer,152,Total,6142
478,2021,W02000340,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5822
479,2021,W02000340,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,5
480,2021,W02000340,2021 super output areas - middle layer,152,Trans woman,5
481,2021,W02000340,2021 super output areas - middle layer,152,Trans man,2
482,2021,W02000340,2021 super output areas - middle layer,152,All other gender identities,4
483,2021,W02000340,2021 super output areas - middle layer,152,Not answered,304
484,2021,W02000341,2021 super output areas - middle layer,152,Total,7314
485,2021,W02000341,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6906
486,2021,W02000341,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
487,2021,W02000341,2021 super output areas - middle layer,152,Trans woman,2
488,2021,W02000341,2021 super output areas - middle layer,152,Trans man,5
489,2021,W02000341,2021 super output areas - middle layer,152,All other gender identities,7
490,2021,W02000341,2021 super output areas - middle layer,152,Not answered,385
491,2021,W02000342,2021 super output areas - middle layer,152,Total,7900
492,2021,W02000342,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7479
493,2021,W02000342,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
494,2021,W02000342,2021 super output areas - middle layer,152,Trans woman,3
495,2021,W02000342,2021 super output areas - middle layer,152,Trans man,5
496,2021,W02000342,2021 super output areas - middle layer,152,All other gender identities,4
497,2021,W02000342,2021 super output areas - middle layer,152,Not answered,401
498,2021,W02000343,2021 super output areas - middle layer,152,Total,6825
499,2021,W02000343,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6427
500,2021,W02000343,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
501,2021,W02000343,2021 super output areas - middle layer,152,Trans woman,12
502,2021,W02000343,2021 super output areas - middle layer,152,Trans man,1
503,2021,W02000343,2021 super output areas - middle layer,152,All other gender identities,3
504,2021,W02000343,2021 super output areas - middle layer,152,Not answered,372
505,2021,W02000344,2021 super output areas - middle layer,152,Total,7148
506,2021,W02000344,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6852
507,2021,W02000344,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
508,2021,W02000344,2021 super output areas - middle layer,152,Trans woman,2
509,2021,W02000344,2021 super output areas - middle layer,152,Trans man,2
510,2021,W02000344,2021 super output areas - middle layer,152,All other gender identities,4
511,2021,W02000344,2021 super output areas - middle layer,152,Not answered,280
512,2021,W02000345,2021 super output areas - middle layer,152,Total,6563
513,2021,W02000345,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6152
514,2021,W02000345,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
515,2021,W02000345,2021 super output areas - middle layer,152,Trans woman,4
516,2021,W02000345,2021 super output areas - middle layer,152,Trans man,3
517,2021,W02000345,2021 super output areas - middle layer,152,All other gender identities,5
518,2021,W02000345,2021 super output areas - middle layer,152,Not answered,390
519,2021,W02000346,2021 super output areas - middle layer,152,Total,6417
520,2021,W02000346,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6177
521,2021,W02000346,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,1
522,2021,W02000346,2021 super output areas - middle layer,152,Trans woman,4
523,2021,W02000346,2021 super output areas - middle layer,152,Trans man,4
524,2021,W02000346,2021 super output areas - middle layer,152,All other gender identities,4
525,2021,W02000346,2021 super output areas - middle layer,152,Not answered,227
526,2021,W02000347,2021 super output areas - middle layer,152,Total,6709
527,2021,W02000347,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6484
528,2021,W02000347,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,5
529,2021,W02000347,2021 super output areas - middle layer,152,Trans woman,3
530,2021,W02000347,2021 super output areas - middle layer,152,Trans man,1
531,2021,W02000347,2021 super output areas - middle layer,152,All other gender identities,0
532,2021,W02000347,2021 super output areas - middle layer,152,Not answered,216
533,2021,W02000348,2021 super output areas - middle layer,152,Total,6298
534,2021,W02000348,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5943
535,2021,W02000348,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,14
536,2021,W02000348,2021 super output areas - middle layer,152,Trans woman,3
537,2021,W02000348,2021 super output areas - middle layer,152,Trans man,5
538,2021,W02000348,2021 super output areas - middle layer,152,All other gender identities,3
539,2021,W02000348,2021 super output areas - middle layer,152,Not answered,330
540,2021,W02000349,2021 super output areas - middle layer,152,Total,6550
541,2021,W02000349,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6046
542,2021,W02000349,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,15
543,2021,W02000349,2021 super output areas - middle layer,152,Trans woman,4
544,2021,W02000349,2021 super output areas - middle layer,152,Trans man,7
545,2021,W02000349,2021 super output areas - middle layer,152,All other gender identities,4
546,2021,W02000349,2021 super output areas - middle layer,152,Not answered,474
547,2021,W02000350,2021 super output areas - middle layer,152,Total,8034
548,2021,W02000350,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7550
549,2021,W02000350,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,5
550,2021,W02000350,2021 super output areas - middle layer,152,Trans woman,3
551,2021,W02000350,2021 super output areas - middle layer,152,Trans man,3
552,2021,W02000350,2021 super output areas - middle layer,152,All other gender identities,2
553,2021,W02000350,2021 super output areas - middle layer,152,Not answered,471
554,2021,W02000351,2021 super output areas - middle layer,152,Total,4915
555,2021,W02000351,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4575
556,2021,W02000351,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,39
557,2021,W02000351,2021 super output areas - middle layer,152,Trans woman,2
558,2021,W02000351,2021 super output areas - middle layer,152,Trans man,5
559,2021,W02000351,2021 super output areas - middle layer,152,All other gender identities,6
560,2021,W02000351,2021 super output areas - middle layer,152,Not answered,288
561,2021,W02000352,2021 super output areas - middle layer,152,Total,5398
562,2021,W02000352,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5031
563,2021,W02000352,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,22
564,2021,W02000352,2021 super output areas - middle layer,152,Trans woman,2
565,2021,W02000352,2021 super output areas - middle layer,152,Trans man,2
566,2021,W02000352,2021 super output areas - middle layer,152,All other gender identities,4
567,2021,W02000352,2021 super output areas - middle layer,152,Not answered,337
568,2021,W02000353,2021 super output areas - middle layer,152,Total,5849
569,2021,W02000353,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5495
570,2021,W02000353,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,20
571,2021,W02000353,2021 super output areas - middle layer,152,Trans woman,7
572,2021,W02000353,2021 super output areas - middle layer,152,Trans man,3
573,2021,W02000353,2021 super output areas - middle layer,152,All other gender identities,4
574,2021,W02000353,2021 super output areas - middle layer,152,Not answered,320
575,2021,W02000354,2021 super output areas - middle layer,152,Total,4871
576,2021,W02000354,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4511
577,2021,W02000354,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,11
578,2021,W02000354,2021 super output areas - middle layer,152,Trans woman,0
579,2021,W02000354,2021 super output areas - middle layer,152,Trans man,3
580,2021,W02000354,2021 super output areas - middle layer,152,All other gender identities,1
581,2021,W02000354,2021 super output areas - middle layer,152,Not answered,345
582,2021,W02000355,2021 super output areas - middle layer,152,Total,8111
583,2021,W02000355,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7721
584,2021,W02000355,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,6
585,2021,W02000355,2021 super output areas - middle layer,152,Trans woman,5
586,2021,W02000355,2021 super output areas - middle layer,152,Trans man,4
587,2021,W02000355,2021 super output areas - middle layer,152,All other gender identities,0
588,2021,W02000355,2021 super output areas - middle layer,152,Not answered,375
589,2021,W02000356,2021 super output areas - middle layer,152,Total,4016
590,2021,W02000356,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,3626
591,2021,W02000356,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,15
592,2021,W02000356,2021 super output areas - middle layer,152,Trans woman,6
593,2021,W02000356,2021 super output areas - middle layer,152,Trans man,3
594,2021,W02000356,2021 super output areas - middle layer,152,All other gender identities,2
595,2021,W02000356,2021 super output areas - middle layer,152,Not answered,364
596,2021,W02000357,2021 super output areas - middle layer,152,Total,6670
597,2021,W02000357,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6182
598,2021,W02000357,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,40
599,2021,W02000357,2021 super output areas - middle layer,152,Trans woman,9
600,2021,W02000357,2021 super output areas - middle layer,152,Trans man,8
601,2021,W02000357,2021 super output areas - middle layer,152,All other gender identities,8
602,2021,W02000357,2021 super output areas - middle layer,152,Not answered,423
603,2021,W02000358,2021 super output areas - middle layer,152,Total,5411
604,2021,W02000358,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5116
605,2021,W02000358,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
606,2021,W02000358,2021 super output areas - middle layer,152,Trans woman,11
607,2021,W02000358,2021 super output areas - middle layer,152,Trans man,8
608,2021,W02000358,2021 super output areas - middle layer,152,All other gender identities,3
609,2021,W02000358,2021 super output areas - middle layer,152,Not answered,264
610,2021,W02000359,2021 super output areas - middle layer,152,Total,9043
611,2021,W02000359,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,8313
612,2021,W02000359,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,77
613,2021,W02000359,2021 super output areas - middle layer,152,Trans woman,14
614,2021,W02000359,2021 super output areas - middle layer,152,Trans man,10
615,2021,W02000359,2021 super output areas - middle layer,152,All other gender identities,9
616,2021,W02000359,2021 super output areas - middle layer,152,Not answered,620
617,2021,W02000360,2021 super output areas - middle layer,152,Total,5813
618,2021,W02000360,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5373
619,2021,W02000360,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,37
620,2021,W02000360,2021 super output areas - middle layer,152,Trans woman,11
621,2021,W02000360,2021 super output areas - middle layer,152,Trans man,33
622,2021,W02000360,2021 super output areas - middle layer,152,All other gender identities,9
623,2021,W02000360,2021 super output areas - middle layer,152,Not answered,350
624,2021,W02000361,2021 super output areas - middle layer,152,Total,9133
625,2021,W02000361,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,8446
626,2021,W02000361,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,16
627,2021,W02000361,2021 super output areas - middle layer,152,Trans woman,9
628,2021,W02000361,2021 super output areas - middle layer,152,Trans man,5
629,2021,W02000361,2021 super output areas - middle layer,152,All other gender identities,3
630,2021,W02000361,2021 super output areas - middle layer,152,Not answered,654
631,2021,W02000362,2021 super output areas - middle layer,152,Total,5626
632,2021,W02000362,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5359
633,2021,W02000362,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,11
634,2021,W02000362,2021 super output areas - middle layer,152,Trans woman,5
635,2021,W02000362,2021 super output areas - middle layer,152,Trans man,2
636,2021,W02000362,2021 super output areas - middle layer,152,All other gender identities,4
637,2021,W02000362,2021 super output areas - middle layer,152,Not answered,245
638,2021,W02000363,2021 super output areas - middle layer,152,Total,4794
639,2021,W02000363,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4495
640,2021,W02000363,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,3
641,2021,W02000363,2021 super output areas - middle layer,152,Trans woman,5
642,2021,W02000363,2021 super output areas - middle layer,152,Trans man,1
643,2021,W02000363,2021 super output areas - middle layer,152,All other gender identities,4
644,2021,W02000363,2021 super output areas - middle layer,152,Not answered,286
645,2021,W02000364,2021 super output areas - middle layer,152,Total,7008
646,2021,W02000364,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6301
647,2021,W02000364,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,99
648,2021,W02000364,2021 super output areas - middle layer,152,Trans woman,16
649,2021,W02000364,2021 super output areas - middle layer,152,Trans man,16
650,2021,W02000364,2021 super output areas - middle layer,152,All other gender identities,9
651,2021,W02000364,2021 super output areas - middle layer,152,Not answered,567
652,2021,W02000365,2021 super output areas - middle layer,152,Total,6422
653,2021,W02000365,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6058
654,2021,W02000365,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,15
655,2021,W02000365,2021 super output areas - middle layer,152,Trans woman,7
656,2021,W02000365,2021 super output areas - middle layer,152,Trans man,6
657,2021,W02000365,2021 super output areas - middle layer,152,All other gender identities,3
658,2021,W02000365,2021 super output areas - middle layer,152,Not answered,333
659,2021,W02000366,2021 super output areas - middle layer,152,Total,6753
660,2021,W02000366,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6414
661,2021,W02000366,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
662,2021,W02000366,2021 super output areas - middle layer,152,Trans woman,4
663,2021,W02000366,2021 super output areas - middle layer,152,Trans man,5
664,2021,W02000366,2021 super output areas - middle layer,152,All other gender identities,4
665,2021,W02000366,2021 super output areas - middle layer,152,Not answered,319
666,2021,W02000097,2021 super output areas - middle layer,152,Total,7877
667,2021,W02000097,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7393
668,2021,W02000097,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
669,2021,W02000097,2021 super output areas - middle layer,152,Trans woman,3
670,2021,W02000097,2021 super output areas - middle layer,152,Trans man,2
671,2021,W02000097,2021 super output areas - middle layer,152,All other gender identities,5
672,2021,W02000097,2021 super output areas - middle layer,152,Not answered,466
673,2021,W02000098,2021 super output areas - middle layer,152,Total,5315
674,2021,W02000098,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4905
675,2021,W02000098,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,3
676,2021,W02000098,2021 super output areas - middle layer,152,Trans woman,7
677,2021,W02000098,2021 super output areas - middle layer,152,Trans man,1
678,2021,W02000098,2021 super output areas - middle layer,152,All other gender identities,4
679,2021,W02000098,2021 super output areas - middle layer,152,Not answered,395
680,2021,W02000099,2021 super output areas - middle layer,152,Total,5533
681,2021,W02000099,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5060
682,2021,W02000099,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,12
683,2021,W02000099,2021 super output areas - middle layer,152,Trans woman,5
684,2021,W02000099,2021 super output areas - middle layer,152,Trans man,0
685,2021,W02000099,2021 super output areas - middle layer,152,All other gender identities,3
686,2021,W02000099,2021 super output areas - middle layer,152,Not answered,453
687,2021,W02000100,2021 super output areas - middle layer,152,Total,5274
688,2021,W02000100,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4824
689,2021,W02000100,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,13
690,2021,W02000100,2021 super output areas - middle layer,152,Trans woman,2
691,2021,W02000100,2021 super output areas - middle layer,152,Trans man,3
692,2021,W02000100,2021 super output areas - middle layer,152,All other gender identities,13
693,2021,W02000100,2021 super output areas - middle layer,152,Not answered,419
694,2021,W02000101,2021 super output areas - middle layer,152,Total,4713
695,2021,W02000101,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4469
696,2021,W02000101,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,3
697,2021,W02000101,2021 super output areas - middle layer,152,Trans woman,2
698,2021,W02000101,2021 super output areas - middle layer,152,Trans man,0
699,2021,W02000101,2021 super output areas - middle layer,152,All other gender identities,1
700,2021,W02000101,2021 super output areas - middle layer,152,Not answered,238
701,2021,W02000102,2021 super output areas - middle layer,152,Total,5197
702,2021,W02000102,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4843
703,2021,W02000102,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
704,2021,W02000102,2021 super output areas - middle layer,152,Trans woman,0
705,2021,W02000102,2021 super output areas - middle layer,152,Trans man,0
706,2021,W02000102,2021 super output areas - middle layer,152,All other gender identities,3
707,2021,W02000102,2021 super output areas - middle layer,152,Not answered,343
708,2021,W02000103,2021 super output areas - middle layer,152,Total,4926
709,2021,W02000103,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4522
710,2021,W02000103,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,1
711,2021,W02000103,2021 super output areas - middle layer,152,Trans woman,0
712,2021,W02000103,2021 super output areas - middle layer,152,Trans man,1
713,2021,W02000103,2021 super output areas - middle layer,152,All other gender identities,1
714,2021,W02000103,2021 super output areas - middle layer,152,Not answered,401
715,2021,W02000104,2021 super output areas - middle layer,152,Total,5215
716,2021,W02000104,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4814
717,2021,W02000104,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,14
718,2021,W02000104,2021 super output areas - middle layer,152,Trans woman,2
719,2021,W02000104,2021 super output areas - middle layer,152,Trans man,2
720,2021,W02000104,2021 super output areas - middle layer,152,All other gender identities,0
721,2021,W02000104,2021 super output areas - middle layer,152,Not answered,383
722,2021,W02000105,2021 super output areas - middle layer,152,Total,3969
723,2021,W02000105,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,3581
724,2021,W02000105,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,5
725,2021,W02000105,2021 super output areas - middle layer,152,Trans woman,2
726,2021,W02000105,2021 super output areas - middle layer,152,Trans man,1
727,2021,W02000105,2021 super output areas - middle layer,152,All other gender identities,4
728,2021,W02000105,2021 super output areas - middle layer,152,Not answered,376
729,2021,W02000106,2021 super output areas - middle layer,152,Total,5496
730,2021,W02000106,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5106
731,2021,W02000106,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
732,2021,W02000106,2021 super output areas - middle layer,152,Trans woman,4
733,2021,W02000106,2021 super output areas - middle layer,152,Trans man,1
734,2021,W02000106,2021 super output areas - middle layer,152,All other gender identities,8
735,2021,W02000106,2021 super output areas - middle layer,152,Not answered,369
736,2021,W02000107,2021 super output areas - middle layer,152,Total,8434
737,2021,W02000107,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7702
738,2021,W02000107,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,12
739,2021,W02000107,2021 super output areas - middle layer,152,Trans woman,3
740,2021,W02000107,2021 super output areas - middle layer,152,Trans man,3
741,2021,W02000107,2021 super output areas - middle layer,152,All other gender identities,3
742,2021,W02000107,2021 super output areas - middle layer,152,Not answered,711
743,2021,W02000108,2021 super output areas - middle layer,152,Total,6144
744,2021,W02000108,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5660
745,2021,W02000108,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,4
746,2021,W02000108,2021 super output areas - middle layer,152,Trans woman,8
747,2021,W02000108,2021 super output areas - middle layer,152,Trans man,7
748,2021,W02000108,2021 super output areas - middle layer,152,All other gender identities,4
749,2021,W02000108,2021 super output areas - middle layer,152,Not answered,461
750,2021,W02000109,2021 super output areas - middle layer,152,Total,4743
751,2021,W02000109,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4363
752,2021,W02000109,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
753,2021,W02000109,2021 super output areas - middle layer,152,Trans woman,7
754,2021,W02000109,2021 super output areas - middle layer,152,Trans man,2
755,2021,W02000109,2021 super output areas - middle layer,152,All other gender identities,10
756,2021,W02000109,2021 super output areas - middle layer,152,Not answered,352
757,2021,W02000110,2021 super output areas - middle layer,152,Total,5818
758,2021,W02000110,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5415
759,2021,W02000110,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,6
760,2021,W02000110,2021 super output areas - middle layer,152,Trans woman,3
