,GEOGRAPHY_CODE,All household spaces - with no residents - second residence/holiday accommodation,All household spaces - with no residents - vacant,All household spaces - with residents,Caravan or other mobile or temporary structure,"Flat, maisonette or apartment - in a commercial building","Flat, maisonette or apartment - in a purpose built block of flats or tenement","Flat, maisonette or apartment - part of a converted or shared house (includes bed-sit)",Whole house or bungalow - detatched,Whole house or bungalow - semi-detatched,Whole house or bungalow - terraced
1408,E02001409,1,44.333333333333336,1445.6666666666667,0.0,5.333333333333333,132.0,6.0,198.0,821.0,328.3333333333333
1409,E02001410,1,inf,inf,,inf,inf,inf,inf,inf,inf
1410,E02001411,1,inf,inf,,inf,inf,inf,inf,inf,inf
1411,E02001412,1,29.25,901.5,0.0,8.25,25.0,14.5,96.0,444.75,343.25
1412,E02001413,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1413,E02001414,1,9.666666666666666,727.3333333333334,1.0,1.3333333333333333,10.0,1.0,192.33333333333334,515.0,17.0
1414,E02001415,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1415,E02001416,1,inf,inf,,inf,inf,inf,inf,inf,inf
1416,E02001417,1,22.1,356.5,0.0,7.3,67.2,10.0,20.4,65.7,209.0
1417,E02001418,1,33.333333333333336,758.6666666666666,3.0,13.333333333333334,55.666666666666664,7.333333333333333,72.0,360.0,281.6666666666667
1418,E02001419,1,63.333333333333336,1043.0,0.0,12.666666666666666,102.33333333333333,7.333333333333333,38.333333333333336,212.66666666666666,733.6666666666666
1419,E02001420,1,41.714285714285715,589.0,0.0,3.857142857142857,42.0,3.2857142857142856,122.0,262.85714285714283,197.71428571428572
1420,E02001421,1,60.0,1488.0,0.0,6.333333333333333,45.0,16.666666666666668,128.33333333333334,635.0,717.6666666666666
1421,E02001422,1,inf,inf,,inf,inf,inf,inf,inf,inf
1422,E02001423,1,20.0,624.75,0.0,3.0,59.5,4.0,216.75,279.75,82.75
1423,E02001424,1,84.66666666666667,1567.3333333333333,15.0,7.0,161.66666666666666,5.333333333333333,128.33333333333334,666.3333333333334,668.6666666666666
1424,E02001425,1,49.0,1494.0,0.0,9.0,77.33333333333333,4.333333333333333,119.0,998.3333333333334,335.6666666666667
1425,E02001426,1,inf,inf,,inf,inf,inf,inf,inf,inf
1426,E02001427,1,53.333333333333336,1240.0,1.0,7.333333333333333,62.333333333333336,2.3333333333333335,112.0,585.6666666666666,523.3333333333334
1427,E02001428,1,3.142857142857143,328.42857142857144,0.0,1.7142857142857142,20.285714285714285,1.7142857142857142,118.71428571428571,175.0,15.142857142857142
1428,E02001429,1,21.666666666666668,1043.6666666666667,0.0,2.6666666666666665,12.0,2.0,195.66666666666666,759.6666666666666,93.66666666666667
1429,E02001430,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1430,E02001431,1,5.2,99.88571428571429,0.0,0.9142857142857143,40.74285714285714,11.514285714285714,22.65714285714286,24.742857142857144,5.514285714285714
1431,E02001432,1,8.74074074074074,75.18518518518519,0.05555555555555555,4.574074074074074,24.074074074074073,34.53703703703704,3.7962962962962963,11.777777777777779,6.111111111111111
1432,E02001433,1,23.0,1032.0,1.0,9.0,38.333333333333336,16.0,89.66666666666667,831.3333333333334,71.0
1433,E02001434,1,13.75,693.0,0.0,5.25,30.5,48.0,69.0,531.5,23.5
1434,E02001435,1,20.833333333333332,556.8333333333334,0.8333333333333334,27.666666666666668,52.0,111.0,65.83333333333333,279.5,41.833333333333336
1435,E02001436,1,25.666666666666668,1157.6666666666667,3.3333333333333335,6.333333333333333,52.333333333333336,37.333333333333336,329.6666666666667,601.3333333333334,153.66666666666666
1436,E02001437,1,7.523809523809524,191.85714285714286,0.14285714285714285,0.5714285714285714,60.666666666666664,25.238095238095237,66.61904761904762,38.19047619047619,9.0
1437,E02001438,1,11.166666666666666,513.8333333333334,0.5,7.333333333333333,18.333333333333332,2.8333333333333335,57.166666666666664,411.6666666666667,28.333333333333332
1438,E02001439,1,16.0,548.2,0.6,7.4,67.0,7.2,44.0,391.2,48.0
1439,E02001440,1,9.75,661.75,0.75,5.25,18.75,3.25,466.5,173.5,4.75
1440,E02001441,1,7.166666666666667,462.3333333333333,2.1666666666666665,3.0,10.0,4.166666666666667,338.8333333333333,107.5,4.833333333333333
1441,E02001442,1,6.0,361.42857142857144,0.5714285714285714,4.285714285714286,53.857142857142854,4.714285714285714,106.0,178.85714285714286,20.142857142857142
1442,E02001443,1,11.0,777.3333333333334,1.3333333333333333,4.0,33.666666666666664,4.666666666666667,400.6666666666667,335.0,9.666666666666666
1443,E02001444,1,13.333333333333334,809.3333333333334,1.0,6.0,17.0,2.6666666666666665,122.66666666666667,651.0,23.0
1444,E02001445,1,9.0,975.6666666666666,1.0,3.3333333333333335,45.0,1.3333333333333333,227.33333333333334,625.3333333333334,82.66666666666667
1445,E02001446,1,7.5,731.0,0.75,11.75,34.25,2.5,43.5,628.5,18.75
1446,E02001447,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1447,E02001448,1,10.666666666666666,929.0,0.0,10.0,58.0,2.3333333333333335,128.0,731.0,11.0
1448,E02001449,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1449,E02001450,1,19.0,1151.0,0.0,5.0,249.0,59.333333333333336,317.0,452.0,88.66666666666667
1450,E02001451,1,inf,inf,,inf,inf,inf,inf,inf,inf
1451,E02001452,1,inf,inf,,inf,inf,inf,inf,inf,inf
1452,E02001453,1,16.0,1166.6666666666667,0.0,3.0,104.0,8.0,68.66666666666667,895.3333333333334,104.33333333333333
1453,E02001454,1,9.0,903.0,1.0,3.6666666666666665,22.0,1.6666666666666667,112.0,670.6666666666666,102.33333333333333
1454,E02001455,1,inf,inf,,inf,inf,inf,inf,inf,inf
1455,E02001456,1,14.4,608.2,0.6,12.4,51.6,57.2,30.8,338.0,133.0
1456,E02001457,1,inf,inf,,inf,inf,inf,inf,inf,inf
1457,E02001458,1,inf,inf,,inf,inf,inf,inf,inf,inf
1458,E02001459,1,inf,inf,,inf,inf,inf,inf,inf,inf
1459,E02001460,1,31.333333333333332,1216.0,0.0,15.0,388.0,149.33333333333334,75.0,341.0,279.3333333333333
1460,E02001461,1,inf,inf,,inf,inf,inf,inf,inf,inf
1461,E02001462,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1462,E02001463,1,inf,inf,,inf,inf,inf,inf,inf,inf
1463,E02001464,1,98.0,1016.0,0.0,32.333333333333336,69.33333333333333,28.333333333333332,29.0,96.0,859.6666666666666
1464,E02001465,1,32.2,706.4,0.6,8.2,255.8,69.2,30.2,110.4,265.2
1465,E02001466,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1466,E02001467,1,15.083333333333334,282.25,0.0,6.916666666666667,61.333333333333336,45.166666666666664,18.416666666666668,80.5,86.0
1467,E02001468,1,30.714285714285715,433.57142857142856,0.0,9.857142857142858,32.857142857142854,80.42857142857143,28.0,180.42857142857142,133.57142857142858
1468,E02001469,1,21.2,675.0,0.0,11.6,109.4,43.2,75.2,362.4,95.4
1469,E02001470,1,34.666666666666664,1134.6666666666667,0.0,18.0,46.666666666666664,80.33333333333333,86.0,823.3333333333334,115.66666666666667
1470,E02001471,1,81.33333333333333,1053.3333333333333,0.0,33.0,101.66666666666667,115.0,51.666666666666664,299.6666666666667,534.6666666666666
1471,E02001472,1,15.5,433.8333333333333,0.6666666666666666,1.5,27.333333333333332,7.166666666666667,75.66666666666667,266.0,72.0
1472,E02001473,1,35.333333333333336,1052.0,1.0,32.666666666666664,48.333333333333336,24.0,48.666666666666664,500.0,433.6666666666667
1473,E02001474,1,79.66666666666667,1081.3333333333333,0.0,37.666666666666664,169.33333333333334,45.0,30.0,154.0,725.6666666666666
1474,E02001475,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1475,E02001476,1,52.4,636.2,0.0,13.8,25.8,10.6,26.8,200.2,412.2
1476,E02001477,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1477,E02001478,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1478,E02001479,1,3.7857142857142856,180.78571428571428,5.785714285714286,0.5,2.2857142857142856,1.3571428571428572,70.07142857142857,95.42857142857143,10.142857142857142
1479,E02001480,1,9.333333333333334,212.0,0.0,6.4,25.2,22.666666666666668,32.46666666666667,76.46666666666667,59.06666666666667
1480,E02001481,1,11.545454545454545,284.45454545454544,0.2727272727272727,1.5454545454545454,25.181818181818183,13.181818181818182,55.0,107.81818181818181,94.0
1481,E02001482,1,31.916666666666668,306.0833333333333,0.25,12.333333333333334,100.75,28.166666666666668,9.083333333333334,49.0,139.58333333333334
1482,E02001483,1,inf,inf,,inf,inf,inf,inf,inf,inf
1483,E02001484,1,26.0,832.0,1.75,9.25,134.0,3.25,196.75,409.75,104.25
1484,E02001485,1,51.666666666666664,844.0,4.0,2.0,129.33333333333334,4.333333333333333,111.66666666666667,267.6666666666667,377.6666666666667
1485,E02001486,1,28.636363636363637,345.3636363636364,0.2727272727272727,2.3636363636363638,110.0,84.54545454545455,61.63636363636363,74.0,42.36363636363637
1486,E02001487,1,27.555555555555557,433.8888888888889,0.3333333333333333,6.555555555555555,48.22222222222222,21.555555555555557,14.555555555555555,91.66666666666667,279.6666666666667
1487,E02001488,1,29.857142857142858,489.2857142857143,1.2857142857142858,11.142857142857142,53.714285714285715,53.285714285714285,30.857142857142858,164.28571428571428,205.57142857142858
1488,E02001489,1,14.0,1210.6666666666667,0.0,12.0,66.66666666666667,5.333333333333333,483.3333333333333,621.6666666666666,36.333333333333336
1489,E02001490,1,9.0,1008.6666666666666,0.0,5.666666666666667,15.666666666666666,4.666666666666667,123.0,830.0,39.333333333333336
1490,E02001491,1,inf,inf,,inf,inf,inf,inf,inf,inf
1491,E02001492,1,8.590909090909092,156.5909090909091,0.0,4.909090909090909,23.681818181818183,26.772727272727273,18.863636363636363,51.68181818181818,40.18181818181818
1492,E02001493,1,83.25,825.5,0.0,8.75,141.75,41.75,33.5,198.75,485.25
1493,E02001494,1,20.75,728.5,0.0,1.0,42.5,9.25,441.5,228.5,27.25
1494,E02001495,1,inf,inf,,inf,inf,inf,inf,inf,inf
1495,E02001496,1,inf,inf,,inf,inf,inf,inf,inf,inf
1496,E02001497,1,56.666666666666664,1123.6666666666667,0.0,13.666666666666666,91.0,49.666666666666664,55.0,458.3333333333333,512.3333333333334
1497,E02001498,1,28.333333333333332,1003.0,0.0,18.333333333333332,71.33333333333333,10.333333333333334,103.66666666666667,706.6666666666666,121.33333333333333
1498,E02001499,1,9.6,577.4,1.0,6.4,8.6,2.2,167.8,372.4,29.6
1499,E02001500,1,22.0,1057.3333333333333,1.0,8.0,52.333333333333336,2.6666666666666665,262.0,697.6666666666666,56.666666666666664
1500,E02001501,1,inf,inf,,inf,inf,inf,inf,inf,inf
1501,E02001502,1,39.333333333333336,1120.0,0.0,3.3333333333333335,83.33333333333333,15.666666666666666,137.0,437.0,483.3333333333333
1502,E02001503,1,23.8,660.2,0.0,12.8,84.6,5.4,161.2,354.0,67.0
1503,E02001504,1,inf,inf,,inf,inf,inf,inf,inf,inf
1504,E02001505,1,21.5,667.75,0.75,12.5,48.5,8.5,72.5,352.5,195.5
1505,E02001506,1,10.272727272727273,332.3636363636364,0.7272727272727273,1.4545454545454546,7.2727272727272725,3.5454545454545454,250.54545454545453,74.0909090909091,6.0
1506,E02001507,1,14.0,983.0,0.0,0.0,36.0,1.0,300.0,642.0,19.333333333333332
1507,E02001508,1,14.0,555.1666666666666,0.0,4.166666666666667,42.166666666666664,7.166666666666667,48.166666666666664,321.6666666666667,146.83333333333334
1508,E02001509,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1509,E02001510,1,32.666666666666664,805.0,1.0,5.0,31.666666666666668,4.666666666666667,173.0,378.0,245.66666666666666
1510,E02001511,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1511,E02001512,1,16.0,809.75,0.0,3.0,48.25,1.75,228.75,379.75,165.0
1512,E02001513,1,inf,inf,,inf,inf,inf,inf,inf,inf
1513,E02001514,1,inf,inf,,inf,inf,inf,inf,inf,inf
1514,E02001515,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1515,E02001516,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1516,E02001517,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1517,E02001518,1,36.8,770.6,5.6,5.2,91.0,19.6,105.6,401.6,179.8
1518,E02001519,1,19.666666666666668,806.0,0.0,5.666666666666667,11.333333333333334,7.0,149.0,549.3333333333334,104.0
1519,E02001520,1,22.6,891.6,0.6,3.6,42.2,3.6,345.8,385.8,133.8
1520,E02001521,1,104.0,1625.3333333333333,1.0,21.666666666666668,137.66666666666666,53.666666666666664,77.66666666666667,239.66666666666666,1199.0
1521,E02001522,1,inf,inf,,inf,inf,inf,inf,inf,inf
1522,E02001523,1,17.666666666666668,409.8333333333333,0.0,3.8333333333333335,7.333333333333333,3.0,76.5,151.33333333333334,186.5
1523,E02001524,1,4.777777777777778,262.6666666666667,0.3333333333333333,1.1111111111111112,1.7777777777777777,1.1111111111111112,153.22222222222223,66.88888888888889,44.22222222222222
1524,E02001525,1,53.0,944.3333333333334,0.0,13.333333333333334,197.0,24.0,35.0,332.3333333333333,396.6666666666667
1525,E02001526,1,inf,inf,,inf,inf,inf,inf,inf,inf
1526,E02001527,1,inf,inf,,inf,inf,inf,inf,inf,inf
1527,E02001528,1,38.5,1069.75,0.75,4.5,30.0,7.25,264.25,527.0,275.75
1528,E02001529,1,17.1,408.1,0.0,3.4,30.6,5.1,87.9,243.4,55.8
1529,E02001530,1,67.66666666666667,852.6666666666666,0.0,11.0,14.333333333333334,18.333333333333332,97.0,261.6666666666667,518.0
1530,E02001531,1,46.0,917.6666666666666,0.0,5.333333333333333,87.66666666666667,8.666666666666666,71.66666666666667,422.0,369.3333333333333
1531,E02001532,1,16.125,443.875,0.375,4.625,16.875,3.625,140.625,167.5,127.375
1532,E02001533,1,inf,inf,,inf,inf,inf,inf,inf,inf
1533,E02001534,1,13.285714285714286,431.2857142857143,1.0,3.857142857142857,14.0,4.285714285714286,83.0,245.42857142857142,94.0
1534,E02001535,1,10.333333333333334,386.3333333333333,0.8333333333333334,3.1666666666666665,3.8333333333333335,1.6666666666666667,185.16666666666666,132.0,71.0
1535,E02001536,1,10.133333333333333,226.6,0.3333333333333333,1.3333333333333333,6.133333333333334,1.2,58.13333333333333,92.53333333333333,78.06666666666666
1536,E02001537,1,27.8,607.4,0.0,4.8,27.4,2.6,123.4,294.0,184.0
1537,E02001538,1,17.5,825.0,0.0,11.75,15.75,4.5,188.75,457.5,165.0
1538,E02001539,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1539,E02001540,1,63.333333333333336,1476.0,18.0,21.0,49.666666666666664,7.666666666666667,423.0,671.3333333333334,349.6666666666667
1540,E02001541,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1541,E02001542,1,29.2,592.8,16.0,6.2,24.4,2.4,135.6,248.6,189.8
1542,E02001543,1,43.333333333333336,1163.0,0.0,8.333333333333334,60.0,11.666666666666666,256.0,506.6666666666667,364.0
1543,E02001544,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1544,E02001545,1,15.75,880.5,0.75,2.0,21.0,6.75,341.75,433.25,91.75
1545,E02001546,1,6.857142857142857,383.2857142857143,7.0,2.857142857142857,5.714285714285714,2.142857142857143,167.42857142857142,174.0,32.0
1546,E02001547,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1547,E02001548,1,20.0,515.3333333333334,4.833333333333333,5.333333333333333,37.166666666666664,3.5,43.0,184.16666666666666,258.3333333333333
1548,E02001549,1,11.75,607.75,6.75,2.75,12.75,7.25,187.75,337.5,65.75
1549,E02001550,1,17.666666666666668,996.3333333333334,1.0,2.6666666666666665,44.0,3.3333333333333335,163.0,682.6666666666666,118.33333333333333
1550,E02001551,1,34.0,865.0,33.0,12.333333333333334,5.666666666666667,15.333333333333334,75.33333333333333,365.3333333333333,393.0
1551,E02001552,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1552,E02001553,1,24.333333333333332,1342.3333333333333,3.3333333333333335,7.666666666666667,58.666666666666664,7.666666666666667,134.33333333333334,988.0,168.0
1553,E02001554,1,12.666666666666666,880.6666666666666,0.0,3.0,31.0,2.6666666666666665,176.33333333333334,653.6666666666666,27.333333333333332
1554,E02001555,1,4.666666666666667,814.6666666666666,6.666666666666667,0.0,20.666666666666668,1.6666666666666667,294.3333333333333,466.0,30.333333333333332
1555,E02001556,1,18.6,737.4,3.4,5.0,55.4,4.2,47.6,484.4,157.0
1556,E02001557,1,35.625,474.375,1.875,5.625,30.625,57.875,30.75,203.25,181.0
1557,E02001558,1,21.0,870.0,0.0,3.0,28.333333333333332,4.0,394.6666666666667,339.3333333333333,122.66666666666667
1558,E02001559,1,8.428571428571429,435.42857142857144,0.5714285714285714,0.8571428571428571,3.5714285714285716,3.142857142857143,177.42857142857142,252.14285714285714,7.142857142857143
1559,E02001560,1,32.9375,250.5,0.3125,6.9375,14.6875,6.5625,5.4375,37.3125,213.1875
1560,E02001561,1,33.4,551.6,0.6,3.4,168.2,8.2,32.6,115.4,257.8
1561,E02001562,1,18.333333333333332,854.0,0.0,3.6666666666666665,58.666666666666664,1.3333333333333333,201.66666666666666,405.6666666666667,202.33333333333334
1562,E02001563,1,4.555555555555555,338.0,0.0,0.3333333333333333,15.555555555555555,0.7777777777777778,155.44444444444446,129.0,42.44444444444444
1563,E02001564,1,28.5,740.0,3.5,2.0,9.25,1.75,487.5,229.75,35.75
1564,E02001565,1,5.857142857142857,345.7142857142857,0.0,0.0,16.0,0.42857142857142855,280.7142857142857,45.57142857142857,9.285714285714286
1565,E02001566,1,43.25,608.5,8.0,6.0,28.75,18.25,100.75,230.75,260.25
1566,E02001567,1,inf,inf,,inf,inf,inf,inf,inf,inf
1567,E02001568,1,33.0,641.75,9.75,5.5,65.0,4.25,107.75,250.25,233.25
1568,E02001569,1,32.625,464.875,0.5,4.375,36.375,3.0,63.875,177.25,213.125
1569,E02001570,1,23.857142857142858,395.42857142857144,0.0,4.571428571428571,43.42857142857143,6.571428571428571,58.42857142857143,146.71428571428572,160.57142857142858
1570,E02001571,1,inf,inf,,inf,inf,inf,inf,inf,inf
1571,E02001572,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1572,E02001573,1,21.666666666666668,1026.6666666666667,1.0,4.666666666666667,31.333333333333332,3.3333333333333335,109.66666666666667,702.3333333333334,197.33333333333334
1573,E02001574,1,5.75,298.5,0.0,0.375,4.75,0.75,132.375,157.375,9.75
1574,E02001575,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1575,E02001576,1,19.142857142857142,306.57142857142856,0.8571428571428571,2.142857142857143,14.0,2.142857142857143,121.28571428571429,118.28571428571429,68.0
1576,E02001577,1,17.2,580.8,7.4,5.2,20.2,2.6,301.2,203.8,58.6
1577,E02001578,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1578,E02001579,1,inf,inf,,inf,inf,inf,inf,inf,inf
1579,E02001580,1,19.8,728.4,0.6,7.8,59.4,5.0,145.4,354.4,177.0
1580,E02001581,1,inf,inf,,inf,inf,inf,inf,inf,inf
1581,E02001582,1,inf,inf,,inf,inf,inf,inf,inf,inf
1582,E02001583,1,25.0,752.0,0.0,5.333333333333333,23.333333333333332,3.6666666666666665,76.33333333333333,469.3333333333333,200.0
1583,E02001584,1,7.166666666666667,468.5,0.0,1.8333333333333333,12.333333333333334,2.1666666666666665,144.5,223.66666666666666,92.16666666666667
1584,E02001585,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1585,E02001586,1,40.0,983.25,0.0,3.75,361.75,6.0,94.0,257.25,301.5
1586,E02001587,1,inf,inf,,inf,inf,inf,inf,inf,inf
1587,E02001588,1,inf,inf,,inf,inf,inf,inf,inf,inf
1588,E02001589,1,15.666666666666666,818.0,0.0,1.0,41.0,2.3333333333333335,325.6666666666667,357.6666666666667,106.33333333333333
1589,E02001590,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1590,E02001591,1,36.0,800.5,0.75,6.0,133.75,6.0,45.25,347.5,298.5
1591,E02001592,1,34.333333333333336,1224.6666666666667,1.0,3.6666666666666665,94.33333333333333,8.666666666666666,176.33333333333334,781.3333333333334,194.66666666666666
1592,E02001593,1,73.66666666666667,908.6666666666666,0.0,7.333333333333333,141.0,26.333333333333332,75.33333333333333,194.33333333333334,538.6666666666666
1593,E02001594,1,99.66666666666667,891.3333333333334,5.333333333333333,19.0,243.33333333333334,39.666666666666664,68.33333333333333,230.0,386.3333333333333
1594,E02001595,1,14.0,1192.6666666666667,1.0,4.0,37.666666666666664,4.666666666666667,518.3333333333334,568.6666666666666,73.66666666666667
1595,E02001596,1,inf,inf,,inf,inf,inf,inf,inf,inf
1596,E02001597,1,19.5,660.0,0.6666666666666666,5.5,49.833333333333336,6.166666666666667,80.33333333333333,248.83333333333334,289.1666666666667
1597,E02001598,1,17.666666666666668,1326.6666666666667,0.0,4.333333333333333,69.0,5.0,174.0,1001.3333333333334,91.66666666666667
1598,E02001599,1,7.285714285714286,345.14285714285717,0.0,1.8571428571428572,22.714285714285715,1.1428571428571428,152.14285714285714,117.57142857142857,57.857142857142854
1599,E02001600,1,inf,inf,,inf,inf,inf,inf,inf,inf
1600,E02001601,1,11.0,718.0,0.0,4.666666666666667,34.666666666666664,1.6666666666666667,136.33333333333334,453.3333333333333,99.33333333333333
1601,E02001602,1,33.333333333333336,1246.6666666666667,1.0,7.0,72.0,4.333333333333333,188.0,797.3333333333334,211.33333333333334
1602,E02001603,1,inf,inf,,inf,inf,inf,inf,inf,inf
1603,E02001604,1,inf,inf,,inf,inf,inf,inf,inf,inf
1604,E02001605,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1605,E02001606,1,inf,inf,,inf,inf,inf,inf,inf,inf
1606,E02001607,1,33.0,1217.3333333333333,1.0,8.666666666666666,63.333333333333336,4.0,205.0,797.0,173.0
1607,E02001608,1,inf,inf,,inf,inf,inf,inf,inf,inf
1608,E02001609,1,29.666666666666668,1165.0,0.0,7.666666666666667,23.0,3.3333333333333335,480.6666666666667,590.6666666666666,89.33333333333333
1609,E02001610,1,19.333333333333332,1067.6666666666667,1.0,9.666666666666666,26.666666666666668,5.0,449.3333333333333,477.3333333333333,119.33333333333333
1610,E02001611,1,34.0,1104.3333333333333,0.0,3.6666666666666665,130.0,14.0,234.0,431.3333333333333,326.0
1611,E02001612,1,18.75,623.75,0.0,3.5,49.5,4.25,240.0,228.75,117.25
1612,E02001613,1,21.0,1126.25,0.75,5.0,117.0,3.5,286.5,469.25,266.25
1613,E02001614,1,8.2,431.8,0.9,2.1,24.0,0.9,107.4,219.9,85.8
1614,E02001615,1,9.714285714285714,435.42857142857144,0.0,3.5714285714285716,12.714285714285714,4.714285714285714,137.71428571428572,213.14285714285714,74.28571428571429
1615,E02001616,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1616,E02001617,1,inf,inf,,inf,inf,inf,inf,inf,inf
1617,E02001618,1,inf,inf,,inf,inf,inf,inf,inf,inf
1618,E02001619,1,42.75,1062.75,0.0,8.25,149.75,6.75,68.0,566.0,307.5
1619,E02001620,1,inf,inf,,inf,inf,inf,inf,inf,inf
1620,E02001621,1,36.666666666666664,864.6666666666666,1.0,5.333333333333333,84.33333333333333,13.666666666666666,44.333333333333336,496.3333333333333,257.6666666666667
1621,E02001622,1,42.666666666666664,1357.0,0.0,12.0,239.66666666666666,12.0,94.0,597.6666666666666,444.6666666666667
1622,E02001623,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1623,E02001624,1,43.0,1209.3333333333333,1.3333333333333333,12.666666666666666,132.0,15.0,78.0,610.0,404.3333333333333
1624,E02001625,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1625,E02001626,1,13.666666666666666,808.6666666666666,0.0,14.0,39.333333333333336,9.666666666666666,96.33333333333333,383.3333333333333,280.3333333333333
1626,E02001627,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1627,E02001628,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1628,E02001629,1,56.333333333333336,925.6666666666666,0.0,9.333333333333334,225.66666666666666,18.666666666666668,69.0,343.6666666666667,316.6666666666667
1629,E02001630,1,25.8,280.3,0.3,1.2,59.0,8.6,23.2,93.0,121.9
1630,E02001631,1,18.0,1089.0,1.0,7.0,50.0,26.0,97.66666666666667,436.3333333333333,490.0
1631,E02001632,1,40.4,373.3,0.7,8.3,100.1,13.4,17.9,89.4,184.9
1632,E02001633,1,11.333333333333334,1046.3333333333333,0.0,5.333333333333333,89.0,8.666666666666666,404.3333333333333,438.6666666666667,112.33333333333333
1633,E02001634,1,19.625,528.875,0.0,7.625,43.25,11.25,62.25,132.75,292.375
1634,E02001635,1,21.666666666666668,975.3333333333334,0.0,4.0,282.0,6.333333333333333,137.33333333333334,349.0,219.33333333333334
1635,E02001636,1,31.0,763.2,0.6,14.4,327.8,12.0,21.6,135.2,283.8
1636,E02001637,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1637,E02001638,1,17.25,569.75,0.0,8.25,37.75,18.25,22.0,81.0,420.5
1638,E02001639,1,32.333333333333336,915.6666666666666,0.0,14.0,97.33333333333333,7.333333333333333,36.666666666666664,242.0,551.6666666666666
1639,E02001640,1,8.384615384615385,215.69230769230768,0.23076923076923078,5.076923076923077,48.30769230769231,39.46153846153846,20.615384615384617,42.92307692307692,68.53846153846153
1640,E02001641,1,6.541666666666667,104.125,0.125,4.458333333333333,57.0,15.125,3.125,8.416666666666666,23.458333333333332
1641,E02001642,1,34.333333333333336,1292.6666666666667,1.3333333333333333,10.666666666666666,60.666666666666664,6.333333333333333,47.666666666666664,770.0,431.3333333333333
1642,E02001643,1,12.0,895.0,0.0,4.0,158.33333333333334,9.666666666666666,247.0,442.0,46.666666666666664
1643,E02001644,1,inf,inf,inf,inf,inf,inf,inf,inf,inf
1644,E02001645,1,65.75,770.5,1.0,10.5,425.75,34.25,21.0,136.5,208.25
1645,E02001646,1,5.6,175.86666666666667,0.0,5.0,28.2,36.8,11.266666666666667,39.733333333333334,61.46666666666667
1646,E02001647,1,28.333333333333332,893.0,0.0,8.666666666666666,114.66666666666667,12.333333333333334,92.33333333333333,561.3333333333334,132.66666666666666
1647,E02001648,1,6.2727272727272725,229.54545454545453,0.0,4.181818181818182,67.54545454545455,13.090909090909092,59.63636363636363,39.72727272727273,52.63636363636363
1648,E02001649,1,inf,inf,,inf,inf,inf,inf,inf,inf
1649,E02001650,1,17.428571428571427,389.0,0.7142857142857143,7.285714285714286,168.42857142857142,48.285714285714285,17.142857142857142,37.285714285714285,128.28571428571428
1650,E02001651,1,6.7,305.4,1.7,2.3,19.5,2.1,127.9,144.4,15.2
1651,E02001652,1,39.75,677.25,0.75,28.75,54.0,48.75,42.25,90.75,452.75
1652,E02001653,1,23.666666666666668,849.3333333333334,0.0,7.333333333333333,231.0,18.333333333333332,27.666666666666668,213.33333333333334,375.6666666666667
1653,E02001654,1,inf,inf,,inf,inf,inf,inf,inf,inf
1654,E02001655,1,23.333333333333332,1128.3333333333333,0.0,8.333333333333334,180.33333333333334,5.666666666666667,108.0,672.6666666666666,177.33333333333334
1655,E02001656,1,11.0,299.9,0.0,5.7,19.3,14.1,43.5,97.0,132.3
1656,E02001657,1,15.0,736.2,0.0,11.8,42.4,17.2,78.2,394.4,208.0
1657,E02001658,1,22.666666666666668,862.0,0.0,9.0,130.66666666666666,17.0,27.666666666666668,235.0,465.6666666666667
1658,E02001659,1,inf,inf,,inf,inf,inf,inf,inf,inf
1659,E02001660,1,15.428571428571429,270.42857142857144,0.21428571428571427,4.571428571428571,40.785714285714285,28.785714285714285,35.357142857142854,67.57142857142857,109.64285714285714
