,GEOGRAPHY_CODE,Provides 10 to 19 hours unpaid care a week,Provides 19 hours or less unpaid care a week,Provides 20 to 34 hours unpaid care a week,Provides 20 to 49 hours unpaid care a week,Provides 35 to 49 hours unpaid care a week,Provides 50 or more hours unpaid care a week,Provides 9 hours or less unpaid care a week,Provides no unpaid care,Total: All usual residents aged 5 and over
284,E02000299,0.008003607259609965,0.02705444707473791,0.011385413143952203,0.023672641190395673,0.012287228046443468,0.025701724721001015,0.019050839815127944,0.9235711870138654,1
285,E02000300,0.01124556900134458,0.03141425253636475,0.008434176751008434,0.020902090209020903,0.012467913458012467,0.01894633907835228,0.02016868353502017,0.928737318176262,1
286,E02000301,0.012122478837914098,0.029783676455219982,0.009091859128435574,0.020064792559306092,0.010972933430870519,0.0244539659316543,0.017661197617305884,0.9256975650538196,1
287,E02000302,0.016267123287671232,0.04097358121330724,0.007460861056751467,0.020303326810176124,0.012842465753424657,0.02299412915851272,0.024706457925636006,0.9157289628180039,1
288,E02000303,0.009738595592004101,0.02972834443874936,0.01114812916453101,0.02370579190158893,0.012557662737057919,0.027037416709379807,0.01998974884674526,0.9195284469502819,1
289,E02000304,0.015748031496062992,0.05236220472440945,0.00984251968503937,0.017191601049868766,0.007349081364829396,0.023622047244094488,0.03661417322834646,0.9068241469816273,1
290,E02000305,0.010464277122925187,0.03993264373346163,0.006855905701226846,0.013832090449843638,0.006976184748616791,0.014553764734183305,0.029468366610536444,0.9316815010825115,1
291,E02000306,0.011461656622946946,0.030485643388869197,0.011107172397494978,0.026468155500413565,0.015360983102918587,0.02304147465437788,0.01902398676592225,0.9200047264563394,1
292,E02000307,0.009882253994953743,0.03259041211101766,0.011248948696383515,0.021551724137931036,0.01030277544154752,0.02428511354079058,0.022708158116063918,0.9215727502102607,1
293,E02000308,0.012276650054697946,0.0384101130424213,0.008143916372918438,0.017746444633523765,0.009602528260605325,0.020663668408897534,0.02613346298772335,0.9231797739151574,1
294,E02000309,0.008791208791208791,0.027472527472527472,0.006868131868131868,0.01978021978021978,0.012912087912087911,0.020054945054945057,0.01868131868131868,0.9326923076923077,1
295,E02000311,0.013939393939393939,0.03666666666666667,0.010707070707070707,0.019393939393939394,0.008686868686868687,0.024444444444444446,0.022727272727272728,0.9194949494949495,1
296,E02000312,0.011308562197092083,0.03573125534543381,0.008647724033070417,0.01739047800057018,0.008742753967499763,0.018055687541575598,0.024422693148341727,0.9288225791124204,1
297,E02000313,0.007597027250206441,0.025103220478943023,0.011890999174236168,0.02444260941370768,0.012551610239471512,0.02857142857142857,0.01750619322873658,0.9218827415359208,1
298,E02000314,0.009922906648347454,0.030684680558735973,0.009083276085794978,0.019540493092130372,0.010457217006335394,0.02129608426837646,0.02076177391038852,0.9284787420807572,1
299,E02000315,0.009350875285419159,0.028378819180167447,0.011199304120908991,0.022507339349787974,0.011308035228878983,0.028487550288137434,0.019027943894748288,0.9206262911819072,1
300,E02000317,0.008372357031360862,0.031928480204342274,0.01035901802185327,0.021569462182489004,0.011210444160635732,0.024833262381155102,0.023556123172981412,0.9216687952320136,1
301,E02000318,0.008773640085786703,0.02563852602846559,0.009651004094365373,0.02134919087541431,0.011698186781048937,0.020374341976993567,0.016864885942678886,0.9326379411191266,1
302,E02000319,0.009727429324146317,0.030803526193130003,0.009626101935353126,0.018846894315533488,0.009220792380180363,0.019150876481913062,0.021076096868983686,0.9311987030094234,1
303,E02000320,0.009713158294126575,0.03005008347245409,0.009561390195780848,0.019274548489907423,0.009713158294126575,0.021247533768401883,0.020336925178327515,0.9294278342692366,1
304,E02000321,0.0072322670375521555,0.027399165507649512,0.010152990264255911,0.02211404728789986,0.01196105702364395,0.025591098748261473,0.020166898470097356,0.9248956884561892,1
305,E02000323,0.008791760864104497,0.023863350916855063,0.007786988193921126,0.017834714895754836,0.01004772670183371,0.01691367328142008,0.015071590052750565,0.94138826090597,1
306,E02000324,0.009382648898558608,0.03100353549088931,0.007478923035082948,0.019581180310035355,0.012102257274952406,0.034946967636660324,0.021620886592330704,0.914468316562415,1
307,E02000326,0.006831534362617844,0.02992212050826616,0.007104795737122558,0.016942205219292253,0.009837409482169695,0.017761989342806393,0.023090586145648313,0.9353736849296352,1
308,E02000327,0.010763209393346379,0.03261578604044357,0.007990867579908675,0.017123287671232876,0.0091324200913242,0.01842791911285062,0.021852576647097194,0.9318330071754729,1
309,E02000328,0.007154471544715447,0.03788617886178862,0.006341463414634147,0.011544715447154472,0.005203252032520325,0.013658536585365854,0.03073170731707317,0.936910569105691,1
310,E02000329,0.012007441231185523,0.04025029595805851,0.008963301200744123,0.018095721292068323,0.0091324200913242,0.03145611364789447,0.02824285472687299,0.9101978691019786,1
311,E02000331,0.01213307240704501,0.030789302022178736,0.010697977821265492,0.020482713633398566,0.009784735812133072,0.026484018264840183,0.018656229615133725,0.9222439660795825,1
312,E02000332,0.009285714285714286,0.04471428571428571,0.007142857142857143,0.014142857142857143,0.007,0.022285714285714287,0.03542857142857143,0.9188571428571428,1
313,E02000333,0.007264740665652982,0.04274370670721406,0.004899476262882244,0.010643689812468323,0.005744213549586079,0.018415272850143605,0.035478966041561075,0.9281973306301741,1
314,E02000334,0.01268668700819014,0.03741769712542155,0.00899309458808415,0.021037417697125423,0.012044323109041272,0.024891601092018628,0.024731010117231413,0.9166532840854344,1
315,E02000335,0.01110932217034294,0.04846240540975688,0.008211238125905651,0.01658348092094671,0.008372242795041056,0.023345677024633714,0.03735308323941394,0.9116084366446627,1
316,E02000337,0.013380017506564961,0.03926472427160185,0.01012879829936226,0.022758534450418907,0.012629736151056645,0.03413780167562836,0.02588470676503689,0.9038389396023508,1
317,E02000339,0.011470985155195682,0.04149797570850203,0.008771929824561403,0.016700404858299597,0.007928475033738192,0.022435897435897436,0.03002699055330634,0.9193657219973009,1
318,E02000340,0.010671203216826478,0.04206619239096814,0.006959480358799877,0.01654809774203526,0.009588617383235385,0.022270337148159604,0.031394989174141665,0.919115372718837,1
319,E02000341,0.014190093708165997,0.04042838018741633,0.011111111111111112,0.024497991967871485,0.013386880856760375,0.030789825970548863,0.026238286479250333,0.9042838018741634,1
320,E02000342,0.008545576407506703,0.030160857908847184,0.0070375335120643435,0.015415549597855228,0.008378016085790885,0.021447721179624665,0.021615281501340483,0.9329758713136729,1
321,E02000343,0.011766480615477448,0.03771307889576105,0.008749434303816564,0.019459948710212702,0.010710514406396138,0.03484688489968321,0.025946598280283603,0.907980087494343,1
322,E02000344,0.010340226817878585,0.043529019346230824,0.006837891927951968,0.0133422281521014,0.006504336224149433,0.02601734489659773,0.03318879252835223,0.91711140760507,1
323,E02000345,0.009480626545754328,0.03187688925528991,0.00934322616103325,0.01731244847485573,0.007969222313822478,0.016075845012366034,0.022396262709535587,0.9347348172574883,1
324,E02000346,0.008739650413983441,0.025413983440662372,0.007704691812327507,0.01736430542778289,0.009659613615455382,0.01701931922723091,0.016674333026678933,0.9402023919043239,1
325,E02000347,0.012976256212037547,0.03865267807840972,0.008144671452236334,0.01559911651021535,0.007454445057979017,0.015875207067918277,0.02567642186637217,0.9298729983434566,1
326,E02000348,0.012922050854522717,0.03570932332916493,0.008614700569681812,0.017646241489509516,0.009031540919827706,0.021397804640822565,0.02278727247464221,0.9252466305405029,1
327,E02000350,0.00938224752266498,0.032152646004638415,0.006325110689437065,0.015180265654648957,0.008855154965211892,0.015391102677630192,0.022770398481973434,0.9372759856630825,1
328,E02000351,0.008441706593657313,0.032397900981063196,0.005019393109742185,0.010609171800136893,0.005589778690394707,0.02110426648414328,0.023956194387405885,0.9358886607346566,1
329,E02000352,0.010365173018657312,0.03444426726199968,0.009727316217509168,0.018657311433583162,0.008929995216073992,0.01642481262956466,0.02407909424334237,0.9304736086748525,1
330,E02000353,0.009797251326711116,0.039189005306844465,0.008164376105592598,0.016600898081371614,0.008436521975779017,0.017825554497210506,0.029391753980133353,0.9263845421145734,1
331,E02000354,0.009837140671111596,0.03257186577768062,0.00819761722592633,0.02360913761066783,0.015411520384741502,0.018690567275112036,0.022734725106569025,0.9251284293365395,1
332,E02000355,0.012209377841278088,0.043252370437719186,0.006494349915573451,0.015586439797376282,0.009092089881802832,0.014677230809196,0.031042992596441096,0.9264839589557086,1
333,E02000356,0.007499625018749062,0.03434828258587071,0.008849557522123894,0.014999250037498125,0.006149692515374231,0.013799310034498274,0.026848657567121643,0.9368531573421329,1
334,E02000357,0.009119010819165378,0.030293663060278208,0.01375579598145286,0.02627511591962906,0.012519319938176197,0.02287480680061824,0.02117465224111283,0.9205564142194745,1
335,E02000358,0.008233178764076842,0.03482539982965837,0.006529762468060945,0.014479038516135138,0.007949276048074194,0.019589287404182833,0.02659222106558153,0.9311062742500237,1
336,E02000359,0.008503128509545965,0.03401251403818386,0.008503128509545965,0.01812931172789989,0.009626183218353923,0.024386330819829938,0.025509385528637896,0.9234718434140863,1
337,E02000360,0.009298471736328485,0.029276376357945128,0.008746087276744615,0.01905726385564353,0.010311176578898913,0.022739826919535997,0.019977904621616645,0.9289265328668753,1
338,E02000361,0.007438340075688373,0.026490930444995432,0.007438340075688373,0.014485188568445778,0.007046848492757406,0.01396319979120449,0.01905259036930706,0.9450606811953542,1
339,E02000362,0.010990665462210178,0.03733815115928937,0.009033423667570008,0.02032520325203252,0.011291779584462511,0.019271303824149353,0.026347485697079193,0.9230653417645287,1
340,E02000363,0.009242641780330223,0.028804737975592246,0.008704235463029434,0.020549174443646807,0.011844938980617373,0.02189519023689878,0.019562096195262023,0.9287508973438622,1
341,E02000364,0.010149389896225339,0.03808872163302543,0.006500171057133082,0.015395141977420458,0.008894970920287376,0.017561865663131487,0.02793933173680009,0.9289542707264227,1
342,E02000366,0.009473285335354301,0.035872173803208285,0.009220664393078186,0.020209675382089176,0.01098901098901099,0.024630541871921183,0.026398888467853984,0.9192876089427814,1
343,E02000367,0.0058320764203117145,0.02825540472599296,0.005429864253393665,0.012368024132730015,0.0069381598793363496,0.014278531925590749,0.022423328305681247,0.9450980392156862,1
344,E02000368,0.009656196943972834,0.03353140916808149,0.009443972835314092,0.021540747028862477,0.012096774193548387,0.023556876061120544,0.02387521222410866,0.9213709677419355,1
345,E02000369,0.0067530427954456225,0.027483313702394974,0.0059678052610914805,0.016489988221436984,0.010522182960345504,0.015861798193953672,0.02073027090694935,0.9401648998822144,1
346,E02000370,0.007576654433526696,0.029596306380963656,0.0065111874038120045,0.014798153190481828,0.008286965786669823,0.015271694092577247,0.02201965194743696,0.9403338463359773,1
347,E02000372,0.010908328088944829,0.032934759807006504,0.010069225928256766,0.021816656177889658,0.011747430249632892,0.02643171806167401,0.022026431718061675,0.9188168659534298,1
348,E02000373,0.013667768098528087,0.03244217482727546,0.011264644037248422,0.02177831180534695,0.010513667768098528,0.022679483328326824,0.018774406728747372,0.9231000300390507,1
349,E02000374,0.011452130096197893,0.035425255764238814,0.008703618873110398,0.017865322950068714,0.009161704076958314,0.024736601007787448,0.023973125668040923,0.9219728202779051,1
350,E02000375,0.009741634900465904,0.03218975010588734,0.007200338839474798,0.017789072426937738,0.010588733587462939,0.018636171113934775,0.02244811520542143,0.9313850063532402,1
351,E02000376,0.010280373831775701,0.03348909657320872,0.0065420560747663555,0.014797507788161994,0.008255451713395638,0.016822429906542057,0.02320872274143302,0.9348909657320872,1
352,E02000377,0.007731958762886598,0.03608247422680412,0.005968529571351058,0.014785675529028758,0.0088171459576777,0.016277807921866522,0.028350515463917526,0.9328540423223006,1
353,E02000378,0.007465108730931516,0.02872444011684518,0.005355404089581304,0.012658227848101266,0.007302823758519961,0.0103862382343395,0.021259331385913665,0.948231093800714,1
354,E02000379,0.008909326052593763,0.037361689897973845,0.006753843943095273,0.012932892656990947,0.006179048713895675,0.013220290271590746,0.028452363845380083,0.9364851271734445,1
355,E02000380,0.009477756286266924,0.039651837524177946,0.004448742746615087,0.012379110251450677,0.00793036750483559,0.012572533849129593,0.030174081237911026,0.9353965183752417,1
356,E02000381,0.007874015748031496,0.03425887553529493,0.004144218814753419,0.01174195330846802,0.007597734493714601,0.013399640834369389,0.026384859787263435,0.9405995303218677,1
357,E02000382,0.009314140558848433,0.03590177815410669,0.006096528365791702,0.012193056731583404,0.006096528365791702,0.014394580863674851,0.026587637595258257,0.937510584250635,1
358,E02000383,0.006381934216985763,0.028227785959744723,0.005277368679430535,0.012027491408934709,0.006750122729504173,0.016200294550810016,0.021845851742758958,0.9435444280805105,1
359,E02000384,0.007834217841799343,0.029315137730603992,0.008086934546373515,0.01491028556987617,0.006823351023502654,0.01617386909274703,0.02148091988880465,0.9396007076067728,1
360,E02000385,0.006656804733727811,0.028846153846153848,0.0035133136094674558,0.0073964497041420114,0.003883136094674556,0.007211538461538462,0.022189349112426034,0.9565458579881657,1
361,E02000386,0.008669327095087382,0.03233796614834182,0.008669327095087382,0.016925829090408698,0.008256501995321316,0.021054080088069353,0.023668639053254437,0.9296821246731801,1
362,E02000387,0.0074484670015589815,0.029793868006235926,0.0074484670015589815,0.01645591546856054,0.009007448467001558,0.019573878399445695,0.022345401004676944,0.9341763381257578,1
363,E02000388,0.007956600361663653,0.028209764918625677,0.006389391199517782,0.013743218806509945,0.007353827606992164,0.01241711874623267,0.020253164556962026,0.9456298975286317,1
364,E02000389,0.00935374149659864,0.03510689990281827,0.006316812439261419,0.01336248785228377,0.007045675413022352,0.012755102040816327,0.02575315840621963,0.9387755102040817,1
365,E02000390,0.007354198734393707,0.030956045835471183,0.007012142979305627,0.014537369591243373,0.007525226611937746,0.014024285958611254,0.023601847101077475,0.9404822986146741,1
366,E02000391,0.005713489409141583,0.027034559643255296,0.005016722408026756,0.011148272017837236,0.006131549609810479,0.013935340022296544,0.021321070234113712,0.9478818283166109,1
367,E02000392,0.007083285730606649,0.02890437564263681,0.005940820290186222,0.012110133668456528,0.0061693133782703075,0.013024106020792871,0.02182108991203016,0.9459613846681137,1
368,E02000393,0.007689556509298999,0.028791130185979973,0.003218884120171674,0.008404864091559371,0.005185979971387697,0.006974248927038627,0.021101573676680974,0.955829756795422,1
369,E02000394,0.007587078974594781,0.02597999770088516,0.005173008391769169,0.013334866076560524,0.008161857684791355,0.013679733302678469,0.01839291872629038,0.9470054029198759,1
370,E02000395,0.007014952925973786,0.03138268414251431,0.004799704633561012,0.009968617315857485,0.005168912682296474,0.012368469632637992,0.024367731216540522,0.9462802289089902,1
371,E02000396,0.009230769230769232,0.03292307692307692,0.008153846153846154,0.015076923076923076,0.006923076923076923,0.017538461538461537,0.023692307692307693,0.9344615384615385,1
372,E02000397,0.010029419630917358,0.030489435677988768,0.010029419630917358,0.017785504145493448,0.00775608451457609,0.017116876170098955,0.02046001604707141,0.9346081840064189,1
373,E02000398,0.008652482269503546,0.030638297872340424,0.00851063829787234,0.02269503546099291,0.014184397163120567,0.01971631205673759,0.02198581560283688,0.926950354609929,1
374,E02000400,0.009140283481255795,0.03338190488806465,0.0071532653331567095,0.016690952444032323,0.009537687110875612,0.019075374221751224,0.02424162140680885,0.9308517684461518,1
375,E02000401,0.013416679371855466,0.03186461350815673,0.012196981247141333,0.026680896478121666,0.014483915230980332,0.03140722671138893,0.018447934136301265,0.9100472633023327,1
376,E02000402,0.010967425110492715,0.029955802913733835,0.010640039286298903,0.02078899983630709,0.010148960550008185,0.026190865935504994,0.01898837780324112,0.9230643313144541,1
377,E02000403,0.008406953548019378,0.026788258763180393,0.007979481333713309,0.015958962667426618,0.007979481333713309,0.014534055286406384,0.018381305215161015,0.9427187232829866,1
378,E02000404,0.00988638040430869,0.02803600413162166,0.01018149623727313,0.02242880330529733,0.0122473070680242,0.02183857163936845,0.01814962372731297,0.9276966209237125,1
379,E02000405,0.010617445279320483,0.04622672329304149,0.0070238484155504734,0.011924207775236851,0.004900359359686377,0.01470107807905913,0.035609278013721005,0.9271479908526625,1
380,E02000406,0.01106263633530695,0.03708320349018386,0.010283577438454348,0.0221252726706139,0.011841695232159551,0.023683390464319103,0.026020567154876908,0.9171081333748832,1
381,E02000407,0.01048364551299972,0.030891808778305843,0.0062901873077998325,0.017332960581492873,0.01104277327369304,0.0212468549063461,0.02040816326530612,0.9305283757338552,1
382,E02000408,0.019384853967433446,0.04355130524683381,0.011630912380460066,0.022744895321788576,0.011113982941328508,0.019772551046782116,0.024166451279400362,0.9139312483845955,1
383,E02000409,0.009933774834437087,0.03241547577553154,0.009410944579993029,0.020913210177762286,0.011502265597769257,0.022133147438131752,0.02248170094109446,0.9245381666085745,1
384,E02000410,0.008064516129032258,0.03851217906517446,0.006089532587228439,0.01053324555628703,0.004443712969058591,0.010368663594470046,0.0304476629361422,0.9405859117840685,1
385,E02000411,0.006881800427787594,0.02520226913419511,0.006974797730865805,0.016274528038686877,0.009299730307821073,0.017297498372547196,0.018320468706407515,0.9412257044545708,1
386,E02000412,0.01054431461954973,0.028925619834710745,0.009261897976631519,0.02037617554858934,0.011114277571957822,0.02108862923909946,0.018381305215161015,0.9296095753776005,1
387,E02000413,0.010374010374010374,0.04518154518154518,0.0055965055965055965,0.014059514059514059,0.008463008463008462,0.01992901992901993,0.03480753480753481,0.9208299208299209,1
388,E02000414,0.007515406583496167,0.029009469412295204,0.006914174056816474,0.015181121298662257,0.008266947241845783,0.017285435142041186,0.021494062828799038,0.9385239741470014,1
389,E02000415,0.00919573784848927,0.03298788498029485,0.005838563713326522,0.015472193840315283,0.00963363012698876,0.01824551160414538,0.023792147131805576,0.9332944095752445,1
390,E02000416,0.010666332036641987,0.036892960220855815,0.008156606851549755,0.01857196636968252,0.010415359518132765,0.016187727443844897,0.02622662818421383,0.9283473459656167,1
391,E02000417,0.01070116594793164,0.04376297716019805,0.004631847947612203,0.009103977000479156,0.004472129052866954,0.014374700527072353,0.03306181121226641,0.9327583453122504,1
392,E02000418,0.011242488854429153,0.04671447955030045,0.005427408412483039,0.010467144795503005,0.005039736383019965,0.016282225237449117,0.03547199069587129,0.9265361504167474,1
393,E02000419,0.007512419726160184,0.029443838604143947,0.006421907185265964,0.013934326911426148,0.007512419726160184,0.013813158851326791,0.021931418877983763,0.9428086756331031,1
394,E02000420,0.010471898197242842,0.03048780487804878,0.009411452810180276,0.018955461293743373,0.009544008483563097,0.016967126193001062,0.02001590668080594,0.9335896076352068,1
395,E02000421,0.010073373958462879,0.029971396592463624,0.005098868299962691,0.01840567093645069,0.013306802636487999,0.014052978485263027,0.019898022634000746,0.9375699539858227,1
396,E02000422,0.00877950489349453,0.029792746113989636,0.009355210132412205,0.01770293609671848,0.008347725964306276,0.024323546344271734,0.021013241220495107,0.9281807714450202,1
397,E02000423,0.007912355447352405,0.028454047474132684,0.006390748630553865,0.016889835666463786,0.010499087035909922,0.015368228849665247,0.02054169202678028,0.9392878880097383,1
398,E02000424,0.0115625,0.0459375,0.00578125,0.01375,0.00796875,0.01265625,0.034375,0.92765625,1
399,E02000425,0.009189411603346591,0.026333836236455903,0.007269236044438349,0.014538472088876698,0.007269236044438349,0.015361404471265945,0.017144424633109313,0.9437662872034015,1
400,E02000426,0.007451806253037421,0.04179491333225336,0.006155839948161348,0.00955775149846104,0.003401911550299692,0.012635671472541713,0.03434310707921594,0.9360116636967439,1
401,E02000427,0.007942811755361398,0.036378077839555205,0.0050833995234312946,0.011119936457505957,0.006036536934074663,0.014455917394757744,0.028435266084193805,0.938046068308181,1
402,E02000428,0.009449414136323548,0.025198437696862794,0.006803578178152954,0.01461509386418042,0.007811515686027466,0.015371046995086304,0.015749023560539248,0.9448154214438704,1
403,E02000429,0.010586953137163319,0.04592869375681146,0.0038922621827806323,0.009341429238673517,0.005449167055892885,0.012922310446831698,0.03534174061964814,0.9318075665576834,1
404,E02000430,0.0065839840759454905,0.03904455672944419,0.003981013627315878,0.010871229520747205,0.006890215893431328,0.011789924973204717,0.0324605726534987,0.9382942887766039,1
405,E02000431,0.005193409742120344,0.03742836676217765,0.004297994269340974,0.009491404011461318,0.005193409742120344,0.011103151862464184,0.032234957020057305,0.9419770773638968,1
406,E02000432,0.010641949879848954,0.03999313422588397,0.006694129763130793,0.012015104703055269,0.005320974939924477,0.014933058702368692,0.029351184346035016,0.933058702368692,1
407,E02000433,0.014669926650366748,0.04572127139364303,0.010268948655256724,0.020415647921760392,0.010146699266503667,0.02237163814180929,0.031051344743276282,0.9114914425427872,1
408,E02000434,0.015073212747631352,0.04694229112833764,0.007321274763135229,0.017011197243755383,0.009689922480620155,0.022502153316106804,0.03186907838070629,0.9135443583118001,1
409,E02000435,0.017089590885551526,0.04621957534955981,0.011781460383221129,0.02472812014500259,0.01294665976178146,0.02563438632832729,0.029129984464008284,0.9034179181771103,1
410,E02000436,0.015250544662309368,0.061909949164851125,0.010530137981118372,0.01924473493100944,0.008714596949891068,0.020334059549745823,0.04665940450254176,0.8985112563543937,1
411,E02000437,0.012783405692233478,0.041123974915581285,0.010492040520984082,0.021104679208876025,0.010612638687891944,0.02532561505065123,0.028340569223347805,0.9124457308248914,1
412,E02000438,0.011626453306663334,0.04525565695711964,0.01062632829103638,0.020002500312539067,0.009376172021502687,0.02725340667583448,0.03362920365045631,0.9074884360545068,1
413,E02000439,0.010536065763575315,0.03334491142757902,0.008104665971981012,0.017714484195901353,0.009609818223920343,0.0195669792752113,0.022808845664003704,0.9293736251013083,1
414,E02000440,0.01586077761868047,0.05286925872893491,0.007599955942284392,0.016631787641810773,0.00903183169952638,0.01652164335279216,0.03700848111025443,0.9139773102764621,1
415,E02000441,0.014090520922288642,0.04597210361514375,0.00825505266154284,0.016937090805579275,0.008682038144036437,0.019356675206376316,0.03188158269285511,0.9177341303729006,1
416,E02000442,0.010384100044662796,0.02847253238052702,0.009379187137114784,0.018535060294774454,0.00915587315765967,0.020321572130415366,0.018088432335864227,0.9326708351942832,1
417,E02000443,0.012483771097573156,0.034055727554179564,0.010985718565864376,0.01987416358733646,0.008888445021472086,0.022570658144412264,0.021571956456606412,0.9234994507140717,1
418,E02000444,0.01513117754728493,0.04600366076876144,0.010494203782794387,0.019280048810250153,0.008785845027455766,0.021598535692495424,0.03087248322147651,0.913117754728493,1
419,E02000445,0.00944434256372639,0.0335595085274161,0.00825233816247937,0.017788373372455528,0.00953603520997616,0.023289932147441777,0.024115165963689712,0.9253621859526866,1
420,E02000447,0.015873015873015872,0.05191256830601093,0.009888108248763986,0.01717408274785324,0.007285974499089253,0.02224824355971897,0.03603955243299506,0.9086651053864169,1
421,E02000448,0.013207263995197359,0.05508029416178899,0.00795437490619841,0.013807594176797238,0.00585321927059883,0.020111061083595977,0.04187303016659163,0.9110010505778178,1
422,E02000449,0.013732032854209446,0.03503593429158111,0.009881930184804929,0.018865503080082134,0.008983572895277207,0.023613963039014373,0.021303901437371663,0.9224845995893224,1
423,E02000451,0.01179245283018868,0.05078616352201258,0.00990566037735849,0.017767295597484276,0.007861635220125786,0.016666666666666666,0.0389937106918239,0.9147798742138364,1
424,E02000452,0.010228435049437436,0.033071939993181046,0.0064780088646437094,0.015797249687464484,0.009319240822820775,0.015797249687464484,0.022843504943743608,0.93533356063189,1
425,E02000453,0.012679303278688525,0.04264856557377049,0.009093237704918032,0.019082991803278687,0.009989754098360656,0.022156762295081966,0.029969262295081966,0.9161116803278688,1
426,E02000454,0.013751611516974646,0.054433462254691305,0.007735281478298238,0.015184071049992838,0.0074487895716946,0.01819223606933104,0.04068185073771666,0.9121902306259848,1
427,E02000455,0.00863830577744752,0.02981608768344789,0.008266765744008918,0.018298346646851198,0.010031580902842282,0.016069106446219582,0.02117778190600037,0.9358164592234813,1
428,E02000456,0.00988891899214305,0.041316716337036034,0.007856949336223246,0.017881332972094283,0.010024383635871038,0.021809807640205906,0.03142779734489298,0.9189921430506638,1
429,E02000457,0.014076159431026818,0.04148762779671063,0.01022373684990369,0.01911394280634168,0.008890205956437991,0.020891983997629277,0.027411468365683804,0.9185064453993185,1
430,E02000459,0.010681061215114276,0.03571838750430688,0.008269208682669118,0.01527506603881934,0.007005857356150224,0.019524520500746524,0.025037326289192603,0.9294820259561273,1
431,E02000460,0.011150234741784037,0.03403755868544601,0.009536384976525822,0.01936619718309859,0.00982981220657277,0.02596830985915493,0.022887323943661973,0.9206279342723005,1
432,E02000461,0.012351060738157513,0.03952339436210404,0.0059575704736995055,0.013368206916594013,0.0074106364428945075,0.017146178436501017,0.027172333623946526,0.9299622202848009,1
433,E02000462,0.01076899742150766,0.03443045654482026,0.010313969361443956,0.020172910662824207,0.009858941301380252,0.02411648718337631,0.023661459123312606,0.9212801456089792,1
434,E02000463,0.013162661514309866,0.03598599202994807,0.007849293563579277,0.017026929114841202,0.009177635551261925,0.024393189228354064,0.02282333051563821,0.9225938896268566,1
435,E02000464,0.011847361895577902,0.03554208568673371,0.007714561234329798,0.017220002755200442,0.009505441520870643,0.03292464526794324,0.023694723791155805,0.9143132662901227,1
436,E02000465,0.011749798410321392,0.034212648312406405,0.008293975348462159,0.018315862227853932,0.010021886879391775,0.024651537841262526,0.022462849902085014,0.9228199516184772,1
437,E02000466,0.011129528771015865,0.03492777646223064,0.008998342410608573,0.017759886336727444,0.008761543926118873,0.0331517878285579,0.023798247691214778,0.914160549372484,1
438,E02000467,0.010368555000471298,0.03016306909228014,0.010274295409557923,0.02252804222829673,0.012253746818738807,0.02950325195588651,0.01979451409180884,0.9178056367235367,1
439,E02000468,0.01209279368213228,0.03923988153998026,0.008267522211253701,0.01949654491609082,0.011229022704837117,0.024925962487660415,0.027147087857847977,0.9163376110562685,1
440,E02000469,0.00949414033526183,0.02966918854769322,0.010235870048954161,0.021806853582554516,0.011570983533600357,0.03367452900163181,0.02017504821243139,0.9148494288681205,1
441,E02000470,0.010074463425317565,0.04402102496714849,0.005803766973280771,0.015221200175208059,0.009417433201927288,0.024529128339903637,0.03394656154183093,0.9162286465177398,1
442,E02000471,0.015314347125201504,0.05333154218162278,0.009806555615260613,0.017598065556152606,0.007791509940891994,0.027001612036539495,0.03801719505642128,0.9020687802256852,1
443,E02000472,0.010101010101010102,0.036139169472502806,0.00920314253647587,0.019079685746352413,0.009876543209876543,0.024691358024691357,0.026038159371492706,0.9200897867564535,1
444,E02000473,0.009364820846905538,0.03440553745928339,0.008245114006514658,0.016897394136807818,0.00865228013029316,0.024429967426710098,0.02504071661237785,0.9242671009771987,1
445,E02000474,0.009976525821596244,0.03720657276995305,0.007981220657276996,0.01596244131455399,0.007981220657276996,0.023826291079812205,0.027230046948356807,0.9230046948356807,1
446,E02000475,0.013609205576454968,0.04757689754370436,0.007523788448771852,0.014936932949767648,0.007413144500995795,0.018698827174153575,0.03396769196724939,0.9187873423323745,1
447,E02000476,0.009732360097323601,0.03267292318387209,0.006256517205422315,0.013903371567605145,0.0076468543621828295,0.018421967327076814,0.022940563086548488,0.9350017379214459,1
448,E02000477,0.011982691667591257,0.04948407855320093,0.007211805170309553,0.015865971374681015,0.008654166204371464,0.024631088427826475,0.037501386885609674,0.9100188616442916,1
449,E02000478,0.012702279450147904,0.046633025926570384,0.008526187576126675,0.017922394292674438,0.009396206716547765,0.027144597181137986,0.03393074647642248,0.9082999825996172,1
450,E02000479,0.009145992911855493,0.036240996913227394,0.007316794329484394,0.017949011089516406,0.010632216760032011,0.020692808963073052,0.027095004001371898,0.9251171830341831,1
451,E02000480,0.01,0.03259842519685039,0.00795275590551181,0.017559055118110237,0.009606299212598425,0.022519685039370078,0.022598425196850392,0.9273228346456693,1
452,E02000481,0.010814986481266898,0.049182438521951845,0.007209990987511266,0.01570748036564954,0.008497489378138278,0.027552465559418052,0.03836745204068495,0.9075576155529805,1
453,E02000482,0.015072187847056957,0.057750277645565604,0.006663493574488339,0.012533714104394732,0.005870220529906394,0.020625099159130574,0.042678089798508644,0.9090909090909091,1
454,E02000483,0.009928514694201748,0.04130262112787927,0.007545671167593328,0.015753243314800106,0.008207572147206778,0.02832936192745565,0.03137410643367752,0.914614773629865,1
