,GEOGRAPHY_CODE,Can read and write but cannot speak Welsh,Can read but cannot speak or write Welsh,Can speak and other combinations of skills in Welsh,Can speak and read but cannot write Welsh,Can speak but cannot read or write Welsh,"Can speak, read and write Welsh",Can understand spoken Welsh only,Can write but cannot speak or read Welsh,No skills in Welsh,Total: All usual residents aged 3 years and over
150,W02000163,0.008687258687258687,0.02027027027027027,0.004054054054054054,0.016409266409266408,0.04517374517374517,0.1947876447876448,0.1252895752895753,0.0023166023166023165,0.583011583011583,1
151,W02000164,0.006923289947382997,0.02118526723899197,0.0030462475768485184,0.021323733037939628,0.04943229022431459,0.22916089725837718,0.13306563278870118,0.003323179174743838,0.5325394627527,1
152,W02000165,0.010023492560689115,0.019890368050117464,0.0028191072826938136,0.017384494909945186,0.042286609240407204,0.14346123727486296,0.1091620986687549,0.0023492560689115116,0.6526233359436179,1
153,W02000166,0.007933809361895047,0.01643431939249688,0.00260682307605123,0.01711436019494503,0.03898900600702709,0.17964411198005215,0.12161396350447694,0.0022668026748271564,0.6133968038082285,1
154,W02000167,0.0063431333064840915,0.0171163914619412,0.0025171163914619412,0.016411598872331856,0.03433346757954088,0.1342126459927507,0.1008860249697946,0.0018123238018525976,0.6863672976238421,1
155,W02000168,0.005202585527352988,0.018130222292290714,0.002364811603342267,0.01655368122339587,0.03736402333280782,0.19722528771874506,0.09679962163014347,0.0014188869620053602,0.6249408797099164,1
156,W02000169,0.008895394662763203,0.016664790001126,0.0028149983110010135,0.015763990541605676,0.03107758135345119,0.16495890102465938,0.07983335209998874,0.0011259993244004053,0.6788649926810044,1
157,W02000170,0.007190852292820936,0.01485323588353177,0.001650359542614641,0.009548508782270423,0.01815395496876105,0.08911941530119062,0.05328303666155841,0.002357656489449487,0.8038429800778026,1
158,W02000171,0.005374374007572982,0.01551239770367656,0.0007328691828508611,0.01087089287895444,0.02088677171124954,0.12312202271894467,0.06717967509466227,0.0006107243190423843,0.7557102723830463,1
159,W02000172,0.004534918875340119,0.016023380026201753,0.0007054318250529074,0.013100876750982565,0.02398468205179885,0.09614028015721052,0.0638919681547919,0.0017131915751284893,0.7799052705834929,1
160,W02000173,0.006507027589796981,0.014836022904737116,0.001041124414367517,0.008719416970327954,0.015226444560124935,0.10866736074960957,0.060515356585111924,0.0014315460697553357,0.7830557001561687,1
161,W02000174,0.005129849310676499,0.02009190980014962,0.0022443090734209684,0.011862776530939404,0.02693170888105162,0.11969648391578497,0.07534466175056108,0.0017099497702254996,0.7369883509671903,1
162,W02000175,0.005328845884167719,0.014864675361099425,0.0016827934371055953,0.007572570466975179,0.012761183564717431,0.07656710138830458,0.04515495722900014,0.0007011639321273314,0.8353667087365025,1
163,W02000176,0.004601932811780948,0.012770363552692131,0.0012655315232397606,0.006557754256787851,0.01369075011504832,0.0713299585826047,0.0441785549930971,0.001150483202945237,0.8444546709618039,1
164,W02000177,0.004722550177095631,0.017857142857142856,0.0008854781582054309,0.009002361275088548,0.0172668240850059,0.10404368358913814,0.04619244391971665,0.0007378984651711924,0.7992916174734357,1
165,W02000178,0.006503488234598558,0.009223128769067045,0.0008277166844034528,0.003665602459501005,0.011706278822277403,0.0575854321863545,0.03228095069173466,0.0018919238500650349,0.8763154783019983,1
166,W02000179,0.004740834386852086,0.01706700379266751,0.0014222503160556258,0.012010113780025285,0.01801517067003793,0.08675726927939317,0.05609987357774968,0.0015802781289506952,0.802307206068268,1
167,W02000180,0.004010868158882132,0.010350627506792599,0.0007762970630094449,0.007892353473929357,0.011385690257471858,0.06689093026264717,0.03532151636692975,0.0015525941260188898,0.8618191227843188,1
168,W02000181,0.0037831021437578815,0.009387697912288077,0.0018214936247723133,0.00574471066274345,0.014011489421325487,0.058287795992714025,0.04175423847554995,0.001120919153706039,0.8640885526131428,1
169,W02000182,0.005071967100753941,0.015078821110349555,0.00041124057573680605,0.005894448252227553,0.009458533241946539,0.05071967100753941,0.035366689513365315,0.0015078821110349554,0.8764907470870459,1
170,W02000183,0.006771096513390602,0.014350682162708439,0.0013137948458817584,0.006265790803436079,0.010813542193026781,0.05002526528549773,0.031733198585144014,0.001010611419909045,0.8777160181910055,1
171,W02000184,0.004405286343612335,0.014886829712896855,0.0019747835333434605,0.007899134133373842,0.010785356220568131,0.07564939996961871,0.04344523773355613,0.0012152514051344372,0.8397387209478961,1
172,W02000185,0.006493506493506494,0.018262987012987012,0.0010146103896103895,0.009334415584415584,0.026379870129870128,0.08116883116883117,0.06676136363636363,0.00040584415584415587,0.7901785714285714,1
173,W02000186,0.005022721836881129,0.009447500597943076,0.0019134178426213825,0.005381487682372638,0.010523798134417603,0.03790959100693614,0.03671370485529778,0.0016742406122937097,0.8914135374312365,1
174,W02000188,0.005237608584568216,0.010219724067450179,0.001660705160960654,0.006515074092999489,0.011369443025038324,0.053270311701584055,0.03168114460909555,0.002682677567705672,0.8773633111905978,1
175,W02000189,0.005712866368604074,0.015027322404371584,0.0018628912071535022,0.009438648782911079,0.01366120218579235,0.0793591654247392,0.042473919523099854,0.0012419274714356682,0.8312220566318927,1
176,W02000191,0.006045105789351314,0.01929783771215996,0.0010462683096954196,0.00906765868402697,0.011973959544292026,0.10160427807486631,0.03999069983724715,0.0010462683096954196,0.8099279237386654,1
177,W02000192,0.0052637473401276735,0.015455258147608914,0.0,0.006271698958449995,0.0081756075708366,0.053085451898308884,0.03471833351999104,0.0015679247396124987,0.8754619778250644,1
178,W02000193,0.005175388154111558,0.01633122484186314,0.00046003450258769407,0.006440483036227717,0.009200690051753882,0.08257619321449108,0.033237492811960895,0.0009200690051753881,0.8456584243818286,1
179,W02000194,0.006398252184769039,0.018882646691635457,0.001560549313358302,0.008739076154806492,0.016697877652933832,0.10783395755305868,0.04088639200998752,0.0012484394506866417,0.797752808988764,1
180,W02000195,0.006144662921348315,0.018082865168539325,0.0017556179775280898,0.008251404494382022,0.014044943820224719,0.09023876404494383,0.05038623595505618,0.0012289325842696629,0.8098665730337079,1
181,W02000196,0.005047215890589384,0.016932595245848257,0.001465320742429176,0.01090849886030609,0.014978834255942689,0.08270921523933572,0.04802995766851188,0.001465320742429176,0.8184630413546076,1
182,W02000197,0.0053655264922870555,0.018108651911468814,0.0015090543259557343,0.007545271629778672,0.015593561368209255,0.07545271629778671,0.051140174379611,0.002347417840375587,0.8229376257545271,1
183,W02000198,0.006035087719298246,0.016,0.0012631578947368421,0.007298245614035088,0.017403508771929824,0.09459649122807018,0.05052631578947368,0.0014035087719298245,0.8054736842105263,1
184,W02000200,0.005604483586869495,0.018614891913530825,0.0028022417934347476,0.018014411529223378,0.030624499599679743,0.13650920736589273,0.09347477982385909,0.0,0.69435548438751,1
185,W02000201,0.006213592233009709,0.02174757281553398,0.002330097087378641,0.011650485436893204,0.0229126213592233,0.1258252427184466,0.06388349514563106,0.0017475728155339806,0.7436893203883496,1
186,W02000202,0.006014170374031966,0.0196078431372549,0.0013181743285549513,0.018619212390838687,0.04325259515570934,0.18932278793870488,0.1001812489701763,0.001071016641950898,0.620612951062778,1
187,W02000204,0.0074418604651162795,0.02496124031007752,0.0013953488372093023,0.007131782945736434,0.01565891472868217,0.09534883720930233,0.06465116279069767,0.0013953488372093023,0.782015503875969,1
188,W02000205,0.006779661016949152,0.018911685994647636,0.0014272970561998216,0.007671721677074041,0.01944692239072257,0.07564674397859054,0.05905441570026762,0.0010704727921498661,0.8099910793933988,1
189,W02000206,0.005760548030515336,0.017904406040790907,0.0012455238984898022,0.0077845243655612646,0.014946286781877626,0.0639887902849136,0.04592869375681146,0.0012455238984898022,0.8411957029425502,1
190,W02000207,0.0037167449139280124,0.01917057902973396,0.001564945226917058,0.008411580594679186,0.017018779342723004,0.0782472613458529,0.056924882629107984,0.000782472613458529,0.8141627543035994,1
191,W02000208,0.00453808752025932,0.013776337115072933,0.00048622366288492705,0.006158833063209076,0.013047001620745543,0.0780388978930308,0.04205834683954619,0.0008103727714748784,0.8410858995137763,1
192,W02000210,0.005842096478050409,0.012518778167250876,0.0015022533800701052,0.006676681689200467,0.0156902019696211,0.06559839759639459,0.04089467534635286,0.0018360874645301285,0.8494408279085295,1
193,W02000211,0.005049833887043189,0.013687707641196013,0.0014617940199335548,0.006910299003322259,0.011960132890365448,0.07122923588039867,0.03986710963455149,0.00132890365448505,0.8485049833887043,1
194,W02000212,0.006921336350326102,0.019566085451883403,0.0010648209769732464,0.010648209769732464,0.01996539331824837,0.09476906695061893,0.06215892453081326,0.0018634367097031812,0.7830427259417011,1
195,W02000213,0.006083650190114068,0.021749049429657795,0.001064638783269962,0.005931558935361216,0.013688212927756654,0.06494296577946768,0.041977186311787075,0.0013688212927756654,0.8431939163498099,1
196,W02000214,0.004471414883423826,0.009900990099009901,0.0009581603321622484,0.00500372617906952,0.012988395613754923,0.05248589375066539,0.03832641328648994,0.0011710848504205259,0.8746939210050038,1
197,W02000215,0.005232177894048398,0.011881403967734903,0.000763025942882058,0.005014170481796381,0.009701329845214737,0.050468715936341835,0.039568345323741004,0.000763025942882058,0.8766078046653586,1
198,W02000216,0.005588993981083405,0.015333906563485239,0.0,0.006592146746918888,0.012324448265978791,0.06706792777300086,0.046288334766408715,0.0007165376898824878,0.8460877042132416,1
199,W02000217,0.005302908565000803,0.011409288124698698,0.0006427767957576731,0.0044994375703037125,0.01221275911939579,0.06717017515667685,0.045797846697734214,0.0017676361883336013,0.8511971717820986,1
200,W02000218,0.004188644120384734,0.015513496742165685,0.0026372944461681663,0.005119453924914676,0.011479987589202606,0.061588582066397765,0.03769779708346261,0.0010859447719515978,0.8606887992553521,1
201,W02000219,0.006292006292006292,0.019305019305019305,0.001001001001001001,0.007722007722007722,0.015158015158015159,0.09552409552409552,0.03760903760903761,0.001716001716001716,0.8156728156728157,1
202,W02000220,0.005429162357807653,0.016546018614270942,0.001421923474663909,0.0062047569803516025,0.00904860392967942,0.056489141675284384,0.03399689762150982,0.0002585315408479835,0.8706049638055843,1
203,W02000221,0.004430124848973017,0.016109544905356425,0.0010739696603570949,0.007920526245133576,0.011410927641294134,0.07786280037588938,0.03383004430124849,0.001879446905624916,0.845482615116123,1
204,W02000222,0.008111239860950173,0.029630855818573085,0.0011587485515643105,0.007614633338851183,0.013408376096672737,0.09601059427247144,0.042211554378414166,0.002151961595762291,0.7997020360867406,1
205,W02000223,0.005671077504725898,0.017013232514177693,0.0005155525004296271,0.006186630005155525,0.013576215844646846,0.07612991923010827,0.039525691699604744,0.0010311050008592541,0.8403505757002921,1
206,W02000224,0.006063507260252114,0.015477900111696186,0.0006382639221318015,0.00877612892931227,0.00861656294877932,0.07084729535662997,0.036381043561512685,0.0006382639221318015,0.8525610339875539,1
207,W02000225,0.0077546296296296295,0.01747685185185185,0.000925925925925926,0.005902777777777778,0.011458333333333333,0.06331018518518519,0.03923611111111111,0.001388888888888889,0.8525462962962963,1
208,W02000226,0.006245520630695198,0.017098392546329475,0.0010238558410975735,0.0065526773830244705,0.012900583597829425,0.07627726016176922,0.04474250025596396,0.0013310125934268455,0.8338281969898639,1
209,W02000227,0.00658447744466237,0.015970860184925748,0.0012608573830204539,0.007425049033342673,0.013869431213224993,0.07004763239002522,0.04006724572709443,0.0012608573830204539,0.8435135892406836,1
210,W02000228,0.004714555117435282,0.0192010972055546,0.001800102863020744,0.008400480027430138,0.013372192696725528,0.08357620435453454,0.04097376992971027,0.0009429110234870564,0.8270186867821019,1
211,W02000229,0.00519611129735166,0.017432115320147504,0.0013409319477036541,0.00519611129735166,0.010056989607777405,0.050955414012738856,0.031344284277572916,0.002011397921555481,0.8764666443178009,1
212,W02000230,0.005964214711729622,0.017531176576902223,0.0009036688957166094,0.0072293511657328755,0.014458702331465751,0.08404120730164467,0.041749502982107355,0.001626604012289897,0.826495572022411,1
213,W02000231,0.005940594059405941,0.012376237623762377,0.0006188118811881188,0.006188118811881188,0.011262376237623762,0.0629950495049505,0.03650990099009901,0.0009900990099009901,0.8631188118811881,1
214,W02000232,0.0062836624775583485,0.01813285457809695,0.00017953321364452425,0.005745062836624776,0.010233393177737882,0.0732495511669659,0.03931777378815081,0.001615798922800718,0.8452423698384202,1
215,W02000233,0.006002000666888963,0.015171723907969323,0.001333777925975325,0.007169056352117373,0.012670890296765588,0.07069023007669223,0.035345115038346114,0.0015005001667222407,0.8501167055685228,1
216,W02000234,0.008315606265712629,0.018758460645909882,0.0014503964416940631,0.005414813382324502,0.012376716302456004,0.0798684973892864,0.04235157609746664,0.0018371688261458131,0.8296267646490041,1
217,W02000235,0.006216006216006216,0.020202020202020204,0.000888000888000888,0.009657009657009658,0.012987012987012988,0.06160506160506161,0.04329004329004329,0.000777000777000777,0.8443778443778444,1
218,W02000236,0.0046865846514352666,0.015817223198594025,0.0017574692442882249,0.006736965436438196,0.010691271236086701,0.05418863503222027,0.03705330990041008,0.0013181019332161687,0.8677504393673111,1
219,W02000237,0.0045105245573003674,0.017039759438690277,0.001503508185766789,0.008185766789174742,0.017707985299031073,0.10691613765452723,0.04961577013030404,0.000835282325425994,0.7936852656197795,1
220,W02000238,0.005291005291005291,0.017896047307812014,0.0009337068160597573,0.006847183317771553,0.019296607531901648,0.11718020541549953,0.04435107376283847,0.0012449424214130097,0.7869592281356987,1
221,W02000239,0.0028263103802672147,0.014260020554984584,0.0005138746145940391,0.006038026721479959,0.014003083247687564,0.10547276464542651,0.03751284686536485,0.0010277492291880781,0.8183453237410072,1
222,W02000240,0.006044708029197081,0.013572080291970804,0.0006843065693430657,0.008895985401459854,0.012203467153284672,0.09010036496350365,0.03626824817518248,0.0011405109489051094,0.8310903284671532,1
223,W02000241,0.004122674710910005,0.01478129713423831,0.0009049773755656109,0.008547008547008548,0.014982403217697336,0.10346907993966817,0.03841126194067371,0.0008044243338360985,0.8139768728004022,1
224,W02000242,0.003634540669256799,0.01228224088231608,0.0010026319087604962,0.008271713247274095,0.014412833688432134,0.09136483268580023,0.03258553703471613,0.0010026319087604962,0.8354430379746836,1
225,W02000243,0.00501002004008016,0.011022044088176353,0.0017813404586951682,0.0061233578267646405,0.015475395234914273,0.08550434201736808,0.024159429971053217,0.001002004008016032,0.8499220663549321,1
226,W02000244,0.00425402613187481,0.011951787703838751,0.0007090043553124683,0.006786184543705054,0.0124582193862048,0.09054998480704952,0.04203382963638205,0.0014180087106249366,0.8298389547250076,1
227,W02000245,0.0048713464901324,0.011866100424681489,0.0013739695228578567,0.005745690731951037,0.012490632025980514,0.07831626280289783,0.029977516862353237,0.0007494379215588309,0.8546090432175868,1
228,W02000246,0.0021149778888675257,0.012689867333205153,0.00019227071716977504,0.004229955777735051,0.009998077292828303,0.0932512978273409,0.031916939050182655,0.0,0.8456066141126707,1
229,W02000247,0.005772855796418473,0.011074458058435438,0.0012959472196041471,0.006126295947219604,0.012016965127238455,0.08081998114985862,0.03817153628652215,0.000706880301602262,0.8440150801131009,1
230,W02000248,0.003919263178522437,0.01038604742308446,0.001763668430335097,0.00725063688026651,0.012737605330197924,0.08641975308641975,0.028708602782676857,0.0014697236919459142,0.8473446991965511,1
231,W02000249,0.005411764705882353,0.012352941176470587,0.0012941176470588236,0.006,0.013411764705882352,0.09847058823529412,0.032705882352941175,0.0016470588235294118,0.8287058823529412,1
232,W02000250,0.0037204358224820623,0.011161307467446186,0.0025688723536185665,0.0054920719284259015,0.01133847107804057,0.08362122420054921,0.03321817698644698,0.0006200726370803437,0.8482593675259101,1
233,W02000251,0.004035664007508212,0.011074612857813233,0.0012200844673862037,0.007132801501642421,0.014641013608634445,0.0997653683716565,0.0324730173627405,0.0019709056780854058,0.8276865321445331,1
234,W02000252,0.005480984340044743,0.013758389261744967,0.0015659955257270694,0.009172259507829978,0.015771812080536914,0.10771812080536913,0.052460850111856826,0.0010067114093959733,0.7930648769574944,1
235,W02000253,0.006857665345931119,0.020877781164279182,0.0015239256324291375,0.00731484303565986,0.014172508381590978,0.09158793050899117,0.05028954587016154,0.0024382810118866198,0.8049375190490704,1
236,W02000254,0.006500260010400416,0.02379095163806552,0.002730109204368175,0.005850234009360375,0.011180447217888715,0.09555382215288612,0.04940197607904316,0.0014300572022880914,0.8035621424856995,1
237,W02000255,0.006098467945857504,0.01799791759631117,0.0007437156031533541,0.008478357875948238,0.013684367098021717,0.07690019336605682,0.04596162427487729,0.0007437156031533541,0.8293916406366205,1
238,W02000256,0.0056244141235287995,0.015206749296948235,0.001145713988126237,0.007603374648474118,0.013644412040412456,0.06665972294552651,0.038954275596292054,0.0027080512446620146,0.8484532861160295,1
239,W02000257,0.0062624537432393965,0.0148021633931113,0.001138627953316254,0.006831767719897523,0.013663535439795047,0.08938229433532593,0.03942499288357529,0.0015656134358098491,0.8269285510959294,1
240,W02000258,0.007218913553510196,0.017866811044937737,0.0007218913553510197,0.009023641941887746,0.014798772784695904,0.1061180292365999,0.03934307886663057,0.001985201227215304,0.8029236599891716,1
241,W02000259,0.0037817396002160996,0.012605798667386998,0.0010804970286331713,0.0050423194669547994,0.010624887448226185,0.07347379794705565,0.025391680172879523,0.0016207455429497568,0.8663785341256979,1
242,W02000260,0.0050514162006133866,0.01497384088038968,0.0012628540501533466,0.003968969871910518,0.011004871008479163,0.07468879668049792,0.03734439834024896,0.0027061158217571712,0.8489987371459499,1
243,W02000261,0.007806191117092867,0.022476446837146703,0.0014804845222072679,0.010767160161507403,0.016285329744279948,0.12193808882907133,0.05020188425302827,0.0024226110363391655,0.7666218034993271,1
244,W02000262,0.007609756097560975,0.01951219512195122,0.000975609756097561,0.009365853658536585,0.01053658536585366,0.09424390243902439,0.03804878048780488,0.0037073170731707315,0.816,1
245,W02000263,0.006659087217800877,0.014942342049699528,0.001624167614097775,0.0064966704563911,0.01234367386714309,0.08997888582101674,0.034107519896053276,0.002436251421146662,0.831411401656651,1
246,W02000264,0.005273686124749955,0.02109474449899982,0.0009092562284051646,0.005455537370430988,0.014184397163120567,0.08601563920712857,0.03618839789052555,0.0018185124568103291,0.8290598290598291,1
247,W02000265,0.008333333333333333,0.012837837837837839,0.0021396396396396395,0.009346846846846847,0.014301801801801801,0.09673423423423423,0.039414414414414414,0.002027027027027027,0.8148648648648649,1
248,W02000266,0.005526388505111909,0.014644929538546559,0.0011052777010223818,0.008842221608179055,0.015335728101685549,0.11715943630837247,0.04213871235147831,0.0005526388505111909,0.7946946670350926,1
249,W02000267,0.0035725885027606367,0.018674894446248782,0.000974342318934719,0.005034101981162715,0.01136732705423839,0.07518674894446249,0.036537836960051966,0.0017862942513803184,0.8468658655407599,1
250,W02000268,0.005311164992495093,0.01604895508601778,0.0015009814109225262,0.006119385752222607,0.01893545779933033,0.10148943540006927,0.040872878420505715,0.0017319016279875303,0.8079898395104491,1
251,W02000269,0.004655844972945766,0.01371586762300239,0.0007550018875047187,0.006165848747955203,0.009563357241726437,0.06593683150874544,0.02894173902101422,0.0017616710708443439,0.8685038379262615,1
252,W02000270,0.006096607784899171,0.01672659058933875,0.0010942629357511334,0.008441456932937314,0.011411599187118962,0.1122401125527591,0.03892449585743317,0.002188525871502267,0.8028763482882602,1
253,W02000271,0.003607366622365673,0.012340991076514145,0.0013290298082399847,0.006075564837668502,0.01689766470476552,0.07708372887791912,0.036833111828365295,0.0026580596164799694,0.8431744826276818,1
254,W02000272,0.0037418147801683817,0.019644527595884004,0.0012472715933894605,0.007171811661989398,0.01268059453279285,0.11724352977860929,0.04147178048019956,0.0016630287911859475,0.7951356407857811,1
255,W02000273,0.00375345713156855,0.009383642828921375,0.0014816278150928486,0.004247333069932833,0.012544448834452786,0.0846503358356381,0.030521532990912682,0.0009877518767285659,0.8524298696167523,1
256,W02000274,0.005065342923715936,0.014790801337250532,0.001013068584743187,0.009016310404214365,0.01023199270590619,0.08205855536419816,0.034950866173639954,0.001013068584743187,0.8418599939215885,1
257,W02000275,0.005782312925170068,0.015816326530612244,0.0006802721088435374,0.005782312925170068,0.013605442176870748,0.08622448979591837,0.03707482993197279,0.002210884353741497,0.8328231292517007,1
258,W02000276,0.004289799809342231,0.017794725135049254,0.0019065776930409914,0.0073085478233238,0.01747696218620909,0.12758182395932635,0.04003813155386082,0.0017476962186209089,0.7818557356212266,1
259,W02000277,0.0032554010062148565,0.014501331754957087,0.0010358094110683633,0.007546611423498076,0.013465522343888724,0.1086120153891684,0.03580941106836342,0.0013317549570878958,0.8144421426457532,1
260,W02000278,0.003332184304262898,0.015511892450879007,0.0004596116281741928,0.007468688957830633,0.019073882569229,0.16821785591175456,0.04527174537515799,0.0006894174422612892,0.7399747213604504,1
261,W02000279,0.00334179922470258,0.014971260526667559,0.0005346878759524128,0.007485630263333779,0.012832509022857907,0.09851624114423206,0.039032214944526133,0.001336719689881032,0.8219489373078466,1
262,W02000280,0.004767063921993499,0.014517876489707475,0.0018418201516793066,0.00790899241603467,0.01722643553629469,0.11971830985915492,0.04333694474539545,0.0015167930660888408,0.7891657638136511,1
263,W02000281,0.005216913783635365,0.020043931905546403,0.0008237232289950577,0.006727073036792971,0.013728720483250962,0.12973640856672158,0.04406919275123559,0.0012355848434925864,0.7784184514003295,1
264,W02000282,0.005934184499190793,0.01717317029311275,0.001078942636216508,0.009350836180543068,0.017622729724869626,0.14835461247976983,0.04459629563028232,0.0011688545225678835,0.7547203740334473,1
265,W02000284,0.004438526409232135,0.017310252996005325,0.0012205947625388372,0.004771415889924545,0.01287172658677319,0.057478916999556144,0.03994673768308921,0.0015534842432312472,0.8604083444296493,1
266,W02000285,0.004698318496538081,0.017062314540059347,0.0009891196834817012,0.004451038575667656,0.010509396636993075,0.07987141444114738,0.04376854599406528,0.001483679525222552,0.837166172106825,1
267,W02000286,0.00458295142071494,0.012526733883287504,0.0,0.00488848151542927,0.012985029025358998,0.06278643446379469,0.031164069660861594,0.0010693553315001528,0.8699969446990529,1
268,W02000287,0.004954787563483215,0.01560758082497213,0.0014864362690449647,0.007556051034311904,0.011148272017837236,0.08460299764647591,0.03616994921342748,0.0008670878236095627,0.8376068376068376,1
269,W02000288,0.004086323585748946,0.01698378240326906,0.0012769761205465458,0.005490997318350147,0.012897458817520113,0.07981100753415911,0.038564678840505684,0.0014046737326012004,0.8394841016472991,1
270,W02000289,0.005834027860459579,0.015478033099178473,0.0015478033099178474,0.005119657102035957,0.012858673651625194,0.09310632218121205,0.034408858197404454,0.0010715561376354328,0.830575068460531,1
271,W02000290,0.004466980562598093,0.011227816008692503,0.0016902088615236026,0.005915731015332609,0.010020523964747072,0.07642158638174575,0.03477001086562839,0.0010865628395508873,0.8544005795001811,1
272,W02000291,0.004387247733255338,0.009798186604270254,0.0,0.003948522959929804,0.011114360924246856,0.056156770985668326,0.025007312079555425,0.000584966364434045,0.88900263234864,1
273,W02000292,0.003378979192601814,0.009425573537257691,0.0008892050506846879,0.008536368486573003,0.012982393739996443,0.09336653032189222,0.025786946469855947,0.0016005690912324383,0.8440334341099057,1
274,W02000293,0.0025830893748923713,0.008610297916307904,0.002066471499913897,0.004821766833132427,0.014809712416049595,0.07542620974685724,0.029102806957120718,0.0010332357499569485,0.8615464095057689,1
275,W02000294,0.003664345914254306,0.010626603151337486,0.001282521069989007,0.003847563209967021,0.007878343715646757,0.07493587394650054,0.0240014657383657,0.0005496518871381459,0.8732136313668011,1
276,W02000295,0.005076142131979695,0.007992223782265903,0.0016200453612701155,0.005616157252403067,0.009072254023112647,0.07052597472729237,0.02840479533426936,0.0015120423371854411,0.8701803650502214,1
277,W02000296,0.003628244487859336,0.010745185598660341,0.0020932179737650014,0.005442366731789003,0.010186994138989674,0.07675132570471672,0.03056098241696902,0.0013954786491766676,0.8591962042980742,1
278,W02000297,0.005114735969035112,0.01285595797622339,0.0019353055017970694,0.005805916505391208,0.01271772186895217,0.0941387890517003,0.031517832457837985,0.0008294166436273154,0.8350843240254354,1
279,W02000298,0.0037404689972665803,0.008487987339951087,0.0008631851532153647,0.004891382534887067,0.010070493454179255,0.07236368867788807,0.029923751978132643,0.0010070493454179255,0.868651992519062,1
280,W02000299,0.002303389272787101,0.007897334649555774,0.0013162224415926291,0.003948667324777887,0.013655807831523528,0.06465942744323791,0.0192497532082922,0.0009871668311944718,0.8859822309970385,1
281,W02000300,0.003805548735575743,0.008224895654308863,0.0014731156395777069,0.003928308372207218,0.008961453474097717,0.07144610851951878,0.02467468696292659,0.0014731156395777069,0.8760127670022096,1
282,W02000301,0.0042807108574393566,0.012582695550655078,0.0022052146841354263,0.0066156440524062785,0.014658191723959008,0.08418731352964068,0.03398624983785186,0.0024646517057984175,0.8390193280581139,1
283,W02000302,0.0029946303180503923,0.015282940933498555,0.0014456836018174309,0.007538207352333746,0.015592730276745147,0.1137959520859149,0.03479966955803387,0.0013424204874019,0.8072077653862041,1
284,W02000303,0.004344048653344918,0.006516072980017376,0.0017376194613379669,0.006371271358239212,0.01216333622936577,0.08644656820156386,0.02548508543295685,0.0014480162177816392,0.8554879814653924,1
285,W02000304,0.003937007874015748,0.0074990626171728535,0.0018747656542932134,0.0044994375703037125,0.010873640794900637,0.06749156355455568,0.02680914885639295,0.001687289088863892,0.8753280839895013,1
286,W02000305,0.0033647375504710633,0.009925975773889636,0.0011776581426648722,0.005551816958277255,0.012617765814266487,0.052321668909825036,0.024226110363391656,0.0013458950201884253,0.8894683714670256,1
287,W02000306,0.0040477636106051405,0.008297915401740538,0.0024286581663630845,0.004654928152195912,0.011738514470754908,0.056466302367941715,0.024893746205221615,0.0020238818053025702,0.8854482898198746,1
288,W02000307,0.006363347120585428,0.014158447343302577,0.0030225898822780783,0.008590518612790327,0.014635698377346485,0.12201718103722559,0.04040725421571747,0.002068087814190264,0.7887368755965638,1
289,W02000308,0.004340175953079179,0.01372434017595308,0.001994134897360704,0.004574780058651026,0.013958944281524928,0.09759530791788856,0.03390029325513196,0.0017595307917888563,0.8281524926686217,1
290,W02000309,0.006225326450045551,0.010173094442757364,0.0015183723048891589,0.006225326450045551,0.01032493167324628,0.08548436076525964,0.035226237473428484,0.00045551169146674765,0.8443668387488612,1
291,W02000310,0.004867601246105919,0.011682242990654205,0.0005841121495327102,0.007593457943925234,0.014018691588785047,0.08274922118380063,0.03387850467289719,0.0005841121495327102,0.8440420560747663,1
292,W02000311,0.005177514792899409,0.011306001690617075,0.0015849535080304311,0.006339814032121725,0.014370245139475908,0.11031276415891801,0.03581994928148774,0.0010566356720202875,0.8140321217244294,1
293,W02000312,0.0056753688989784334,0.015891032917139614,0.00170261066969353,0.007945516458569807,0.010499432463110102,0.0891032917139614,0.035896708286038595,0.0019863791146424517,0.8312996594778661,1
294,W02000313,0.00612482986583706,0.01633287964223216,0.0013610733035193468,0.007097025082636594,0.01195800116663426,0.11676064553762396,0.03859615010694147,0.0010694147384794866,0.8006999805560957,1
295,W02000314,0.004361370716510903,0.007009345794392523,0.000778816199376947,0.004205607476635514,0.007320872274143302,0.04221183800623053,0.024143302180685357,0.0017133956386292835,0.9082554517133956,1
296,W02000315,0.00531496062992126,0.008661417322834646,0.000984251968503937,0.00452755905511811,0.008858267716535433,0.05196850393700787,0.024803149606299212,0.002559055118110236,0.8923228346456693,1
297,W02000316,0.0052647878600185815,0.005574481263549086,0.002013007122948281,0.004645401052957572,0.010839269123567669,0.05264787860018581,0.03081449365128523,0.0013936203158872716,0.8868070610096005,1
298,W02000317,0.0034629728289824187,0.007325519445924348,0.0013319126265316996,0.004128929142248269,0.007991475759190196,0.03942461374533831,0.02011188066062866,0.0006659563132658498,0.9155567394778903,1
299,W02000318,0.0037581141100102495,0.00592187677941009,0.0014804691948525225,0.00592187677941009,0.009566108643662453,0.05511900694681699,0.02277644915157727,0.0021637626693998407,0.8932923357248604,1
300,W02000319,0.003707965733282189,0.008950262114819077,0.0014064697609001407,0.003707965733282189,0.007927375015982611,0.05140007671653241,0.027362229893875465,0.0014064697609001407,0.8941311852704258,1
