,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHVETERAN_5_NAME,OBS_VALUE
5245,2021,E02001287,2021 super output areas - middle layer,152,Total: All households,2800
5246,2021,E02001287,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2613
5247,2021,E02001287,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,180
5248,2021,E02001287,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
5249,2021,E02001287,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
5250,2021,E02001288,2021 super output areas - middle layer,152,Total: All households,3618
5251,2021,E02001288,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3398
5252,2021,E02001288,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,214
5253,2021,E02001288,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
5254,2021,E02001288,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5255,2021,E02001289,2021 super output areas - middle layer,152,Total: All households,4448
5256,2021,E02001289,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4087
5257,2021,E02001289,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,350
5258,2021,E02001289,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
5259,2021,E02001289,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5260,2021,E02001290,2021 super output areas - middle layer,152,Total: All households,2690
5261,2021,E02001290,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2522
5262,2021,E02001290,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,159
5263,2021,E02001290,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
5264,2021,E02001290,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5265,2021,E02001291,2021 super output areas - middle layer,152,Total: All households,3330
5266,2021,E02001291,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3096
5267,2021,E02001291,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,225
5268,2021,E02001291,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
5269,2021,E02001291,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5270,2021,E02001292,2021 super output areas - middle layer,152,Total: All households,3685
5271,2021,E02001292,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3446
5272,2021,E02001292,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,234
5273,2021,E02001292,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5274,2021,E02001292,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5275,2021,E02001293,2021 super output areas - middle layer,152,Total: All households,2674
5276,2021,E02001293,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2511
5277,2021,E02001293,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,159
5278,2021,E02001293,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
5279,2021,E02001293,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5280,2021,E02001294,2021 super output areas - middle layer,152,Total: All households,3682
5281,2021,E02001294,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3435
5282,2021,E02001294,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,238
5283,2021,E02001294,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
5284,2021,E02001294,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5285,2021,E02001295,2021 super output areas - middle layer,152,Total: All households,3543
5286,2021,E02001295,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3318
5287,2021,E02001295,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,223
5288,2021,E02001295,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
5289,2021,E02001295,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5290,2021,E02001296,2021 super output areas - middle layer,152,Total: All households,3603
5291,2021,E02001296,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3386
5292,2021,E02001296,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,212
5293,2021,E02001296,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
5294,2021,E02001296,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
5295,2021,E02001297,2021 super output areas - middle layer,152,Total: All households,2926
5296,2021,E02001297,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2718
5297,2021,E02001297,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,204
5298,2021,E02001297,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
5299,2021,E02001297,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5300,2021,E02001298,2021 super output areas - middle layer,152,Total: All households,3364
5301,2021,E02001298,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3170
5302,2021,E02001298,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,192
5303,2021,E02001298,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
5304,2021,E02001298,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5305,2021,E02001299,2021 super output areas - middle layer,152,Total: All households,3876
5306,2021,E02001299,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3595
5307,2021,E02001299,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,271
5308,2021,E02001299,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
5309,2021,E02001299,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
5310,2021,E02001300,2021 super output areas - middle layer,152,Total: All households,3506
5311,2021,E02001300,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3305
5312,2021,E02001300,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,194
5313,2021,E02001300,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
5314,2021,E02001300,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5315,2021,E02001301,2021 super output areas - middle layer,152,Total: All households,4078
5316,2021,E02001301,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3836
5317,2021,E02001301,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,231
5318,2021,E02001301,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
5319,2021,E02001301,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5320,2021,E02001302,2021 super output areas - middle layer,152,Total: All households,3360
5321,2021,E02001302,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3152
5322,2021,E02001302,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,201
5323,2021,E02001302,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
5324,2021,E02001302,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
5325,2021,E02001303,2021 super output areas - middle layer,152,Total: All households,3872
5326,2021,E02001303,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3657
5327,2021,E02001303,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,207
5328,2021,E02001303,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5329,2021,E02001303,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5330,2021,E02001304,2021 super output areas - middle layer,152,Total: All households,5610
5331,2021,E02001304,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,5179
5332,2021,E02001304,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,415
5333,2021,E02001304,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,16
5334,2021,E02001304,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5335,2021,E02001305,2021 super output areas - middle layer,152,Total: All households,3641
5336,2021,E02001305,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3373
5337,2021,E02001305,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,257
5338,2021,E02001305,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
5339,2021,E02001305,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5340,2021,E02001306,2021 super output areas - middle layer,152,Total: All households,3031
5341,2021,E02001306,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2782
5342,2021,E02001306,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,234
5343,2021,E02001306,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,15
5344,2021,E02001306,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5345,2021,E02001307,2021 super output areas - middle layer,152,Total: All households,4613
5346,2021,E02001307,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4272
5347,2021,E02001307,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,331
5348,2021,E02001307,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
5349,2021,E02001307,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5350,2021,E02001308,2021 super output areas - middle layer,152,Total: All households,2721
5351,2021,E02001308,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2543
5352,2021,E02001308,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,171
5353,2021,E02001308,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
5354,2021,E02001308,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
5355,2021,E02001309,2021 super output areas - middle layer,152,Total: All households,3824
5356,2021,E02001309,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3595
5357,2021,E02001309,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,220
5358,2021,E02001309,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5359,2021,E02001309,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
5360,2021,E02001310,2021 super output areas - middle layer,152,Total: All households,3914
5361,2021,E02001310,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3629
5362,2021,E02001310,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,277
5363,2021,E02001310,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5364,2021,E02001310,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5365,2021,E02001311,2021 super output areas - middle layer,152,Total: All households,3721
5366,2021,E02001311,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3487
5367,2021,E02001311,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,224
5368,2021,E02001311,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
5369,2021,E02001311,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5370,2021,E02001312,2021 super output areas - middle layer,152,Total: All households,3426
5371,2021,E02001312,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3141
5372,2021,E02001312,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,280
5373,2021,E02001312,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5374,2021,E02001312,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5375,2021,E02001313,2021 super output areas - middle layer,152,Total: All households,3511
5376,2021,E02001313,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3282
5377,2021,E02001313,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,224
5378,2021,E02001313,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5379,2021,E02001313,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5380,2021,E02001314,2021 super output areas - middle layer,152,Total: All households,3224
5381,2021,E02001314,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3023
5382,2021,E02001314,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,194
5383,2021,E02001314,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
5384,2021,E02001314,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5385,2021,E02001315,2021 super output areas - middle layer,152,Total: All households,4009
5386,2021,E02001315,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3754
5387,2021,E02001315,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,250
5388,2021,E02001315,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5389,2021,E02001315,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5390,2021,E02001316,2021 super output areas - middle layer,152,Total: All households,3494
5391,2021,E02001316,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3361
5392,2021,E02001316,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,128
5393,2021,E02001316,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5394,2021,E02001316,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5395,2021,E02001317,2021 super output areas - middle layer,152,Total: All households,3906
5396,2021,E02001317,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3662
5397,2021,E02001317,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,242
5398,2021,E02001317,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
5399,2021,E02001317,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5400,2021,E02001318,2021 super output areas - middle layer,152,Total: All households,3399
5401,2021,E02001318,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3119
5402,2021,E02001318,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,271
5403,2021,E02001318,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
5404,2021,E02001318,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5405,2021,E02001319,2021 super output areas - middle layer,152,Total: All households,3666
5406,2021,E02001319,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3380
5407,2021,E02001319,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,278
5408,2021,E02001319,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5409,2021,E02001319,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5410,2021,E02001320,2021 super output areas - middle layer,152,Total: All households,3400
5411,2021,E02001320,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3178
5412,2021,E02001320,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,218
5413,2021,E02001320,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
5414,2021,E02001320,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
5415,2021,E02001321,2021 super output areas - middle layer,152,Total: All households,3340
5416,2021,E02001321,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3075
5417,2021,E02001321,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,260
5418,2021,E02001321,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5419,2021,E02001321,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5420,2021,E02001322,2021 super output areas - middle layer,152,Total: All households,3184
5421,2021,E02001322,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2945
5422,2021,E02001322,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,236
5423,2021,E02001322,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
5424,2021,E02001322,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5425,2021,E02001323,2021 super output areas - middle layer,152,Total: All households,3434
5426,2021,E02001323,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3211
5427,2021,E02001323,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,215
5428,2021,E02001323,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5429,2021,E02001323,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5430,2021,E02001324,2021 super output areas - middle layer,152,Total: All households,3602
5431,2021,E02001324,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3333
5432,2021,E02001324,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,256
5433,2021,E02001324,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,12
5434,2021,E02001324,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
5435,2021,E02001325,2021 super output areas - middle layer,152,Total: All households,3838
5436,2021,E02001325,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3553
5437,2021,E02001325,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,277
5438,2021,E02001325,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5439,2021,E02001325,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5440,2021,E02001326,2021 super output areas - middle layer,152,Total: All households,3544
5441,2021,E02001326,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3267
5442,2021,E02001326,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,266
5443,2021,E02001326,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
5444,2021,E02001326,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5445,2021,E02001327,2021 super output areas - middle layer,152,Total: All households,3630
5446,2021,E02001327,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3407
5447,2021,E02001327,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,211
5448,2021,E02001327,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,12
5449,2021,E02001327,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5450,2021,E02001328,2021 super output areas - middle layer,152,Total: All households,4414
5451,2021,E02001328,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4066
5452,2021,E02001328,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,337
5453,2021,E02001328,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
5454,2021,E02001328,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5455,2021,E02001329,2021 super output areas - middle layer,152,Total: All households,3340
5456,2021,E02001329,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3117
5457,2021,E02001329,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,217
5458,2021,E02001329,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
5459,2021,E02001329,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5460,2021,E02001330,2021 super output areas - middle layer,152,Total: All households,3972
5461,2021,E02001330,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3706
5462,2021,E02001330,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,252
5463,2021,E02001330,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,14
5464,2021,E02001330,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5465,2021,E02001331,2021 super output areas - middle layer,152,Total: All households,4336
5466,2021,E02001331,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4034
5467,2021,E02001331,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,292
5468,2021,E02001331,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
5469,2021,E02001331,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5470,2021,E02001332,2021 super output areas - middle layer,152,Total: All households,3354
5471,2021,E02001332,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3100
5472,2021,E02001332,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,246
5473,2021,E02001332,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5474,2021,E02001332,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5475,2021,E02001333,2021 super output areas - middle layer,152,Total: All households,4411
5476,2021,E02001333,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4114
5477,2021,E02001333,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,292
5478,2021,E02001333,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5479,2021,E02001333,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5480,2021,E02001334,2021 super output areas - middle layer,152,Total: All households,2824
5481,2021,E02001334,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2651
5482,2021,E02001334,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,168
5483,2021,E02001334,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5484,2021,E02001334,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5485,2021,E02001335,2021 super output areas - middle layer,152,Total: All households,3457
5486,2021,E02001335,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3181
5487,2021,E02001335,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,264
5488,2021,E02001335,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,12
5489,2021,E02001335,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5490,2021,E02001336,2021 super output areas - middle layer,152,Total: All households,3039
5491,2021,E02001336,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2853
5492,2021,E02001336,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,180
5493,2021,E02001336,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
5494,2021,E02001336,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5495,2021,E02001337,2021 super output areas - middle layer,152,Total: All households,2409
5496,2021,E02001337,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2192
5497,2021,E02001337,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,204
5498,2021,E02001337,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,13
5499,2021,E02001337,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5500,2021,E02001338,2021 super output areas - middle layer,152,Total: All households,2647
5501,2021,E02001338,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2462
5502,2021,E02001338,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,176
5503,2021,E02001338,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
5504,2021,E02001338,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5505,2021,E02001339,2021 super output areas - middle layer,152,Total: All households,2688
5506,2021,E02001339,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2472
5507,2021,E02001339,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,210
5508,2021,E02001339,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
5509,2021,E02001339,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5510,2021,E02001340,2021 super output areas - middle layer,152,Total: All households,4011
5511,2021,E02001340,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3685
5512,2021,E02001340,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,317
5513,2021,E02001340,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
5514,2021,E02001340,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5515,2021,E02001341,2021 super output areas - middle layer,152,Total: All households,3355
5516,2021,E02001341,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3110
5517,2021,E02001341,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,237
5518,2021,E02001341,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5519,2021,E02001341,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5520,2021,E02001342,2021 super output areas - middle layer,152,Total: All households,3195
5521,2021,E02001342,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2915
5522,2021,E02001342,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,276
5523,2021,E02001342,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
5524,2021,E02001342,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5525,2021,E02001343,2021 super output areas - middle layer,152,Total: All households,3021
5526,2021,E02001343,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2750
5527,2021,E02001343,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,263
5528,2021,E02001343,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5529,2021,E02001343,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5530,2021,E02001344,2021 super output areas - middle layer,152,Total: All households,2382
5531,2021,E02001344,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2198
5532,2021,E02001344,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,179
5533,2021,E02001344,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5534,2021,E02001344,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5535,2021,E02001345,2021 super output areas - middle layer,152,Total: All households,2337
5536,2021,E02001345,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2110
5537,2021,E02001345,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,222
5538,2021,E02001345,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5539,2021,E02001345,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5540,2021,E02001346,2021 super output areas - middle layer,152,Total: All households,3257
5541,2021,E02001346,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3033
5542,2021,E02001346,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,219
5543,2021,E02001346,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
5544,2021,E02001346,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5545,2021,E02001347,2021 super output areas - middle layer,152,Total: All households,3413
5546,2021,E02001347,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3166
5547,2021,E02001347,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,240
5548,2021,E02001347,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
5549,2021,E02001347,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5550,2021,E02001348,2021 super output areas - middle layer,152,Total: All households,2995
5551,2021,E02001348,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2775
5552,2021,E02001348,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,211
5553,2021,E02001348,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
5554,2021,E02001348,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5555,2021,E02001349,2021 super output areas - middle layer,152,Total: All households,3251
5556,2021,E02001349,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2975
5557,2021,E02001349,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,268
5558,2021,E02001349,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
5559,2021,E02001349,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
5560,2021,E02001350,2021 super output areas - middle layer,152,Total: All households,3388
5561,2021,E02001350,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3162
5562,2021,E02001350,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,220
5563,2021,E02001350,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
5564,2021,E02001350,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
