,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HH_HRP_VETERAN_5_NAME,OBS_VALUE
967,2021,E02003480,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,25
968,2021,E02003480,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
969,2021,E02003480,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3304
970,2021,E02003481,2021 super output areas - middle layer,152,Total: All households,3357
971,2021,E02003481,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,74
972,2021,E02003481,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,19
973,2021,E02003481,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,13
974,2021,E02003481,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3251
975,2021,E02003482,2021 super output areas - middle layer,152,Total: All households,3610
976,2021,E02003482,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,135
977,2021,E02003482,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,39
978,2021,E02003482,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,4
979,2021,E02003482,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3432
980,2021,E02003483,2021 super output areas - middle layer,152,Total: All households,4019
981,2021,E02003483,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,100
982,2021,E02003483,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,37
983,2021,E02003483,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,2
984,2021,E02003483,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3880
985,2021,E02003484,2021 super output areas - middle layer,152,Total: All households,2915
986,2021,E02003484,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,89
987,2021,E02003484,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,25
988,2021,E02003484,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
989,2021,E02003484,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2795
990,2021,E02003485,2021 super output areas - middle layer,152,Total: All households,3224
991,2021,E02003485,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,133
992,2021,E02003485,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,35
993,2021,E02003485,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
994,2021,E02003485,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3049
995,2021,E02003486,2021 super output areas - middle layer,152,Total: All households,3797
996,2021,E02003486,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,93
997,2021,E02003486,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,29
998,2021,E02003486,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
999,2021,E02003486,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3668
1000,2021,E02003487,2021 super output areas - middle layer,152,Total: All households,2953
1001,2021,E02003487,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,139
1002,2021,E02003487,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,23
1003,2021,E02003487,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1004,2021,E02003487,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2785
1005,2021,E02003488,2021 super output areas - middle layer,152,Total: All households,3344
1006,2021,E02003488,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,115
1007,2021,E02003488,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,26
1008,2021,E02003488,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,5
1009,2021,E02003488,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3198
1010,2021,E02003489,2021 super output areas - middle layer,152,Total: All households,3121
1011,2021,E02003489,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,129
1012,2021,E02003489,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,31
1013,2021,E02003489,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
1014,2021,E02003489,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2953
1015,2021,E02003490,2021 super output areas - middle layer,152,Total: All households,3991
1016,2021,E02003490,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,92
1017,2021,E02003490,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,32
1018,2021,E02003490,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1019,2021,E02003490,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3861
1020,2021,E02007012,2021 super output areas - middle layer,152,Total: All households,3000
1021,2021,E02007012,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,55
1022,2021,E02007012,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,17
1023,2021,E02007012,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1024,2021,E02007012,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2922
1025,2021,E02007013,2021 super output areas - middle layer,152,Total: All households,3492
1026,2021,E02007013,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,54
1027,2021,E02007013,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,22
1028,2021,E02007013,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,3
1029,2021,E02007013,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3413
1030,2021,E02007014,2021 super output areas - middle layer,152,Total: All households,2821
1031,2021,E02007014,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,71
1032,2021,E02007014,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,17
1033,2021,E02007014,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,3
1034,2021,E02007014,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2730
1035,2021,E02007015,2021 super output areas - middle layer,152,Total: All households,3736
1036,2021,E02007015,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,78
1037,2021,E02007015,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,30
1038,2021,E02007015,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
1039,2021,E02007015,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3621
1040,2021,E02007016,2021 super output areas - middle layer,152,Total: All households,3244
1041,2021,E02007016,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,94
1042,2021,E02007016,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,33
1043,2021,E02007016,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,4
1044,2021,E02007016,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3113
1045,2021,E02003491,2021 super output areas - middle layer,152,Total: All households,3058
1046,2021,E02003491,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,111
1047,2021,E02003491,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,26
1048,2021,E02003491,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,5
1049,2021,E02003491,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2916
1050,2021,E02003492,2021 super output areas - middle layer,152,Total: All households,2079
1051,2021,E02003492,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,70
1052,2021,E02003492,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,16
1053,2021,E02003492,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1054,2021,E02003492,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,1987
1055,2021,E02003493,2021 super output areas - middle layer,152,Total: All households,3371
1056,2021,E02003493,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,126
1057,2021,E02003493,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,44
1058,2021,E02003493,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,10
1059,2021,E02003493,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3191
1060,2021,E02003494,2021 super output areas - middle layer,152,Total: All households,2642
1061,2021,E02003494,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,90
1062,2021,E02003494,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,27
1063,2021,E02003494,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,9
1064,2021,E02003494,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2516
1065,2021,E02003495,2021 super output areas - middle layer,152,Total: All households,2945
1066,2021,E02003495,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,129
1067,2021,E02003495,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,29
1068,2021,E02003495,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
1069,2021,E02003495,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2779
1070,2021,E02003496,2021 super output areas - middle layer,152,Total: All households,3131
1071,2021,E02003496,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,134
1072,2021,E02003496,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,33
1073,2021,E02003496,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,9
1074,2021,E02003496,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2955
1075,2021,E02003497,2021 super output areas - middle layer,152,Total: All households,2878
1076,2021,E02003497,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,91
1077,2021,E02003497,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,26
1078,2021,E02003497,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,4
1079,2021,E02003497,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2757
1080,2021,E02003498,2021 super output areas - middle layer,152,Total: All households,3436
1081,2021,E02003498,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,96
1082,2021,E02003498,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,25
1083,2021,E02003498,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1084,2021,E02003498,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3309
1085,2021,E02003499,2021 super output areas - middle layer,152,Total: All households,2762
1086,2021,E02003499,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,80
1087,2021,E02003499,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,19
1088,2021,E02003499,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,12
1089,2021,E02003499,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2651
1090,2021,E02003500,2021 super output areas - middle layer,152,Total: All households,2956
1091,2021,E02003500,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,42
1092,2021,E02003500,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,20
1093,2021,E02003500,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,2
1094,2021,E02003500,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2892
1095,2021,E02003501,2021 super output areas - middle layer,152,Total: All households,3664
1096,2021,E02003501,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,66
1097,2021,E02003501,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,31
1098,2021,E02003501,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
1099,2021,E02003501,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3559
1100,2021,E02003502,2021 super output areas - middle layer,152,Total: All households,3229
1101,2021,E02003502,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,107
1102,2021,E02003502,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,30
1103,2021,E02003502,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,13
1104,2021,E02003502,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3079
1105,2021,E02003503,2021 super output areas - middle layer,152,Total: All households,3456
1106,2021,E02003503,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,113
1107,2021,E02003503,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,32
1108,2021,E02003503,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
1109,2021,E02003503,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3303
1110,2021,E02003504,2021 super output areas - middle layer,152,Total: All households,3905
1111,2021,E02003504,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,57
1112,2021,E02003504,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,13
1113,2021,E02003504,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,3
1114,2021,E02003504,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3832
1115,2021,E02003505,2021 super output areas - middle layer,152,Total: All households,3833
1116,2021,E02003505,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,49
1117,2021,E02003505,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,28
1118,2021,E02003505,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,2
1119,2021,E02003505,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3754
1120,2021,E02003506,2021 super output areas - middle layer,152,Total: All households,2967
1121,2021,E02003506,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,56
1122,2021,E02003506,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,16
1123,2021,E02003506,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1124,2021,E02003506,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2889
1125,2021,E02003507,2021 super output areas - middle layer,152,Total: All households,3914
1126,2021,E02003507,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,158
1127,2021,E02003507,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,40
1128,2021,E02003507,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,9
1129,2021,E02003507,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3707
1130,2021,E02003508,2021 super output areas - middle layer,152,Total: All households,3406
1131,2021,E02003508,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,52
1132,2021,E02003508,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,16
1133,2021,E02003508,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,4
1134,2021,E02003508,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3334
1135,2021,E02003509,2021 super output areas - middle layer,152,Total: All households,4599
1136,2021,E02003509,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,76
1137,2021,E02003509,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,32
1138,2021,E02003509,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1139,2021,E02003509,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4485
1140,2021,E02003510,2021 super output areas - middle layer,152,Total: All households,4136
1141,2021,E02003510,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,86
1142,2021,E02003510,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,25
1143,2021,E02003510,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
1144,2021,E02003510,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4018
1145,2021,E02003511,2021 super output areas - middle layer,152,Total: All households,3528
1146,2021,E02003511,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,78
1147,2021,E02003511,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,33
1148,2021,E02003511,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
1149,2021,E02003511,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3410
1150,2021,E02003512,2021 super output areas - middle layer,152,Total: All households,3726
1151,2021,E02003512,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,51
1152,2021,E02003512,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,22
1153,2021,E02003512,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,1
1154,2021,E02003512,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3652
1155,2021,E02003513,2021 super output areas - middle layer,152,Total: All households,2817
1156,2021,E02003513,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,74
1157,2021,E02003513,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,26
1158,2021,E02003513,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,1
1159,2021,E02003513,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2716
1160,2021,E02003514,2021 super output areas - middle layer,152,Total: All households,4727
1161,2021,E02003514,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,55
1162,2021,E02003514,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,19
1163,2021,E02003514,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,2
1164,2021,E02003514,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4651
1165,2021,E02003515,2021 super output areas - middle layer,152,Total: All households,3703
1166,2021,E02003515,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,120
1167,2021,E02003515,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,28
1168,2021,E02003515,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
1169,2021,E02003515,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3548
1170,2021,E02003516,2021 super output areas - middle layer,152,Total: All households,4703
1171,2021,E02003516,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,69
1172,2021,E02003516,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,29
1173,2021,E02003516,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1174,2021,E02003516,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4599
1175,2021,E02003517,2021 super output areas - middle layer,152,Total: All households,5398
1176,2021,E02003517,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,86
1177,2021,E02003517,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,32
1178,2021,E02003517,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,3
1179,2021,E02003517,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,5277
1180,2021,E02003518,2021 super output areas - middle layer,152,Total: All households,4131
1181,2021,E02003518,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,86
1182,2021,E02003518,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,28
1183,2021,E02003518,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,5
1184,2021,E02003518,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4012
1185,2021,E02003519,2021 super output areas - middle layer,152,Total: All households,4784
1186,2021,E02003519,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,67
1187,2021,E02003519,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,28
1188,2021,E02003519,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,4
1189,2021,E02003519,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4685
1190,2021,E02003520,2021 super output areas - middle layer,152,Total: All households,4691
1191,2021,E02003520,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,105
1192,2021,E02003520,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,38
1193,2021,E02003520,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1194,2021,E02003520,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4542
1195,2021,E02003521,2021 super output areas - middle layer,152,Total: All households,4340
1196,2021,E02003521,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,115
1197,2021,E02003521,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,30
1198,2021,E02003521,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,3
1199,2021,E02003521,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4192
1200,2021,E02003522,2021 super output areas - middle layer,152,Total: All households,3818
1201,2021,E02003522,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,109
1202,2021,E02003522,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,20
1203,2021,E02003522,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
1204,2021,E02003522,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3682
1205,2021,E02003523,2021 super output areas - middle layer,152,Total: All households,4656
1206,2021,E02003523,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,222
1207,2021,E02003523,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,48
1208,2021,E02003523,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
1209,2021,E02003523,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4378
1210,2021,E02003524,2021 super output areas - middle layer,152,Total: All households,3062
1211,2021,E02003524,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,179
1212,2021,E02003524,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,30
1213,2021,E02003524,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
1214,2021,E02003524,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2845
1215,2021,E02003525,2021 super output areas - middle layer,152,Total: All households,2583
1216,2021,E02003525,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,138
1217,2021,E02003525,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,27
1218,2021,E02003525,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
1219,2021,E02003525,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2412
1220,2021,E02003526,2021 super output areas - middle layer,152,Total: All households,2806
1221,2021,E02003526,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,315
1222,2021,E02003526,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,46
1223,2021,E02003526,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,13
1224,2021,E02003526,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2432
1225,2021,E02003527,2021 super output areas - middle layer,152,Total: All households,2726
1226,2021,E02003527,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,230
1227,2021,E02003527,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,31
1228,2021,E02003527,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,11
1229,2021,E02003527,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2454
1230,2021,E02003529,2021 super output areas - middle layer,152,Total: All households,3245
1231,2021,E02003529,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,246
1232,2021,E02003529,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,51
1233,2021,E02003529,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,10
1234,2021,E02003529,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2938
1235,2021,E02003530,2021 super output areas - middle layer,152,Total: All households,3315
1236,2021,E02003530,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,238
1237,2021,E02003530,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,16
1238,2021,E02003530,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,14
1239,2021,E02003530,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3047
1240,2021,E02003531,2021 super output areas - middle layer,152,Total: All households,3315
1241,2021,E02003531,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,302
1242,2021,E02003531,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,34
1243,2021,E02003531,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,9
1244,2021,E02003531,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2970
1245,2021,E02003532,2021 super output areas - middle layer,152,Total: All households,3257
1246,2021,E02003532,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,247
1247,2021,E02003532,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,30
1248,2021,E02003532,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,5
1249,2021,E02003532,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2975
1250,2021,E02003533,2021 super output areas - middle layer,152,Total: All households,2486
1251,2021,E02003533,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,155
1252,2021,E02003533,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,35
1253,2021,E02003533,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
1254,2021,E02003533,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2288
1255,2021,E02003534,2021 super output areas - middle layer,152,Total: All households,3488
1256,2021,E02003534,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,253
1257,2021,E02003534,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,30
1258,2021,E02003534,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,10
1259,2021,E02003534,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3195
1260,2021,E02003535,2021 super output areas - middle layer,152,Total: All households,3826
1261,2021,E02003535,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,205
1262,2021,E02003535,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,28
1263,2021,E02003535,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,5
1264,2021,E02003535,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3588
1265,2021,E02003536,2021 super output areas - middle layer,152,Total: All households,3330
1266,2021,E02003536,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,183
