,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_SEXOR_6_NAME,OBS_VALUE
2709,2021,E02000584,2021 super output areas - middle layer,152,Straight or Heterosexual,5120
2710,2021,E02000584,2021 super output areas - middle layer,152,Gay or Lesbian,145
2711,2021,E02000584,2021 super output areas - middle layer,152,Bisexual,57
2712,2021,E02000584,2021 super output areas - middle layer,152,All other sexual orientations,24
2713,2021,E02000584,2021 super output areas - middle layer,152,Not answered,654
2714,2021,E02000585,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6712
2715,2021,E02000585,2021 super output areas - middle layer,152,Straight or Heterosexual,5728
2716,2021,E02000585,2021 super output areas - middle layer,152,Gay or Lesbian,180
2717,2021,E02000585,2021 super output areas - middle layer,152,Bisexual,75
2718,2021,E02000585,2021 super output areas - middle layer,152,All other sexual orientations,15
2719,2021,E02000585,2021 super output areas - middle layer,152,Not answered,714
2720,2021,E02000586,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5572
2721,2021,E02000586,2021 super output areas - middle layer,152,Straight or Heterosexual,4675
2722,2021,E02000586,2021 super output areas - middle layer,152,Gay or Lesbian,137
2723,2021,E02000586,2021 super output areas - middle layer,152,Bisexual,47
2724,2021,E02000586,2021 super output areas - middle layer,152,All other sexual orientations,18
2725,2021,E02000586,2021 super output areas - middle layer,152,Not answered,695
2726,2021,E02000587,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5559
2727,2021,E02000587,2021 super output areas - middle layer,152,Straight or Heterosexual,4774
2728,2021,E02000587,2021 super output areas - middle layer,152,Gay or Lesbian,135
2729,2021,E02000587,2021 super output areas - middle layer,152,Bisexual,71
2730,2021,E02000587,2021 super output areas - middle layer,152,All other sexual orientations,27
2731,2021,E02000587,2021 super output areas - middle layer,152,Not answered,552
2732,2021,E02000588,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5200
2733,2021,E02000588,2021 super output areas - middle layer,152,Straight or Heterosexual,4457
2734,2021,E02000588,2021 super output areas - middle layer,152,Gay or Lesbian,135
2735,2021,E02000588,2021 super output areas - middle layer,152,Bisexual,50
2736,2021,E02000588,2021 super output areas - middle layer,152,All other sexual orientations,8
2737,2021,E02000588,2021 super output areas - middle layer,152,Not answered,550
2738,2021,E02000589,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6442
2739,2021,E02000589,2021 super output areas - middle layer,152,Straight or Heterosexual,5247
2740,2021,E02000589,2021 super output areas - middle layer,152,Gay or Lesbian,242
2741,2021,E02000589,2021 super output areas - middle layer,152,Bisexual,145
2742,2021,E02000589,2021 super output areas - middle layer,152,All other sexual orientations,26
2743,2021,E02000589,2021 super output areas - middle layer,152,Not answered,782
2744,2021,E02000590,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5227
2745,2021,E02000590,2021 super output areas - middle layer,152,Straight or Heterosexual,4259
2746,2021,E02000590,2021 super output areas - middle layer,152,Gay or Lesbian,140
2747,2021,E02000590,2021 super output areas - middle layer,152,Bisexual,57
2748,2021,E02000590,2021 super output areas - middle layer,152,All other sexual orientations,15
2749,2021,E02000590,2021 super output areas - middle layer,152,Not answered,756
2750,2021,E02000591,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5446
2751,2021,E02000591,2021 super output areas - middle layer,152,Straight or Heterosexual,4462
2752,2021,E02000591,2021 super output areas - middle layer,152,Gay or Lesbian,217
2753,2021,E02000591,2021 super output areas - middle layer,152,Bisexual,109
2754,2021,E02000591,2021 super output areas - middle layer,152,All other sexual orientations,20
2755,2021,E02000591,2021 super output areas - middle layer,152,Not answered,638
2756,2021,E02000592,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4940
2757,2021,E02000592,2021 super output areas - middle layer,152,Straight or Heterosexual,4213
2758,2021,E02000592,2021 super output areas - middle layer,152,Gay or Lesbian,128
2759,2021,E02000592,2021 super output areas - middle layer,152,Bisexual,52
2760,2021,E02000592,2021 super output areas - middle layer,152,All other sexual orientations,14
2761,2021,E02000592,2021 super output areas - middle layer,152,Not answered,533
2762,2021,E02000593,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6463
2763,2021,E02000593,2021 super output areas - middle layer,152,Straight or Heterosexual,5489
2764,2021,E02000593,2021 super output areas - middle layer,152,Gay or Lesbian,233
2765,2021,E02000593,2021 super output areas - middle layer,152,Bisexual,111
2766,2021,E02000593,2021 super output areas - middle layer,152,All other sexual orientations,25
2767,2021,E02000593,2021 super output areas - middle layer,152,Not answered,605
2768,2021,E02000594,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5766
2769,2021,E02000594,2021 super output areas - middle layer,152,Straight or Heterosexual,5003
2770,2021,E02000594,2021 super output areas - middle layer,152,Gay or Lesbian,132
2771,2021,E02000594,2021 super output areas - middle layer,152,Bisexual,50
2772,2021,E02000594,2021 super output areas - middle layer,152,All other sexual orientations,13
2773,2021,E02000594,2021 super output areas - middle layer,152,Not answered,568
2774,2021,E02000595,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5289
2775,2021,E02000595,2021 super output areas - middle layer,152,Straight or Heterosexual,4571
2776,2021,E02000595,2021 super output areas - middle layer,152,Gay or Lesbian,137
2777,2021,E02000595,2021 super output areas - middle layer,152,Bisexual,58
2778,2021,E02000595,2021 super output areas - middle layer,152,All other sexual orientations,16
2779,2021,E02000595,2021 super output areas - middle layer,152,Not answered,507
2780,2021,E02000596,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5798
2781,2021,E02000596,2021 super output areas - middle layer,152,Straight or Heterosexual,4918
2782,2021,E02000596,2021 super output areas - middle layer,152,Gay or Lesbian,172
2783,2021,E02000596,2021 super output areas - middle layer,152,Bisexual,69
2784,2021,E02000596,2021 super output areas - middle layer,152,All other sexual orientations,16
2785,2021,E02000596,2021 super output areas - middle layer,152,Not answered,623
2786,2021,E02000597,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5359
2787,2021,E02000597,2021 super output areas - middle layer,152,Straight or Heterosexual,4584
2788,2021,E02000597,2021 super output areas - middle layer,152,Gay or Lesbian,132
2789,2021,E02000597,2021 super output areas - middle layer,152,Bisexual,52
2790,2021,E02000597,2021 super output areas - middle layer,152,All other sexual orientations,14
2791,2021,E02000597,2021 super output areas - middle layer,152,Not answered,577
2792,2021,E02000598,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6195
2793,2021,E02000598,2021 super output areas - middle layer,152,Straight or Heterosexual,5499
2794,2021,E02000598,2021 super output areas - middle layer,152,Gay or Lesbian,76
2795,2021,E02000598,2021 super output areas - middle layer,152,Bisexual,51
2796,2021,E02000598,2021 super output areas - middle layer,152,All other sexual orientations,17
2797,2021,E02000598,2021 super output areas - middle layer,152,Not answered,552
2798,2021,E02000599,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5784
2799,2021,E02000599,2021 super output areas - middle layer,152,Straight or Heterosexual,5130
2800,2021,E02000599,2021 super output areas - middle layer,152,Gay or Lesbian,49
2801,2021,E02000599,2021 super output areas - middle layer,152,Bisexual,39
2802,2021,E02000599,2021 super output areas - middle layer,152,All other sexual orientations,12
2803,2021,E02000599,2021 super output areas - middle layer,152,Not answered,554
2804,2021,E02000600,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6547
2805,2021,E02000600,2021 super output areas - middle layer,152,Straight or Heterosexual,5784
2806,2021,E02000600,2021 super output areas - middle layer,152,Gay or Lesbian,108
2807,2021,E02000600,2021 super output areas - middle layer,152,Bisexual,93
2808,2021,E02000600,2021 super output areas - middle layer,152,All other sexual orientations,22
2809,2021,E02000600,2021 super output areas - middle layer,152,Not answered,540
2810,2021,E02000601,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9213
2811,2021,E02000601,2021 super output areas - middle layer,152,Straight or Heterosexual,8134
2812,2021,E02000601,2021 super output areas - middle layer,152,Gay or Lesbian,163
2813,2021,E02000601,2021 super output areas - middle layer,152,Bisexual,146
2814,2021,E02000601,2021 super output areas - middle layer,152,All other sexual orientations,31
2815,2021,E02000601,2021 super output areas - middle layer,152,Not answered,739
2816,2021,E02000602,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8265
2817,2021,E02000602,2021 super output areas - middle layer,152,Straight or Heterosexual,7095
2818,2021,E02000602,2021 super output areas - middle layer,152,Gay or Lesbian,183
2819,2021,E02000602,2021 super output areas - middle layer,152,Bisexual,230
2820,2021,E02000602,2021 super output areas - middle layer,152,All other sexual orientations,38
2821,2021,E02000602,2021 super output areas - middle layer,152,Not answered,719
2822,2021,E02000603,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6854
2823,2021,E02000603,2021 super output areas - middle layer,152,Straight or Heterosexual,6061
2824,2021,E02000603,2021 super output areas - middle layer,152,Gay or Lesbian,88
2825,2021,E02000603,2021 super output areas - middle layer,152,Bisexual,92
2826,2021,E02000603,2021 super output areas - middle layer,152,All other sexual orientations,29
2827,2021,E02000603,2021 super output areas - middle layer,152,Not answered,584
2828,2021,E02000604,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7286
2829,2021,E02000604,2021 super output areas - middle layer,152,Straight or Heterosexual,6450
2830,2021,E02000604,2021 super output areas - middle layer,152,Gay or Lesbian,120
2831,2021,E02000604,2021 super output areas - middle layer,152,Bisexual,80
2832,2021,E02000604,2021 super output areas - middle layer,152,All other sexual orientations,33
2833,2021,E02000604,2021 super output areas - middle layer,152,Not answered,603
2834,2021,E02000605,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6746
2835,2021,E02000605,2021 super output areas - middle layer,152,Straight or Heterosexual,6052
2836,2021,E02000605,2021 super output areas - middle layer,152,Gay or Lesbian,105
2837,2021,E02000605,2021 super output areas - middle layer,152,Bisexual,73
2838,2021,E02000605,2021 super output areas - middle layer,152,All other sexual orientations,21
2839,2021,E02000605,2021 super output areas - middle layer,152,Not answered,495
2840,2021,E02000606,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9127
2841,2021,E02000606,2021 super output areas - middle layer,152,Straight or Heterosexual,7614
2842,2021,E02000606,2021 super output areas - middle layer,152,Gay or Lesbian,242
2843,2021,E02000606,2021 super output areas - middle layer,152,Bisexual,289
2844,2021,E02000606,2021 super output areas - middle layer,152,All other sexual orientations,79
2845,2021,E02000606,2021 super output areas - middle layer,152,Not answered,903
2846,2021,E02000607,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5571
2847,2021,E02000607,2021 super output areas - middle layer,152,Straight or Heterosexual,4769
2848,2021,E02000607,2021 super output areas - middle layer,152,Gay or Lesbian,107
2849,2021,E02000607,2021 super output areas - middle layer,152,Bisexual,151
2850,2021,E02000607,2021 super output areas - middle layer,152,All other sexual orientations,30
2851,2021,E02000607,2021 super output areas - middle layer,152,Not answered,514
2852,2021,E02000608,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6243
2853,2021,E02000608,2021 super output areas - middle layer,152,Straight or Heterosexual,5326
2854,2021,E02000608,2021 super output areas - middle layer,152,Gay or Lesbian,152
2855,2021,E02000608,2021 super output areas - middle layer,152,Bisexual,154
2856,2021,E02000608,2021 super output areas - middle layer,152,All other sexual orientations,39
2857,2021,E02000608,2021 super output areas - middle layer,152,Not answered,572
2858,2021,E02000609,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6213
2859,2021,E02000609,2021 super output areas - middle layer,152,Straight or Heterosexual,5497
2860,2021,E02000609,2021 super output areas - middle layer,152,Gay or Lesbian,42
2861,2021,E02000609,2021 super output areas - middle layer,152,Bisexual,53
2862,2021,E02000609,2021 super output areas - middle layer,152,All other sexual orientations,11
2863,2021,E02000609,2021 super output areas - middle layer,152,Not answered,610
2864,2021,E02000610,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6721
2865,2021,E02000610,2021 super output areas - middle layer,152,Straight or Heterosexual,5713
2866,2021,E02000610,2021 super output areas - middle layer,152,Gay or Lesbian,156
2867,2021,E02000610,2021 super output areas - middle layer,152,Bisexual,153
2868,2021,E02000610,2021 super output areas - middle layer,152,All other sexual orientations,32
2869,2021,E02000610,2021 super output areas - middle layer,152,Not answered,667
2870,2021,E02000611,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5948
2871,2021,E02000611,2021 super output areas - middle layer,152,Straight or Heterosexual,5368
2872,2021,E02000611,2021 super output areas - middle layer,152,Gay or Lesbian,55
2873,2021,E02000611,2021 super output areas - middle layer,152,Bisexual,44
2874,2021,E02000611,2021 super output areas - middle layer,152,All other sexual orientations,12
2875,2021,E02000611,2021 super output areas - middle layer,152,Not answered,469
2876,2021,E02000612,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6763
2877,2021,E02000612,2021 super output areas - middle layer,152,Straight or Heterosexual,6134
2878,2021,E02000612,2021 super output areas - middle layer,152,Gay or Lesbian,68
2879,2021,E02000612,2021 super output areas - middle layer,152,Bisexual,41
2880,2021,E02000612,2021 super output areas - middle layer,152,All other sexual orientations,17
2881,2021,E02000612,2021 super output areas - middle layer,152,Not answered,503
2882,2021,E02000613,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6335
2883,2021,E02000613,2021 super output areas - middle layer,152,Straight or Heterosexual,5607
2884,2021,E02000613,2021 super output areas - middle layer,152,Gay or Lesbian,109
2885,2021,E02000613,2021 super output areas - middle layer,152,Bisexual,74
2886,2021,E02000613,2021 super output areas - middle layer,152,All other sexual orientations,19
2887,2021,E02000613,2021 super output areas - middle layer,152,Not answered,526
2888,2021,E02000614,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7392
2889,2021,E02000614,2021 super output areas - middle layer,152,Straight or Heterosexual,6495
2890,2021,E02000614,2021 super output areas - middle layer,152,Gay or Lesbian,78
2891,2021,E02000614,2021 super output areas - middle layer,152,Bisexual,80
2892,2021,E02000614,2021 super output areas - middle layer,152,All other sexual orientations,26
2893,2021,E02000614,2021 super output areas - middle layer,152,Not answered,713
2894,2021,E02000615,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6292
2895,2021,E02000615,2021 super output areas - middle layer,152,Straight or Heterosexual,5746
2896,2021,E02000615,2021 super output areas - middle layer,152,Gay or Lesbian,56
2897,2021,E02000615,2021 super output areas - middle layer,152,Bisexual,65
2898,2021,E02000615,2021 super output areas - middle layer,152,All other sexual orientations,15
2899,2021,E02000615,2021 super output areas - middle layer,152,Not answered,410
2900,2021,E02000616,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4877
2901,2021,E02000616,2021 super output areas - middle layer,152,Straight or Heterosexual,4400
2902,2021,E02000616,2021 super output areas - middle layer,152,Gay or Lesbian,64
2903,2021,E02000616,2021 super output areas - middle layer,152,Bisexual,52
2904,2021,E02000616,2021 super output areas - middle layer,152,All other sexual orientations,11
2905,2021,E02000616,2021 super output areas - middle layer,152,Not answered,350
2906,2021,E02000617,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7093
2907,2021,E02000617,2021 super output areas - middle layer,152,Straight or Heterosexual,6429
2908,2021,E02000617,2021 super output areas - middle layer,152,Gay or Lesbian,89
2909,2021,E02000617,2021 super output areas - middle layer,152,Bisexual,62
2910,2021,E02000617,2021 super output areas - middle layer,152,All other sexual orientations,15
2911,2021,E02000617,2021 super output areas - middle layer,152,Not answered,498
2912,2021,E02000619,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7558
2913,2021,E02000619,2021 super output areas - middle layer,152,Straight or Heterosexual,6203
2914,2021,E02000619,2021 super output areas - middle layer,152,Gay or Lesbian,532
2915,2021,E02000619,2021 super output areas - middle layer,152,Bisexual,148
2916,2021,E02000619,2021 super output areas - middle layer,152,All other sexual orientations,48
2917,2021,E02000619,2021 super output areas - middle layer,152,Not answered,627
2918,2021,E02000620,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8519
2919,2021,E02000620,2021 super output areas - middle layer,152,Straight or Heterosexual,6596
2920,2021,E02000620,2021 super output areas - middle layer,152,Gay or Lesbian,762
2921,2021,E02000620,2021 super output areas - middle layer,152,Bisexual,240
2922,2021,E02000620,2021 super output areas - middle layer,152,All other sexual orientations,75
2923,2021,E02000620,2021 super output areas - middle layer,152,Not answered,846
2924,2021,E02000621,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,11285
2925,2021,E02000621,2021 super output areas - middle layer,152,Straight or Heterosexual,8701
2926,2021,E02000621,2021 super output areas - middle layer,152,Gay or Lesbian,972
2927,2021,E02000621,2021 super output areas - middle layer,152,Bisexual,351
2928,2021,E02000621,2021 super output areas - middle layer,152,All other sexual orientations,82
2929,2021,E02000621,2021 super output areas - middle layer,152,Not answered,1179
2930,2021,E02000622,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7358
2931,2021,E02000622,2021 super output areas - middle layer,152,Straight or Heterosexual,5786
2932,2021,E02000622,2021 super output areas - middle layer,152,Gay or Lesbian,659
2933,2021,E02000622,2021 super output areas - middle layer,152,Bisexual,227
2934,2021,E02000622,2021 super output areas - middle layer,152,All other sexual orientations,57
2935,2021,E02000622,2021 super output areas - middle layer,152,Not answered,629
2936,2021,E02000623,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6651
2937,2021,E02000623,2021 super output areas - middle layer,152,Straight or Heterosexual,5535
2938,2021,E02000623,2021 super output areas - middle layer,152,Gay or Lesbian,369
2939,2021,E02000623,2021 super output areas - middle layer,152,Bisexual,135
2940,2021,E02000623,2021 super output areas - middle layer,152,All other sexual orientations,31
2941,2021,E02000623,2021 super output areas - middle layer,152,Not answered,581
2942,2021,E02000624,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8262
2943,2021,E02000624,2021 super output areas - middle layer,152,Straight or Heterosexual,6659
2944,2021,E02000624,2021 super output areas - middle layer,152,Gay or Lesbian,615
2945,2021,E02000624,2021 super output areas - middle layer,152,Bisexual,195
2946,2021,E02000624,2021 super output areas - middle layer,152,All other sexual orientations,55
2947,2021,E02000624,2021 super output areas - middle layer,152,Not answered,738
2948,2021,E02000625,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7696
2949,2021,E02000625,2021 super output areas - middle layer,152,Straight or Heterosexual,6475
2950,2021,E02000625,2021 super output areas - middle layer,152,Gay or Lesbian,413
2951,2021,E02000625,2021 super output areas - middle layer,152,Bisexual,129
2952,2021,E02000625,2021 super output areas - middle layer,152,All other sexual orientations,51
2953,2021,E02000625,2021 super output areas - middle layer,152,Not answered,628
2954,2021,E02000626,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6788
2955,2021,E02000626,2021 super output areas - middle layer,152,Straight or Heterosexual,5647
2956,2021,E02000626,2021 super output areas - middle layer,152,Gay or Lesbian,259
2957,2021,E02000626,2021 super output areas - middle layer,152,Bisexual,145
2958,2021,E02000626,2021 super output areas - middle layer,152,All other sexual orientations,45
2959,2021,E02000626,2021 super output areas - middle layer,152,Not answered,692
2960,2021,E02000627,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8256
2961,2021,E02000627,2021 super output areas - middle layer,152,Straight or Heterosexual,6729
2962,2021,E02000627,2021 super output areas - middle layer,152,Gay or Lesbian,592
2963,2021,E02000627,2021 super output areas - middle layer,152,Bisexual,196
2964,2021,E02000627,2021 super output areas - middle layer,152,All other sexual orientations,54
2965,2021,E02000627,2021 super output areas - middle layer,152,Not answered,685
2966,2021,E02000628,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9238
2967,2021,E02000628,2021 super output areas - middle layer,152,Straight or Heterosexual,7592
2968,2021,E02000628,2021 super output areas - middle layer,152,Gay or Lesbian,419
2969,2021,E02000628,2021 super output areas - middle layer,152,Bisexual,193
2970,2021,E02000628,2021 super output areas - middle layer,152,All other sexual orientations,71
2971,2021,E02000628,2021 super output areas - middle layer,152,Not answered,963
2972,2021,E02000629,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8090
2973,2021,E02000629,2021 super output areas - middle layer,152,Straight or Heterosexual,6732
2974,2021,E02000629,2021 super output areas - middle layer,152,Gay or Lesbian,552
2975,2021,E02000629,2021 super output areas - middle layer,152,Bisexual,184
2976,2021,E02000629,2021 super output areas - middle layer,152,All other sexual orientations,34
2977,2021,E02000629,2021 super output areas - middle layer,152,Not answered,588
2978,2021,E02000630,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6610
2979,2021,E02000630,2021 super output areas - middle layer,152,Straight or Heterosexual,5552
2980,2021,E02000630,2021 super output areas - middle layer,152,Gay or Lesbian,396
2981,2021,E02000630,2021 super output areas - middle layer,152,Bisexual,122
2982,2021,E02000630,2021 super output areas - middle layer,152,All other sexual orientations,26
2983,2021,E02000630,2021 super output areas - middle layer,152,Not answered,514
2984,2021,E02000631,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7953
2985,2021,E02000631,2021 super output areas - middle layer,152,Straight or Heterosexual,6700
2986,2021,E02000631,2021 super output areas - middle layer,152,Gay or Lesbian,359
2987,2021,E02000631,2021 super output areas - middle layer,152,Bisexual,222
2988,2021,E02000631,2021 super output areas - middle layer,152,All other sexual orientations,65
2989,2021,E02000631,2021 super output areas - middle layer,152,Not answered,607
2990,2021,E02000632,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8900
2991,2021,E02000632,2021 super output areas - middle layer,152,Straight or Heterosexual,7393
2992,2021,E02000632,2021 super output areas - middle layer,152,Gay or Lesbian,615
2993,2021,E02000632,2021 super output areas - middle layer,152,Bisexual,231
2994,2021,E02000632,2021 super output areas - middle layer,152,All other sexual orientations,60
2995,2021,E02000632,2021 super output areas - middle layer,152,Not answered,601
2996,2021,E02000633,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7848
2997,2021,E02000633,2021 super output areas - middle layer,152,Straight or Heterosexual,6463
2998,2021,E02000633,2021 super output areas - middle layer,152,Gay or Lesbian,372
2999,2021,E02000633,2021 super output areas - middle layer,152,Bisexual,190
3000,2021,E02000633,2021 super output areas - middle layer,152,All other sexual orientations,139
3001,2021,E02000633,2021 super output areas - middle layer,152,Not answered,684
3002,2021,E02000634,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5894
3003,2021,E02000634,2021 super output areas - middle layer,152,Straight or Heterosexual,4853
3004,2021,E02000634,2021 super output areas - middle layer,152,Gay or Lesbian,333
3005,2021,E02000634,2021 super output areas - middle layer,152,Bisexual,131
3006,2021,E02000634,2021 super output areas - middle layer,152,All other sexual orientations,29
3007,2021,E02000634,2021 super output areas - middle layer,152,Not answered,548
3008,2021,E02000635,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8476
3009,2021,E02000635,2021 super output areas - middle layer,152,Straight or Heterosexual,6806
3010,2021,E02000635,2021 super output areas - middle layer,152,Gay or Lesbian,465
3011,2021,E02000635,2021 super output areas - middle layer,152,Bisexual,220
3012,2021,E02000635,2021 super output areas - middle layer,152,All other sexual orientations,68
3013,2021,E02000635,2021 super output areas - middle layer,152,Not answered,917
3014,2021,E02000636,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6507
3015,2021,E02000636,2021 super output areas - middle layer,152,Straight or Heterosexual,5612
3016,2021,E02000636,2021 super output areas - middle layer,152,Gay or Lesbian,316
3017,2021,E02000636,2021 super output areas - middle layer,152,Bisexual,134
3018,2021,E02000636,2021 super output areas - middle layer,152,All other sexual orientations,24
3019,2021,E02000636,2021 super output areas - middle layer,152,Not answered,421
3020,2021,E02000637,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7408
3021,2021,E02000637,2021 super output areas - middle layer,152,Straight or Heterosexual,5980
3022,2021,E02000637,2021 super output areas - middle layer,152,Gay or Lesbian,472
3023,2021,E02000637,2021 super output areas - middle layer,152,Bisexual,247
3024,2021,E02000637,2021 super output areas - middle layer,152,All other sexual orientations,60
3025,2021,E02000637,2021 super output areas - middle layer,152,Not answered,649
3026,2021,E02000638,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8756
3027,2021,E02000638,2021 super output areas - middle layer,152,Straight or Heterosexual,7056
3028,2021,E02000638,2021 super output areas - middle layer,152,Gay or Lesbian,443
3029,2021,E02000638,2021 super output areas - middle layer,152,Bisexual,239
3030,2021,E02000638,2021 super output areas - middle layer,152,All other sexual orientations,77
3031,2021,E02000638,2021 super output areas - middle layer,152,Not answered,941
3032,2021,E02000639,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7155
3033,2021,E02000639,2021 super output areas - middle layer,152,Straight or Heterosexual,5924
3034,2021,E02000639,2021 super output areas - middle layer,152,Gay or Lesbian,329
3035,2021,E02000639,2021 super output areas - middle layer,152,Bisexual,133
3036,2021,E02000639,2021 super output areas - middle layer,152,All other sexual orientations,68
3037,2021,E02000639,2021 super output areas - middle layer,152,Not answered,701
3038,2021,E02000640,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7714
3039,2021,E02000640,2021 super output areas - middle layer,152,Straight or Heterosexual,6663
3040,2021,E02000640,2021 super output areas - middle layer,152,Gay or Lesbian,288
3041,2021,E02000640,2021 super output areas - middle layer,152,Bisexual,139
3042,2021,E02000640,2021 super output areas - middle layer,152,All other sexual orientations,33
3043,2021,E02000640,2021 super output areas - middle layer,152,Not answered,591
3044,2021,E02000641,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6829
3045,2021,E02000641,2021 super output areas - middle layer,152,Straight or Heterosexual,5828
3046,2021,E02000641,2021 super output areas - middle layer,152,Gay or Lesbian,210
3047,2021,E02000641,2021 super output areas - middle layer,152,Bisexual,126
3048,2021,E02000641,2021 super output areas - middle layer,152,All other sexual orientations,39
3049,2021,E02000641,2021 super output areas - middle layer,152,Not answered,626
3050,2021,E02000642,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8013
3051,2021,E02000642,2021 super output areas - middle layer,152,Straight or Heterosexual,6824
3052,2021,E02000642,2021 super output areas - middle layer,152,Gay or Lesbian,272
3053,2021,E02000642,2021 super output areas - middle layer,152,Bisexual,169
3054,2021,E02000642,2021 super output areas - middle layer,152,All other sexual orientations,40
3055,2021,E02000642,2021 super output areas - middle layer,152,Not answered,708
3056,2021,E02000643,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7884
3057,2021,E02000643,2021 super output areas - middle layer,152,Straight or Heterosexual,6571
3058,2021,E02000643,2021 super output areas - middle layer,152,Gay or Lesbian,420
3059,2021,E02000643,2021 super output areas - middle layer,152,Bisexual,159
3060,2021,E02000643,2021 super output areas - middle layer,152,All other sexual orientations,68
3061,2021,E02000643,2021 super output areas - middle layer,152,Not answered,666
3062,2021,E02000644,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6919
3063,2021,E02000644,2021 super output areas - middle layer,152,Straight or Heterosexual,5848
3064,2021,E02000644,2021 super output areas - middle layer,152,Gay or Lesbian,272
3065,2021,E02000644,2021 super output areas - middle layer,152,Bisexual,169
3066,2021,E02000644,2021 super output areas - middle layer,152,All other sexual orientations,56
3067,2021,E02000644,2021 super output areas - middle layer,152,Not answered,574
3068,2021,E02000645,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7703
3069,2021,E02000645,2021 super output areas - middle layer,152,Straight or Heterosexual,6448
3070,2021,E02000645,2021 super output areas - middle layer,152,Gay or Lesbian,240
3071,2021,E02000645,2021 super output areas - middle layer,152,Bisexual,157
3072,2021,E02000645,2021 super output areas - middle layer,152,All other sexual orientations,56
3073,2021,E02000645,2021 super output areas - middle layer,152,Not answered,802
3074,2021,E02000646,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7964
