,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_CARER_NAME,OBS_VALUE
4370,2001,E02001941,2001 super output areas - middle layer,305,All people,6148
4371,2001,E02001941,2001 super output areas - middle layer,305,People with limiting long-term illness,1403
4372,2001,E02001941,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,606
4373,2001,E02001941,2001 super output areas - middle layer,305,People whose health was good,3844
4374,2001,E02001941,2001 super output areas - middle layer,305,People whose health was fairly good,1489
4375,2001,E02001941,2001 super output areas - middle layer,305,People whose health was not good,815
4376,2001,E02001941,2001 super output areas - middle layer,305,All people who provide unpaid care,664
4377,2001,E02001941,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,367
4378,2001,E02001941,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,96
4379,2001,E02001941,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,201
4380,2001,E02001942,2001 super output areas - middle layer,305,All people,6376
4381,2001,E02001942,2001 super output areas - middle layer,305,People with limiting long-term illness,1265
4382,2001,E02001942,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,523
4383,2001,E02001942,2001 super output areas - middle layer,305,People whose health was good,4289
4384,2001,E02001942,2001 super output areas - middle layer,305,People whose health was fairly good,1396
4385,2001,E02001942,2001 super output areas - middle layer,305,People whose health was not good,691
4386,2001,E02001942,2001 super output areas - middle layer,305,All people who provide unpaid care,648
4387,2001,E02001942,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,467
4388,2001,E02001942,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,75
4389,2001,E02001942,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,106
4390,2001,E02001943,2001 super output areas - middle layer,305,All people,5935
4391,2001,E02001943,2001 super output areas - middle layer,305,People with limiting long-term illness,1199
4392,2001,E02001943,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,539
4393,2001,E02001943,2001 super output areas - middle layer,305,People whose health was good,3781
4394,2001,E02001943,2001 super output areas - middle layer,305,People whose health was fairly good,1479
4395,2001,E02001943,2001 super output areas - middle layer,305,People whose health was not good,675
4396,2001,E02001943,2001 super output areas - middle layer,305,All people who provide unpaid care,682
4397,2001,E02001943,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,429
4398,2001,E02001943,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,95
4399,2001,E02001943,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,158
4400,2001,E02001944,2001 super output areas - middle layer,305,All people,6147
4401,2001,E02001944,2001 super output areas - middle layer,305,People with limiting long-term illness,1270
4402,2001,E02001944,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,596
4403,2001,E02001944,2001 super output areas - middle layer,305,People whose health was good,4026
4404,2001,E02001944,2001 super output areas - middle layer,305,People whose health was fairly good,1467
4405,2001,E02001944,2001 super output areas - middle layer,305,People whose health was not good,654
4406,2001,E02001944,2001 super output areas - middle layer,305,All people who provide unpaid care,697
4407,2001,E02001944,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,437
4408,2001,E02001944,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,81
4409,2001,E02001944,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,179
4410,2001,E02001945,2001 super output areas - middle layer,305,All people,7700
4411,2001,E02001945,2001 super output areas - middle layer,305,People with limiting long-term illness,1531
4412,2001,E02001945,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,822
4413,2001,E02001945,2001 super output areas - middle layer,305,People whose health was good,4974
4414,2001,E02001945,2001 super output areas - middle layer,305,People whose health was fairly good,1843
4415,2001,E02001945,2001 super output areas - middle layer,305,People whose health was not good,883
4416,2001,E02001945,2001 super output areas - middle layer,305,All people who provide unpaid care,740
4417,2001,E02001945,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,385
4418,2001,E02001945,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,112
4419,2001,E02001945,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,243
4420,2001,E02001946,2001 super output areas - middle layer,305,All people,7478
4421,2001,E02001946,2001 super output areas - middle layer,305,People with limiting long-term illness,1223
4422,2001,E02001946,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,544
4423,2001,E02001946,2001 super output areas - middle layer,305,People whose health was good,5212
4424,2001,E02001946,2001 super output areas - middle layer,305,People whose health was fairly good,1676
4425,2001,E02001946,2001 super output areas - middle layer,305,People whose health was not good,590
4426,2001,E02001946,2001 super output areas - middle layer,305,All people who provide unpaid care,936
4427,2001,E02001946,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,701
4428,2001,E02001946,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,95
4429,2001,E02001946,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,140
4430,2001,E02001947,2001 super output areas - middle layer,305,All people,6298
4431,2001,E02001947,2001 super output areas - middle layer,305,People with limiting long-term illness,1662
4432,2001,E02001947,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,758
4433,2001,E02001947,2001 super output areas - middle layer,305,People whose health was good,3574
4434,2001,E02001947,2001 super output areas - middle layer,305,People whose health was fairly good,1798
4435,2001,E02001947,2001 super output areas - middle layer,305,People whose health was not good,926
4436,2001,E02001947,2001 super output areas - middle layer,305,All people who provide unpaid care,628
4437,2001,E02001947,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,332
4438,2001,E02001947,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,86
4439,2001,E02001947,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,210
4440,2001,E02001948,2001 super output areas - middle layer,305,All people,7356
4441,2001,E02001948,2001 super output areas - middle layer,305,People with limiting long-term illness,1438
4442,2001,E02001948,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,633
4443,2001,E02001948,2001 super output areas - middle layer,305,People whose health was good,4787
4444,2001,E02001948,2001 super output areas - middle layer,305,People whose health was fairly good,1863
4445,2001,E02001948,2001 super output areas - middle layer,305,People whose health was not good,706
4446,2001,E02001948,2001 super output areas - middle layer,305,All people who provide unpaid care,785
4447,2001,E02001948,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,502
4448,2001,E02001948,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,103
4449,2001,E02001948,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,180
4450,2001,E02001949,2001 super output areas - middle layer,305,All people,6014
4451,2001,E02001949,2001 super output areas - middle layer,305,People with limiting long-term illness,1237
4452,2001,E02001949,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,549
4453,2001,E02001949,2001 super output areas - middle layer,305,People whose health was good,3921
4454,2001,E02001949,2001 super output areas - middle layer,305,People whose health was fairly good,1443
4455,2001,E02001949,2001 super output areas - middle layer,305,People whose health was not good,650
4456,2001,E02001949,2001 super output areas - middle layer,305,All people who provide unpaid care,596
4457,2001,E02001949,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,356
4458,2001,E02001949,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,76
4459,2001,E02001949,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,164
4460,2001,E02001950,2001 super output areas - middle layer,305,All people,7653
4461,2001,E02001950,2001 super output areas - middle layer,305,People with limiting long-term illness,1443
4462,2001,E02001950,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,627
4463,2001,E02001950,2001 super output areas - middle layer,305,People whose health was good,5179
4464,2001,E02001950,2001 super output areas - middle layer,305,People whose health was fairly good,1746
4465,2001,E02001950,2001 super output areas - middle layer,305,People whose health was not good,728
4466,2001,E02001950,2001 super output areas - middle layer,305,All people who provide unpaid care,818
4467,2001,E02001950,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,590
4468,2001,E02001950,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,86
4469,2001,E02001950,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,142
4470,2001,E02001951,2001 super output areas - middle layer,305,All people,8887
4471,2001,E02001951,2001 super output areas - middle layer,305,People with limiting long-term illness,1972
4472,2001,E02001951,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1135
4473,2001,E02001951,2001 super output areas - middle layer,305,People whose health was good,5584
4474,2001,E02001951,2001 super output areas - middle layer,305,People whose health was fairly good,2117
4475,2001,E02001951,2001 super output areas - middle layer,305,People whose health was not good,1186
4476,2001,E02001951,2001 super output areas - middle layer,305,All people who provide unpaid care,899
4477,2001,E02001951,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,470
4478,2001,E02001951,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,140
4479,2001,E02001951,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,289
4480,2001,E02001952,2001 super output areas - middle layer,305,All people,7828
4481,2001,E02001952,2001 super output areas - middle layer,305,People with limiting long-term illness,1926
4482,2001,E02001952,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,868
4483,2001,E02001952,2001 super output areas - middle layer,305,People whose health was good,4606
4484,2001,E02001952,2001 super output areas - middle layer,305,People whose health was fairly good,2109
4485,2001,E02001952,2001 super output areas - middle layer,305,People whose health was not good,1113
4486,2001,E02001952,2001 super output areas - middle layer,305,All people who provide unpaid care,826
4487,2001,E02001952,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,480
4488,2001,E02001952,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,111
4489,2001,E02001952,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,235
4490,2001,E02001953,2001 super output areas - middle layer,305,All people,7152
4491,2001,E02001953,2001 super output areas - middle layer,305,People with limiting long-term illness,1434
4492,2001,E02001953,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,629
4493,2001,E02001953,2001 super output areas - middle layer,305,People whose health was good,4742
4494,2001,E02001953,2001 super output areas - middle layer,305,People whose health was fairly good,1668
4495,2001,E02001953,2001 super output areas - middle layer,305,People whose health was not good,742
4496,2001,E02001953,2001 super output areas - middle layer,305,All people who provide unpaid care,888
4497,2001,E02001953,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,591
4498,2001,E02001953,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,91
4499,2001,E02001953,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,206
4500,2001,E02001954,2001 super output areas - middle layer,305,All people,7555
4501,2001,E02001954,2001 super output areas - middle layer,305,People with limiting long-term illness,1779
4502,2001,E02001954,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,923
4503,2001,E02001954,2001 super output areas - middle layer,305,People whose health was good,4577
4504,2001,E02001954,2001 super output areas - middle layer,305,People whose health was fairly good,1964
4505,2001,E02001954,2001 super output areas - middle layer,305,People whose health was not good,1014
4506,2001,E02001954,2001 super output areas - middle layer,305,All people who provide unpaid care,735
4507,2001,E02001954,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,380
4508,2001,E02001954,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,89
4509,2001,E02001954,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,266
4510,2001,E02001955,2001 super output areas - middle layer,305,All people,5775
4511,2001,E02001955,2001 super output areas - middle layer,305,People with limiting long-term illness,1201
4512,2001,E02001955,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,518
4513,2001,E02001955,2001 super output areas - middle layer,305,People whose health was good,3799
4514,2001,E02001955,2001 super output areas - middle layer,305,People whose health was fairly good,1348
4515,2001,E02001955,2001 super output areas - middle layer,305,People whose health was not good,628
4516,2001,E02001955,2001 super output areas - middle layer,305,All people who provide unpaid care,526
4517,2001,E02001955,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,294
4518,2001,E02001955,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,72
4519,2001,E02001955,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,160
4520,2001,E02001956,2001 super output areas - middle layer,305,All people,5943
4521,2001,E02001956,2001 super output areas - middle layer,305,People with limiting long-term illness,1118
4522,2001,E02001956,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,502
4523,2001,E02001956,2001 super output areas - middle layer,305,People whose health was good,4004
4524,2001,E02001956,2001 super output areas - middle layer,305,People whose health was fairly good,1372
4525,2001,E02001956,2001 super output areas - middle layer,305,People whose health was not good,567
4526,2001,E02001956,2001 super output areas - middle layer,305,All people who provide unpaid care,614
4527,2001,E02001956,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,411
4528,2001,E02001956,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,63
4529,2001,E02001956,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,140
4530,2001,E02001957,2001 super output areas - middle layer,305,All people,7554
4531,2001,E02001957,2001 super output areas - middle layer,305,People with limiting long-term illness,1346
4532,2001,E02001957,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,613
4533,2001,E02001957,2001 super output areas - middle layer,305,People whose health was good,5159
4534,2001,E02001957,2001 super output areas - middle layer,305,People whose health was fairly good,1722
4535,2001,E02001957,2001 super output areas - middle layer,305,People whose health was not good,673
4536,2001,E02001957,2001 super output areas - middle layer,305,All people who provide unpaid care,783
4537,2001,E02001957,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,523
4538,2001,E02001957,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,89
4539,2001,E02001957,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,171
4540,2001,E02001958,2001 super output areas - middle layer,305,All people,7302
4541,2001,E02001958,2001 super output areas - middle layer,305,People with limiting long-term illness,1367
4542,2001,E02001958,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,738
4543,2001,E02001958,2001 super output areas - middle layer,305,People whose health was good,4875
4544,2001,E02001958,2001 super output areas - middle layer,305,People whose health was fairly good,1697
4545,2001,E02001958,2001 super output areas - middle layer,305,People whose health was not good,730
4546,2001,E02001958,2001 super output areas - middle layer,305,All people who provide unpaid care,703
4547,2001,E02001958,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,435
4548,2001,E02001958,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,97
4549,2001,E02001958,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,171
4550,2001,E02001959,2001 super output areas - middle layer,305,All people,6226
4551,2001,E02001959,2001 super output areas - middle layer,305,People with limiting long-term illness,1152
4552,2001,E02001959,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,485
4553,2001,E02001959,2001 super output areas - middle layer,305,People whose health was good,4232
4554,2001,E02001959,2001 super output areas - middle layer,305,People whose health was fairly good,1420
4555,2001,E02001959,2001 super output areas - middle layer,305,People whose health was not good,574
4556,2001,E02001959,2001 super output areas - middle layer,305,All people who provide unpaid care,670
4557,2001,E02001959,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,431
4558,2001,E02001959,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,81
4559,2001,E02001959,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,158
4560,2001,E02001960,2001 super output areas - middle layer,305,All people,7773
4561,2001,E02001960,2001 super output areas - middle layer,305,People with limiting long-term illness,1529
4562,2001,E02001960,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,745
4563,2001,E02001960,2001 super output areas - middle layer,305,People whose health was good,5058
4564,2001,E02001960,2001 super output areas - middle layer,305,People whose health was fairly good,1800
4565,2001,E02001960,2001 super output areas - middle layer,305,People whose health was not good,915
4566,2001,E02001960,2001 super output areas - middle layer,305,All people who provide unpaid care,727
4567,2001,E02001960,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,405
4568,2001,E02001960,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,125
4569,2001,E02001960,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,197
4570,2001,E02001961,2001 super output areas - middle layer,305,All people,7544
4571,2001,E02001961,2001 super output areas - middle layer,305,People with limiting long-term illness,1833
4572,2001,E02001961,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,899
4573,2001,E02001961,2001 super output areas - middle layer,305,People whose health was good,4555
4574,2001,E02001961,2001 super output areas - middle layer,305,People whose health was fairly good,1955
4575,2001,E02001961,2001 super output areas - middle layer,305,People whose health was not good,1034
4576,2001,E02001961,2001 super output areas - middle layer,305,All people who provide unpaid care,729
4577,2001,E02001961,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,412
4578,2001,E02001961,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,112
4579,2001,E02001961,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,205
4580,2001,E02001962,2001 super output areas - middle layer,305,All people,5813
4581,2001,E02001962,2001 super output areas - middle layer,305,People with limiting long-term illness,1118
4582,2001,E02001962,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,556
4583,2001,E02001962,2001 super output areas - middle layer,305,People whose health was good,3759
4584,2001,E02001962,2001 super output areas - middle layer,305,People whose health was fairly good,1363
4585,2001,E02001962,2001 super output areas - middle layer,305,People whose health was not good,691
4586,2001,E02001962,2001 super output areas - middle layer,305,All people who provide unpaid care,552
4587,2001,E02001962,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,334
4588,2001,E02001962,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,85
4589,2001,E02001962,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,133
4590,2001,E02001963,2001 super output areas - middle layer,305,All people,6030
4591,2001,E02001963,2001 super output areas - middle layer,305,People with limiting long-term illness,1159
4592,2001,E02001963,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,455
4593,2001,E02001963,2001 super output areas - middle layer,305,People whose health was good,4043
4594,2001,E02001963,2001 super output areas - middle layer,305,People whose health was fairly good,1409
4595,2001,E02001963,2001 super output areas - middle layer,305,People whose health was not good,578
4596,2001,E02001963,2001 super output areas - middle layer,305,All people who provide unpaid care,700
4597,2001,E02001963,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,479
4598,2001,E02001963,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,71
4599,2001,E02001963,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,150
4600,2001,E02001964,2001 super output areas - middle layer,305,All people,8963
4601,2001,E02001964,2001 super output areas - middle layer,305,People with limiting long-term illness,1997
4602,2001,E02001964,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1076
4603,2001,E02001964,2001 super output areas - middle layer,305,People whose health was good,5582
4604,2001,E02001964,2001 super output areas - middle layer,305,People whose health was fairly good,2197
4605,2001,E02001964,2001 super output areas - middle layer,305,People whose health was not good,1184
4606,2001,E02001964,2001 super output areas - middle layer,305,All people who provide unpaid care,866
4607,2001,E02001964,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,487
4608,2001,E02001964,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,122
4609,2001,E02001964,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,257
4610,2001,E02001965,2001 super output areas - middle layer,305,All people,8081
4611,2001,E02001965,2001 super output areas - middle layer,305,People with limiting long-term illness,1383
4612,2001,E02001965,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,668
4613,2001,E02001965,2001 super output areas - middle layer,305,People whose health was good,5638
4614,2001,E02001965,2001 super output areas - middle layer,305,People whose health was fairly good,1727
4615,2001,E02001965,2001 super output areas - middle layer,305,People whose health was not good,716
4616,2001,E02001965,2001 super output areas - middle layer,305,All people who provide unpaid care,832
4617,2001,E02001965,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,579
4618,2001,E02001965,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,75
4619,2001,E02001965,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,178
4620,2001,E02001966,2001 super output areas - middle layer,305,All people,6176
4621,2001,E02001966,2001 super output areas - middle layer,305,People with limiting long-term illness,1163
4622,2001,E02001966,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,669
4623,2001,E02001966,2001 super output areas - middle layer,305,People whose health was good,3966
4624,2001,E02001966,2001 super output areas - middle layer,305,People whose health was fairly good,1511
4625,2001,E02001966,2001 super output areas - middle layer,305,People whose health was not good,699
4626,2001,E02001966,2001 super output areas - middle layer,305,All people who provide unpaid care,563
4627,2001,E02001966,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,322
4628,2001,E02001966,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,95
4629,2001,E02001966,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,146
4630,2001,E02001967,2001 super output areas - middle layer,305,All people,6060
4631,2001,E02001967,2001 super output areas - middle layer,305,People with limiting long-term illness,1250
4632,2001,E02001967,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,403
4633,2001,E02001967,2001 super output areas - middle layer,305,People whose health was good,4156
4634,2001,E02001967,2001 super output areas - middle layer,305,People whose health was fairly good,1328
4635,2001,E02001967,2001 super output areas - middle layer,305,People whose health was not good,576
4636,2001,E02001967,2001 super output areas - middle layer,305,All people who provide unpaid care,780
4637,2001,E02001967,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,606
4638,2001,E02001967,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,52
4639,2001,E02001967,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,122
4640,2001,E02001968,2001 super output areas - middle layer,305,All people,5979
4641,2001,E02001968,2001 super output areas - middle layer,305,People with limiting long-term illness,1099
4642,2001,E02001968,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,522
4643,2001,E02001968,2001 super output areas - middle layer,305,People whose health was good,3951
4644,2001,E02001968,2001 super output areas - middle layer,305,People whose health was fairly good,1375
4645,2001,E02001968,2001 super output areas - middle layer,305,People whose health was not good,653
4646,2001,E02001968,2001 super output areas - middle layer,305,All people who provide unpaid care,584
4647,2001,E02001968,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,357
4648,2001,E02001968,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,88
4649,2001,E02001968,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,139
4650,2001,E02001969,2001 super output areas - middle layer,305,All people,6237
4651,2001,E02001969,2001 super output areas - middle layer,305,People with limiting long-term illness,1342
4652,2001,E02001969,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,637
4653,2001,E02001969,2001 super output areas - middle layer,305,People whose health was good,3956
4654,2001,E02001969,2001 super output areas - middle layer,305,People whose health was fairly good,1530
4655,2001,E02001969,2001 super output areas - middle layer,305,People whose health was not good,751
4656,2001,E02001969,2001 super output areas - middle layer,305,All people who provide unpaid care,644
4657,2001,E02001969,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,377
4658,2001,E02001969,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,97
4659,2001,E02001969,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,170
4660,2001,E02001970,2001 super output areas - middle layer,305,All people,5426
4661,2001,E02001970,2001 super output areas - middle layer,305,People with limiting long-term illness,1133
4662,2001,E02001970,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,436
4663,2001,E02001970,2001 super output areas - middle layer,305,People whose health was good,3394
4664,2001,E02001970,2001 super output areas - middle layer,305,People whose health was fairly good,1450
4665,2001,E02001970,2001 super output areas - middle layer,305,People whose health was not good,582
4666,2001,E02001970,2001 super output areas - middle layer,305,All people who provide unpaid care,597
4667,2001,E02001970,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,396
4668,2001,E02001970,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,75
4669,2001,E02001970,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,126
4670,2001,E02001971,2001 super output areas - middle layer,305,All people,5957
4671,2001,E02001971,2001 super output areas - middle layer,305,People with limiting long-term illness,975
4672,2001,E02001971,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,379
4673,2001,E02001971,2001 super output areas - middle layer,305,People whose health was good,4144
4674,2001,E02001971,2001 super output areas - middle layer,305,People whose health was fairly good,1298
4675,2001,E02001971,2001 super output areas - middle layer,305,People whose health was not good,515
4676,2001,E02001971,2001 super output areas - middle layer,305,All people who provide unpaid care,587
4677,2001,E02001971,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,400
4678,2001,E02001971,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,67
4679,2001,E02001971,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,120
4680,2001,E02001972,2001 super output areas - middle layer,305,All people,9046
4681,2001,E02001972,2001 super output areas - middle layer,305,People with limiting long-term illness,1903
4682,2001,E02001972,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,1028
4683,2001,E02001972,2001 super output areas - middle layer,305,People whose health was good,5705
4684,2001,E02001972,2001 super output areas - middle layer,305,People whose health was fairly good,2170
4685,2001,E02001972,2001 super output areas - middle layer,305,People whose health was not good,1171
4686,2001,E02001972,2001 super output areas - middle layer,305,All people who provide unpaid care,754
4687,2001,E02001972,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,401
4688,2001,E02001972,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,147
4689,2001,E02001972,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,206
4690,2001,E02001973,2001 super output areas - middle layer,305,All people,7616
4691,2001,E02001973,2001 super output areas - middle layer,305,People with limiting long-term illness,1541
4692,2001,E02001973,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,780
4693,2001,E02001973,2001 super output areas - middle layer,305,People whose health was good,4850
4694,2001,E02001973,2001 super output areas - middle layer,305,People whose health was fairly good,1831
4695,2001,E02001973,2001 super output areas - middle layer,305,People whose health was not good,935
4696,2001,E02001973,2001 super output areas - middle layer,305,All people who provide unpaid care,735
4697,2001,E02001973,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,442
4698,2001,E02001973,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,105
4699,2001,E02001973,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,188
4700,2001,E02001974,2001 super output areas - middle layer,305,All people,9027
4701,2001,E02001974,2001 super output areas - middle layer,305,People with limiting long-term illness,1426
4702,2001,E02001974,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,542
4703,2001,E02001974,2001 super output areas - middle layer,305,People whose health was good,6429
4704,2001,E02001974,2001 super output areas - middle layer,305,People whose health was fairly good,1898
4705,2001,E02001974,2001 super output areas - middle layer,305,People whose health was not good,700
4706,2001,E02001974,2001 super output areas - middle layer,305,All people who provide unpaid care,931
4707,2001,E02001974,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,695
4708,2001,E02001974,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,80
4709,2001,E02001974,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,156
