,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_TENHUK11_NAME,OBS_VALUE
1877,2001,E02004201,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,10
1878,2001,E02004201,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,246
1879,2001,E02004201,2001 super output areas - middle layer,305,Other,89
1880,2001,E02004202,2001 super output areas - middle layer,305,All categories: Tenure,3149
1881,2001,E02004202,2001 super output areas - middle layer,305,Owned outright,1032
1882,2001,E02004202,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1428
1883,2001,E02004202,2001 super output areas - middle layer,305,Shared ownership,10
1884,2001,E02004202,2001 super output areas - middle layer,305,Rented from council(local authority),191
1885,2001,E02004202,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,96
1886,2001,E02004202,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,285
1887,2001,E02004202,2001 super output areas - middle layer,305,Other,107
1888,2001,E02004203,2001 super output areas - middle layer,305,All categories: Tenure,2409
1889,2001,E02004203,2001 super output areas - middle layer,305,Owned outright,1113
1890,2001,E02004203,2001 super output areas - middle layer,305,Owned with a mortgage or loan,743
1891,2001,E02004203,2001 super output areas - middle layer,305,Shared ownership,10
1892,2001,E02004203,2001 super output areas - middle layer,305,Rented from council(local authority),150
1893,2001,E02004203,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,25
1894,2001,E02004203,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,253
1895,2001,E02004203,2001 super output areas - middle layer,305,Other,115
1896,2001,E02004204,2001 super output areas - middle layer,305,All categories: Tenure,3652
1897,2001,E02004204,2001 super output areas - middle layer,305,Owned outright,1308
1898,2001,E02004204,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1471
1899,2001,E02004204,2001 super output areas - middle layer,305,Shared ownership,18
1900,2001,E02004204,2001 super output areas - middle layer,305,Rented from council(local authority),236
1901,2001,E02004204,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,86
1902,2001,E02004204,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,405
1903,2001,E02004204,2001 super output areas - middle layer,305,Other,128
1904,2001,E02004205,2001 super output areas - middle layer,305,All categories: Tenure,2656
1905,2001,E02004205,2001 super output areas - middle layer,305,Owned outright,1180
1906,2001,E02004205,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1034
1907,2001,E02004205,2001 super output areas - middle layer,305,Shared ownership,23
1908,2001,E02004205,2001 super output areas - middle layer,305,Rented from council(local authority),44
1909,2001,E02004205,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,56
1910,2001,E02004205,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,255
1911,2001,E02004205,2001 super output areas - middle layer,305,Other,64
1912,2001,E02004206,2001 super output areas - middle layer,305,All categories: Tenure,3021
1913,2001,E02004206,2001 super output areas - middle layer,305,Owned outright,1210
1914,2001,E02004206,2001 super output areas - middle layer,305,Owned with a mortgage or loan,801
1915,2001,E02004206,2001 super output areas - middle layer,305,Shared ownership,50
1916,2001,E02004206,2001 super output areas - middle layer,305,Rented from council(local authority),269
1917,2001,E02004206,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,130
1918,2001,E02004206,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,447
1919,2001,E02004206,2001 super output areas - middle layer,305,Other,114
1920,2001,E02004207,2001 super output areas - middle layer,305,All categories: Tenure,2434
1921,2001,E02004207,2001 super output areas - middle layer,305,Owned outright,996
1922,2001,E02004207,2001 super output areas - middle layer,305,Owned with a mortgage or loan,933
1923,2001,E02004207,2001 super output areas - middle layer,305,Shared ownership,16
1924,2001,E02004207,2001 super output areas - middle layer,305,Rented from council(local authority),143
1925,2001,E02004207,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,44
1926,2001,E02004207,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,236
1927,2001,E02004207,2001 super output areas - middle layer,305,Other,66
1928,2001,E02004208,2001 super output areas - middle layer,305,All categories: Tenure,3283
1929,2001,E02004208,2001 super output areas - middle layer,305,Owned outright,1549
1930,2001,E02004208,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1301
1931,2001,E02004208,2001 super output areas - middle layer,305,Shared ownership,21
1932,2001,E02004208,2001 super output areas - middle layer,305,Rented from council(local authority),15
1933,2001,E02004208,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,54
1934,2001,E02004208,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,285
1935,2001,E02004208,2001 super output areas - middle layer,305,Other,58
1936,2001,E02004209,2001 super output areas - middle layer,305,All categories: Tenure,3531
1937,2001,E02004209,2001 super output areas - middle layer,305,Owned outright,1138
1938,2001,E02004209,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1610
1939,2001,E02004209,2001 super output areas - middle layer,305,Shared ownership,26
1940,2001,E02004209,2001 super output areas - middle layer,305,Rented from council(local authority),219
1941,2001,E02004209,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,181
1942,2001,E02004209,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,287
1943,2001,E02004209,2001 super output areas - middle layer,305,Other,70
1944,2001,E02004210,2001 super output areas - middle layer,305,All categories: Tenure,3082
1945,2001,E02004210,2001 super output areas - middle layer,305,Owned outright,887
1946,2001,E02004210,2001 super output areas - middle layer,305,Owned with a mortgage or loan,796
1947,2001,E02004210,2001 super output areas - middle layer,305,Shared ownership,26
1948,2001,E02004210,2001 super output areas - middle layer,305,Rented from council(local authority),463
1949,2001,E02004210,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,99
1950,2001,E02004210,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,668
1951,2001,E02004210,2001 super output areas - middle layer,305,Other,143
1952,2001,E02004211,2001 super output areas - middle layer,305,All categories: Tenure,2771
1953,2001,E02004211,2001 super output areas - middle layer,305,Owned outright,1412
1954,2001,E02004211,2001 super output areas - middle layer,305,Owned with a mortgage or loan,942
1955,2001,E02004211,2001 super output areas - middle layer,305,Shared ownership,17
1956,2001,E02004211,2001 super output areas - middle layer,305,Rented from council(local authority),55
1957,2001,E02004211,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,19
1958,2001,E02004211,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,234
1959,2001,E02004211,2001 super output areas - middle layer,305,Other,92
1960,2001,E02004212,2001 super output areas - middle layer,305,All categories: Tenure,2182
1961,2001,E02004212,2001 super output areas - middle layer,305,Owned outright,696
1962,2001,E02004212,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1044
1963,2001,E02004212,2001 super output areas - middle layer,305,Shared ownership,17
1964,2001,E02004212,2001 super output areas - middle layer,305,Rented from council(local authority),209
1965,2001,E02004212,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,11
1966,2001,E02004212,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,148
1967,2001,E02004212,2001 super output areas - middle layer,305,Other,57
1968,2001,E02004213,2001 super output areas - middle layer,305,All categories: Tenure,2034
1969,2001,E02004213,2001 super output areas - middle layer,305,Owned outright,756
1970,2001,E02004213,2001 super output areas - middle layer,305,Owned with a mortgage or loan,953
1971,2001,E02004213,2001 super output areas - middle layer,305,Shared ownership,23
1972,2001,E02004213,2001 super output areas - middle layer,305,Rented from council(local authority),26
1973,2001,E02004213,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,11
1974,2001,E02004213,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,208
1975,2001,E02004213,2001 super output areas - middle layer,305,Other,57
1976,2001,E02004214,2001 super output areas - middle layer,305,All categories: Tenure,2570
1977,2001,E02004214,2001 super output areas - middle layer,305,Owned outright,613
1978,2001,E02004214,2001 super output areas - middle layer,305,Owned with a mortgage or loan,942
1979,2001,E02004214,2001 super output areas - middle layer,305,Shared ownership,19
1980,2001,E02004214,2001 super output areas - middle layer,305,Rented from council(local authority),324
1981,2001,E02004214,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,98
1982,2001,E02004214,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,469
1983,2001,E02004214,2001 super output areas - middle layer,305,Other,105
1984,2001,E02004215,2001 super output areas - middle layer,305,All categories: Tenure,2261
1985,2001,E02004215,2001 super output areas - middle layer,305,Owned outright,704
1986,2001,E02004215,2001 super output areas - middle layer,305,Owned with a mortgage or loan,878
1987,2001,E02004215,2001 super output areas - middle layer,305,Shared ownership,20
1988,2001,E02004215,2001 super output areas - middle layer,305,Rented from council(local authority),148
1989,2001,E02004215,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,169
1990,2001,E02004215,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,288
1991,2001,E02004215,2001 super output areas - middle layer,305,Other,54
1992,2001,E02004216,2001 super output areas - middle layer,305,All categories: Tenure,2365
1993,2001,E02004216,2001 super output areas - middle layer,305,Owned outright,909
1994,2001,E02004216,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1037
1995,2001,E02004216,2001 super output areas - middle layer,305,Shared ownership,14
1996,2001,E02004216,2001 super output areas - middle layer,305,Rented from council(local authority),258
1997,2001,E02004216,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,35
1998,2001,E02004216,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,74
1999,2001,E02004216,2001 super output areas - middle layer,305,Other,38
2000,2001,E02004217,2001 super output areas - middle layer,305,All categories: Tenure,3233
2001,2001,E02004217,2001 super output areas - middle layer,305,Owned outright,1075
2002,2001,E02004217,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1028
2003,2001,E02004217,2001 super output areas - middle layer,305,Shared ownership,31
2004,2001,E02004217,2001 super output areas - middle layer,305,Rented from council(local authority),487
2005,2001,E02004217,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,65
2006,2001,E02004217,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,417
2007,2001,E02004217,2001 super output areas - middle layer,305,Other,130
2008,2001,E02004218,2001 super output areas - middle layer,305,All categories: Tenure,2389
2009,2001,E02004218,2001 super output areas - middle layer,305,Owned outright,1042
2010,2001,E02004218,2001 super output areas - middle layer,305,Owned with a mortgage or loan,992
2011,2001,E02004218,2001 super output areas - middle layer,305,Shared ownership,17
2012,2001,E02004218,2001 super output areas - middle layer,305,Rented from council(local authority),76
2013,2001,E02004218,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,36
2014,2001,E02004218,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,169
2015,2001,E02004218,2001 super output areas - middle layer,305,Other,57
2016,2001,E02004219,2001 super output areas - middle layer,305,All categories: Tenure,2205
2017,2001,E02004219,2001 super output areas - middle layer,305,Owned outright,964
2018,2001,E02004219,2001 super output areas - middle layer,305,Owned with a mortgage or loan,921
2019,2001,E02004219,2001 super output areas - middle layer,305,Shared ownership,11
2020,2001,E02004219,2001 super output areas - middle layer,305,Rented from council(local authority),109
2021,2001,E02004219,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,20
2022,2001,E02004219,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,119
2023,2001,E02004219,2001 super output areas - middle layer,305,Other,61
2024,2001,E02004220,2001 super output areas - middle layer,305,All categories: Tenure,2969
2025,2001,E02004220,2001 super output areas - middle layer,305,Owned outright,1198
2026,2001,E02004220,2001 super output areas - middle layer,305,Owned with a mortgage or loan,946
2027,2001,E02004220,2001 super output areas - middle layer,305,Shared ownership,30
2028,2001,E02004220,2001 super output areas - middle layer,305,Rented from council(local authority),262
2029,2001,E02004220,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,60
2030,2001,E02004220,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,361
2031,2001,E02004220,2001 super output areas - middle layer,305,Other,112
2032,2001,E02004221,2001 super output areas - middle layer,305,All categories: Tenure,2369
2033,2001,E02004221,2001 super output areas - middle layer,305,Owned outright,1213
2034,2001,E02004221,2001 super output areas - middle layer,305,Owned with a mortgage or loan,714
2035,2001,E02004221,2001 super output areas - middle layer,305,Shared ownership,10
2036,2001,E02004221,2001 super output areas - middle layer,305,Rented from council(local authority),17
2037,2001,E02004221,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,20
2038,2001,E02004221,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,331
2039,2001,E02004221,2001 super output areas - middle layer,305,Other,64
2040,2001,E02004222,2001 super output areas - middle layer,305,All categories: Tenure,2393
2041,2001,E02004222,2001 super output areas - middle layer,305,Owned outright,773
2042,2001,E02004222,2001 super output areas - middle layer,305,Owned with a mortgage or loan,790
2043,2001,E02004222,2001 super output areas - middle layer,305,Shared ownership,9
2044,2001,E02004222,2001 super output areas - middle layer,305,Rented from council(local authority),109
2045,2001,E02004222,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,175
2046,2001,E02004222,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,462
2047,2001,E02004222,2001 super output areas - middle layer,305,Other,75
2048,2001,E02004223,2001 super output areas - middle layer,305,All categories: Tenure,3947
2049,2001,E02004223,2001 super output areas - middle layer,305,Owned outright,1166
2050,2001,E02004223,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1521
2051,2001,E02004223,2001 super output areas - middle layer,305,Shared ownership,38
2052,2001,E02004223,2001 super output areas - middle layer,305,Rented from council(local authority),575
2053,2001,E02004223,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,219
2054,2001,E02004223,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,298
2055,2001,E02004223,2001 super output areas - middle layer,305,Other,130
2056,2001,E02004224,2001 super output areas - middle layer,305,All categories: Tenure,2427
2057,2001,E02004224,2001 super output areas - middle layer,305,Owned outright,1039
2058,2001,E02004224,2001 super output areas - middle layer,305,Owned with a mortgage or loan,750
2059,2001,E02004224,2001 super output areas - middle layer,305,Shared ownership,13
2060,2001,E02004224,2001 super output areas - middle layer,305,Rented from council(local authority),119
2061,2001,E02004224,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,24
2062,2001,E02004224,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,356
2063,2001,E02004224,2001 super output areas - middle layer,305,Other,126
2064,2001,E02004225,2001 super output areas - middle layer,305,All categories: Tenure,2201
2065,2001,E02004225,2001 super output areas - middle layer,305,Owned outright,726
2066,2001,E02004225,2001 super output areas - middle layer,305,Owned with a mortgage or loan,844
2067,2001,E02004225,2001 super output areas - middle layer,305,Shared ownership,8
2068,2001,E02004225,2001 super output areas - middle layer,305,Rented from council(local authority),223
2069,2001,E02004225,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,71
2070,2001,E02004225,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,256
2071,2001,E02004225,2001 super output areas - middle layer,305,Other,73
2072,2001,E02004226,2001 super output areas - middle layer,305,All categories: Tenure,2736
2073,2001,E02004226,2001 super output areas - middle layer,305,Owned outright,1280
2074,2001,E02004226,2001 super output areas - middle layer,305,Owned with a mortgage or loan,870
2075,2001,E02004226,2001 super output areas - middle layer,305,Shared ownership,9
2076,2001,E02004226,2001 super output areas - middle layer,305,Rented from council(local authority),111
2077,2001,E02004226,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,31
2078,2001,E02004226,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,277
2079,2001,E02004226,2001 super output areas - middle layer,305,Other,158
2080,2001,E02004227,2001 super output areas - middle layer,305,All categories: Tenure,3274
2081,2001,E02004227,2001 super output areas - middle layer,305,Owned outright,1457
2082,2001,E02004227,2001 super output areas - middle layer,305,Owned with a mortgage or loan,967
2083,2001,E02004227,2001 super output areas - middle layer,305,Shared ownership,11
2084,2001,E02004227,2001 super output areas - middle layer,305,Rented from council(local authority),202
2085,2001,E02004227,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,55
2086,2001,E02004227,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,372
2087,2001,E02004227,2001 super output areas - middle layer,305,Other,210
2088,2001,E02004228,2001 super output areas - middle layer,305,All categories: Tenure,2554
2089,2001,E02004228,2001 super output areas - middle layer,305,Owned outright,1270
2090,2001,E02004228,2001 super output areas - middle layer,305,Owned with a mortgage or loan,761
2091,2001,E02004228,2001 super output areas - middle layer,305,Shared ownership,11
2092,2001,E02004228,2001 super output areas - middle layer,305,Rented from council(local authority),108
2093,2001,E02004228,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,15
2094,2001,E02004228,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,249
2095,2001,E02004228,2001 super output areas - middle layer,305,Other,140
2096,2001,E02004229,2001 super output areas - middle layer,305,All categories: Tenure,2647
2097,2001,E02004229,2001 super output areas - middle layer,305,Owned outright,1224
2098,2001,E02004229,2001 super output areas - middle layer,305,Owned with a mortgage or loan,833
2099,2001,E02004229,2001 super output areas - middle layer,305,Shared ownership,7
2100,2001,E02004229,2001 super output areas - middle layer,305,Rented from council(local authority),62
2101,2001,E02004229,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,121
2102,2001,E02004229,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,267
2103,2001,E02004229,2001 super output areas - middle layer,305,Other,133
2104,2001,E02004230,2001 super output areas - middle layer,305,All categories: Tenure,2702
2105,2001,E02004230,2001 super output areas - middle layer,305,Owned outright,922
2106,2001,E02004230,2001 super output areas - middle layer,305,Owned with a mortgage or loan,940
2107,2001,E02004230,2001 super output areas - middle layer,305,Shared ownership,20
2108,2001,E02004230,2001 super output areas - middle layer,305,Rented from council(local authority),90
2109,2001,E02004230,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,261
2110,2001,E02004230,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,373
2111,2001,E02004230,2001 super output areas - middle layer,305,Other,96
2112,2001,E02004231,2001 super output areas - middle layer,305,All categories: Tenure,2559
2113,2001,E02004231,2001 super output areas - middle layer,305,Owned outright,1067
2114,2001,E02004231,2001 super output areas - middle layer,305,Owned with a mortgage or loan,710
2115,2001,E02004231,2001 super output areas - middle layer,305,Shared ownership,8
2116,2001,E02004231,2001 super output areas - middle layer,305,Rented from council(local authority),81
2117,2001,E02004231,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,170
2118,2001,E02004231,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,343
2119,2001,E02004231,2001 super output areas - middle layer,305,Other,180
2120,2001,E02004232,2001 super output areas - middle layer,305,All categories: Tenure,2381
2121,2001,E02004232,2001 super output areas - middle layer,305,Owned outright,1040
2122,2001,E02004232,2001 super output areas - middle layer,305,Owned with a mortgage or loan,777
2123,2001,E02004232,2001 super output areas - middle layer,305,Shared ownership,6
2124,2001,E02004232,2001 super output areas - middle layer,305,Rented from council(local authority),50
2125,2001,E02004232,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,65
2126,2001,E02004232,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,317
2127,2001,E02004232,2001 super output areas - middle layer,305,Other,126
2128,2001,E02004233,2001 super output areas - middle layer,305,All categories: Tenure,4691
2129,2001,E02004233,2001 super output areas - middle layer,305,Owned outright,1881
2130,2001,E02004233,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1803
2131,2001,E02004233,2001 super output areas - middle layer,305,Shared ownership,24
2132,2001,E02004233,2001 super output areas - middle layer,305,Rented from council(local authority),156
2133,2001,E02004233,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,312
2134,2001,E02004233,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,365
2135,2001,E02004233,2001 super output areas - middle layer,305,Other,150
2136,2001,E02004234,2001 super output areas - middle layer,305,All categories: Tenure,2578
2137,2001,E02004234,2001 super output areas - middle layer,305,Owned outright,1129
2138,2001,E02004234,2001 super output areas - middle layer,305,Owned with a mortgage or loan,964
2139,2001,E02004234,2001 super output areas - middle layer,305,Shared ownership,6
2140,2001,E02004234,2001 super output areas - middle layer,305,Rented from council(local authority),74
2141,2001,E02004234,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,130
2142,2001,E02004234,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,152
2143,2001,E02004234,2001 super output areas - middle layer,305,Other,123
2144,2001,E02004235,2001 super output areas - middle layer,305,All categories: Tenure,2631
2145,2001,E02004235,2001 super output areas - middle layer,305,Owned outright,1077
2146,2001,E02004235,2001 super output areas - middle layer,305,Owned with a mortgage or loan,987
2147,2001,E02004235,2001 super output areas - middle layer,305,Shared ownership,11
2148,2001,E02004235,2001 super output areas - middle layer,305,Rented from council(local authority),65
2149,2001,E02004235,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,140
2150,2001,E02004235,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,241
2151,2001,E02004235,2001 super output areas - middle layer,305,Other,110
2152,2001,E02004236,2001 super output areas - middle layer,305,All categories: Tenure,2400
2153,2001,E02004236,2001 super output areas - middle layer,305,Owned outright,935
2154,2001,E02004236,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1015
2155,2001,E02004236,2001 super output areas - middle layer,305,Shared ownership,39
2156,2001,E02004236,2001 super output areas - middle layer,305,Rented from council(local authority),13
2157,2001,E02004236,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,212
2158,2001,E02004236,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,128
2159,2001,E02004236,2001 super output areas - middle layer,305,Other,58
2160,2001,E02004237,2001 super output areas - middle layer,305,All categories: Tenure,2968
2161,2001,E02004237,2001 super output areas - middle layer,305,Owned outright,1351
2162,2001,E02004237,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1123
2163,2001,E02004237,2001 super output areas - middle layer,305,Shared ownership,29
2164,2001,E02004237,2001 super output areas - middle layer,305,Rented from council(local authority),6
2165,2001,E02004237,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,306
2166,2001,E02004237,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,106
2167,2001,E02004237,2001 super output areas - middle layer,305,Other,47
2168,2001,E02004238,2001 super output areas - middle layer,305,All categories: Tenure,3292
2169,2001,E02004238,2001 super output areas - middle layer,305,Owned outright,2007
2170,2001,E02004238,2001 super output areas - middle layer,305,Owned with a mortgage or loan,740
2171,2001,E02004238,2001 super output areas - middle layer,305,Shared ownership,10
2172,2001,E02004238,2001 super output areas - middle layer,305,Rented from council(local authority),46
2173,2001,E02004238,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,241
2174,2001,E02004238,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,188
2175,2001,E02004238,2001 super output areas - middle layer,305,Other,60
2176,2001,E02004239,2001 super output areas - middle layer,305,All categories: Tenure,2515
2177,2001,E02004239,2001 super output areas - middle layer,305,Owned outright,1491
2178,2001,E02004239,2001 super output areas - middle layer,305,Owned with a mortgage or loan,862
2179,2001,E02004239,2001 super output areas - middle layer,305,Shared ownership,15
2180,2001,E02004239,2001 super output areas - middle layer,305,Rented from council(local authority),3
2181,2001,E02004239,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,19
2182,2001,E02004239,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,89
2183,2001,E02004239,2001 super output areas - middle layer,305,Other,36
2184,2001,E02004240,2001 super output areas - middle layer,305,All categories: Tenure,2563
2185,2001,E02004240,2001 super output areas - middle layer,305,Owned outright,549
2186,2001,E02004240,2001 super output areas - middle layer,305,Owned with a mortgage or loan,791
2187,2001,E02004240,2001 super output areas - middle layer,305,Shared ownership,52
2188,2001,E02004240,2001 super output areas - middle layer,305,Rented from council(local authority),49
2189,2001,E02004240,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,972
2190,2001,E02004240,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,102
2191,2001,E02004240,2001 super output areas - middle layer,305,Other,48
2192,2001,E02004241,2001 super output areas - middle layer,305,All categories: Tenure,3828
2193,2001,E02004241,2001 super output areas - middle layer,305,Owned outright,1418
2194,2001,E02004241,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1283
2195,2001,E02004241,2001 super output areas - middle layer,305,Shared ownership,71
2196,2001,E02004241,2001 super output areas - middle layer,305,Rented from council(local authority),23
2197,2001,E02004241,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,506
2198,2001,E02004241,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,416
2199,2001,E02004241,2001 super output areas - middle layer,305,Other,111
2200,2001,E02004242,2001 super output areas - middle layer,305,All categories: Tenure,3046
2201,2001,E02004242,2001 super output areas - middle layer,305,Owned outright,1780
2202,2001,E02004242,2001 super output areas - middle layer,305,Owned with a mortgage or loan,866
2203,2001,E02004242,2001 super output areas - middle layer,305,Shared ownership,17
2204,2001,E02004242,2001 super output areas - middle layer,305,Rented from council(local authority),15
2205,2001,E02004242,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,147
2206,2001,E02004242,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,173
2207,2001,E02004242,2001 super output areas - middle layer,305,Other,48
2208,2001,E02004243,2001 super output areas - middle layer,305,All categories: Tenure,2534
2209,2001,E02004243,2001 super output areas - middle layer,305,Owned outright,802
2210,2001,E02004243,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1023
2211,2001,E02004243,2001 super output areas - middle layer,305,Shared ownership,10
2212,2001,E02004243,2001 super output areas - middle layer,305,Rented from council(local authority),18
2213,2001,E02004243,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,253
2214,2001,E02004243,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,265
2215,2001,E02004243,2001 super output areas - middle layer,305,Other,163
2216,2001,E02004244,2001 super output areas - middle layer,305,All categories: Tenure,2931
2217,2001,E02004244,2001 super output areas - middle layer,305,Owned outright,1357
2218,2001,E02004244,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1372
2219,2001,E02004244,2001 super output areas - middle layer,305,Shared ownership,13
2220,2001,E02004244,2001 super output areas - middle layer,305,Rented from council(local authority),4
2221,2001,E02004244,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,45
2222,2001,E02004244,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,97
2223,2001,E02004244,2001 super output areas - middle layer,305,Other,43
2224,2001,E02004245,2001 super output areas - middle layer,305,All categories: Tenure,2663
2225,2001,E02004245,2001 super output areas - middle layer,305,Owned outright,983
2226,2001,E02004245,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1197
2227,2001,E02004245,2001 super output areas - middle layer,305,Shared ownership,7
2228,2001,E02004245,2001 super output areas - middle layer,305,Rented from council(local authority),29
2229,2001,E02004245,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,300
2230,2001,E02004245,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,98
2231,2001,E02004245,2001 super output areas - middle layer,305,Other,49
2232,2001,E02004246,2001 super output areas - middle layer,305,All categories: Tenure,2941
2233,2001,E02004246,2001 super output areas - middle layer,305,Owned outright,1824
2234,2001,E02004246,2001 super output areas - middle layer,305,Owned with a mortgage or loan,921
2235,2001,E02004246,2001 super output areas - middle layer,305,Shared ownership,0
2236,2001,E02004246,2001 super output areas - middle layer,305,Rented from council(local authority),3
2237,2001,E02004246,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,59
2238,2001,E02004246,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,76
2239,2001,E02004246,2001 super output areas - middle layer,305,Other,58
2240,2001,E02004247,2001 super output areas - middle layer,305,All categories: Tenure,2274
2241,2001,E02004247,2001 super output areas - middle layer,305,Owned outright,800
