,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,DEPCHILD_NAME,OBS_VALUE
4544,2001,E02001159,2001 super output areas - middle layer,305,No adults in employment - without dependent children,809
4545,2001,E02001159,2001 super output areas - middle layer,305,With dependent children - all ages,693
4546,2001,E02001159,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,249
4547,2001,E02001159,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,988
4548,2001,E02001160,2001 super output areas - middle layer,305,All households,2480
4549,2001,E02001160,2001 super output areas - middle layer,305,No adults in employment - with dependent children,277
4550,2001,E02001160,2001 super output areas - middle layer,305,No adults in employment - without dependent children,915
4551,2001,E02001160,2001 super output areas - middle layer,305,With dependent children - all ages,837
4552,2001,E02001160,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,326
4553,2001,E02001160,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1148
4554,2001,E02001161,2001 super output areas - middle layer,305,All households,2458
4555,2001,E02001161,2001 super output areas - middle layer,305,No adults in employment - with dependent children,99
4556,2001,E02001161,2001 super output areas - middle layer,305,No adults in employment - without dependent children,869
4557,2001,E02001161,2001 super output areas - middle layer,305,With dependent children - all ages,701
4558,2001,E02001161,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,252
4559,2001,E02001161,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,984
4560,2001,E02001162,2001 super output areas - middle layer,305,All households,2546
4561,2001,E02001162,2001 super output areas - middle layer,305,No adults in employment - with dependent children,114
4562,2001,E02001162,2001 super output areas - middle layer,305,No adults in employment - without dependent children,943
4563,2001,E02001162,2001 super output areas - middle layer,305,With dependent children - all ages,634
4564,2001,E02001162,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,242
4565,2001,E02001162,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1067
4566,2001,E02001163,2001 super output areas - middle layer,305,All households,3974
4567,2001,E02001163,2001 super output areas - middle layer,305,No adults in employment - with dependent children,128
4568,2001,E02001163,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1338
4569,2001,E02001163,2001 super output areas - middle layer,305,With dependent children - all ages,1130
4570,2001,E02001163,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,343
4571,2001,E02001163,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1520
4572,2001,E02001164,2001 super output areas - middle layer,305,All households,2320
4573,2001,E02001164,2001 super output areas - middle layer,305,No adults in employment - with dependent children,204
4574,2001,E02001164,2001 super output areas - middle layer,305,No adults in employment - without dependent children,797
4575,2001,E02001164,2001 super output areas - middle layer,305,With dependent children - all ages,742
4576,2001,E02001164,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,286
4577,2001,E02001164,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1000
4578,2001,E02001165,2001 super output areas - middle layer,305,All households,2658
4579,2001,E02001165,2001 super output areas - middle layer,305,No adults in employment - with dependent children,157
4580,2001,E02001165,2001 super output areas - middle layer,305,No adults in employment - without dependent children,917
4581,2001,E02001165,2001 super output areas - middle layer,305,With dependent children - all ages,780
4582,2001,E02001165,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,304
4583,2001,E02001165,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1098
4584,2001,E02001166,2001 super output areas - middle layer,305,All households,2222
4585,2001,E02001166,2001 super output areas - middle layer,305,No adults in employment - with dependent children,106
4586,2001,E02001166,2001 super output areas - middle layer,305,No adults in employment - without dependent children,915
4587,2001,E02001166,2001 super output areas - middle layer,305,With dependent children - all ages,723
4588,2001,E02001166,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,380
4589,2001,E02001166,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,856
4590,2001,E02001167,2001 super output areas - middle layer,305,All households,2492
4591,2001,E02001167,2001 super output areas - middle layer,305,No adults in employment - with dependent children,169
4592,2001,E02001167,2001 super output areas - middle layer,305,No adults in employment - without dependent children,825
4593,2001,E02001167,2001 super output areas - middle layer,305,With dependent children - all ages,677
4594,2001,E02001167,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,278
4595,2001,E02001167,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,915
4596,2001,E02001168,2001 super output areas - middle layer,305,All households,3939
4597,2001,E02001168,2001 super output areas - middle layer,305,No adults in employment - with dependent children,217
4598,2001,E02001168,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1370
4599,2001,E02001168,2001 super output areas - middle layer,305,With dependent children - all ages,1183
4600,2001,E02001168,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,430
4601,2001,E02001168,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1677
4602,2001,E02001169,2001 super output areas - middle layer,305,All households,4255
4603,2001,E02001169,2001 super output areas - middle layer,305,No adults in employment - with dependent children,65
4604,2001,E02001169,2001 super output areas - middle layer,305,No adults in employment - without dependent children,882
4605,2001,E02001169,2001 super output areas - middle layer,305,With dependent children - all ages,1537
4606,2001,E02001169,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,582
4607,2001,E02001169,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1137
4608,2001,E02001170,2001 super output areas - middle layer,305,All households,3962
4609,2001,E02001170,2001 super output areas - middle layer,305,No adults in employment - with dependent children,42
4610,2001,E02001170,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1296
4611,2001,E02001170,2001 super output areas - middle layer,305,With dependent children - all ages,1066
4612,2001,E02001170,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,355
4613,2001,E02001170,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1289
4614,2001,E02001171,2001 super output areas - middle layer,305,All households,2315
4615,2001,E02001171,2001 super output areas - middle layer,305,No adults in employment - with dependent children,51
4616,2001,E02001171,2001 super output areas - middle layer,305,No adults in employment - without dependent children,706
4617,2001,E02001171,2001 super output areas - middle layer,305,With dependent children - all ages,686
4618,2001,E02001171,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,225
4619,2001,E02001171,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,855
4620,2001,E02001172,2001 super output areas - middle layer,305,All households,4047
4621,2001,E02001172,2001 super output areas - middle layer,305,No adults in employment - with dependent children,480
4622,2001,E02001172,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1716
4623,2001,E02001172,2001 super output areas - middle layer,305,With dependent children - all ages,1152
4624,2001,E02001172,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,519
4625,2001,E02001172,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1947
4626,2001,E02001173,2001 super output areas - middle layer,305,All households,3395
4627,2001,E02001173,2001 super output areas - middle layer,305,No adults in employment - with dependent children,376
4628,2001,E02001173,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1399
4629,2001,E02001173,2001 super output areas - middle layer,305,With dependent children - all ages,889
4630,2001,E02001173,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,404
4631,2001,E02001173,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1489
4632,2001,E02001174,2001 super output areas - middle layer,305,All households,2314
4633,2001,E02001174,2001 super output areas - middle layer,305,No adults in employment - with dependent children,78
4634,2001,E02001174,2001 super output areas - middle layer,305,No adults in employment - without dependent children,704
4635,2001,E02001174,2001 super output areas - middle layer,305,With dependent children - all ages,714
4636,2001,E02001174,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,245
4637,2001,E02001174,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,854
4638,2001,E02001175,2001 super output areas - middle layer,305,All households,2935
4639,2001,E02001175,2001 super output areas - middle layer,305,No adults in employment - with dependent children,278
4640,2001,E02001175,2001 super output areas - middle layer,305,No adults in employment - without dependent children,893
4641,2001,E02001175,2001 super output areas - middle layer,305,With dependent children - all ages,1043
4642,2001,E02001175,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,383
4643,2001,E02001175,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1175
4644,2001,E02001176,2001 super output areas - middle layer,305,All households,4636
4645,2001,E02001176,2001 super output areas - middle layer,305,No adults in employment - with dependent children,149
4646,2001,E02001176,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1825
4647,2001,E02001176,2001 super output areas - middle layer,305,With dependent children - all ages,1034
4648,2001,E02001176,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,344
4649,2001,E02001176,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1890
4650,2001,E02001177,2001 super output areas - middle layer,305,All households,4803
4651,2001,E02001177,2001 super output areas - middle layer,305,No adults in employment - with dependent children,334
4652,2001,E02001177,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1862
4653,2001,E02001177,2001 super output areas - middle layer,305,With dependent children - all ages,1251
4654,2001,E02001177,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,428
4655,2001,E02001177,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,2171
4656,2001,E02001178,2001 super output areas - middle layer,305,All households,3272
4657,2001,E02001178,2001 super output areas - middle layer,305,No adults in employment - with dependent children,251
4658,2001,E02001178,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1289
4659,2001,E02001178,2001 super output areas - middle layer,305,With dependent children - all ages,504
4660,2001,E02001178,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,231
4661,2001,E02001178,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1285
4662,2001,E02001179,2001 super output areas - middle layer,305,All households,2814
4663,2001,E02001179,2001 super output areas - middle layer,305,No adults in employment - with dependent children,164
4664,2001,E02001179,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1203
4665,2001,E02001179,2001 super output areas - middle layer,305,With dependent children - all ages,650
4666,2001,E02001179,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,216
4667,2001,E02001179,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1286
4668,2001,E02001180,2001 super output areas - middle layer,305,All households,3075
4669,2001,E02001180,2001 super output areas - middle layer,305,No adults in employment - with dependent children,255
4670,2001,E02001180,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1593
4671,2001,E02001180,2001 super output areas - middle layer,305,With dependent children - all ages,488
4672,2001,E02001180,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,207
4673,2001,E02001180,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1492
4674,2001,E02001181,2001 super output areas - middle layer,305,All households,2483
4675,2001,E02001181,2001 super output areas - middle layer,305,No adults in employment - with dependent children,247
4676,2001,E02001181,2001 super output areas - middle layer,305,No adults in employment - without dependent children,978
4677,2001,E02001181,2001 super output areas - middle layer,305,With dependent children - all ages,730
4678,2001,E02001181,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,308
4679,2001,E02001181,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1147
4680,2001,E02001182,2001 super output areas - middle layer,305,All households,2889
4681,2001,E02001182,2001 super output areas - middle layer,305,No adults in employment - with dependent children,222
4682,2001,E02001182,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1114
4683,2001,E02001182,2001 super output areas - middle layer,305,With dependent children - all ages,767
4684,2001,E02001182,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,327
4685,2001,E02001182,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1252
4686,2001,E02001183,2001 super output areas - middle layer,305,All households,2677
4687,2001,E02001183,2001 super output areas - middle layer,305,No adults in employment - with dependent children,187
4688,2001,E02001183,2001 super output areas - middle layer,305,No adults in employment - without dependent children,843
4689,2001,E02001183,2001 super output areas - middle layer,305,With dependent children - all ages,806
4690,2001,E02001183,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,317
4691,2001,E02001183,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,980
4692,2001,E02001184,2001 super output areas - middle layer,305,All households,3083
4693,2001,E02001184,2001 super output areas - middle layer,305,No adults in employment - with dependent children,315
4694,2001,E02001184,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1062
4695,2001,E02001184,2001 super output areas - middle layer,305,With dependent children - all ages,624
4696,2001,E02001184,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,253
4697,2001,E02001184,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1210
4698,2001,E02001185,2001 super output areas - middle layer,305,All households,4163
4699,2001,E02001185,2001 super output areas - middle layer,305,No adults in employment - with dependent children,271
4700,2001,E02001185,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1295
4701,2001,E02001185,2001 super output areas - middle layer,305,With dependent children - all ages,1402
4702,2001,E02001185,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,527
4703,2001,E02001185,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1604
4704,2001,E02001186,2001 super output areas - middle layer,305,All households,3757
4705,2001,E02001186,2001 super output areas - middle layer,305,No adults in employment - with dependent children,249
4706,2001,E02001186,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1196
4707,2001,E02001186,2001 super output areas - middle layer,305,With dependent children - all ages,1187
4708,2001,E02001186,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,476
4709,2001,E02001186,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1420
4710,2001,E02001187,2001 super output areas - middle layer,305,All households,3134
4711,2001,E02001187,2001 super output areas - middle layer,305,No adults in employment - with dependent children,162
4712,2001,E02001187,2001 super output areas - middle layer,305,No adults in employment - without dependent children,813
4713,2001,E02001187,2001 super output areas - middle layer,305,With dependent children - all ages,1099
4714,2001,E02001187,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,399
4715,2001,E02001187,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1094
4716,2001,E02001188,2001 super output areas - middle layer,305,All households,3204
4717,2001,E02001188,2001 super output areas - middle layer,305,No adults in employment - with dependent children,298
4718,2001,E02001188,2001 super output areas - middle layer,305,No adults in employment - without dependent children,915
4719,2001,E02001188,2001 super output areas - middle layer,305,With dependent children - all ages,1129
4720,2001,E02001188,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,463
4721,2001,E02001188,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1185
4722,2001,E02001189,2001 super output areas - middle layer,305,All households,3648
4723,2001,E02001189,2001 super output areas - middle layer,305,No adults in employment - with dependent children,131
4724,2001,E02001189,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1035
4725,2001,E02001189,2001 super output areas - middle layer,305,With dependent children - all ages,1193
4726,2001,E02001189,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,432
4727,2001,E02001189,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1207
4728,2001,E02001190,2001 super output areas - middle layer,305,All households,2899
4729,2001,E02001190,2001 super output areas - middle layer,305,No adults in employment - with dependent children,372
4730,2001,E02001190,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1047
4731,2001,E02001190,2001 super output areas - middle layer,305,With dependent children - all ages,951
4732,2001,E02001190,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,421
4733,2001,E02001190,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1301
4734,2001,E02001191,2001 super output areas - middle layer,305,All households,2575
4735,2001,E02001191,2001 super output areas - middle layer,305,No adults in employment - with dependent children,64
4736,2001,E02001191,2001 super output areas - middle layer,305,No adults in employment - without dependent children,909
4737,2001,E02001191,2001 super output areas - middle layer,305,With dependent children - all ages,706
4738,2001,E02001191,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,210
4739,2001,E02001191,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,952
4740,2001,E02001192,2001 super output areas - middle layer,305,All households,2793
4741,2001,E02001192,2001 super output areas - middle layer,305,No adults in employment - with dependent children,48
4742,2001,E02001192,2001 super output areas - middle layer,305,No adults in employment - without dependent children,820
4743,2001,E02001192,2001 super output areas - middle layer,305,With dependent children - all ages,703
4744,2001,E02001192,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,250
4745,2001,E02001192,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,835
4746,2001,E02001193,2001 super output areas - middle layer,305,All households,2917
4747,2001,E02001193,2001 super output areas - middle layer,305,No adults in employment - with dependent children,175
4748,2001,E02001193,2001 super output areas - middle layer,305,No adults in employment - without dependent children,884
4749,2001,E02001193,2001 super output areas - middle layer,305,With dependent children - all ages,784
4750,2001,E02001193,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,310
4751,2001,E02001193,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,967
4752,2001,E02001194,2001 super output areas - middle layer,305,All households,2523
4753,2001,E02001194,2001 super output areas - middle layer,305,No adults in employment - with dependent children,45
4754,2001,E02001194,2001 super output areas - middle layer,305,No adults in employment - without dependent children,756
4755,2001,E02001194,2001 super output areas - middle layer,305,With dependent children - all ages,703
4756,2001,E02001194,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,232
4757,2001,E02001194,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,697
4758,2001,E02001195,2001 super output areas - middle layer,305,All households,3129
4759,2001,E02001195,2001 super output areas - middle layer,305,No adults in employment - with dependent children,113
4760,2001,E02001195,2001 super output areas - middle layer,305,No adults in employment - without dependent children,748
4761,2001,E02001195,2001 super output areas - middle layer,305,With dependent children - all ages,1016
4762,2001,E02001195,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,425
4763,2001,E02001195,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,973
4764,2001,E02001196,2001 super output areas - middle layer,305,All households,3316
4765,2001,E02001196,2001 super output areas - middle layer,305,No adults in employment - with dependent children,116
4766,2001,E02001196,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1222
4767,2001,E02001196,2001 super output areas - middle layer,305,With dependent children - all ages,905
4768,2001,E02001196,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,303
4769,2001,E02001196,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1167
4770,2001,E02001197,2001 super output areas - middle layer,305,All households,2673
4771,2001,E02001197,2001 super output areas - middle layer,305,No adults in employment - with dependent children,106
4772,2001,E02001197,2001 super output areas - middle layer,305,No adults in employment - without dependent children,766
4773,2001,E02001197,2001 super output areas - middle layer,305,With dependent children - all ages,850
4774,2001,E02001197,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,321
4775,2001,E02001197,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,840
4776,2001,E02001198,2001 super output areas - middle layer,305,All households,3247
4777,2001,E02001198,2001 super output areas - middle layer,305,No adults in employment - with dependent children,204
4778,2001,E02001198,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1087
4779,2001,E02001198,2001 super output areas - middle layer,305,With dependent children - all ages,1011
4780,2001,E02001198,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,397
4781,2001,E02001198,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1306
4782,2001,E02001199,2001 super output areas - middle layer,305,All households,3485
4783,2001,E02001199,2001 super output areas - middle layer,305,No adults in employment - with dependent children,88
4784,2001,E02001199,2001 super output areas - middle layer,305,No adults in employment - without dependent children,859
4785,2001,E02001199,2001 super output areas - middle layer,305,With dependent children - all ages,957
4786,2001,E02001199,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,374
4787,2001,E02001199,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,905
4788,2001,E02001200,2001 super output areas - middle layer,305,All households,3182
4789,2001,E02001200,2001 super output areas - middle layer,305,No adults in employment - with dependent children,237
4790,2001,E02001200,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1287
4791,2001,E02001200,2001 super output areas - middle layer,305,With dependent children - all ages,727
4792,2001,E02001200,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,347
4793,2001,E02001200,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1376
4794,2001,E02001201,2001 super output areas - middle layer,305,All households,2450
4795,2001,E02001201,2001 super output areas - middle layer,305,No adults in employment - with dependent children,77
4796,2001,E02001201,2001 super output areas - middle layer,305,No adults in employment - without dependent children,594
4797,2001,E02001201,2001 super output areas - middle layer,305,With dependent children - all ages,785
4798,2001,E02001201,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,295
4799,2001,E02001201,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,788
4800,2001,E02001202,2001 super output areas - middle layer,305,All households,2946
4801,2001,E02001202,2001 super output areas - middle layer,305,No adults in employment - with dependent children,184
4802,2001,E02001202,2001 super output areas - middle layer,305,No adults in employment - without dependent children,866
4803,2001,E02001202,2001 super output areas - middle layer,305,With dependent children - all ages,798
4804,2001,E02001202,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,355
4805,2001,E02001202,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,963
4806,2001,E02001203,2001 super output areas - middle layer,305,All households,2392
4807,2001,E02001203,2001 super output areas - middle layer,305,No adults in employment - with dependent children,25
4808,2001,E02001203,2001 super output areas - middle layer,305,No adults in employment - without dependent children,682
4809,2001,E02001203,2001 super output areas - middle layer,305,With dependent children - all ages,692
4810,2001,E02001203,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,191
4811,2001,E02001203,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,685
4812,2001,E02001204,2001 super output areas - middle layer,305,All households,3698
4813,2001,E02001204,2001 super output areas - middle layer,305,No adults in employment - with dependent children,158
4814,2001,E02001204,2001 super output areas - middle layer,305,No adults in employment - without dependent children,868
4815,2001,E02001204,2001 super output areas - middle layer,305,With dependent children - all ages,1175
4816,2001,E02001204,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,489
4817,2001,E02001204,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1124
4818,2001,E02001205,2001 super output areas - middle layer,305,All households,3523
4819,2001,E02001205,2001 super output areas - middle layer,305,No adults in employment - with dependent children,156
4820,2001,E02001205,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1020
4821,2001,E02001205,2001 super output areas - middle layer,305,With dependent children - all ages,1078
4822,2001,E02001205,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,470
4823,2001,E02001205,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1207
4824,2001,E02001206,2001 super output areas - middle layer,305,All households,2952
4825,2001,E02001206,2001 super output areas - middle layer,305,No adults in employment - with dependent children,89
4826,2001,E02001206,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1069
4827,2001,E02001206,2001 super output areas - middle layer,305,With dependent children - all ages,874
4828,2001,E02001206,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,282
4829,2001,E02001206,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1053
4830,2001,E02001207,2001 super output areas - middle layer,305,All households,2902
4831,2001,E02001207,2001 super output areas - middle layer,305,No adults in employment - with dependent children,63
4832,2001,E02001207,2001 super output areas - middle layer,305,No adults in employment - without dependent children,734
4833,2001,E02001207,2001 super output areas - middle layer,305,With dependent children - all ages,991
4834,2001,E02001207,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,339
4835,2001,E02001207,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,855
4836,2001,E02001208,2001 super output areas - middle layer,305,All households,3276
4837,2001,E02001208,2001 super output areas - middle layer,305,No adults in employment - with dependent children,113
4838,2001,E02001208,2001 super output areas - middle layer,305,No adults in employment - without dependent children,985
4839,2001,E02001208,2001 super output areas - middle layer,305,With dependent children - all ages,915
4840,2001,E02001208,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,354
4841,2001,E02001208,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1106
4842,2001,E02001209,2001 super output areas - middle layer,305,All households,3143
4843,2001,E02001209,2001 super output areas - middle layer,305,No adults in employment - with dependent children,139
4844,2001,E02001209,2001 super output areas - middle layer,305,No adults in employment - without dependent children,754
4845,2001,E02001209,2001 super output areas - middle layer,305,With dependent children - all ages,924
4846,2001,E02001209,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,438
4847,2001,E02001209,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,964
4848,2001,E02001210,2001 super output areas - middle layer,305,All households,2932
4849,2001,E02001210,2001 super output areas - middle layer,305,No adults in employment - with dependent children,222
4850,2001,E02001210,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1021
4851,2001,E02001210,2001 super output areas - middle layer,305,With dependent children - all ages,974
4852,2001,E02001210,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,347
4853,2001,E02001210,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1258
4854,2001,E02001211,2001 super output areas - middle layer,305,All households,2414
4855,2001,E02001211,2001 super output areas - middle layer,305,No adults in employment - with dependent children,43
4856,2001,E02001211,2001 super output areas - middle layer,305,No adults in employment - without dependent children,855
4857,2001,E02001211,2001 super output areas - middle layer,305,With dependent children - all ages,707
4858,2001,E02001211,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,284
4859,2001,E02001211,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,810
4860,2001,E02001212,2001 super output areas - middle layer,305,All households,2451
4861,2001,E02001212,2001 super output areas - middle layer,305,No adults in employment - with dependent children,367
4862,2001,E02001212,2001 super output areas - middle layer,305,No adults in employment - without dependent children,663
4863,2001,E02001212,2001 super output areas - middle layer,305,With dependent children - all ages,1003
4864,2001,E02001212,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,447
4865,2001,E02001212,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,975
4866,2001,E02001213,2001 super output areas - middle layer,305,All households,3987
4867,2001,E02001213,2001 super output areas - middle layer,305,No adults in employment - with dependent children,73
4868,2001,E02001213,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1326
4869,2001,E02001213,2001 super output areas - middle layer,305,With dependent children - all ages,1108
4870,2001,E02001213,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,394
4871,2001,E02001213,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1292
4872,2001,E02001214,2001 super output areas - middle layer,305,All households,3050
4873,2001,E02001214,2001 super output areas - middle layer,305,No adults in employment - with dependent children,67
4874,2001,E02001214,2001 super output areas - middle layer,305,No adults in employment - without dependent children,1169
4875,2001,E02001214,2001 super output areas - middle layer,305,With dependent children - all ages,812
4876,2001,E02001214,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,284
4877,2001,E02001214,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,1074
4878,2001,E02001215,2001 super output areas - middle layer,305,All households,2596
4879,2001,E02001215,2001 super output areas - middle layer,305,No adults in employment - with dependent children,55
4880,2001,E02001215,2001 super output areas - middle layer,305,No adults in employment - without dependent children,880
4881,2001,E02001215,2001 super output areas - middle layer,305,With dependent children - all ages,703
4882,2001,E02001215,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,252
4883,2001,E02001215,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,933
4884,2001,E02001216,2001 super output areas - middle layer,305,All households,2998
4885,2001,E02001216,2001 super output areas - middle layer,305,No adults in employment - with dependent children,56
4886,2001,E02001216,2001 super output areas - middle layer,305,No adults in employment - without dependent children,940
4887,2001,E02001216,2001 super output areas - middle layer,305,With dependent children - all ages,875
4888,2001,E02001216,2001 super output areas - middle layer,305,With dependent children - aged 0 to 4,284
4889,2001,E02001216,2001 super output areas - middle layer,305,With one or more people with a limiting long-term illness,948
4890,2001,E02001217,2001 super output areas - middle layer,305,All households,2884
