,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_TENHUK11_NAME,OBS_VALUE
7625,2001,E02000397,2001 super output areas - middle layer,305,Owned outright,445
7626,2001,E02000397,2001 super output areas - middle layer,305,Owned with a mortgage or loan,786
7627,2001,E02000397,2001 super output areas - middle layer,305,Shared ownership,31
7628,2001,E02000397,2001 super output areas - middle layer,305,Rented from council(local authority),460
7629,2001,E02000397,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,418
7630,2001,E02000397,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,659
7631,2001,E02000397,2001 super output areas - middle layer,305,Other,115
7632,2001,E02000398,2001 super output areas - middle layer,305,All categories: Tenure,2603
7633,2001,E02000398,2001 super output areas - middle layer,305,Owned outright,287
7634,2001,E02000398,2001 super output areas - middle layer,305,Owned with a mortgage or loan,562
7635,2001,E02000398,2001 super output areas - middle layer,305,Shared ownership,29
7636,2001,E02000398,2001 super output areas - middle layer,305,Rented from council(local authority),998
7637,2001,E02000398,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,288
7638,2001,E02000398,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,335
7639,2001,E02000398,2001 super output areas - middle layer,305,Other,104
7640,2001,E02000399,2001 super output areas - middle layer,305,All categories: Tenure,2519
7641,2001,E02000399,2001 super output areas - middle layer,305,Owned outright,182
7642,2001,E02000399,2001 super output areas - middle layer,305,Owned with a mortgage or loan,431
7643,2001,E02000399,2001 super output areas - middle layer,305,Shared ownership,31
7644,2001,E02000399,2001 super output areas - middle layer,305,Rented from council(local authority),941
7645,2001,E02000399,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,483
7646,2001,E02000399,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,330
7647,2001,E02000399,2001 super output areas - middle layer,305,Other,121
7648,2001,E02000400,2001 super output areas - middle layer,305,All categories: Tenure,2622
7649,2001,E02000400,2001 super output areas - middle layer,305,Owned outright,543
7650,2001,E02000400,2001 super output areas - middle layer,305,Owned with a mortgage or loan,768
7651,2001,E02000400,2001 super output areas - middle layer,305,Shared ownership,47
7652,2001,E02000400,2001 super output areas - middle layer,305,Rented from council(local authority),560
7653,2001,E02000400,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,260
7654,2001,E02000400,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,368
7655,2001,E02000400,2001 super output areas - middle layer,305,Other,76
7656,2001,E02000401,2001 super output areas - middle layer,305,All categories: Tenure,2290
7657,2001,E02000401,2001 super output areas - middle layer,305,Owned outright,253
7658,2001,E02000401,2001 super output areas - middle layer,305,Owned with a mortgage or loan,573
7659,2001,E02000401,2001 super output areas - middle layer,305,Shared ownership,33
7660,2001,E02000401,2001 super output areas - middle layer,305,Rented from council(local authority),1002
7661,2001,E02000401,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,231
7662,2001,E02000401,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,128
7663,2001,E02000401,2001 super output areas - middle layer,305,Other,70
7664,2001,E02000402,2001 super output areas - middle layer,305,All categories: Tenure,2344
7665,2001,E02000402,2001 super output areas - middle layer,305,Owned outright,202
7666,2001,E02000402,2001 super output areas - middle layer,305,Owned with a mortgage or loan,478
7667,2001,E02000402,2001 super output areas - middle layer,305,Shared ownership,52
7668,2001,E02000402,2001 super output areas - middle layer,305,Rented from council(local authority),1023
7669,2001,E02000402,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,294
7670,2001,E02000402,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,181
7671,2001,E02000402,2001 super output areas - middle layer,305,Other,114
7672,2001,E02000403,2001 super output areas - middle layer,305,All categories: Tenure,2560
7673,2001,E02000403,2001 super output areas - middle layer,305,Owned outright,427
7674,2001,E02000403,2001 super output areas - middle layer,305,Owned with a mortgage or loan,792
7675,2001,E02000403,2001 super output areas - middle layer,305,Shared ownership,28
7676,2001,E02000403,2001 super output areas - middle layer,305,Rented from council(local authority),250
7677,2001,E02000403,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,252
7678,2001,E02000403,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,684
7679,2001,E02000403,2001 super output areas - middle layer,305,Other,127
7680,2001,E02000404,2001 super output areas - middle layer,305,All categories: Tenure,2250
7681,2001,E02000404,2001 super output areas - middle layer,305,Owned outright,440
7682,2001,E02000404,2001 super output areas - middle layer,305,Owned with a mortgage or loan,595
7683,2001,E02000404,2001 super output areas - middle layer,305,Shared ownership,18
7684,2001,E02000404,2001 super output areas - middle layer,305,Rented from council(local authority),625
7685,2001,E02000404,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,142
7686,2001,E02000404,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,332
7687,2001,E02000404,2001 super output areas - middle layer,305,Other,98
7688,2001,E02000405,2001 super output areas - middle layer,305,All categories: Tenure,2361
7689,2001,E02000405,2001 super output areas - middle layer,305,Owned outright,632
7690,2001,E02000405,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1046
7691,2001,E02000405,2001 super output areas - middle layer,305,Shared ownership,13
7692,2001,E02000405,2001 super output areas - middle layer,305,Rented from council(local authority),161
7693,2001,E02000405,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,104
7694,2001,E02000405,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,359
7695,2001,E02000405,2001 super output areas - middle layer,305,Other,46
7696,2001,E02000406,2001 super output areas - middle layer,305,All categories: Tenure,2483
7697,2001,E02000406,2001 super output areas - middle layer,305,Owned outright,321
7698,2001,E02000406,2001 super output areas - middle layer,305,Owned with a mortgage or loan,670
7699,2001,E02000406,2001 super output areas - middle layer,305,Shared ownership,18
7700,2001,E02000406,2001 super output areas - middle layer,305,Rented from council(local authority),994
7701,2001,E02000406,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,69
7702,2001,E02000406,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,330
7703,2001,E02000406,2001 super output areas - middle layer,305,Other,81
7704,2001,E02000407,2001 super output areas - middle layer,305,All categories: Tenure,2578
7705,2001,E02000407,2001 super output areas - middle layer,305,Owned outright,313
7706,2001,E02000407,2001 super output areas - middle layer,305,Owned with a mortgage or loan,633
7707,2001,E02000407,2001 super output areas - middle layer,305,Shared ownership,40
7708,2001,E02000407,2001 super output areas - middle layer,305,Rented from council(local authority),430
7709,2001,E02000407,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,549
7710,2001,E02000407,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,493
7711,2001,E02000407,2001 super output areas - middle layer,305,Other,120
7712,2001,E02000408,2001 super output areas - middle layer,305,All categories: Tenure,2423
7713,2001,E02000408,2001 super output areas - middle layer,305,Owned outright,277
7714,2001,E02000408,2001 super output areas - middle layer,305,Owned with a mortgage or loan,524
7715,2001,E02000408,2001 super output areas - middle layer,305,Shared ownership,32
7716,2001,E02000408,2001 super output areas - middle layer,305,Rented from council(local authority),765
7717,2001,E02000408,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,379
7718,2001,E02000408,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,323
7719,2001,E02000408,2001 super output areas - middle layer,305,Other,123
7720,2001,E02000409,2001 super output areas - middle layer,305,All categories: Tenure,2368
7721,2001,E02000409,2001 super output areas - middle layer,305,Owned outright,320
7722,2001,E02000409,2001 super output areas - middle layer,305,Owned with a mortgage or loan,411
7723,2001,E02000409,2001 super output areas - middle layer,305,Shared ownership,32
7724,2001,E02000409,2001 super output areas - middle layer,305,Rented from council(local authority),963
7725,2001,E02000409,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,331
7726,2001,E02000409,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,222
7727,2001,E02000409,2001 super output areas - middle layer,305,Other,89
7728,2001,E02000410,2001 super output areas - middle layer,305,All categories: Tenure,2751
7729,2001,E02000410,2001 super output areas - middle layer,305,Owned outright,560
7730,2001,E02000410,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1069
7731,2001,E02000410,2001 super output areas - middle layer,305,Shared ownership,13
7732,2001,E02000410,2001 super output areas - middle layer,305,Rented from council(local authority),132
7733,2001,E02000410,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,147
7734,2001,E02000410,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,749
7735,2001,E02000410,2001 super output areas - middle layer,305,Other,81
7736,2001,E02000411,2001 super output areas - middle layer,305,All categories: Tenure,2711
7737,2001,E02000411,2001 super output areas - middle layer,305,Owned outright,356
7738,2001,E02000411,2001 super output areas - middle layer,305,Owned with a mortgage or loan,811
7739,2001,E02000411,2001 super output areas - middle layer,305,Shared ownership,54
7740,2001,E02000411,2001 super output areas - middle layer,305,Rented from council(local authority),708
7741,2001,E02000411,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,278
7742,2001,E02000411,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,386
7743,2001,E02000411,2001 super output areas - middle layer,305,Other,118
7744,2001,E02000412,2001 super output areas - middle layer,305,All categories: Tenure,2255
7745,2001,E02000412,2001 super output areas - middle layer,305,Owned outright,269
7746,2001,E02000412,2001 super output areas - middle layer,305,Owned with a mortgage or loan,409
7747,2001,E02000412,2001 super output areas - middle layer,305,Shared ownership,28
7748,2001,E02000412,2001 super output areas - middle layer,305,Rented from council(local authority),601
7749,2001,E02000412,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,367
7750,2001,E02000412,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,467
7751,2001,E02000412,2001 super output areas - middle layer,305,Other,114
7752,2001,E02000413,2001 super output areas - middle layer,305,All categories: Tenure,2726
7753,2001,E02000413,2001 super output areas - middle layer,305,Owned outright,671
7754,2001,E02000413,2001 super output areas - middle layer,305,Owned with a mortgage or loan,914
7755,2001,E02000413,2001 super output areas - middle layer,305,Shared ownership,18
7756,2001,E02000413,2001 super output areas - middle layer,305,Rented from council(local authority),344
7757,2001,E02000413,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,69
7758,2001,E02000413,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,645
7759,2001,E02000413,2001 super output areas - middle layer,305,Other,65
7760,2001,E02000414,2001 super output areas - middle layer,305,All categories: Tenure,2358
7761,2001,E02000414,2001 super output areas - middle layer,305,Owned outright,438
7762,2001,E02000414,2001 super output areas - middle layer,305,Owned with a mortgage or loan,783
7763,2001,E02000414,2001 super output areas - middle layer,305,Shared ownership,35
7764,2001,E02000414,2001 super output areas - middle layer,305,Rented from council(local authority),181
7765,2001,E02000414,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,361
7766,2001,E02000414,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,458
7767,2001,E02000414,2001 super output areas - middle layer,305,Other,102
7768,2001,E02000415,2001 super output areas - middle layer,305,All categories: Tenure,2388
7769,2001,E02000415,2001 super output areas - middle layer,305,Owned outright,487
7770,2001,E02000415,2001 super output areas - middle layer,305,Owned with a mortgage or loan,678
7771,2001,E02000415,2001 super output areas - middle layer,305,Shared ownership,35
7772,2001,E02000415,2001 super output areas - middle layer,305,Rented from council(local authority),283
7773,2001,E02000415,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,236
7774,2001,E02000415,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,564
7775,2001,E02000415,2001 super output areas - middle layer,305,Other,105
7776,2001,E02000416,2001 super output areas - middle layer,305,All categories: Tenure,2686
7777,2001,E02000416,2001 super output areas - middle layer,305,Owned outright,268
7778,2001,E02000416,2001 super output areas - middle layer,305,Owned with a mortgage or loan,711
7779,2001,E02000416,2001 super output areas - middle layer,305,Shared ownership,20
7780,2001,E02000416,2001 super output areas - middle layer,305,Rented from council(local authority),839
7781,2001,E02000416,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,268
7782,2001,E02000416,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,525
7783,2001,E02000416,2001 super output areas - middle layer,305,Other,55
7784,2001,E02000417,2001 super output areas - middle layer,305,All categories: Tenure,2709
7785,2001,E02000417,2001 super output areas - middle layer,305,Owned outright,646
7786,2001,E02000417,2001 super output areas - middle layer,305,Owned with a mortgage or loan,910
7787,2001,E02000417,2001 super output areas - middle layer,305,Shared ownership,9
7788,2001,E02000417,2001 super output areas - middle layer,305,Rented from council(local authority),165
7789,2001,E02000417,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,137
7790,2001,E02000417,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,764
7791,2001,E02000417,2001 super output areas - middle layer,305,Other,78
7792,2001,E02000418,2001 super output areas - middle layer,305,All categories: Tenure,2216
7793,2001,E02000418,2001 super output areas - middle layer,305,Owned outright,570
7794,2001,E02000418,2001 super output areas - middle layer,305,Owned with a mortgage or loan,914
7795,2001,E02000418,2001 super output areas - middle layer,305,Shared ownership,27
7796,2001,E02000418,2001 super output areas - middle layer,305,Rented from council(local authority),263
7797,2001,E02000418,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,47
7798,2001,E02000418,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,342
7799,2001,E02000418,2001 super output areas - middle layer,305,Other,53
7800,2001,E02000419,2001 super output areas - middle layer,305,All categories: Tenure,2535
7801,2001,E02000419,2001 super output areas - middle layer,305,Owned outright,446
7802,2001,E02000419,2001 super output areas - middle layer,305,Owned with a mortgage or loan,702
7803,2001,E02000419,2001 super output areas - middle layer,305,Shared ownership,28
7804,2001,E02000419,2001 super output areas - middle layer,305,Rented from council(local authority),237
7805,2001,E02000419,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,220
7806,2001,E02000419,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,818
7807,2001,E02000419,2001 super output areas - middle layer,305,Other,84
7808,2001,E02000420,2001 super output areas - middle layer,305,All categories: Tenure,2697
7809,2001,E02000420,2001 super output areas - middle layer,305,Owned outright,291
7810,2001,E02000420,2001 super output areas - middle layer,305,Owned with a mortgage or loan,657
7811,2001,E02000420,2001 super output areas - middle layer,305,Shared ownership,31
7812,2001,E02000420,2001 super output areas - middle layer,305,Rented from council(local authority),548
7813,2001,E02000420,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,545
7814,2001,E02000420,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,501
7815,2001,E02000420,2001 super output areas - middle layer,305,Other,124
7816,2001,E02000421,2001 super output areas - middle layer,305,All categories: Tenure,2513
7817,2001,E02000421,2001 super output areas - middle layer,305,Owned outright,211
7818,2001,E02000421,2001 super output areas - middle layer,305,Owned with a mortgage or loan,481
7819,2001,E02000421,2001 super output areas - middle layer,305,Shared ownership,80
7820,2001,E02000421,2001 super output areas - middle layer,305,Rented from council(local authority),769
7821,2001,E02000421,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,454
7822,2001,E02000421,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,397
7823,2001,E02000421,2001 super output areas - middle layer,305,Other,121
7824,2001,E02000422,2001 super output areas - middle layer,305,All categories: Tenure,2519
7825,2001,E02000422,2001 super output areas - middle layer,305,Owned outright,337
7826,2001,E02000422,2001 super output areas - middle layer,305,Owned with a mortgage or loan,678
7827,2001,E02000422,2001 super output areas - middle layer,305,Shared ownership,31
7828,2001,E02000422,2001 super output areas - middle layer,305,Rented from council(local authority),718
7829,2001,E02000422,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,260
7830,2001,E02000422,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,402
7831,2001,E02000422,2001 super output areas - middle layer,305,Other,93
7832,2001,E02000423,2001 super output areas - middle layer,305,All categories: Tenure,2346
7833,2001,E02000423,2001 super output areas - middle layer,305,Owned outright,494
7834,2001,E02000423,2001 super output areas - middle layer,305,Owned with a mortgage or loan,709
7835,2001,E02000423,2001 super output areas - middle layer,305,Shared ownership,25
7836,2001,E02000423,2001 super output areas - middle layer,305,Rented from council(local authority),246
7837,2001,E02000423,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,165
7838,2001,E02000423,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,617
7839,2001,E02000423,2001 super output areas - middle layer,305,Other,90
7840,2001,E02000424,2001 super output areas - middle layer,305,All categories: Tenure,2657
7841,2001,E02000424,2001 super output areas - middle layer,305,Owned outright,384
7842,2001,E02000424,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1001
7843,2001,E02000424,2001 super output areas - middle layer,305,Shared ownership,58
7844,2001,E02000424,2001 super output areas - middle layer,305,Rented from council(local authority),267
7845,2001,E02000424,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,407
7846,2001,E02000424,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,469
7847,2001,E02000424,2001 super output areas - middle layer,305,Other,71
7848,2001,E02000425,2001 super output areas - middle layer,305,All categories: Tenure,2047
7849,2001,E02000425,2001 super output areas - middle layer,305,Owned outright,418
7850,2001,E02000425,2001 super output areas - middle layer,305,Owned with a mortgage or loan,602
7851,2001,E02000425,2001 super output areas - middle layer,305,Shared ownership,27
7852,2001,E02000425,2001 super output areas - middle layer,305,Rented from council(local authority),338
7853,2001,E02000425,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,189
7854,2001,E02000425,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,384
7855,2001,E02000425,2001 super output areas - middle layer,305,Other,89
7856,2001,E02000426,2001 super output areas - middle layer,305,All categories: Tenure,2788
7857,2001,E02000426,2001 super output areas - middle layer,305,Owned outright,773
7858,2001,E02000426,2001 super output areas - middle layer,305,Owned with a mortgage or loan,768
7859,2001,E02000426,2001 super output areas - middle layer,305,Shared ownership,11
7860,2001,E02000426,2001 super output areas - middle layer,305,Rented from council(local authority),349
7861,2001,E02000426,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,117
7862,2001,E02000426,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,590
7863,2001,E02000426,2001 super output areas - middle layer,305,Other,180
7864,2001,E02000427,2001 super output areas - middle layer,305,All categories: Tenure,2509
7865,2001,E02000427,2001 super output areas - middle layer,305,Owned outright,400
7866,2001,E02000427,2001 super output areas - middle layer,305,Owned with a mortgage or loan,713
7867,2001,E02000427,2001 super output areas - middle layer,305,Shared ownership,71
7868,2001,E02000427,2001 super output areas - middle layer,305,Rented from council(local authority),155
7869,2001,E02000427,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,267
7870,2001,E02000427,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,810
7871,2001,E02000427,2001 super output areas - middle layer,305,Other,93
7872,2001,E02000428,2001 super output areas - middle layer,305,All categories: Tenure,2515
7873,2001,E02000428,2001 super output areas - middle layer,305,Owned outright,253
7874,2001,E02000428,2001 super output areas - middle layer,305,Owned with a mortgage or loan,526
7875,2001,E02000428,2001 super output areas - middle layer,305,Shared ownership,34
7876,2001,E02000428,2001 super output areas - middle layer,305,Rented from council(local authority),962
7877,2001,E02000428,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,272
7878,2001,E02000428,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,362
7879,2001,E02000428,2001 super output areas - middle layer,305,Other,106
7880,2001,E02000429,2001 super output areas - middle layer,305,All categories: Tenure,3227
7881,2001,E02000429,2001 super output areas - middle layer,305,Owned outright,723
7882,2001,E02000429,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1098
7883,2001,E02000429,2001 super output areas - middle layer,305,Shared ownership,30
7884,2001,E02000429,2001 super output areas - middle layer,305,Rented from council(local authority),181
7885,2001,E02000429,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,310
7886,2001,E02000429,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,799
7887,2001,E02000429,2001 super output areas - middle layer,305,Other,86
7888,2001,E02000430,2001 super output areas - middle layer,305,All categories: Tenure,2948
7889,2001,E02000430,2001 super output areas - middle layer,305,Owned outright,424
7890,2001,E02000430,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1007
7891,2001,E02000430,2001 super output areas - middle layer,305,Shared ownership,11
7892,2001,E02000430,2001 super output areas - middle layer,305,Rented from council(local authority),175
7893,2001,E02000430,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,291
7894,2001,E02000430,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,936
7895,2001,E02000430,2001 super output areas - middle layer,305,Other,104
7896,2001,E02000431,2001 super output areas - middle layer,305,All categories: Tenure,2950
7897,2001,E02000431,2001 super output areas - middle layer,305,Owned outright,577
7898,2001,E02000431,2001 super output areas - middle layer,305,Owned with a mortgage or loan,925
7899,2001,E02000431,2001 super output areas - middle layer,305,Shared ownership,15
7900,2001,E02000431,2001 super output areas - middle layer,305,Rented from council(local authority),113
7901,2001,E02000431,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,121
7902,2001,E02000431,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,1102
7903,2001,E02000431,2001 super output areas - middle layer,305,Other,97
7904,2001,E02000432,2001 super output areas - middle layer,305,All categories: Tenure,2804
7905,2001,E02000432,2001 super output areas - middle layer,305,Owned outright,315
7906,2001,E02000432,2001 super output areas - middle layer,305,Owned with a mortgage or loan,843
7907,2001,E02000432,2001 super output areas - middle layer,305,Shared ownership,14
7908,2001,E02000432,2001 super output areas - middle layer,305,Rented from council(local authority),450
7909,2001,E02000432,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,366
7910,2001,E02000432,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,726
7911,2001,E02000432,2001 super output areas - middle layer,305,Other,90
7912,2001,E02000554,2001 super output areas - middle layer,305,All categories: Tenure,4122
7913,2001,E02000554,2001 super output areas - middle layer,305,Owned outright,289
7914,2001,E02000554,2001 super output areas - middle layer,305,Owned with a mortgage or loan,827
7915,2001,E02000554,2001 super output areas - middle layer,305,Shared ownership,56
7916,2001,E02000554,2001 super output areas - middle layer,305,Rented from council(local authority),1836
7917,2001,E02000554,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,503
7918,2001,E02000554,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,496
7919,2001,E02000554,2001 super output areas - middle layer,305,Other,115
7920,2001,E02000555,2001 super output areas - middle layer,305,All categories: Tenure,3674
7921,2001,E02000555,2001 super output areas - middle layer,305,Owned outright,473
7922,2001,E02000555,2001 super output areas - middle layer,305,Owned with a mortgage or loan,957
7923,2001,E02000555,2001 super output areas - middle layer,305,Shared ownership,47
7924,2001,E02000555,2001 super output areas - middle layer,305,Rented from council(local authority),1173
7925,2001,E02000555,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,362
7926,2001,E02000555,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,569
7927,2001,E02000555,2001 super output areas - middle layer,305,Other,93
7928,2001,E02000556,2001 super output areas - middle layer,305,All categories: Tenure,4440
7929,2001,E02000556,2001 super output areas - middle layer,305,Owned outright,397
7930,2001,E02000556,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1087
7931,2001,E02000556,2001 super output areas - middle layer,305,Shared ownership,65
7932,2001,E02000556,2001 super output areas - middle layer,305,Rented from council(local authority),1138
7933,2001,E02000556,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,658
7934,2001,E02000556,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,982
7935,2001,E02000556,2001 super output areas - middle layer,305,Other,113
7936,2001,E02000557,2001 super output areas - middle layer,305,All categories: Tenure,3894
7937,2001,E02000557,2001 super output areas - middle layer,305,Owned outright,329
7938,2001,E02000557,2001 super output areas - middle layer,305,Owned with a mortgage or loan,693
7939,2001,E02000557,2001 super output areas - middle layer,305,Shared ownership,68
7940,2001,E02000557,2001 super output areas - middle layer,305,Rented from council(local authority),1226
7941,2001,E02000557,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,932
7942,2001,E02000557,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,564
7943,2001,E02000557,2001 super output areas - middle layer,305,Other,82
7944,2001,E02000558,2001 super output areas - middle layer,305,All categories: Tenure,3393
7945,2001,E02000558,2001 super output areas - middle layer,305,Owned outright,187
7946,2001,E02000558,2001 super output areas - middle layer,305,Owned with a mortgage or loan,420
7947,2001,E02000558,2001 super output areas - middle layer,305,Shared ownership,25
7948,2001,E02000558,2001 super output areas - middle layer,305,Rented from council(local authority),1852
7949,2001,E02000558,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,436
7950,2001,E02000558,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,365
7951,2001,E02000558,2001 super output areas - middle layer,305,Other,108
7952,2001,E02000559,2001 super output areas - middle layer,305,All categories: Tenure,2961
7953,2001,E02000559,2001 super output areas - middle layer,305,Owned outright,470
7954,2001,E02000559,2001 super output areas - middle layer,305,Owned with a mortgage or loan,812
7955,2001,E02000559,2001 super output areas - middle layer,305,Shared ownership,19
7956,2001,E02000559,2001 super output areas - middle layer,305,Rented from council(local authority),508
7957,2001,E02000559,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,481
7958,2001,E02000559,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,602
7959,2001,E02000559,2001 super output areas - middle layer,305,Other,69
7960,2001,E02000560,2001 super output areas - middle layer,305,All categories: Tenure,2802
7961,2001,E02000560,2001 super output areas - middle layer,305,Owned outright,339
7962,2001,E02000560,2001 super output areas - middle layer,305,Owned with a mortgage or loan,694
7963,2001,E02000560,2001 super output areas - middle layer,305,Shared ownership,49
7964,2001,E02000560,2001 super output areas - middle layer,305,Rented from council(local authority),566
7965,2001,E02000560,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,382
7966,2001,E02000560,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,692
7967,2001,E02000560,2001 super output areas - middle layer,305,Other,80
7968,2001,E02000561,2001 super output areas - middle layer,305,All categories: Tenure,3010
7969,2001,E02000561,2001 super output areas - middle layer,305,Owned outright,559
7970,2001,E02000561,2001 super output areas - middle layer,305,Owned with a mortgage or loan,1000
7971,2001,E02000561,2001 super output areas - middle layer,305,Shared ownership,24
7972,2001,E02000561,2001 super output areas - middle layer,305,Rented from council(local authority),318
7973,2001,E02000561,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,475
7974,2001,E02000561,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,560
7975,2001,E02000561,2001 super output areas - middle layer,305,Other,74
7976,2001,E02000562,2001 super output areas - middle layer,305,All categories: Tenure,3437
7977,2001,E02000562,2001 super output areas - middle layer,305,Owned outright,391
7978,2001,E02000562,2001 super output areas - middle layer,305,Owned with a mortgage or loan,901
7979,2001,E02000562,2001 super output areas - middle layer,305,Shared ownership,26
7980,2001,E02000562,2001 super output areas - middle layer,305,Rented from council(local authority),1261
7981,2001,E02000562,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,319
7982,2001,E02000562,2001 super output areas - middle layer,305,Rented from a private landlord or letting agency,443
7983,2001,E02000562,2001 super output areas - middle layer,305,Other,96
7984,2001,E02000563,2001 super output areas - middle layer,305,All categories: Tenure,3682
7985,2001,E02000563,2001 super output areas - middle layer,305,Owned outright,255
7986,2001,E02000563,2001 super output areas - middle layer,305,Owned with a mortgage or loan,632
7987,2001,E02000563,2001 super output areas - middle layer,305,Shared ownership,58
7988,2001,E02000563,2001 super output areas - middle layer,305,Rented from council(local authority),1731
7989,2001,E02000563,2001 super output areas - middle layer,305,Rented from a housing association/registered social landlord,314
