,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_LARPUK11_NAME,OBS_VALUE
1416,2001,E02004340,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,37
1417,2001,E02004340,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),191
1418,2001,E02004340,2001 super output areas - middle layer,305,Not living in a couple: Divorced,586
1419,2001,E02004340,2001 super output areas - middle layer,305,Not living in a couple: Widowed,910
1420,2001,E02004341,2001 super output areas - middle layer,305,All categories: Living arrangements,6337
1421,2001,E02004341,2001 super output areas - middle layer,305,Living in a couple,4700
1422,2001,E02004341,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,4000
1423,2001,E02004341,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,700
1424,2001,E02004341,2001 super output areas - middle layer,305,Not living in a couple,1637
1425,2001,E02004341,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),945
1426,2001,E02004341,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,25
1427,2001,E02004341,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),115
1428,2001,E02004341,2001 super output areas - middle layer,305,Not living in a couple: Divorced,297
1429,2001,E02004341,2001 super output areas - middle layer,305,Not living in a couple: Widowed,255
1430,2001,E02004342,2001 super output areas - middle layer,305,All categories: Living arrangements,4003
1431,2001,E02004342,2001 super output areas - middle layer,305,Living in a couple,2260
1432,2001,E02004342,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,1810
1433,2001,E02004342,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,450
1434,2001,E02004342,2001 super output areas - middle layer,305,Not living in a couple,1743
1435,2001,E02004342,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),926
1436,2001,E02004342,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,12
1437,2001,E02004342,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),149
1438,2001,E02004342,2001 super output areas - middle layer,305,Not living in a couple: Divorced,427
1439,2001,E02004342,2001 super output areas - middle layer,305,Not living in a couple: Widowed,229
1440,2001,E02004343,2001 super output areas - middle layer,305,All categories: Living arrangements,4508
1441,2001,E02004343,2001 super output areas - middle layer,305,Living in a couple,2810
1442,2001,E02004343,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2420
1443,2001,E02004343,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,390
1444,2001,E02004343,2001 super output areas - middle layer,305,Not living in a couple,1698
1445,2001,E02004343,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),777
1446,2001,E02004343,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,15
1447,2001,E02004343,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),103
1448,2001,E02004343,2001 super output areas - middle layer,305,Not living in a couple: Divorced,345
1449,2001,E02004343,2001 super output areas - middle layer,305,Not living in a couple: Widowed,458
1450,2001,E02004344,2001 super output areas - middle layer,305,All categories: Living arrangements,5879
1451,2001,E02004344,2001 super output areas - middle layer,305,Living in a couple,3657
1452,2001,E02004344,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3198
1453,2001,E02004344,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,459
1454,2001,E02004344,2001 super output areas - middle layer,305,Not living in a couple,2222
1455,2001,E02004344,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1053
1456,2001,E02004344,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,24
1457,2001,E02004344,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),118
1458,2001,E02004344,2001 super output areas - middle layer,305,Not living in a couple: Divorced,412
1459,2001,E02004344,2001 super output areas - middle layer,305,Not living in a couple: Widowed,615
1460,2001,E02004345,2001 super output areas - middle layer,305,All categories: Living arrangements,10349
1461,2001,E02004345,2001 super output areas - middle layer,305,Living in a couple,6784
1462,2001,E02004345,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,5904
1463,2001,E02004345,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,880
1464,2001,E02004345,2001 super output areas - middle layer,305,Not living in a couple,3565
1465,2001,E02004345,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1852
1466,2001,E02004345,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,58
1467,2001,E02004345,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),184
1468,2001,E02004345,2001 super output areas - middle layer,305,Not living in a couple: Divorced,513
1469,2001,E02004345,2001 super output areas - middle layer,305,Not living in a couple: Widowed,958
1470,2001,E02004346,2001 super output areas - middle layer,305,All categories: Living arrangements,4200
1471,2001,E02004346,2001 super output areas - middle layer,305,Living in a couple,2888
1472,2001,E02004346,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2584
1473,2001,E02004346,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,304
1474,2001,E02004346,2001 super output areas - middle layer,305,Not living in a couple,1312
1475,2001,E02004346,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),729
1476,2001,E02004346,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,22
1477,2001,E02004346,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),54
1478,2001,E02004346,2001 super output areas - middle layer,305,Not living in a couple: Divorced,171
1479,2001,E02004346,2001 super output areas - middle layer,305,Not living in a couple: Widowed,336
1480,2001,E02004347,2001 super output areas - middle layer,305,All categories: Living arrangements,4920
1481,2001,E02004347,2001 super output areas - middle layer,305,Living in a couple,3118
1482,2001,E02004347,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2742
1483,2001,E02004347,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,376
1484,2001,E02004347,2001 super output areas - middle layer,305,Not living in a couple,1802
1485,2001,E02004347,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),857
1486,2001,E02004347,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,34
1487,2001,E02004347,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),83
1488,2001,E02004347,2001 super output areas - middle layer,305,Not living in a couple: Divorced,295
1489,2001,E02004347,2001 super output areas - middle layer,305,Not living in a couple: Widowed,533
1490,2001,E02004348,2001 super output areas - middle layer,305,All categories: Living arrangements,6462
1491,2001,E02004348,2001 super output areas - middle layer,305,Living in a couple,4202
1492,2001,E02004348,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3706
1493,2001,E02004348,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,496
1494,2001,E02004348,2001 super output areas - middle layer,305,Not living in a couple,2260
1495,2001,E02004348,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1193
1496,2001,E02004348,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,46
1497,2001,E02004348,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),67
1498,2001,E02004348,2001 super output areas - middle layer,305,Not living in a couple: Divorced,326
1499,2001,E02004348,2001 super output areas - middle layer,305,Not living in a couple: Widowed,628
1500,2001,E02004349,2001 super output areas - middle layer,305,All categories: Living arrangements,6474
1501,2001,E02004349,2001 super output areas - middle layer,305,Living in a couple,3702
1502,2001,E02004349,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3084
1503,2001,E02004349,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,618
1504,2001,E02004349,2001 super output areas - middle layer,305,Not living in a couple,2772
1505,2001,E02004349,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1401
1506,2001,E02004349,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,32
1507,2001,E02004349,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),153
1508,2001,E02004349,2001 super output areas - middle layer,305,Not living in a couple: Divorced,413
1509,2001,E02004349,2001 super output areas - middle layer,305,Not living in a couple: Widowed,773
1510,2001,E02004350,2001 super output areas - middle layer,305,All categories: Living arrangements,6972
1511,2001,E02004350,2001 super output areas - middle layer,305,Living in a couple,4532
1512,2001,E02004350,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3874
1513,2001,E02004350,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,658
1514,2001,E02004350,2001 super output areas - middle layer,305,Not living in a couple,2440
1515,2001,E02004350,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1300
1516,2001,E02004350,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,44
1517,2001,E02004350,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),118
1518,2001,E02004350,2001 super output areas - middle layer,305,Not living in a couple: Divorced,391
1519,2001,E02004350,2001 super output areas - middle layer,305,Not living in a couple: Widowed,587
1520,2001,E02004351,2001 super output areas - middle layer,305,All categories: Living arrangements,5515
1521,2001,E02004351,2001 super output areas - middle layer,305,Living in a couple,3176
1522,2001,E02004351,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2630
1523,2001,E02004351,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,546
1524,2001,E02004351,2001 super output areas - middle layer,305,Not living in a couple,2339
1525,2001,E02004351,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1175
1526,2001,E02004351,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,25
1527,2001,E02004351,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),137
1528,2001,E02004351,2001 super output areas - middle layer,305,Not living in a couple: Divorced,413
1529,2001,E02004351,2001 super output areas - middle layer,305,Not living in a couple: Widowed,589
1530,2001,E02004352,2001 super output areas - middle layer,305,All categories: Living arrangements,5468
1531,2001,E02004352,2001 super output areas - middle layer,305,Living in a couple,3242
1532,2001,E02004352,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2644
1533,2001,E02004352,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,598
1534,2001,E02004352,2001 super output areas - middle layer,305,Not living in a couple,2226
1535,2001,E02004352,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1220
1536,2001,E02004352,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,25
1537,2001,E02004352,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),121
1538,2001,E02004352,2001 super output areas - middle layer,305,Not living in a couple: Divorced,379
1539,2001,E02004352,2001 super output areas - middle layer,305,Not living in a couple: Widowed,481
1540,2001,E02004353,2001 super output areas - middle layer,305,All categories: Living arrangements,6306
1541,2001,E02004353,2001 super output areas - middle layer,305,Living in a couple,4268
1542,2001,E02004353,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3704
1543,2001,E02004353,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,564
1544,2001,E02004353,2001 super output areas - middle layer,305,Not living in a couple,2038
1545,2001,E02004353,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1106
1546,2001,E02004353,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,28
1547,2001,E02004353,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),94
1548,2001,E02004353,2001 super output areas - middle layer,305,Not living in a couple: Divorced,294
1549,2001,E02004353,2001 super output areas - middle layer,305,Not living in a couple: Widowed,516
1550,2001,E02004354,2001 super output areas - middle layer,305,All categories: Living arrangements,5788
1551,2001,E02004354,2001 super output areas - middle layer,305,Living in a couple,3622
1552,2001,E02004354,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3054
1553,2001,E02004354,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,568
1554,2001,E02004354,2001 super output areas - middle layer,305,Not living in a couple,2166
1555,2001,E02004354,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1164
1556,2001,E02004354,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,16
1557,2001,E02004354,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),116
1558,2001,E02004354,2001 super output areas - middle layer,305,Not living in a couple: Divorced,324
1559,2001,E02004354,2001 super output areas - middle layer,305,Not living in a couple: Widowed,546
1560,2001,E02004355,2001 super output areas - middle layer,305,All categories: Living arrangements,5519
1561,2001,E02004355,2001 super output areas - middle layer,305,Living in a couple,3034
1562,2001,E02004355,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2550
1563,2001,E02004355,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,484
1564,2001,E02004355,2001 super output areas - middle layer,305,Not living in a couple,2485
1565,2001,E02004355,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1299
1566,2001,E02004355,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,37
1567,2001,E02004355,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),154
1568,2001,E02004355,2001 super output areas - middle layer,305,Not living in a couple: Divorced,435
1569,2001,E02004355,2001 super output areas - middle layer,305,Not living in a couple: Widowed,560
1570,2001,E02005702,2001 super output areas - middle layer,305,All categories: Living arrangements,4706
1571,2001,E02005702,2001 super output areas - middle layer,305,Living in a couple,3364
1572,2001,E02005702,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3084
1573,2001,E02005702,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,280
1574,2001,E02005702,2001 super output areas - middle layer,305,Not living in a couple,1342
1575,2001,E02005702,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),675
1576,2001,E02005702,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,26
1577,2001,E02005702,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),81
1578,2001,E02005702,2001 super output areas - middle layer,305,Not living in a couple: Divorced,170
1579,2001,E02005702,2001 super output areas - middle layer,305,Not living in a couple: Widowed,390
1580,2001,E02005703,2001 super output areas - middle layer,305,All categories: Living arrangements,5163
1581,2001,E02005703,2001 super output areas - middle layer,305,Living in a couple,3062
1582,2001,E02005703,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2546
1583,2001,E02005703,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,516
1584,2001,E02005703,2001 super output areas - middle layer,305,Not living in a couple,2101
1585,2001,E02005703,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1124
1586,2001,E02005703,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,22
1587,2001,E02005703,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),122
1588,2001,E02005703,2001 super output areas - middle layer,305,Not living in a couple: Divorced,332
1589,2001,E02005703,2001 super output areas - middle layer,305,Not living in a couple: Widowed,501
1590,2001,E02005704,2001 super output areas - middle layer,305,All categories: Living arrangements,9393
1591,2001,E02005704,2001 super output areas - middle layer,305,Living in a couple,6346
1592,2001,E02005704,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,5590
1593,2001,E02005704,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,756
1594,2001,E02005704,2001 super output areas - middle layer,305,Not living in a couple,3047
1595,2001,E02005704,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1595
1596,2001,E02005704,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,34
1597,2001,E02005704,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),181
1598,2001,E02005704,2001 super output areas - middle layer,305,Not living in a couple: Divorced,470
1599,2001,E02005704,2001 super output areas - middle layer,305,Not living in a couple: Widowed,767
1600,2001,E02005705,2001 super output areas - middle layer,305,All categories: Living arrangements,5662
1601,2001,E02005705,2001 super output areas - middle layer,305,Living in a couple,3966
1602,2001,E02005705,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3518
1603,2001,E02005705,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,448
1604,2001,E02005705,2001 super output areas - middle layer,305,Not living in a couple,1696
1605,2001,E02005705,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),883
1606,2001,E02005705,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,35
1607,2001,E02005705,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),88
1608,2001,E02005705,2001 super output areas - middle layer,305,Not living in a couple: Divorced,205
1609,2001,E02005705,2001 super output areas - middle layer,305,Not living in a couple: Widowed,485
1610,2001,E02005706,2001 super output areas - middle layer,305,All categories: Living arrangements,7258
1611,2001,E02005706,2001 super output areas - middle layer,305,Living in a couple,4290
1612,2001,E02005706,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3630
1613,2001,E02005706,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,660
1614,2001,E02005706,2001 super output areas - middle layer,305,Not living in a couple,2968
1615,2001,E02005706,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1493
1616,2001,E02005706,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,42
1617,2001,E02005706,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),160
1618,2001,E02005706,2001 super output areas - middle layer,305,Not living in a couple: Divorced,524
1619,2001,E02005706,2001 super output areas - middle layer,305,Not living in a couple: Widowed,749
1620,2001,E02005707,2001 super output areas - middle layer,305,All categories: Living arrangements,5531
1621,2001,E02005707,2001 super output areas - middle layer,305,Living in a couple,3820
1622,2001,E02005707,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3478
1623,2001,E02005707,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,342
1624,2001,E02005707,2001 super output areas - middle layer,305,Not living in a couple,1711
1625,2001,E02005707,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),921
1626,2001,E02005707,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,35
1627,2001,E02005707,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),92
1628,2001,E02005707,2001 super output areas - middle layer,305,Not living in a couple: Divorced,216
1629,2001,E02005707,2001 super output areas - middle layer,305,Not living in a couple: Widowed,447
1630,2001,E02005708,2001 super output areas - middle layer,305,All categories: Living arrangements,8312
1631,2001,E02005708,2001 super output areas - middle layer,305,Living in a couple,5480
1632,2001,E02005708,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,4916
1633,2001,E02005708,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,564
1634,2001,E02005708,2001 super output areas - middle layer,305,Not living in a couple,2832
1635,2001,E02005708,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1323
1636,2001,E02005708,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,53
1637,2001,E02005708,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),145
1638,2001,E02005708,2001 super output areas - middle layer,305,Not living in a couple: Divorced,428
1639,2001,E02005708,2001 super output areas - middle layer,305,Not living in a couple: Widowed,883
1640,2001,E02005709,2001 super output areas - middle layer,305,All categories: Living arrangements,4963
1641,2001,E02005709,2001 super output areas - middle layer,305,Living in a couple,2628
1642,2001,E02005709,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2100
1643,2001,E02005709,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,528
1644,2001,E02005709,2001 super output areas - middle layer,305,Not living in a couple,2335
1645,2001,E02005709,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1189
1646,2001,E02005709,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,18
1647,2001,E02005709,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),157
1648,2001,E02005709,2001 super output areas - middle layer,305,Not living in a couple: Divorced,438
1649,2001,E02005709,2001 super output areas - middle layer,305,Not living in a couple: Widowed,533
1650,2001,E02005710,2001 super output areas - middle layer,305,All categories: Living arrangements,6628
1651,2001,E02005710,2001 super output areas - middle layer,305,Living in a couple,3740
1652,2001,E02005710,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3064
1653,2001,E02005710,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,676
1654,2001,E02005710,2001 super output areas - middle layer,305,Not living in a couple,2888
1655,2001,E02005710,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1480
1656,2001,E02005710,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,39
1657,2001,E02005710,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),210
1658,2001,E02005710,2001 super output areas - middle layer,305,Not living in a couple: Divorced,524
1659,2001,E02005710,2001 super output areas - middle layer,305,Not living in a couple: Widowed,635
1660,2001,E02005711,2001 super output areas - middle layer,305,All categories: Living arrangements,6522
1661,2001,E02005711,2001 super output areas - middle layer,305,Living in a couple,3980
1662,2001,E02005711,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3378
1663,2001,E02005711,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,602
1664,2001,E02005711,2001 super output areas - middle layer,305,Not living in a couple,2542
1665,2001,E02005711,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1257
1666,2001,E02005711,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,21
1667,2001,E02005711,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),143
1668,2001,E02005711,2001 super output areas - middle layer,305,Not living in a couple: Divorced,469
1669,2001,E02005711,2001 super output areas - middle layer,305,Not living in a couple: Widowed,652
1670,2001,E02005712,2001 super output areas - middle layer,305,All categories: Living arrangements,4843
1671,2001,E02005712,2001 super output areas - middle layer,305,Living in a couple,3184
1672,2001,E02005712,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2718
1673,2001,E02005712,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,466
1674,2001,E02005712,2001 super output areas - middle layer,305,Not living in a couple,1659
1675,2001,E02005712,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),962
1676,2001,E02005712,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,17
1677,2001,E02005712,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),94
1678,2001,E02005712,2001 super output areas - middle layer,305,Not living in a couple: Divorced,262
1679,2001,E02005712,2001 super output areas - middle layer,305,Not living in a couple: Widowed,324
1680,2001,E02005713,2001 super output areas - middle layer,305,All categories: Living arrangements,5019
1681,2001,E02005713,2001 super output areas - middle layer,305,Living in a couple,3742
1682,2001,E02005713,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3342
1683,2001,E02005713,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,400
1684,2001,E02005713,2001 super output areas - middle layer,305,Not living in a couple,1277
1685,2001,E02005713,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),816
1686,2001,E02005713,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,8
1687,2001,E02005713,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),70
1688,2001,E02005713,2001 super output areas - middle layer,305,Not living in a couple: Divorced,188
1689,2001,E02005713,2001 super output areas - middle layer,305,Not living in a couple: Widowed,195
1690,2001,E02005714,2001 super output areas - middle layer,305,All categories: Living arrangements,4252
1691,2001,E02005714,2001 super output areas - middle layer,305,Living in a couple,3338
1692,2001,E02005714,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2926
1693,2001,E02005714,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,412
1694,2001,E02005714,2001 super output areas - middle layer,305,Not living in a couple,914
1695,2001,E02005714,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),659
1696,2001,E02005714,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,7
1697,2001,E02005714,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),66
1698,2001,E02005714,2001 super output areas - middle layer,305,Not living in a couple: Divorced,110
1699,2001,E02005714,2001 super output areas - middle layer,305,Not living in a couple: Widowed,72
1700,2001,E02005715,2001 super output areas - middle layer,305,All categories: Living arrangements,6679
1701,2001,E02005715,2001 super output areas - middle layer,305,Living in a couple,3920
1702,2001,E02005715,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3250
1703,2001,E02005715,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,670
1704,2001,E02005715,2001 super output areas - middle layer,305,Not living in a couple,2759
1705,2001,E02005715,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1507
1706,2001,E02005715,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,25
1707,2001,E02005715,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),195
1708,2001,E02005715,2001 super output areas - middle layer,305,Not living in a couple: Divorced,561
1709,2001,E02005715,2001 super output areas - middle layer,305,Not living in a couple: Widowed,471
1710,2001,E02005716,2001 super output areas - middle layer,305,All categories: Living arrangements,7126
1711,2001,E02005716,2001 super output areas - middle layer,305,Living in a couple,4568
1712,2001,E02005716,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3844
1713,2001,E02005716,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,724
1714,2001,E02005716,2001 super output areas - middle layer,305,Not living in a couple,2558
1715,2001,E02005716,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1476
1716,2001,E02005716,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,26
1717,2001,E02005716,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),172
1718,2001,E02005716,2001 super output areas - middle layer,305,Not living in a couple: Divorced,443
1719,2001,E02005716,2001 super output areas - middle layer,305,Not living in a couple: Widowed,441
1720,2001,E02005717,2001 super output areas - middle layer,305,All categories: Living arrangements,6441
1721,2001,E02005717,2001 super output areas - middle layer,305,Living in a couple,4212
1722,2001,E02005717,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3672
1723,2001,E02005717,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,540
1724,2001,E02005717,2001 super output areas - middle layer,305,Not living in a couple,2229
1725,2001,E02005717,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1084
1726,2001,E02005717,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,28
1727,2001,E02005717,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),125
1728,2001,E02005717,2001 super output areas - middle layer,305,Not living in a couple: Divorced,347
1729,2001,E02005717,2001 super output areas - middle layer,305,Not living in a couple: Widowed,645
1730,2001,E02005718,2001 super output areas - middle layer,305,All categories: Living arrangements,5746
1731,2001,E02005718,2001 super output areas - middle layer,305,Living in a couple,3768
1732,2001,E02005718,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3380
1733,2001,E02005718,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,388
1734,2001,E02005718,2001 super output areas - middle layer,305,Not living in a couple,1978
1735,2001,E02005718,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1166
1736,2001,E02005718,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,19
1737,2001,E02005718,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),105
1738,2001,E02005718,2001 super output areas - middle layer,305,Not living in a couple: Divorced,326
1739,2001,E02005718,2001 super output areas - middle layer,305,Not living in a couple: Widowed,362
1740,2001,E02005719,2001 super output areas - middle layer,305,All categories: Living arrangements,5929
1741,2001,E02005719,2001 super output areas - middle layer,305,Living in a couple,3802
1742,2001,E02005719,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3216
1743,2001,E02005719,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,586
1744,2001,E02005719,2001 super output areas - middle layer,305,Not living in a couple,2127
1745,2001,E02005719,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1095
1746,2001,E02005719,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,27
1747,2001,E02005719,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),138
1748,2001,E02005719,2001 super output areas - middle layer,305,Not living in a couple: Divorced,382
1749,2001,E02005719,2001 super output areas - middle layer,305,Not living in a couple: Widowed,485
1750,2001,E02005720,2001 super output areas - middle layer,305,All categories: Living arrangements,7947
1751,2001,E02005720,2001 super output areas - middle layer,305,Living in a couple,5241
1752,2001,E02005720,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,4568
1753,2001,E02005720,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,673
