,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_RELPUK11_NAME,OBS_VALUE
5411,2001,E02002045,2001 super output areas - middle layer,305,Christian,5680
5412,2001,E02002045,2001 super output areas - middle layer,305,Buddhist,3
5413,2001,E02002045,2001 super output areas - middle layer,305,Hindu,81
5414,2001,E02002045,2001 super output areas - middle layer,305,Jewish,0
5415,2001,E02002045,2001 super output areas - middle layer,305,Muslim,101
5416,2001,E02002045,2001 super output areas - middle layer,305,Sikh,129
5417,2001,E02002045,2001 super output areas - middle layer,305,Other religion,4
5418,2001,E02002045,2001 super output areas - middle layer,305,No religion,686
5419,2001,E02002045,2001 super output areas - middle layer,305,Religion not stated,475
5420,2001,E02002046,2001 super output areas - middle layer,305,All categories: Religion,5718
5421,2001,E02002046,2001 super output areas - middle layer,305,Christian,4449
5422,2001,E02002046,2001 super output areas - middle layer,305,Buddhist,0
5423,2001,E02002046,2001 super output areas - middle layer,305,Hindu,25
5424,2001,E02002046,2001 super output areas - middle layer,305,Jewish,0
5425,2001,E02002046,2001 super output areas - middle layer,305,Muslim,11
5426,2001,E02002046,2001 super output areas - middle layer,305,Sikh,21
5427,2001,E02002046,2001 super output areas - middle layer,305,Other religion,10
5428,2001,E02002046,2001 super output areas - middle layer,305,No religion,656
5429,2001,E02002046,2001 super output areas - middle layer,305,Religion not stated,546
5430,2001,E02002047,2001 super output areas - middle layer,305,All categories: Religion,6339
5431,2001,E02002047,2001 super output areas - middle layer,305,Christian,4754
5432,2001,E02002047,2001 super output areas - middle layer,305,Buddhist,8
5433,2001,E02002047,2001 super output areas - middle layer,305,Hindu,153
5434,2001,E02002047,2001 super output areas - middle layer,305,Jewish,3
5435,2001,E02002047,2001 super output areas - middle layer,305,Muslim,291
5436,2001,E02002047,2001 super output areas - middle layer,305,Sikh,188
5437,2001,E02002047,2001 super output areas - middle layer,305,Other religion,3
5438,2001,E02002047,2001 super output areas - middle layer,305,No religion,541
5439,2001,E02002047,2001 super output areas - middle layer,305,Religion not stated,398
5440,2001,E02002048,2001 super output areas - middle layer,305,All categories: Religion,6300
5441,2001,E02002048,2001 super output areas - middle layer,305,Christian,4891
5442,2001,E02002048,2001 super output areas - middle layer,305,Buddhist,3
5443,2001,E02002048,2001 super output areas - middle layer,305,Hindu,114
5444,2001,E02002048,2001 super output areas - middle layer,305,Jewish,3
5445,2001,E02002048,2001 super output areas - middle layer,305,Muslim,54
5446,2001,E02002048,2001 super output areas - middle layer,305,Sikh,401
5447,2001,E02002048,2001 super output areas - middle layer,305,Other religion,9
5448,2001,E02002048,2001 super output areas - middle layer,305,No religion,484
5449,2001,E02002048,2001 super output areas - middle layer,305,Religion not stated,341
5450,2001,E02002049,2001 super output areas - middle layer,305,All categories: Religion,5708
5451,2001,E02002049,2001 super output areas - middle layer,305,Christian,4569
5452,2001,E02002049,2001 super output areas - middle layer,305,Buddhist,3
5453,2001,E02002049,2001 super output areas - middle layer,305,Hindu,69
5454,2001,E02002049,2001 super output areas - middle layer,305,Jewish,0
5455,2001,E02002049,2001 super output areas - middle layer,305,Muslim,12
5456,2001,E02002049,2001 super output areas - middle layer,305,Sikh,103
5457,2001,E02002049,2001 super output areas - middle layer,305,Other religion,4
5458,2001,E02002049,2001 super output areas - middle layer,305,No religion,577
5459,2001,E02002049,2001 super output areas - middle layer,305,Religion not stated,371
5460,2001,E02002050,2001 super output areas - middle layer,305,All categories: Religion,9466
5461,2001,E02002050,2001 super output areas - middle layer,305,Christian,7330
5462,2001,E02002050,2001 super output areas - middle layer,305,Buddhist,9
5463,2001,E02002050,2001 super output areas - middle layer,305,Hindu,213
5464,2001,E02002050,2001 super output areas - middle layer,305,Jewish,0
5465,2001,E02002050,2001 super output areas - middle layer,305,Muslim,78
5466,2001,E02002050,2001 super output areas - middle layer,305,Sikh,498
5467,2001,E02002050,2001 super output areas - middle layer,305,Other religion,12
5468,2001,E02002050,2001 super output areas - middle layer,305,No religion,779
5469,2001,E02002050,2001 super output areas - middle layer,305,Religion not stated,547
5470,2001,E02002051,2001 super output areas - middle layer,305,All categories: Religion,5701
5471,2001,E02002051,2001 super output areas - middle layer,305,Christian,4250
5472,2001,E02002051,2001 super output areas - middle layer,305,Buddhist,5
5473,2001,E02002051,2001 super output areas - middle layer,305,Hindu,27
5474,2001,E02002051,2001 super output areas - middle layer,305,Jewish,0
5475,2001,E02002051,2001 super output areas - middle layer,305,Muslim,18
5476,2001,E02002051,2001 super output areas - middle layer,305,Sikh,90
5477,2001,E02002051,2001 super output areas - middle layer,305,Other religion,5
5478,2001,E02002051,2001 super output areas - middle layer,305,No religion,785
5479,2001,E02002051,2001 super output areas - middle layer,305,Religion not stated,521
5480,2001,E02002052,2001 super output areas - middle layer,305,All categories: Religion,9081
5481,2001,E02002052,2001 super output areas - middle layer,305,Christian,6935
5482,2001,E02002052,2001 super output areas - middle layer,305,Buddhist,6
5483,2001,E02002052,2001 super output areas - middle layer,305,Hindu,136
5484,2001,E02002052,2001 super output areas - middle layer,305,Jewish,0
5485,2001,E02002052,2001 super output areas - middle layer,305,Muslim,70
5486,2001,E02002052,2001 super output areas - middle layer,305,Sikh,284
5487,2001,E02002052,2001 super output areas - middle layer,305,Other religion,5
5488,2001,E02002052,2001 super output areas - middle layer,305,No religion,945
5489,2001,E02002052,2001 super output areas - middle layer,305,Religion not stated,700
5490,2001,E02002053,2001 super output areas - middle layer,305,All categories: Religion,5998
5491,2001,E02002053,2001 super output areas - middle layer,305,Christian,4547
5492,2001,E02002053,2001 super output areas - middle layer,305,Buddhist,11
5493,2001,E02002053,2001 super output areas - middle layer,305,Hindu,154
5494,2001,E02002053,2001 super output areas - middle layer,305,Jewish,0
5495,2001,E02002053,2001 super output areas - middle layer,305,Muslim,92
5496,2001,E02002053,2001 super output areas - middle layer,305,Sikh,287
5497,2001,E02002053,2001 super output areas - middle layer,305,Other religion,10
5498,2001,E02002053,2001 super output areas - middle layer,305,No religion,525
5499,2001,E02002053,2001 super output areas - middle layer,305,Religion not stated,372
5500,2001,E02002054,2001 super output areas - middle layer,305,All categories: Religion,5384
5501,2001,E02002054,2001 super output areas - middle layer,305,Christian,4085
5502,2001,E02002054,2001 super output areas - middle layer,305,Buddhist,3
5503,2001,E02002054,2001 super output areas - middle layer,305,Hindu,164
5504,2001,E02002054,2001 super output areas - middle layer,305,Jewish,0
5505,2001,E02002054,2001 super output areas - middle layer,305,Muslim,22
5506,2001,E02002054,2001 super output areas - middle layer,305,Sikh,394
5507,2001,E02002054,2001 super output areas - middle layer,305,Other religion,13
5508,2001,E02002054,2001 super output areas - middle layer,305,No religion,401
5509,2001,E02002054,2001 super output areas - middle layer,305,Religion not stated,302
5510,2001,E02002055,2001 super output areas - middle layer,305,All categories: Religion,8709
5511,2001,E02002055,2001 super output areas - middle layer,305,Christian,5899
5512,2001,E02002055,2001 super output areas - middle layer,305,Buddhist,7
5513,2001,E02002055,2001 super output areas - middle layer,305,Hindu,314
5514,2001,E02002055,2001 super output areas - middle layer,305,Jewish,3
5515,2001,E02002055,2001 super output areas - middle layer,305,Muslim,95
5516,2001,E02002055,2001 super output areas - middle layer,305,Sikh,841
5517,2001,E02002055,2001 super output areas - middle layer,305,Other religion,9
5518,2001,E02002055,2001 super output areas - middle layer,305,No religion,847
5519,2001,E02002055,2001 super output areas - middle layer,305,Religion not stated,694
5520,2001,E02002056,2001 super output areas - middle layer,305,All categories: Religion,7692
5521,2001,E02002056,2001 super output areas - middle layer,305,Christian,5977
5522,2001,E02002056,2001 super output areas - middle layer,305,Buddhist,0
5523,2001,E02002056,2001 super output areas - middle layer,305,Hindu,60
5524,2001,E02002056,2001 super output areas - middle layer,305,Jewish,0
5525,2001,E02002056,2001 super output areas - middle layer,305,Muslim,55
5526,2001,E02002056,2001 super output areas - middle layer,305,Sikh,72
5527,2001,E02002056,2001 super output areas - middle layer,305,Other religion,6
5528,2001,E02002056,2001 super output areas - middle layer,305,No religion,868
5529,2001,E02002056,2001 super output areas - middle layer,305,Religion not stated,654
5530,2001,E02002057,2001 super output areas - middle layer,305,All categories: Religion,8543
5531,2001,E02002057,2001 super output areas - middle layer,305,Christian,5566
5532,2001,E02002057,2001 super output areas - middle layer,305,Buddhist,9
5533,2001,E02002057,2001 super output areas - middle layer,305,Hindu,214
5534,2001,E02002057,2001 super output areas - middle layer,305,Jewish,3
5535,2001,E02002057,2001 super output areas - middle layer,305,Muslim,834
5536,2001,E02002057,2001 super output areas - middle layer,305,Sikh,426
5537,2001,E02002057,2001 super output areas - middle layer,305,Other religion,9
5538,2001,E02002057,2001 super output areas - middle layer,305,No religion,834
5539,2001,E02002057,2001 super output areas - middle layer,305,Religion not stated,648
5540,2001,E02002058,2001 super output areas - middle layer,305,All categories: Religion,8893
5541,2001,E02002058,2001 super output areas - middle layer,305,Christian,6075
5542,2001,E02002058,2001 super output areas - middle layer,305,Buddhist,12
5543,2001,E02002058,2001 super output areas - middle layer,305,Hindu,151
5544,2001,E02002058,2001 super output areas - middle layer,305,Jewish,0
5545,2001,E02002058,2001 super output areas - middle layer,305,Muslim,393
5546,2001,E02002058,2001 super output areas - middle layer,305,Sikh,745
5547,2001,E02002058,2001 super output areas - middle layer,305,Other religion,10
5548,2001,E02002058,2001 super output areas - middle layer,305,No religion,950
5549,2001,E02002058,2001 super output areas - middle layer,305,Religion not stated,557
5550,2001,E02002059,2001 super output areas - middle layer,305,All categories: Religion,9380
5551,2001,E02002059,2001 super output areas - middle layer,305,Christian,5854
5552,2001,E02002059,2001 super output areas - middle layer,305,Buddhist,5
5553,2001,E02002059,2001 super output areas - middle layer,305,Hindu,579
5554,2001,E02002059,2001 super output areas - middle layer,305,Jewish,3
5555,2001,E02002059,2001 super output areas - middle layer,305,Muslim,248
5556,2001,E02002059,2001 super output areas - middle layer,305,Sikh,1196
5557,2001,E02002059,2001 super output areas - middle layer,305,Other religion,15
5558,2001,E02002059,2001 super output areas - middle layer,305,No religion,773
5559,2001,E02002059,2001 super output areas - middle layer,305,Religion not stated,707
5560,2001,E02002060,2001 super output areas - middle layer,305,All categories: Religion,6138
5561,2001,E02002060,2001 super output areas - middle layer,305,Christian,4027
5562,2001,E02002060,2001 super output areas - middle layer,305,Buddhist,9
5563,2001,E02002060,2001 super output areas - middle layer,305,Hindu,264
5564,2001,E02002060,2001 super output areas - middle layer,305,Jewish,0
5565,2001,E02002060,2001 super output areas - middle layer,305,Muslim,353
5566,2001,E02002060,2001 super output areas - middle layer,305,Sikh,445
5567,2001,E02002060,2001 super output areas - middle layer,305,Other religion,0
5568,2001,E02002060,2001 super output areas - middle layer,305,No religion,530
5569,2001,E02002060,2001 super output areas - middle layer,305,Religion not stated,510
5570,2001,E02002061,2001 super output areas - middle layer,305,All categories: Religion,5929
5571,2001,E02002061,2001 super output areas - middle layer,305,Christian,2828
5572,2001,E02002061,2001 super output areas - middle layer,305,Buddhist,7
5573,2001,E02002061,2001 super output areas - middle layer,305,Hindu,431
5574,2001,E02002061,2001 super output areas - middle layer,305,Jewish,0
5575,2001,E02002061,2001 super output areas - middle layer,305,Muslim,1137
5576,2001,E02002061,2001 super output areas - middle layer,305,Sikh,675
5577,2001,E02002061,2001 super output areas - middle layer,305,Other religion,10
5578,2001,E02002061,2001 super output areas - middle layer,305,No religion,404
5579,2001,E02002061,2001 super output areas - middle layer,305,Religion not stated,437
5580,2001,E02002062,2001 super output areas - middle layer,305,All categories: Religion,6152
5581,2001,E02002062,2001 super output areas - middle layer,305,Christian,3413
5582,2001,E02002062,2001 super output areas - middle layer,305,Buddhist,9
5583,2001,E02002062,2001 super output areas - middle layer,305,Hindu,381
5584,2001,E02002062,2001 super output areas - middle layer,305,Jewish,0
5585,2001,E02002062,2001 super output areas - middle layer,305,Muslim,432
5586,2001,E02002062,2001 super output areas - middle layer,305,Sikh,919
5587,2001,E02002062,2001 super output areas - middle layer,305,Other religion,27
5588,2001,E02002062,2001 super output areas - middle layer,305,No religion,516
5589,2001,E02002062,2001 super output areas - middle layer,305,Religion not stated,455
5590,2001,E02002063,2001 super output areas - middle layer,305,All categories: Religion,7548
5591,2001,E02002063,2001 super output areas - middle layer,305,Christian,4567
5592,2001,E02002063,2001 super output areas - middle layer,305,Buddhist,11
5593,2001,E02002063,2001 super output areas - middle layer,305,Hindu,124
5594,2001,E02002063,2001 super output areas - middle layer,305,Jewish,3
5595,2001,E02002063,2001 super output areas - middle layer,305,Muslim,693
5596,2001,E02002063,2001 super output areas - middle layer,305,Sikh,843
5597,2001,E02002063,2001 super output areas - middle layer,305,Other religion,11
5598,2001,E02002063,2001 super output areas - middle layer,305,No religion,782
5599,2001,E02002063,2001 super output areas - middle layer,305,Religion not stated,514
5600,2001,E02002064,2001 super output areas - middle layer,305,All categories: Religion,10962
5601,2001,E02002064,2001 super output areas - middle layer,305,Christian,8356
5602,2001,E02002064,2001 super output areas - middle layer,305,Buddhist,5
5603,2001,E02002064,2001 super output areas - middle layer,305,Hindu,47
5604,2001,E02002064,2001 super output areas - middle layer,305,Jewish,0
5605,2001,E02002064,2001 super output areas - middle layer,305,Muslim,74
5606,2001,E02002064,2001 super output areas - middle layer,305,Sikh,196
5607,2001,E02002064,2001 super output areas - middle layer,305,Other religion,11
5608,2001,E02002064,2001 super output areas - middle layer,305,No religion,1359
5609,2001,E02002064,2001 super output areas - middle layer,305,Religion not stated,914
5610,2001,E02002065,2001 super output areas - middle layer,305,All categories: Religion,10276
5611,2001,E02002065,2001 super output areas - middle layer,305,Christian,3545
5612,2001,E02002065,2001 super output areas - middle layer,305,Buddhist,23
5613,2001,E02002065,2001 super output areas - middle layer,305,Hindu,287
5614,2001,E02002065,2001 super output areas - middle layer,305,Jewish,3
5615,2001,E02002065,2001 super output areas - middle layer,305,Muslim,2129
5616,2001,E02002065,2001 super output areas - middle layer,305,Sikh,3074
5617,2001,E02002065,2001 super output areas - middle layer,305,Other religion,22
5618,2001,E02002065,2001 super output areas - middle layer,305,No religion,619
5619,2001,E02002065,2001 super output areas - middle layer,305,Religion not stated,574
5620,2001,E02002066,2001 super output areas - middle layer,305,All categories: Religion,6310
5621,2001,E02002066,2001 super output areas - middle layer,305,Christian,3707
5622,2001,E02002066,2001 super output areas - middle layer,305,Buddhist,0
5623,2001,E02002066,2001 super output areas - middle layer,305,Hindu,218
5624,2001,E02002066,2001 super output areas - middle layer,305,Jewish,4
5625,2001,E02002066,2001 super output areas - middle layer,305,Muslim,654
5626,2001,E02002066,2001 super output areas - middle layer,305,Sikh,745
5627,2001,E02002066,2001 super output areas - middle layer,305,Other religion,14
5628,2001,E02002066,2001 super output areas - middle layer,305,No religion,602
5629,2001,E02002066,2001 super output areas - middle layer,305,Religion not stated,366
5630,2001,E02002067,2001 super output areas - middle layer,305,All categories: Religion,5824
5631,2001,E02002067,2001 super output areas - middle layer,305,Christian,4583
5632,2001,E02002067,2001 super output areas - middle layer,305,Buddhist,7
5633,2001,E02002067,2001 super output areas - middle layer,305,Hindu,35
5634,2001,E02002067,2001 super output areas - middle layer,305,Jewish,6
5635,2001,E02002067,2001 super output areas - middle layer,305,Muslim,32
5636,2001,E02002067,2001 super output areas - middle layer,305,Sikh,83
5637,2001,E02002067,2001 super output areas - middle layer,305,Other religion,6
5638,2001,E02002067,2001 super output areas - middle layer,305,No religion,617
5639,2001,E02002067,2001 super output areas - middle layer,305,Religion not stated,455
5640,2001,E02002068,2001 super output areas - middle layer,305,All categories: Religion,8808
5641,2001,E02002068,2001 super output areas - middle layer,305,Christian,3647
5642,2001,E02002068,2001 super output areas - middle layer,305,Buddhist,40
5643,2001,E02002068,2001 super output areas - middle layer,305,Hindu,251
5644,2001,E02002068,2001 super output areas - middle layer,305,Jewish,3
5645,2001,E02002068,2001 super output areas - middle layer,305,Muslim,1845
5646,2001,E02002068,2001 super output areas - middle layer,305,Sikh,1379
5647,2001,E02002068,2001 super output areas - middle layer,305,Other religion,38
5648,2001,E02002068,2001 super output areas - middle layer,305,No religion,876
5649,2001,E02002068,2001 super output areas - middle layer,305,Religion not stated,729
5650,2001,E02002069,2001 super output areas - middle layer,305,All categories: Religion,6339
5651,2001,E02002069,2001 super output areas - middle layer,305,Christian,4833
5652,2001,E02002069,2001 super output areas - middle layer,305,Buddhist,13
5653,2001,E02002069,2001 super output areas - middle layer,305,Hindu,56
5654,2001,E02002069,2001 super output areas - middle layer,305,Jewish,4
5655,2001,E02002069,2001 super output areas - middle layer,305,Muslim,84
5656,2001,E02002069,2001 super output areas - middle layer,305,Sikh,148
5657,2001,E02002069,2001 super output areas - middle layer,305,Other religion,12
5658,2001,E02002069,2001 super output areas - middle layer,305,No religion,699
5659,2001,E02002069,2001 super output areas - middle layer,305,Religion not stated,490
5660,2001,E02002070,2001 super output areas - middle layer,305,All categories: Religion,7885
5661,2001,E02002070,2001 super output areas - middle layer,305,Christian,3950
5662,2001,E02002070,2001 super output areas - middle layer,305,Buddhist,9
5663,2001,E02002070,2001 super output areas - middle layer,305,Hindu,162
5664,2001,E02002070,2001 super output areas - middle layer,305,Jewish,3
5665,2001,E02002070,2001 super output areas - middle layer,305,Muslim,886
5666,2001,E02002070,2001 super output areas - middle layer,305,Sikh,1400
5667,2001,E02002070,2001 super output areas - middle layer,305,Other religion,18
5668,2001,E02002070,2001 super output areas - middle layer,305,No religion,907
5669,2001,E02002070,2001 super output areas - middle layer,305,Religion not stated,550
5670,2001,E02002071,2001 super output areas - middle layer,305,All categories: Religion,6386
5671,2001,E02002071,2001 super output areas - middle layer,305,Christian,4875
5672,2001,E02002071,2001 super output areas - middle layer,305,Buddhist,9
5673,2001,E02002071,2001 super output areas - middle layer,305,Hindu,36
5674,2001,E02002071,2001 super output areas - middle layer,305,Jewish,4
5675,2001,E02002071,2001 super output areas - middle layer,305,Muslim,63
5676,2001,E02002071,2001 super output areas - middle layer,305,Sikh,70
5677,2001,E02002071,2001 super output areas - middle layer,305,Other religion,4
5678,2001,E02002071,2001 super output areas - middle layer,305,No religion,746
5679,2001,E02002071,2001 super output areas - middle layer,305,Religion not stated,579
5680,2001,E02002072,2001 super output areas - middle layer,305,All categories: Religion,7765
5681,2001,E02002072,2001 super output areas - middle layer,305,Christian,5460
5682,2001,E02002072,2001 super output areas - middle layer,305,Buddhist,5
5683,2001,E02002072,2001 super output areas - middle layer,305,Hindu,99
5684,2001,E02002072,2001 super output areas - middle layer,305,Jewish,3
5685,2001,E02002072,2001 super output areas - middle layer,305,Muslim,157
5686,2001,E02002072,2001 super output areas - middle layer,305,Sikh,622
5687,2001,E02002072,2001 super output areas - middle layer,305,Other religion,15
5688,2001,E02002072,2001 super output areas - middle layer,305,No religion,828
5689,2001,E02002072,2001 super output areas - middle layer,305,Religion not stated,576
5690,2001,E02002073,2001 super output areas - middle layer,305,All categories: Religion,7412
5691,2001,E02002073,2001 super output areas - middle layer,305,Christian,5118
5692,2001,E02002073,2001 super output areas - middle layer,305,Buddhist,6
5693,2001,E02002073,2001 super output areas - middle layer,305,Hindu,37
5694,2001,E02002073,2001 super output areas - middle layer,305,Jewish,3
5695,2001,E02002073,2001 super output areas - middle layer,305,Muslim,163
5696,2001,E02002073,2001 super output areas - middle layer,305,Sikh,566
5697,2001,E02002073,2001 super output areas - middle layer,305,Other religion,27
5698,2001,E02002073,2001 super output areas - middle layer,305,No religion,973
5699,2001,E02002073,2001 super output areas - middle layer,305,Religion not stated,519
5700,2001,E02002074,2001 super output areas - middle layer,305,All categories: Religion,7885
5701,2001,E02002074,2001 super output areas - middle layer,305,Christian,5822
5702,2001,E02002074,2001 super output areas - middle layer,305,Buddhist,5
5703,2001,E02002074,2001 super output areas - middle layer,305,Hindu,29
5704,2001,E02002074,2001 super output areas - middle layer,305,Jewish,4
5705,2001,E02002074,2001 super output areas - middle layer,305,Muslim,93
5706,2001,E02002074,2001 super output areas - middle layer,305,Sikh,438
5707,2001,E02002074,2001 super output areas - middle layer,305,Other religion,21
5708,2001,E02002074,2001 super output areas - middle layer,305,No religion,953
5709,2001,E02002074,2001 super output areas - middle layer,305,Religion not stated,520
5710,2001,E02002075,2001 super output areas - middle layer,305,All categories: Religion,7638
5711,2001,E02002075,2001 super output areas - middle layer,305,Christian,5660
5712,2001,E02002075,2001 super output areas - middle layer,305,Buddhist,9
5713,2001,E02002075,2001 super output areas - middle layer,305,Hindu,49
5714,2001,E02002075,2001 super output areas - middle layer,305,Jewish,3
5715,2001,E02002075,2001 super output areas - middle layer,305,Muslim,248
5716,2001,E02002075,2001 super output areas - middle layer,305,Sikh,204
5717,2001,E02002075,2001 super output areas - middle layer,305,Other religion,12
5718,2001,E02002075,2001 super output areas - middle layer,305,No religion,831
5719,2001,E02002075,2001 super output areas - middle layer,305,Religion not stated,622
5720,2001,E02002076,2001 super output areas - middle layer,305,All categories: Religion,9869
5721,2001,E02002076,2001 super output areas - middle layer,305,Christian,6704
5722,2001,E02002076,2001 super output areas - middle layer,305,Buddhist,34
5723,2001,E02002076,2001 super output areas - middle layer,305,Hindu,138
5724,2001,E02002076,2001 super output areas - middle layer,305,Jewish,12
5725,2001,E02002076,2001 super output areas - middle layer,305,Muslim,232
5726,2001,E02002076,2001 super output areas - middle layer,305,Sikh,463
5727,2001,E02002076,2001 super output areas - middle layer,305,Other religion,24
5728,2001,E02002076,2001 super output areas - middle layer,305,No religion,1652
5729,2001,E02002076,2001 super output areas - middle layer,305,Religion not stated,610
5730,2001,E02002077,2001 super output areas - middle layer,305,All categories: Religion,9207
5731,2001,E02002077,2001 super output areas - middle layer,305,Christian,6445
5732,2001,E02002077,2001 super output areas - middle layer,305,Buddhist,8
5733,2001,E02002077,2001 super output areas - middle layer,305,Hindu,33
5734,2001,E02002077,2001 super output areas - middle layer,305,Jewish,0
5735,2001,E02002077,2001 super output areas - middle layer,305,Muslim,708
5736,2001,E02002077,2001 super output areas - middle layer,305,Sikh,74
5737,2001,E02002077,2001 super output areas - middle layer,305,Other religion,12
5738,2001,E02002077,2001 super output areas - middle layer,305,No religion,1196
5739,2001,E02002077,2001 super output areas - middle layer,305,Religion not stated,731
5740,2001,E02002078,2001 super output areas - middle layer,305,All categories: Religion,6234
5741,2001,E02002078,2001 super output areas - middle layer,305,Christian,4705
5742,2001,E02002078,2001 super output areas - middle layer,305,Buddhist,15
5743,2001,E02002078,2001 super output areas - middle layer,305,Hindu,57
5744,2001,E02002078,2001 super output areas - middle layer,305,Jewish,8
5745,2001,E02002078,2001 super output areas - middle layer,305,Muslim,50
5746,2001,E02002078,2001 super output areas - middle layer,305,Sikh,460
5747,2001,E02002078,2001 super output areas - middle layer,305,Other religion,7
5748,2001,E02002078,2001 super output areas - middle layer,305,No religion,607
5749,2001,E02002078,2001 super output areas - middle layer,305,Religion not stated,325
5750,2001,E02002079,2001 super output areas - middle layer,305,All categories: Religion,7932
5751,2001,E02002079,2001 super output areas - middle layer,305,Christian,6204
5752,2001,E02002079,2001 super output areas - middle layer,305,Buddhist,7
5753,2001,E02002079,2001 super output areas - middle layer,305,Hindu,28
5754,2001,E02002079,2001 super output areas - middle layer,305,Jewish,3
5755,2001,E02002079,2001 super output areas - middle layer,305,Muslim,61
5756,2001,E02002079,2001 super output areas - middle layer,305,Sikh,168
5757,2001,E02002079,2001 super output areas - middle layer,305,Other religion,8
5758,2001,E02002079,2001 super output areas - middle layer,305,No religion,905
5759,2001,E02002079,2001 super output areas - middle layer,305,Religion not stated,548
5760,2001,E02002080,2001 super output areas - middle layer,305,All categories: Religion,6440
5761,2001,E02002080,2001 super output areas - middle layer,305,Christian,4836
5762,2001,E02002080,2001 super output areas - middle layer,305,Buddhist,9
5763,2001,E02002080,2001 super output areas - middle layer,305,Hindu,22
5764,2001,E02002080,2001 super output areas - middle layer,305,Jewish,4
5765,2001,E02002080,2001 super output areas - middle layer,305,Muslim,181
5766,2001,E02002080,2001 super output areas - middle layer,305,Sikh,25
5767,2001,E02002080,2001 super output areas - middle layer,305,Other religion,13
5768,2001,E02002080,2001 super output areas - middle layer,305,No religion,819
5769,2001,E02002080,2001 super output areas - middle layer,305,Religion not stated,531
5770,2001,E02002081,2001 super output areas - middle layer,305,All categories: Religion,5892
5771,2001,E02002081,2001 super output areas - middle layer,305,Christian,4718
5772,2001,E02002081,2001 super output areas - middle layer,305,Buddhist,14
5773,2001,E02002081,2001 super output areas - middle layer,305,Hindu,26
5774,2001,E02002081,2001 super output areas - middle layer,305,Jewish,3
5775,2001,E02002081,2001 super output areas - middle layer,305,Muslim,34
5776,2001,E02002081,2001 super output areas - middle layer,305,Sikh,15
5777,2001,E02002081,2001 super output areas - middle layer,305,Other religion,13
5778,2001,E02002081,2001 super output areas - middle layer,305,No religion,664
5779,2001,E02002081,2001 super output areas - middle layer,305,Religion not stated,405
5780,2001,E02002082,2001 super output areas - middle layer,305,All categories: Religion,6164
5781,2001,E02002082,2001 super output areas - middle layer,305,Christian,4541
5782,2001,E02002082,2001 super output areas - middle layer,305,Buddhist,3
5783,2001,E02002082,2001 super output areas - middle layer,305,Hindu,11
5784,2001,E02002082,2001 super output areas - middle layer,305,Jewish,3
5785,2001,E02002082,2001 super output areas - middle layer,305,Muslim,13
5786,2001,E02002082,2001 super output areas - middle layer,305,Sikh,19
5787,2001,E02002082,2001 super output areas - middle layer,305,Other religion,9
5788,2001,E02002082,2001 super output areas - middle layer,305,No religion,1009
5789,2001,E02002082,2001 super output areas - middle layer,305,Religion not stated,556
5790,2001,E02002083,2001 super output areas - middle layer,305,All categories: Religion,5966
5791,2001,E02002083,2001 super output areas - middle layer,305,Christian,5028
5792,2001,E02002083,2001 super output areas - middle layer,305,Buddhist,4
5793,2001,E02002083,2001 super output areas - middle layer,305,Hindu,8
5794,2001,E02002083,2001 super output areas - middle layer,305,Jewish,0
5795,2001,E02002083,2001 super output areas - middle layer,305,Muslim,14
5796,2001,E02002083,2001 super output areas - middle layer,305,Sikh,4
5797,2001,E02002083,2001 super output areas - middle layer,305,Other religion,6
5798,2001,E02002083,2001 super output areas - middle layer,305,No religion,549
5799,2001,E02002083,2001 super output areas - middle layer,305,Religion not stated,353
5800,2001,E02002084,2001 super output areas - middle layer,305,All categories: Religion,6462
5801,2001,E02002084,2001 super output areas - middle layer,305,Christian,4807
5802,2001,E02002084,2001 super output areas - middle layer,305,Buddhist,10
5803,2001,E02002084,2001 super output areas - middle layer,305,Hindu,10
5804,2001,E02002084,2001 super output areas - middle layer,305,Jewish,3
5805,2001,E02002084,2001 super output areas - middle layer,305,Muslim,16
5806,2001,E02002084,2001 super output areas - middle layer,305,Sikh,18
5807,2001,E02002084,2001 super output areas - middle layer,305,Other religion,6
5808,2001,E02002084,2001 super output areas - middle layer,305,No religion,1056
5809,2001,E02002084,2001 super output areas - middle layer,305,Religion not stated,536
5810,2001,E02002085,2001 super output areas - middle layer,305,All categories: Religion,6443
5811,2001,E02002085,2001 super output areas - middle layer,305,Christian,4807
5812,2001,E02002085,2001 super output areas - middle layer,305,Buddhist,3
5813,2001,E02002085,2001 super output areas - middle layer,305,Hindu,9
5814,2001,E02002085,2001 super output areas - middle layer,305,Jewish,0
5815,2001,E02002085,2001 super output areas - middle layer,305,Muslim,17
5816,2001,E02002085,2001 super output areas - middle layer,305,Sikh,13
5817,2001,E02002085,2001 super output areas - middle layer,305,Other religion,8
5818,2001,E02002085,2001 super output areas - middle layer,305,No religion,1084
5819,2001,E02002085,2001 super output areas - middle layer,305,Religion not stated,502
5820,2001,E02002086,2001 super output areas - middle layer,305,All categories: Religion,5549
5821,2001,E02002086,2001 super output areas - middle layer,305,Christian,4091
5822,2001,E02002086,2001 super output areas - middle layer,305,Buddhist,6
5823,2001,E02002086,2001 super output areas - middle layer,305,Hindu,7
5824,2001,E02002086,2001 super output areas - middle layer,305,Jewish,4
