,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_HOURS_NAME,OBS_VALUE
739,2001,E02002175,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,61.0
740,2001,E02002175,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,237.0
741,2001,E02002175,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,659.0
742,2001,E02002175,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,228.0
743,2001,E02002175,2001 super output areas - middle layer,305,All females aged 16-74 in employment,957.0
744,2001,E02002175,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,18.0
745,2001,E02002175,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,146.0
746,2001,E02002175,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,272.0
747,2001,E02002175,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,221.0
748,2001,E02002175,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,258.0
749,2001,E02002175,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,42.0
750,2001,E02002175,2001 super output areas - middle layer,305,Male - Mean hours worked,41.31
751,2001,E02002175,2001 super output areas - middle layer,305,Female - Mean hours worked,29.82
752,2001,E02002176,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1752.0
753,2001,E02002176,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,11.0
754,2001,E02002176,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,57.0
755,2001,E02002176,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,120.0
756,2001,E02002176,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,288.0
757,2001,E02002176,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,925.0
758,2001,E02002176,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,351.0
759,2001,E02002176,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1503.0
760,2001,E02002176,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,32.0
761,2001,E02002176,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,227.0
762,2001,E02002176,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,483.0
763,2001,E02002176,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,330.0
764,2001,E02002176,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,366.0
765,2001,E02002176,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,65.0
766,2001,E02002176,2001 super output areas - middle layer,305,Male - Mean hours worked,41.3
767,2001,E02002176,2001 super output areas - middle layer,305,Female - Mean hours worked,29.2
768,2001,E02002177,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1569.0
769,2001,E02002177,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,6.0
770,2001,E02002177,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,34.0
771,2001,E02002177,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,110.0
772,2001,E02002177,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,268.0
773,2001,E02002177,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,869.0
774,2001,E02002177,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,282.0
775,2001,E02002177,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1172.0
776,2001,E02002177,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,19.0
777,2001,E02002177,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,123.0
778,2001,E02002177,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,358.0
779,2001,E02002177,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,317.0
780,2001,E02002177,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,308.0
781,2001,E02002177,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,47.0
782,2001,E02002177,2001 super output areas - middle layer,305,Male - Mean hours worked,41.25
783,2001,E02002177,2001 super output areas - middle layer,305,Female - Mean hours worked,30.73
784,2001,E02002178,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1689.0
785,2001,E02002178,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,5.0
786,2001,E02002178,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,60.0
787,2001,E02002178,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,121.0
788,2001,E02002178,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,333.0
789,2001,E02002178,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,817.0
790,2001,E02002178,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,353.0
791,2001,E02002178,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1440.0
792,2001,E02002178,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,18.0
793,2001,E02002178,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,131.0
794,2001,E02002178,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,384.0
795,2001,E02002178,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,432.0
796,2001,E02002178,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,377.0
797,2001,E02002178,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,98.0
798,2001,E02002178,2001 super output areas - middle layer,305,Male - Mean hours worked,41.07
799,2001,E02002178,2001 super output areas - middle layer,305,Female - Mean hours worked,32.45
800,2001,E02002179,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1620.0
801,2001,E02002179,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,6.0
802,2001,E02002179,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,49.0
803,2001,E02002179,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,96.0
804,2001,E02002179,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,277.0
805,2001,E02002179,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,846.0
806,2001,E02002179,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,346.0
807,2001,E02002179,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1421.0
808,2001,E02002179,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,23.0
809,2001,E02002179,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,150.0
810,2001,E02002179,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,386.0
811,2001,E02002179,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,362.0
812,2001,E02002179,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,401.0
813,2001,E02002179,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,99.0
814,2001,E02002179,2001 super output areas - middle layer,305,Male - Mean hours worked,41.69
815,2001,E02002179,2001 super output areas - middle layer,305,Female - Mean hours worked,32.09
816,2001,E02002180,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1365.0
817,2001,E02002180,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
818,2001,E02002180,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,22.0
819,2001,E02002180,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,65.0
820,2001,E02002180,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,241.0
821,2001,E02002180,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,761.0
822,2001,E02002180,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,272.0
823,2001,E02002180,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1119.0
824,2001,E02002180,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,22.0
825,2001,E02002180,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,142.0
826,2001,E02002180,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,326.0
827,2001,E02002180,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,276.0
828,2001,E02002180,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,306.0
829,2001,E02002180,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,47.0
830,2001,E02002180,2001 super output areas - middle layer,305,Male - Mean hours worked,41.99
831,2001,E02002180,2001 super output areas - middle layer,305,Female - Mean hours worked,30.58
832,2001,E02002181,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1360.0
833,2001,E02002181,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
834,2001,E02002181,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,18.0
835,2001,E02002181,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,62.0
836,2001,E02002181,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,216.0
837,2001,E02002181,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,833.0
838,2001,E02002181,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,227.0
839,2001,E02002181,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1032.0
840,2001,E02002181,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,13.0
841,2001,E02002181,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,107.0
842,2001,E02002181,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,312.0
843,2001,E02002181,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,241.0
844,2001,E02002181,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,319.0
845,2001,E02002181,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,40.0
846,2001,E02002181,2001 super output areas - middle layer,305,Male - Mean hours worked,41.74
847,2001,E02002181,2001 super output areas - middle layer,305,Female - Mean hours worked,31.1
848,2001,E02002182,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1494.0
849,2001,E02002182,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,3.0
850,2001,E02002182,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,20.0
851,2001,E02002182,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,85.0
852,2001,E02002182,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,271.0
853,2001,E02002182,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,830.0
854,2001,E02002182,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,285.0
855,2001,E02002182,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1155.0
856,2001,E02002182,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,14.0
857,2001,E02002182,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,160.0
858,2001,E02002182,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,377.0
859,2001,E02002182,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,275.0
860,2001,E02002182,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,289.0
861,2001,E02002182,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,40.0
862,2001,E02002182,2001 super output areas - middle layer,305,Male - Mean hours worked,41.65
863,2001,E02002182,2001 super output areas - middle layer,305,Female - Mean hours worked,29.76
864,2001,E02006696,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1439.0
865,2001,E02006696,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,11.0
866,2001,E02006696,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,55.0
867,2001,E02006696,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,82.0
868,2001,E02006696,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,184.0
869,2001,E02006696,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,670.0
870,2001,E02006696,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,437.0
871,2001,E02006696,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1203.0
872,2001,E02006696,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,30.0
873,2001,E02006696,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,185.0
874,2001,E02006696,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,391.0
875,2001,E02006696,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,211.0
876,2001,E02006696,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,290.0
877,2001,E02006696,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,96.0
878,2001,E02006696,2001 super output areas - middle layer,305,Male - Mean hours worked,43.03
879,2001,E02006696,2001 super output areas - middle layer,305,Female - Mean hours worked,29.86
880,2001,E02006697,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1896.0
881,2001,E02006697,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,17.0
882,2001,E02006697,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,51.0
883,2001,E02006697,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,104.0
884,2001,E02006697,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,228.0
885,2001,E02006697,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,857.0
886,2001,E02006697,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,639.0
887,2001,E02006697,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1538.0
888,2001,E02006697,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,38.0
889,2001,E02006697,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,214.0
890,2001,E02006697,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,462.0
891,2001,E02006697,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,276.0
892,2001,E02006697,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,380.0
893,2001,E02006697,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,168.0
894,2001,E02006697,2001 super output areas - middle layer,305,Male - Mean hours worked,44.23
895,2001,E02006697,2001 super output areas - middle layer,305,Female - Mean hours worked,31.53
896,2001,E02006698,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1692.0
897,2001,E02006698,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,14.0
898,2001,E02006698,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,45.0
899,2001,E02006698,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,97.0
900,2001,E02006698,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,356.0
901,2001,E02006698,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,826.0
902,2001,E02006698,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,354.0
903,2001,E02006698,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1492.0
904,2001,E02006698,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,24.0
905,2001,E02006698,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,169.0
906,2001,E02006698,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,467.0
907,2001,E02006698,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,440.0
908,2001,E02006698,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,331.0
909,2001,E02006698,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,61.0
910,2001,E02006698,2001 super output areas - middle layer,305,Male - Mean hours worked,41.38
911,2001,E02006698,2001 super output areas - middle layer,305,Female - Mean hours worked,30.2
912,2001,E02006699,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1585.0
913,2001,E02006699,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
914,2001,E02006699,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,52.0
915,2001,E02006699,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,78.0
916,2001,E02006699,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,273.0
917,2001,E02006699,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,780.0
918,2001,E02006699,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,398.0
919,2001,E02006699,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1383.0
920,2001,E02006699,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,19.0
921,2001,E02006699,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,199.0
922,2001,E02006699,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,438.0
923,2001,E02006699,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,345.0
924,2001,E02006699,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,314.0
925,2001,E02006699,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,68.0
926,2001,E02006699,2001 super output areas - middle layer,305,Male - Mean hours worked,42.14
927,2001,E02006699,2001 super output areas - middle layer,305,Female - Mean hours worked,29.82
928,2001,E02006700,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1445.0
929,2001,E02006700,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,6.0
930,2001,E02006700,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,49.0
931,2001,E02006700,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,89.0
932,2001,E02006700,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,230.0
933,2001,E02006700,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,653.0
934,2001,E02006700,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,418.0
935,2001,E02006700,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1307.0
936,2001,E02006700,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,25.0
937,2001,E02006700,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,160.0
938,2001,E02006700,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,405.0
939,2001,E02006700,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,286.0
940,2001,E02006700,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,335.0
941,2001,E02006700,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,96.0
942,2001,E02006700,2001 super output areas - middle layer,305,Male - Mean hours worked,42.69
943,2001,E02006700,2001 super output areas - middle layer,305,Female - Mean hours worked,30.91
944,2001,E02006701,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1573.0
945,2001,E02006701,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,14.0
946,2001,E02006701,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,57.0
947,2001,E02006701,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,95.0
948,2001,E02006701,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,176.0
949,2001,E02006701,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,676.0
950,2001,E02006701,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,555.0
951,2001,E02006701,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1291.0
952,2001,E02006701,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,35.0
953,2001,E02006701,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,178.0
954,2001,E02006701,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,402.0
955,2001,E02006701,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,247.0
956,2001,E02006701,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,288.0
957,2001,E02006701,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,141.0
958,2001,E02006701,2001 super output areas - middle layer,305,Male - Mean hours worked,43.89
959,2001,E02006701,2001 super output areas - middle layer,305,Female - Mean hours worked,30.87
960,2001,E02006702,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1523.0
961,2001,E02006702,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,4.0
962,2001,E02006702,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,34.0
963,2001,E02006702,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,84.0
964,2001,E02006702,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,237.0
965,2001,E02006702,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,778.0
966,2001,E02006702,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,386.0
967,2001,E02006702,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1344.0
968,2001,E02006702,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,26.0
969,2001,E02006702,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,180.0
970,2001,E02006702,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,454.0
971,2001,E02006702,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,279.0
972,2001,E02006702,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,347.0
973,2001,E02006702,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,58.0
974,2001,E02006702,2001 super output areas - middle layer,305,Male - Mean hours worked,42.81
975,2001,E02006702,2001 super output areas - middle layer,305,Female - Mean hours worked,29.42
976,2001,E02006703,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1932.0
977,2001,E02006703,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,16.0
978,2001,E02006703,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,61.0
979,2001,E02006703,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,102.0
980,2001,E02006703,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,295.0
981,2001,E02006703,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,921.0
982,2001,E02006703,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,537.0
983,2001,E02006703,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1700.0
984,2001,E02006703,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,32.0
985,2001,E02006703,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,228.0
986,2001,E02006703,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,520.0
987,2001,E02006703,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,352.0
988,2001,E02006703,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,429.0
989,2001,E02006703,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,139.0
990,2001,E02006703,2001 super output areas - middle layer,305,Male - Mean hours worked,42.53
991,2001,E02006703,2001 super output areas - middle layer,305,Female - Mean hours worked,30.96
992,2001,E02006704,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1652.0
993,2001,E02006704,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,13.0
994,2001,E02006704,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,46.0
995,2001,E02006704,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,86.0
996,2001,E02006704,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,201.0
997,2001,E02006704,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,822.0
998,2001,E02006704,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,484.0
999,2001,E02006704,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1432.0
1000,2001,E02006704,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,23.0
1001,2001,E02006704,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,205.0
1002,2001,E02006704,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,395.0
1003,2001,E02006704,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,272.0
1004,2001,E02006704,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,394.0
1005,2001,E02006704,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,143.0
1006,2001,E02006704,2001 super output areas - middle layer,305,Male - Mean hours worked,43.39
1007,2001,E02006704,2001 super output areas - middle layer,305,Female - Mean hours worked,31.83
1008,2001,E02006705,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1742.0
1009,2001,E02006705,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,7.0
1010,2001,E02006705,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,44.0
1011,2001,E02006705,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,81.0
1012,2001,E02006705,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,290.0
1013,2001,E02006705,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,926.0
1014,2001,E02006705,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,394.0
1015,2001,E02006705,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1514.0
1016,2001,E02006705,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,19.0
1017,2001,E02006705,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,206.0
1018,2001,E02006705,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,452.0
1019,2001,E02006705,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,316.0
1020,2001,E02006705,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,422.0
1021,2001,E02006705,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,99.0
1022,2001,E02006705,2001 super output areas - middle layer,305,Male - Mean hours worked,41.91
1023,2001,E02006705,2001 super output areas - middle layer,305,Female - Mean hours worked,30.8
1024,2001,E02006706,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1554.0
1025,2001,E02006706,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,12.0
1026,2001,E02006706,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,61.0
1027,2001,E02006706,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,77.0
1028,2001,E02006706,2001 super output areas - middle layer,305,Males - Full-time - 31 to 37 hours,240.0
1029,2001,E02006706,2001 super output areas - middle layer,305,Males - Full-time - 38 to 48 hours,806.0
1030,2001,E02006706,2001 super output areas - middle layer,305,Males - Full-time - 49 or more hours,358.0
1031,2001,E02006706,2001 super output areas - middle layer,305,All females aged 16-74 in employment,1415.0
1032,2001,E02006706,2001 super output areas - middle layer,305,Females - Part-time - 1 to 5 hours,35.0
1033,2001,E02006706,2001 super output areas - middle layer,305,Females - Part-time - 6 to 15 hours,206.0
1034,2001,E02006706,2001 super output areas - middle layer,305,Females - Part-time - 16 to 30 hours,431.0
1035,2001,E02006706,2001 super output areas - middle layer,305,Females - Full-time - 31 to 37 hours,299.0
1036,2001,E02006706,2001 super output areas - middle layer,305,Females - Full-time - 38 to 48 hours,332.0
1037,2001,E02006706,2001 super output areas - middle layer,305,Females - Full-time - 49 or more hours,112.0
1038,2001,E02006706,2001 super output areas - middle layer,305,Male - Mean hours worked,41.82
1039,2001,E02006706,2001 super output areas - middle layer,305,Female - Mean hours worked,30.32
1040,2001,E02006707,2001 super output areas - middle layer,305,All males aged 16-74 in employment,1403.0
1041,2001,E02006707,2001 super output areas - middle layer,305,Males - Part-time - 1 to 5 hours,9.0
1042,2001,E02006707,2001 super output areas - middle layer,305,Males - Part-time - 6 to 15 hours,49.0
1043,2001,E02006707,2001 super output areas - middle layer,305,Males - Part-time - 16 to 30 hours,87.0
