,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HH_HRP_VETERAN_5_NAME,OBS_VALUE
748,2021,E02004352,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,17
749,2021,E02004352,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3631
750,2021,E02004353,2021 super output areas - middle layer,152,Total: All households,3298
751,2021,E02004353,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,191
752,2021,E02004353,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,43
753,2021,E02004353,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
754,2021,E02004353,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3056
755,2021,E02004354,2021 super output areas - middle layer,152,Total: All households,4017
756,2021,E02004354,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,235
757,2021,E02004354,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,52
758,2021,E02004354,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,12
759,2021,E02004354,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3718
760,2021,E02004355,2021 super output areas - middle layer,152,Total: All households,3195
761,2021,E02004355,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,186
762,2021,E02004355,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,41
763,2021,E02004355,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,8
764,2021,E02004355,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2960
765,2021,E02007022,2021 super output areas - middle layer,152,Total: All households,5607
766,2021,E02007022,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,353
767,2021,E02007022,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,79
768,2021,E02007022,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,20
769,2021,E02007022,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,5155
770,2021,E02005702,2021 super output areas - middle layer,152,Total: All households,2955
771,2021,E02005702,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,245
772,2021,E02005702,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,61
773,2021,E02005702,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,16
774,2021,E02005702,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2633
775,2021,E02005703,2021 super output areas - middle layer,152,Total: All households,3441
776,2021,E02005703,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,224
777,2021,E02005703,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,53
778,2021,E02005703,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,14
779,2021,E02005703,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3150
780,2021,E02005704,2021 super output areas - middle layer,152,Total: All households,5900
781,2021,E02005704,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,430
782,2021,E02005704,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,110
783,2021,E02005704,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,30
784,2021,E02005704,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,5330
785,2021,E02005705,2021 super output areas - middle layer,152,Total: All households,3583
786,2021,E02005705,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,209
787,2021,E02005705,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,77
788,2021,E02005705,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,18
789,2021,E02005705,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3279
790,2021,E02005706,2021 super output areas - middle layer,152,Total: All households,4352
791,2021,E02005706,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,268
792,2021,E02005706,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,79
793,2021,E02005706,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,21
794,2021,E02005706,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3984
795,2021,E02005707,2021 super output areas - middle layer,152,Total: All households,3257
796,2021,E02005707,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,222
797,2021,E02005707,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,53
798,2021,E02005707,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,20
799,2021,E02005707,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2962
800,2021,E02005708,2021 super output areas - middle layer,152,Total: All households,4951
801,2021,E02005708,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,300
802,2021,E02005708,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,84
803,2021,E02005708,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,29
804,2021,E02005708,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4538
805,2021,E02005709,2021 super output areas - middle layer,152,Total: All households,3075
806,2021,E02005709,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,164
807,2021,E02005709,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,44
808,2021,E02005709,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,11
809,2021,E02005709,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2856
810,2021,E02005710,2021 super output areas - middle layer,152,Total: All households,4515
811,2021,E02005710,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,221
812,2021,E02005710,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,86
813,2021,E02005710,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,15
814,2021,E02005710,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4193
815,2021,E02005711,2021 super output areas - middle layer,152,Total: All households,3592
816,2021,E02005711,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,226
817,2021,E02005711,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,59
818,2021,E02005711,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,14
819,2021,E02005711,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3293
820,2021,E02005712,2021 super output areas - middle layer,152,Total: All households,4022
821,2021,E02005712,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,209
822,2021,E02005712,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,72
823,2021,E02005712,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,19
824,2021,E02005712,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3722
825,2021,E02005713,2021 super output areas - middle layer,152,Total: All households,2767
826,2021,E02005713,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,162
827,2021,E02005713,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,52
828,2021,E02005713,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,17
829,2021,E02005713,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2536
830,2021,E02005715,2021 super output areas - middle layer,152,Total: All households,4096
831,2021,E02005715,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,214
832,2021,E02005715,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,89
833,2021,E02005715,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,22
834,2021,E02005715,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3771
835,2021,E02005717,2021 super output areas - middle layer,152,Total: All households,3546
836,2021,E02005717,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,205
837,2021,E02005717,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,65
838,2021,E02005717,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,11
839,2021,E02005717,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3265
840,2021,E02005718,2021 super output areas - middle layer,152,Total: All households,3097
841,2021,E02005718,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,172
842,2021,E02005718,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,79
843,2021,E02005718,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
844,2021,E02005718,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2839
845,2021,E02005719,2021 super output areas - middle layer,152,Total: All households,4045
846,2021,E02005719,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,214
847,2021,E02005719,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,87
848,2021,E02005719,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,13
849,2021,E02005719,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3731
850,2021,E02005720,2021 super output areas - middle layer,152,Total: All households,5069
851,2021,E02005720,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,369
852,2021,E02005720,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,84
853,2021,E02005720,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,15
854,2021,E02005720,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4601
855,2021,E02005721,2021 super output areas - middle layer,152,Total: All households,2484
856,2021,E02005721,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,142
857,2021,E02005721,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,40
858,2021,E02005721,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,5
859,2021,E02005721,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2297
860,2021,E02005722,2021 super output areas - middle layer,152,Total: All households,4043
861,2021,E02005722,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,193
862,2021,E02005722,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,66
863,2021,E02005722,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,18
864,2021,E02005722,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3766
865,2021,E02005723,2021 super output areas - middle layer,152,Total: All households,3108
866,2021,E02005723,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,203
867,2021,E02005723,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,46
868,2021,E02005723,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,16
869,2021,E02005723,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2843
870,2021,E02005724,2021 super output areas - middle layer,152,Total: All households,2859
871,2021,E02005724,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,184
872,2021,E02005724,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,54
873,2021,E02005724,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,15
874,2021,E02005724,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2606
875,2021,E02005725,2021 super output areas - middle layer,152,Total: All households,3054
876,2021,E02005725,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,154
877,2021,E02005725,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,51
878,2021,E02005725,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,10
879,2021,E02005725,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2839
880,2021,E02005726,2021 super output areas - middle layer,152,Total: All households,3133
881,2021,E02005726,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,157
882,2021,E02005726,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,47
883,2021,E02005726,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,18
884,2021,E02005726,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2911
885,2021,E02005727,2021 super output areas - middle layer,152,Total: All households,2803
886,2021,E02005727,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,170
887,2021,E02005727,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,53
888,2021,E02005727,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,15
889,2021,E02005727,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2565
890,2021,E02005728,2021 super output areas - middle layer,152,Total: All households,3160
891,2021,E02005728,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,166
892,2021,E02005728,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,49
893,2021,E02005728,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,9
894,2021,E02005728,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2936
895,2021,E02005729,2021 super output areas - middle layer,152,Total: All households,2506
896,2021,E02005729,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,116
897,2021,E02005729,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,42
898,2021,E02005729,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,5
899,2021,E02005729,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2343
900,2021,E02005730,2021 super output areas - middle layer,152,Total: All households,5984
901,2021,E02005730,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,317
902,2021,E02005730,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,89
903,2021,E02005730,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,29
904,2021,E02005730,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,5549
905,2021,E02005731,2021 super output areas - middle layer,152,Total: All households,4764
906,2021,E02005731,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,232
907,2021,E02005731,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,62
908,2021,E02005731,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,13
909,2021,E02005731,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4457
910,2021,E02005733,2021 super output areas - middle layer,152,Total: All households,3722
911,2021,E02005733,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,171
912,2021,E02005733,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,57
913,2021,E02005733,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,16
914,2021,E02005733,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3478
915,2021,E02005734,2021 super output areas - middle layer,152,Total: All households,2850
916,2021,E02005734,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,194
917,2021,E02005734,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,32
918,2021,E02005734,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,17
919,2021,E02005734,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2607
920,2021,E02005735,2021 super output areas - middle layer,152,Total: All households,3492
921,2021,E02005735,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,157
922,2021,E02005735,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,39
923,2021,E02005735,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,11
924,2021,E02005735,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3285
925,2021,E02005736,2021 super output areas - middle layer,152,Total: All households,3937
926,2021,E02005736,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,201
927,2021,E02005736,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,66
928,2021,E02005736,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,14
929,2021,E02005736,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3656
930,2021,E02005739,2021 super output areas - middle layer,152,Total: All households,4218
931,2021,E02005739,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,274
932,2021,E02005739,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,61
933,2021,E02005739,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,17
934,2021,E02005739,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3866
935,2021,E02005740,2021 super output areas - middle layer,152,Total: All households,4731
936,2021,E02005740,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,266
937,2021,E02005740,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,72
938,2021,E02005740,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,23
939,2021,E02005740,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4370
940,2021,E02005741,2021 super output areas - middle layer,152,Total: All households,3787
941,2021,E02005741,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,223
942,2021,E02005741,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,56
943,2021,E02005741,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,13
944,2021,E02005741,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3495
945,2021,E02007105,2021 super output areas - middle layer,152,Total: All households,5753
946,2021,E02007105,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,328
947,2021,E02007105,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,86
948,2021,E02007105,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,22
949,2021,E02007105,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,5317
950,2021,E02007106,2021 super output areas - middle layer,152,Total: All households,6205
951,2021,E02007106,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,320
952,2021,E02007106,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,135
953,2021,E02007106,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,30
954,2021,E02007106,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,5720
955,2021,E02007107,2021 super output areas - middle layer,152,Total: All households,3974
956,2021,E02007107,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,208
957,2021,E02007107,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,70
958,2021,E02007107,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
959,2021,E02007107,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3689
960,2021,E02001709,2021 super output areas - middle layer,152,Total: All households,4404
961,2021,E02001709,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,155
962,2021,E02001709,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,72
963,2021,E02001709,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,10
964,2021,E02001709,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4167
965,2021,E02001710,2021 super output areas - middle layer,152,Total: All households,4556
966,2021,E02001710,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,215
967,2021,E02001710,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,96
968,2021,E02001710,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,16
969,2021,E02001710,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4229
970,2021,E02001711,2021 super output areas - middle layer,152,Total: All households,4316
971,2021,E02001711,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,181
972,2021,E02001711,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,88
973,2021,E02001711,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,17
974,2021,E02001711,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4030
975,2021,E02001712,2021 super output areas - middle layer,152,Total: All households,4149
976,2021,E02001712,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,134
977,2021,E02001712,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,40
978,2021,E02001712,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,14
979,2021,E02001712,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3961
980,2021,E02001713,2021 super output areas - middle layer,152,Total: All households,4378
981,2021,E02001713,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,127
982,2021,E02001713,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,76
983,2021,E02001713,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,19
984,2021,E02001713,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4156
985,2021,E02001714,2021 super output areas - middle layer,152,Total: All households,3968
986,2021,E02001714,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,140
987,2021,E02001714,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,52
988,2021,E02001714,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,7
989,2021,E02001714,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3769
990,2021,E02001715,2021 super output areas - middle layer,152,Total: All households,4903
991,2021,E02001715,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,181
992,2021,E02001715,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,94
993,2021,E02001715,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,23
994,2021,E02001715,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4605
995,2021,E02001718,2021 super output areas - middle layer,152,Total: All households,2962
996,2021,E02001718,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,136
997,2021,E02001718,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,70
998,2021,E02001718,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,6
999,2021,E02001718,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2750
1000,2021,E02001719,2021 super output areas - middle layer,152,Total: All households,3765
1001,2021,E02001719,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,145
1002,2021,E02001719,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,49
1003,2021,E02001719,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,10
1004,2021,E02001719,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3561
1005,2021,E02001720,2021 super output areas - middle layer,152,Total: All households,3327
1006,2021,E02001720,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,41
1007,2021,E02001720,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,45
1008,2021,E02001720,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,5
1009,2021,E02001720,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3236
1010,2021,E02001721,2021 super output areas - middle layer,152,Total: All households,4950
1011,2021,E02001721,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,238
1012,2021,E02001721,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,113
1013,2021,E02001721,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,25
1014,2021,E02001721,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4574
1015,2021,E02001722,2021 super output areas - middle layer,152,Total: All households,4144
1016,2021,E02001722,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,223
1017,2021,E02001722,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,78
1018,2021,E02001722,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,23
1019,2021,E02001722,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3820
1020,2021,E02001723,2021 super output areas - middle layer,152,Total: All households,2832
1021,2021,E02001723,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,79
1022,2021,E02001723,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,28
1023,2021,E02001723,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,2
1024,2021,E02001723,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,2723
1025,2021,E02001724,2021 super output areas - middle layer,152,Total: All households,3556
1026,2021,E02001724,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,66
1027,2021,E02001724,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,45
1028,2021,E02001724,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,3
1029,2021,E02001724,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3442
1030,2021,E02001725,2021 super output areas - middle layer,152,Total: All households,4374
1031,2021,E02001725,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,72
1032,2021,E02001725,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,45
1033,2021,E02001725,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,9
1034,2021,E02001725,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4248
1035,2021,E02001726,2021 super output areas - middle layer,152,Total: All households,4762
1036,2021,E02001726,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,177
1037,2021,E02001726,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,60
1038,2021,E02001726,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,10
1039,2021,E02001726,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4515
1040,2021,E02001727,2021 super output areas - middle layer,152,Total: All households,4022
1041,2021,E02001727,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,183
1042,2021,E02001727,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,84
1043,2021,E02001727,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,16
1044,2021,E02001727,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,3739
1045,2021,E02001728,2021 super output areas - middle layer,152,Total: All households,4291
1046,2021,E02001728,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,173
1047,2021,E02001728,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,88
1048,2021,E02001728,2021 super output areas - middle layer,152,Household reference person previously served in both regular and reserve UK armed forces,14
1049,2021,E02001728,2021 super output areas - middle layer,152,Household reference person has not previously served in regular or reserve UK armed forces,4016
1050,2021,E02001729,2021 super output areas - middle layer,152,Total: All households,4084
1051,2021,E02001729,2021 super output areas - middle layer,152,Household reference person previously served in regular UK armed forces,69
1052,2021,E02001729,2021 super output areas - middle layer,152,Household reference person previously served in reserve UK armed forces,34
