,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_GENDERID_7_NAME,OBS_VALUE
7382,2021,E02001292,2021 super output areas - middle layer,152,Trans man,7
7383,2021,E02001292,2021 super output areas - middle layer,152,All other gender identities,0
7384,2021,E02001292,2021 super output areas - middle layer,152,Not answered,308
7385,2021,E02001293,2021 super output areas - middle layer,152,Total,5219
7386,2021,E02001293,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4989
7387,2021,E02001293,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
7388,2021,E02001293,2021 super output areas - middle layer,152,Trans woman,0
7389,2021,E02001293,2021 super output areas - middle layer,152,Trans man,4
7390,2021,E02001293,2021 super output areas - middle layer,152,All other gender identities,3
7391,2021,E02001293,2021 super output areas - middle layer,152,Not answered,216
7392,2021,E02001294,2021 super output areas - middle layer,152,Total,6670
7393,2021,E02001294,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6314
7394,2021,E02001294,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,23
7395,2021,E02001294,2021 super output areas - middle layer,152,Trans woman,5
7396,2021,E02001294,2021 super output areas - middle layer,152,Trans man,8
7397,2021,E02001294,2021 super output areas - middle layer,152,All other gender identities,1
7398,2021,E02001294,2021 super output areas - middle layer,152,Not answered,319
7399,2021,E02001295,2021 super output areas - middle layer,152,Total,5940
7400,2021,E02001295,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5505
7401,2021,E02001295,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,28
7402,2021,E02001295,2021 super output areas - middle layer,152,Trans woman,5
7403,2021,E02001295,2021 super output areas - middle layer,152,Trans man,7
7404,2021,E02001295,2021 super output areas - middle layer,152,All other gender identities,2
7405,2021,E02001295,2021 super output areas - middle layer,152,Not answered,393
7406,2021,E02001296,2021 super output areas - middle layer,152,Total,6646
7407,2021,E02001296,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6214
7408,2021,E02001296,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,19
7409,2021,E02001296,2021 super output areas - middle layer,152,Trans woman,3
7410,2021,E02001296,2021 super output areas - middle layer,152,Trans man,6
7411,2021,E02001296,2021 super output areas - middle layer,152,All other gender identities,4
7412,2021,E02001296,2021 super output areas - middle layer,152,Not answered,400
7413,2021,E02001297,2021 super output areas - middle layer,152,Total,5417
7414,2021,E02001297,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5169
7415,2021,E02001297,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7416,2021,E02001297,2021 super output areas - middle layer,152,Trans woman,0
7417,2021,E02001297,2021 super output areas - middle layer,152,Trans man,6
7418,2021,E02001297,2021 super output areas - middle layer,152,All other gender identities,3
7419,2021,E02001297,2021 super output areas - middle layer,152,Not answered,229
7420,2021,E02001298,2021 super output areas - middle layer,152,Total,6339
7421,2021,E02001298,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5925
7422,2021,E02001298,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,15
7423,2021,E02001298,2021 super output areas - middle layer,152,Trans woman,7
7424,2021,E02001298,2021 super output areas - middle layer,152,Trans man,10
7425,2021,E02001298,2021 super output areas - middle layer,152,All other gender identities,0
7426,2021,E02001298,2021 super output areas - middle layer,152,Not answered,382
7427,2021,E02001299,2021 super output areas - middle layer,152,Total,7218
7428,2021,E02001299,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6856
7429,2021,E02001299,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7430,2021,E02001299,2021 super output areas - middle layer,152,Trans woman,3
7431,2021,E02001299,2021 super output areas - middle layer,152,Trans man,3
7432,2021,E02001299,2021 super output areas - middle layer,152,All other gender identities,7
7433,2021,E02001299,2021 super output areas - middle layer,152,Not answered,339
7434,2021,E02001300,2021 super output areas - middle layer,152,Total,6472
7435,2021,E02001300,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6133
7436,2021,E02001300,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7437,2021,E02001300,2021 super output areas - middle layer,152,Trans woman,6
7438,2021,E02001300,2021 super output areas - middle layer,152,Trans man,3
7439,2021,E02001300,2021 super output areas - middle layer,152,All other gender identities,6
7440,2021,E02001300,2021 super output areas - middle layer,152,Not answered,314
7441,2021,E02001301,2021 super output areas - middle layer,152,Total,7258
7442,2021,E02001301,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6807
7443,2021,E02001301,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,26
7444,2021,E02001301,2021 super output areas - middle layer,152,Trans woman,3
7445,2021,E02001301,2021 super output areas - middle layer,152,Trans man,5
7446,2021,E02001301,2021 super output areas - middle layer,152,All other gender identities,2
7447,2021,E02001301,2021 super output areas - middle layer,152,Not answered,415
7448,2021,E02001302,2021 super output areas - middle layer,152,Total,6405
7449,2021,E02001302,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6080
7450,2021,E02001302,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
7451,2021,E02001302,2021 super output areas - middle layer,152,Trans woman,1
7452,2021,E02001302,2021 super output areas - middle layer,152,Trans man,6
7453,2021,E02001302,2021 super output areas - middle layer,152,All other gender identities,3
7454,2021,E02001302,2021 super output areas - middle layer,152,Not answered,306
7455,2021,E02001303,2021 super output areas - middle layer,152,Total,6988
7456,2021,E02001303,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6605
7457,2021,E02001303,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,14
7458,2021,E02001303,2021 super output areas - middle layer,152,Trans woman,7
7459,2021,E02001303,2021 super output areas - middle layer,152,Trans man,6
7460,2021,E02001303,2021 super output areas - middle layer,152,All other gender identities,4
7461,2021,E02001303,2021 super output areas - middle layer,152,Not answered,352
7462,2021,E02001304,2021 super output areas - middle layer,152,Total,10564
7463,2021,E02001304,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,10143
7464,2021,E02001304,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
7465,2021,E02001304,2021 super output areas - middle layer,152,Trans woman,5
7466,2021,E02001304,2021 super output areas - middle layer,152,Trans man,3
7467,2021,E02001304,2021 super output areas - middle layer,152,All other gender identities,9
7468,2021,E02001304,2021 super output areas - middle layer,152,Not answered,396
7469,2021,E02001305,2021 super output areas - middle layer,152,Total,7094
7470,2021,E02001305,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6770
7471,2021,E02001305,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
7472,2021,E02001305,2021 super output areas - middle layer,152,Trans woman,1
7473,2021,E02001305,2021 super output areas - middle layer,152,Trans man,6
7474,2021,E02001305,2021 super output areas - middle layer,152,All other gender identities,3
7475,2021,E02001305,2021 super output areas - middle layer,152,Not answered,307
7476,2021,E02001306,2021 super output areas - middle layer,152,Total,5999
7477,2021,E02001306,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5760
7478,2021,E02001306,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
7479,2021,E02001306,2021 super output areas - middle layer,152,Trans woman,2
7480,2021,E02001306,2021 super output areas - middle layer,152,Trans man,1
7481,2021,E02001306,2021 super output areas - middle layer,152,All other gender identities,0
7482,2021,E02001306,2021 super output areas - middle layer,152,Not answered,229
7483,2021,E02001307,2021 super output areas - middle layer,152,Total,9498
7484,2021,E02001307,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,9216
7485,2021,E02001307,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,6
7486,2021,E02001307,2021 super output areas - middle layer,152,Trans woman,4
7487,2021,E02001307,2021 super output areas - middle layer,152,Trans man,5
7488,2021,E02001307,2021 super output areas - middle layer,152,All other gender identities,1
7489,2021,E02001307,2021 super output areas - middle layer,152,Not answered,266
7490,2021,E02001308,2021 super output areas - middle layer,152,Total,4995
7491,2021,E02001308,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4776
7492,2021,E02001308,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,3
7493,2021,E02001308,2021 super output areas - middle layer,152,Trans woman,5
7494,2021,E02001308,2021 super output areas - middle layer,152,Trans man,3
7495,2021,E02001308,2021 super output areas - middle layer,152,All other gender identities,5
7496,2021,E02001308,2021 super output areas - middle layer,152,Not answered,203
7497,2021,E02001309,2021 super output areas - middle layer,152,Total,6888
7498,2021,E02001309,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6539
7499,2021,E02001309,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,6
7500,2021,E02001309,2021 super output areas - middle layer,152,Trans woman,5
7501,2021,E02001309,2021 super output areas - middle layer,152,Trans man,7
7502,2021,E02001309,2021 super output areas - middle layer,152,All other gender identities,2
7503,2021,E02001309,2021 super output areas - middle layer,152,Not answered,329
7504,2021,E02001310,2021 super output areas - middle layer,152,Total,7259
7505,2021,E02001310,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6868
7506,2021,E02001310,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,18
7507,2021,E02001310,2021 super output areas - middle layer,152,Trans woman,9
7508,2021,E02001310,2021 super output areas - middle layer,152,Trans man,13
7509,2021,E02001310,2021 super output areas - middle layer,152,All other gender identities,5
7510,2021,E02001310,2021 super output areas - middle layer,152,Not answered,346
7511,2021,E02001311,2021 super output areas - middle layer,152,Total,6728
7512,2021,E02001311,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6427
7513,2021,E02001311,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,15
7514,2021,E02001311,2021 super output areas - middle layer,152,Trans woman,5
7515,2021,E02001311,2021 super output areas - middle layer,152,Trans man,5
7516,2021,E02001311,2021 super output areas - middle layer,152,All other gender identities,2
7517,2021,E02001311,2021 super output areas - middle layer,152,Not answered,274
7518,2021,E02001312,2021 super output areas - middle layer,152,Total,7005
7519,2021,E02001312,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6626
7520,2021,E02001312,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
7521,2021,E02001312,2021 super output areas - middle layer,152,Trans woman,4
7522,2021,E02001312,2021 super output areas - middle layer,152,Trans man,7
7523,2021,E02001312,2021 super output areas - middle layer,152,All other gender identities,6
7524,2021,E02001312,2021 super output areas - middle layer,152,Not answered,353
7525,2021,E02001313,2021 super output areas - middle layer,152,Total,6474
7526,2021,E02001313,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6122
7527,2021,E02001313,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,13
7528,2021,E02001313,2021 super output areas - middle layer,152,Trans woman,5
7529,2021,E02001313,2021 super output areas - middle layer,152,Trans man,9
7530,2021,E02001313,2021 super output areas - middle layer,152,All other gender identities,4
7531,2021,E02001313,2021 super output areas - middle layer,152,Not answered,321
7532,2021,E02001314,2021 super output areas - middle layer,152,Total,6334
7533,2021,E02001314,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6094
7534,2021,E02001314,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
7535,2021,E02001314,2021 super output areas - middle layer,152,Trans woman,1
7536,2021,E02001314,2021 super output areas - middle layer,152,Trans man,3
7537,2021,E02001314,2021 super output areas - middle layer,152,All other gender identities,7
7538,2021,E02001314,2021 super output areas - middle layer,152,Not answered,221
7539,2021,E02001315,2021 super output areas - middle layer,152,Total,7681
7540,2021,E02001315,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7413
7541,2021,E02001315,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7542,2021,E02001315,2021 super output areas - middle layer,152,Trans woman,4
7543,2021,E02001315,2021 super output areas - middle layer,152,Trans man,3
7544,2021,E02001315,2021 super output areas - middle layer,152,All other gender identities,2
7545,2021,E02001315,2021 super output areas - middle layer,152,Not answered,249
7546,2021,E02001316,2021 super output areas - middle layer,152,Total,5933
7547,2021,E02001316,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5515
7548,2021,E02001316,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,35
7549,2021,E02001316,2021 super output areas - middle layer,152,Trans woman,9
7550,2021,E02001316,2021 super output areas - middle layer,152,Trans man,16
7551,2021,E02001316,2021 super output areas - middle layer,152,All other gender identities,4
7552,2021,E02001316,2021 super output areas - middle layer,152,Not answered,354
7553,2021,E02001317,2021 super output areas - middle layer,152,Total,7386
7554,2021,E02001317,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7024
7555,2021,E02001317,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,19
7556,2021,E02001317,2021 super output areas - middle layer,152,Trans woman,7
7557,2021,E02001317,2021 super output areas - middle layer,152,Trans man,5
7558,2021,E02001317,2021 super output areas - middle layer,152,All other gender identities,4
7559,2021,E02001317,2021 super output areas - middle layer,152,Not answered,327
7560,2021,E02001318,2021 super output areas - middle layer,152,Total,6496
7561,2021,E02001318,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6216
7562,2021,E02001318,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7563,2021,E02001318,2021 super output areas - middle layer,152,Trans woman,2
7564,2021,E02001318,2021 super output areas - middle layer,152,Trans man,3
7565,2021,E02001318,2021 super output areas - middle layer,152,All other gender identities,5
7566,2021,E02001318,2021 super output areas - middle layer,152,Not answered,260
7567,2021,E02001319,2021 super output areas - middle layer,152,Total,6735
7568,2021,E02001319,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6353
7569,2021,E02001319,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,14
7570,2021,E02001319,2021 super output areas - middle layer,152,Trans woman,2
7571,2021,E02001319,2021 super output areas - middle layer,152,Trans man,9
7572,2021,E02001319,2021 super output areas - middle layer,152,All other gender identities,5
7573,2021,E02001319,2021 super output areas - middle layer,152,Not answered,352
7574,2021,E02001320,2021 super output areas - middle layer,152,Total,6090
7575,2021,E02001320,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5788
7576,2021,E02001320,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,12
7577,2021,E02001320,2021 super output areas - middle layer,152,Trans woman,4
7578,2021,E02001320,2021 super output areas - middle layer,152,Trans man,5
7579,2021,E02001320,2021 super output areas - middle layer,152,All other gender identities,1
7580,2021,E02001320,2021 super output areas - middle layer,152,Not answered,280
7581,2021,E02001321,2021 super output areas - middle layer,152,Total,6585
7582,2021,E02001321,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6276
7583,2021,E02001321,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
7584,2021,E02001321,2021 super output areas - middle layer,152,Trans woman,4
7585,2021,E02001321,2021 super output areas - middle layer,152,Trans man,3
7586,2021,E02001321,2021 super output areas - middle layer,152,All other gender identities,2
7587,2021,E02001321,2021 super output areas - middle layer,152,Not answered,293
7588,2021,E02001322,2021 super output areas - middle layer,152,Total,6088
7589,2021,E02001322,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5810
7590,2021,E02001322,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
7591,2021,E02001322,2021 super output areas - middle layer,152,Trans woman,1
7592,2021,E02001322,2021 super output areas - middle layer,152,Trans man,5
7593,2021,E02001322,2021 super output areas - middle layer,152,All other gender identities,0
7594,2021,E02001322,2021 super output areas - middle layer,152,Not answered,264
7595,2021,E02001323,2021 super output areas - middle layer,152,Total,6344
7596,2021,E02001323,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6110
7597,2021,E02001323,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,4
7598,2021,E02001323,2021 super output areas - middle layer,152,Trans woman,8
7599,2021,E02001323,2021 super output areas - middle layer,152,Trans man,5
7600,2021,E02001323,2021 super output areas - middle layer,152,All other gender identities,1
7601,2021,E02001323,2021 super output areas - middle layer,152,Not answered,216
7602,2021,E02001324,2021 super output areas - middle layer,152,Total,6671
7603,2021,E02001324,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6359
7604,2021,E02001324,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,11
7605,2021,E02001324,2021 super output areas - middle layer,152,Trans woman,5
7606,2021,E02001324,2021 super output areas - middle layer,152,Trans man,6
7607,2021,E02001324,2021 super output areas - middle layer,152,All other gender identities,1
7608,2021,E02001324,2021 super output areas - middle layer,152,Not answered,289
7609,2021,E02001325,2021 super output areas - middle layer,152,Total,7465
7610,2021,E02001325,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7198
7611,2021,E02001325,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
7612,2021,E02001325,2021 super output areas - middle layer,152,Trans woman,4
7613,2021,E02001325,2021 super output areas - middle layer,152,Trans man,6
7614,2021,E02001325,2021 super output areas - middle layer,152,All other gender identities,2
7615,2021,E02001325,2021 super output areas - middle layer,152,Not answered,246
7616,2021,E02001326,2021 super output areas - middle layer,152,Total,6698
7617,2021,E02001326,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6436
7618,2021,E02001326,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,6
7619,2021,E02001326,2021 super output areas - middle layer,152,Trans woman,4
7620,2021,E02001326,2021 super output areas - middle layer,152,Trans man,6
7621,2021,E02001326,2021 super output areas - middle layer,152,All other gender identities,0
7622,2021,E02001326,2021 super output areas - middle layer,152,Not answered,246
7623,2021,E02001327,2021 super output areas - middle layer,152,Total,6955
7624,2021,E02001327,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6592
7625,2021,E02001327,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,21
7626,2021,E02001327,2021 super output areas - middle layer,152,Trans woman,5
7627,2021,E02001327,2021 super output areas - middle layer,152,Trans man,7
7628,2021,E02001327,2021 super output areas - middle layer,152,All other gender identities,2
7629,2021,E02001327,2021 super output areas - middle layer,152,Not answered,328
7630,2021,E02001328,2021 super output areas - middle layer,152,Total,8553
7631,2021,E02001328,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,8217
7632,2021,E02001328,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,18
7633,2021,E02001328,2021 super output areas - middle layer,152,Trans woman,1
7634,2021,E02001328,2021 super output areas - middle layer,152,Trans man,8
7635,2021,E02001328,2021 super output areas - middle layer,152,All other gender identities,3
7636,2021,E02001328,2021 super output areas - middle layer,152,Not answered,306
7637,2021,E02001329,2021 super output areas - middle layer,152,Total,5977
7638,2021,E02001329,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5671
7639,2021,E02001329,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,12
7640,2021,E02001329,2021 super output areas - middle layer,152,Trans woman,6
7641,2021,E02001329,2021 super output areas - middle layer,152,Trans man,3
7642,2021,E02001329,2021 super output areas - middle layer,152,All other gender identities,3
7643,2021,E02001329,2021 super output areas - middle layer,152,Not answered,282
7644,2021,E02001330,2021 super output areas - middle layer,152,Total,7241
7645,2021,E02001330,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6908
7646,2021,E02001330,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
7647,2021,E02001330,2021 super output areas - middle layer,152,Trans woman,4
7648,2021,E02001330,2021 super output areas - middle layer,152,Trans man,12
7649,2021,E02001330,2021 super output areas - middle layer,152,All other gender identities,0
7650,2021,E02001330,2021 super output areas - middle layer,152,Not answered,309
7651,2021,E02001331,2021 super output areas - middle layer,152,Total,8123
7652,2021,E02001331,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7739
7653,2021,E02001331,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,24
7654,2021,E02001331,2021 super output areas - middle layer,152,Trans woman,0
7655,2021,E02001331,2021 super output areas - middle layer,152,Trans man,3
7656,2021,E02001331,2021 super output areas - middle layer,152,All other gender identities,6
7657,2021,E02001331,2021 super output areas - middle layer,152,Not answered,351
7658,2021,E02001332,2021 super output areas - middle layer,152,Total,5944
7659,2021,E02001332,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5554
7660,2021,E02001332,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,3
7661,2021,E02001332,2021 super output areas - middle layer,152,Trans woman,6
7662,2021,E02001332,2021 super output areas - middle layer,152,Trans man,6
7663,2021,E02001332,2021 super output areas - middle layer,152,All other gender identities,5
7664,2021,E02001332,2021 super output areas - middle layer,152,Not answered,370
7665,2021,E02001333,2021 super output areas - middle layer,152,Total,7676
7666,2021,E02001333,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7283
7667,2021,E02001333,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,13
7668,2021,E02001333,2021 super output areas - middle layer,152,Trans woman,5
7669,2021,E02001333,2021 super output areas - middle layer,152,Trans man,6
7670,2021,E02001333,2021 super output areas - middle layer,152,All other gender identities,2
7671,2021,E02001333,2021 super output areas - middle layer,152,Not answered,367
7672,2021,E02001334,2021 super output areas - middle layer,152,Total,5069
7673,2021,E02001334,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4789
7674,2021,E02001334,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
7675,2021,E02001334,2021 super output areas - middle layer,152,Trans woman,3
7676,2021,E02001334,2021 super output areas - middle layer,152,Trans man,4
7677,2021,E02001334,2021 super output areas - middle layer,152,All other gender identities,2
7678,2021,E02001334,2021 super output areas - middle layer,152,Not answered,264
7679,2021,E02001335,2021 super output areas - middle layer,152,Total,6744
7680,2021,E02001335,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6469
7681,2021,E02001335,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,8
7682,2021,E02001335,2021 super output areas - middle layer,152,Trans woman,3
7683,2021,E02001335,2021 super output areas - middle layer,152,Trans man,5
7684,2021,E02001335,2021 super output areas - middle layer,152,All other gender identities,5
7685,2021,E02001335,2021 super output areas - middle layer,152,Not answered,254
7686,2021,E02001336,2021 super output areas - middle layer,152,Total,5425
7687,2021,E02001336,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5073
7688,2021,E02001336,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
7689,2021,E02001336,2021 super output areas - middle layer,152,Trans woman,2
7690,2021,E02001336,2021 super output areas - middle layer,152,Trans man,3
7691,2021,E02001336,2021 super output areas - middle layer,152,All other gender identities,3
7692,2021,E02001336,2021 super output areas - middle layer,152,Not answered,335
7693,2021,E02001337,2021 super output areas - middle layer,152,Total,4745
7694,2021,E02001337,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4521
7695,2021,E02001337,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7696,2021,E02001337,2021 super output areas - middle layer,152,Trans woman,3
7697,2021,E02001337,2021 super output areas - middle layer,152,Trans man,5
7698,2021,E02001337,2021 super output areas - middle layer,152,All other gender identities,2
7699,2021,E02001337,2021 super output areas - middle layer,152,Not answered,204
7700,2021,E02001338,2021 super output areas - middle layer,152,Total,4904
7701,2021,E02001338,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4631
7702,2021,E02001338,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7703,2021,E02001338,2021 super output areas - middle layer,152,Trans woman,2
7704,2021,E02001338,2021 super output areas - middle layer,152,Trans man,3
7705,2021,E02001338,2021 super output areas - middle layer,152,All other gender identities,4
7706,2021,E02001338,2021 super output areas - middle layer,152,Not answered,254
7707,2021,E02001339,2021 super output areas - middle layer,152,Total,5076
7708,2021,E02001339,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4791
7709,2021,E02001339,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
7710,2021,E02001339,2021 super output areas - middle layer,152,Trans woman,2
7711,2021,E02001339,2021 super output areas - middle layer,152,Trans man,3
7712,2021,E02001339,2021 super output areas - middle layer,152,All other gender identities,0
7713,2021,E02001339,2021 super output areas - middle layer,152,Not answered,273
7714,2021,E02001340,2021 super output areas - middle layer,152,Total,7965
7715,2021,E02001340,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,7631
7716,2021,E02001340,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
7717,2021,E02001340,2021 super output areas - middle layer,152,Trans woman,5
7718,2021,E02001340,2021 super output areas - middle layer,152,Trans man,8
7719,2021,E02001340,2021 super output areas - middle layer,152,All other gender identities,0
7720,2021,E02001340,2021 super output areas - middle layer,152,Not answered,312
7721,2021,E02001341,2021 super output areas - middle layer,152,Total,6013
7722,2021,E02001341,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5678
7723,2021,E02001341,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,9
7724,2021,E02001341,2021 super output areas - middle layer,152,Trans woman,4
7725,2021,E02001341,2021 super output areas - middle layer,152,Trans man,0
7726,2021,E02001341,2021 super output areas - middle layer,152,All other gender identities,2
7727,2021,E02001341,2021 super output areas - middle layer,152,Not answered,320
7728,2021,E02001342,2021 super output areas - middle layer,152,Total,6660
7729,2021,E02001342,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,6409
7730,2021,E02001342,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,10
7731,2021,E02001342,2021 super output areas - middle layer,152,Trans woman,0
7732,2021,E02001342,2021 super output areas - middle layer,152,Trans man,3
7733,2021,E02001342,2021 super output areas - middle layer,152,All other gender identities,1
7734,2021,E02001342,2021 super output areas - middle layer,152,Not answered,237
7735,2021,E02001343,2021 super output areas - middle layer,152,Total,6081
7736,2021,E02001343,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,5847
7737,2021,E02001343,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,4
7738,2021,E02001343,2021 super output areas - middle layer,152,Trans woman,2
7739,2021,E02001343,2021 super output areas - middle layer,152,Trans man,1
7740,2021,E02001343,2021 super output areas - middle layer,152,All other gender identities,3
7741,2021,E02001343,2021 super output areas - middle layer,152,Not answered,224
7742,2021,E02001344,2021 super output areas - middle layer,152,Total,4618
7743,2021,E02001344,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4366
7744,2021,E02001344,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,7
7745,2021,E02001344,2021 super output areas - middle layer,152,Trans woman,4
7746,2021,E02001344,2021 super output areas - middle layer,152,Trans man,0
7747,2021,E02001344,2021 super output areas - middle layer,152,All other gender identities,0
7748,2021,E02001344,2021 super output areas - middle layer,152,Not answered,241
7749,2021,E02001345,2021 super output areas - middle layer,152,Total,4595
7750,2021,E02001345,2021 super output areas - middle layer,152,Gender identity the same as sex registered at birth,4395
7751,2021,E02001345,2021 super output areas - middle layer,152,Gender identity different from sex registered at birth but no specific identity given,4
7752,2021,E02001345,2021 super output areas - middle layer,152,Trans woman,3
7753,2021,E02001345,2021 super output areas - middle layer,152,Trans man,2
