,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_2ADDR_4_NAME,OBS_VALUE
1129,2021,E02003200,2021 super output areas - middle layer,152,No second address,9989
1130,2021,E02003200,2021 super output areas - middle layer,152,Second address is in the UK,358
1131,2021,E02003200,2021 super output areas - middle layer,152,Second address is outside the UK,59
1132,2021,E02003201,2021 super output areas - middle layer,152,Total: All usual residents,11160
1133,2021,E02003201,2021 super output areas - middle layer,152,No second address,10818
1134,2021,E02003201,2021 super output areas - middle layer,152,Second address is in the UK,292
1135,2021,E02003201,2021 super output areas - middle layer,152,Second address is outside the UK,50
1136,2021,E02003202,2021 super output areas - middle layer,152,Total: All usual residents,6116
1137,2021,E02003202,2021 super output areas - middle layer,152,No second address,5672
1138,2021,E02003202,2021 super output areas - middle layer,152,Second address is in the UK,352
1139,2021,E02003202,2021 super output areas - middle layer,152,Second address is outside the UK,92
1140,2021,E02003203,2021 super output areas - middle layer,152,Total: All usual residents,7605
1141,2021,E02003203,2021 super output areas - middle layer,152,No second address,7342
1142,2021,E02003203,2021 super output areas - middle layer,152,Second address is in the UK,209
1143,2021,E02003203,2021 super output areas - middle layer,152,Second address is outside the UK,54
1144,2021,E02003204,2021 super output areas - middle layer,152,Total: All usual residents,9291
1145,2021,E02003204,2021 super output areas - middle layer,152,No second address,8997
1146,2021,E02003204,2021 super output areas - middle layer,152,Second address is in the UK,234
1147,2021,E02003204,2021 super output areas - middle layer,152,Second address is outside the UK,60
1148,2021,E02003205,2021 super output areas - middle layer,152,Total: All usual residents,8459
1149,2021,E02003205,2021 super output areas - middle layer,152,No second address,8157
1150,2021,E02003205,2021 super output areas - middle layer,152,Second address is in the UK,228
1151,2021,E02003205,2021 super output areas - middle layer,152,Second address is outside the UK,74
1152,2021,E02003206,2021 super output areas - middle layer,152,Total: All usual residents,10045
1153,2021,E02003206,2021 super output areas - middle layer,152,No second address,9615
1154,2021,E02003206,2021 super output areas - middle layer,152,Second address is in the UK,331
1155,2021,E02003206,2021 super output areas - middle layer,152,Second address is outside the UK,99
1156,2021,E02003207,2021 super output areas - middle layer,152,Total: All usual residents,7432
1157,2021,E02003207,2021 super output areas - middle layer,152,No second address,7087
1158,2021,E02003207,2021 super output areas - middle layer,152,Second address is in the UK,289
1159,2021,E02003207,2021 super output areas - middle layer,152,Second address is outside the UK,56
1160,2021,E02003208,2021 super output areas - middle layer,152,Total: All usual residents,11428
1161,2021,E02003208,2021 super output areas - middle layer,152,No second address,10765
1162,2021,E02003208,2021 super output areas - middle layer,152,Second address is in the UK,515
1163,2021,E02003208,2021 super output areas - middle layer,152,Second address is outside the UK,148
1164,2021,E02003209,2021 super output areas - middle layer,152,Total: All usual residents,6781
1165,2021,E02003209,2021 super output areas - middle layer,152,No second address,6496
1166,2021,E02003209,2021 super output areas - middle layer,152,Second address is in the UK,211
1167,2021,E02003209,2021 super output areas - middle layer,152,Second address is outside the UK,74
1168,2021,E02003210,2021 super output areas - middle layer,152,Total: All usual residents,9808
1169,2021,E02003210,2021 super output areas - middle layer,152,No second address,9286
1170,2021,E02003210,2021 super output areas - middle layer,152,Second address is in the UK,360
1171,2021,E02003210,2021 super output areas - middle layer,152,Second address is outside the UK,162
1172,2021,E02003211,2021 super output areas - middle layer,152,Total: All usual residents,8540
1173,2021,E02003211,2021 super output areas - middle layer,152,No second address,7902
1174,2021,E02003211,2021 super output areas - middle layer,152,Second address is in the UK,403
1175,2021,E02003211,2021 super output areas - middle layer,152,Second address is outside the UK,235
1176,2021,E02004236,2021 super output areas - middle layer,152,Total: All usual residents,6223
1177,2021,E02004236,2021 super output areas - middle layer,152,No second address,6023
1178,2021,E02004236,2021 super output areas - middle layer,152,Second address is in the UK,155
1179,2021,E02004236,2021 super output areas - middle layer,152,Second address is outside the UK,45
1180,2021,E02004237,2021 super output areas - middle layer,152,Total: All usual residents,8142
1181,2021,E02004237,2021 super output areas - middle layer,152,No second address,7864
1182,2021,E02004237,2021 super output areas - middle layer,152,Second address is in the UK,212
1183,2021,E02004237,2021 super output areas - middle layer,152,Second address is outside the UK,66
1184,2021,E02004238,2021 super output areas - middle layer,152,Total: All usual residents,7483
1185,2021,E02004238,2021 super output areas - middle layer,152,No second address,7224
1186,2021,E02004238,2021 super output areas - middle layer,152,Second address is in the UK,195
1187,2021,E02004238,2021 super output areas - middle layer,152,Second address is outside the UK,64
1188,2021,E02004239,2021 super output areas - middle layer,152,Total: All usual residents,6242
1189,2021,E02004239,2021 super output areas - middle layer,152,No second address,6045
1190,2021,E02004239,2021 super output areas - middle layer,152,Second address is in the UK,160
1191,2021,E02004239,2021 super output areas - middle layer,152,Second address is outside the UK,37
1192,2021,E02004240,2021 super output areas - middle layer,152,Total: All usual residents,6109
1193,2021,E02004240,2021 super output areas - middle layer,152,No second address,5919
1194,2021,E02004240,2021 super output areas - middle layer,152,Second address is in the UK,145
1195,2021,E02004240,2021 super output areas - middle layer,152,Second address is outside the UK,45
1196,2021,E02004241,2021 super output areas - middle layer,152,Total: All usual residents,9470
1197,2021,E02004241,2021 super output areas - middle layer,152,No second address,9079
1198,2021,E02004241,2021 super output areas - middle layer,152,Second address is in the UK,315
1199,2021,E02004241,2021 super output areas - middle layer,152,Second address is outside the UK,76
1200,2021,E02004242,2021 super output areas - middle layer,152,Total: All usual residents,6469
1201,2021,E02004242,2021 super output areas - middle layer,152,No second address,6149
1202,2021,E02004242,2021 super output areas - middle layer,152,Second address is in the UK,234
1203,2021,E02004242,2021 super output areas - middle layer,152,Second address is outside the UK,86
1204,2021,E02006883,2021 super output areas - middle layer,152,Total: All usual residents,5721
1205,2021,E02006883,2021 super output areas - middle layer,152,No second address,5416
1206,2021,E02006883,2021 super output areas - middle layer,152,Second address is in the UK,206
1207,2021,E02006883,2021 super output areas - middle layer,152,Second address is outside the UK,99
1208,2021,E02006885,2021 super output areas - middle layer,152,Total: All usual residents,7458
1209,2021,E02006885,2021 super output areas - middle layer,152,No second address,6986
1210,2021,E02006885,2021 super output areas - middle layer,152,Second address is in the UK,309
1211,2021,E02006885,2021 super output areas - middle layer,152,Second address is outside the UK,163
1212,2021,E02004243,2021 super output areas - middle layer,152,Total: All usual residents,6448
1213,2021,E02004243,2021 super output areas - middle layer,152,No second address,6193
1214,2021,E02004243,2021 super output areas - middle layer,152,Second address is in the UK,184
1215,2021,E02004243,2021 super output areas - middle layer,152,Second address is outside the UK,71
1216,2021,E02004244,2021 super output areas - middle layer,152,Total: All usual residents,7687
1217,2021,E02004244,2021 super output areas - middle layer,152,No second address,7432
1218,2021,E02004244,2021 super output areas - middle layer,152,Second address is in the UK,215
1219,2021,E02004244,2021 super output areas - middle layer,152,Second address is outside the UK,40
1220,2021,E02004245,2021 super output areas - middle layer,152,Total: All usual residents,7487
1221,2021,E02004245,2021 super output areas - middle layer,152,No second address,7226
1222,2021,E02004245,2021 super output areas - middle layer,152,Second address is in the UK,207
1223,2021,E02004245,2021 super output areas - middle layer,152,Second address is outside the UK,54
1224,2021,E02004246,2021 super output areas - middle layer,152,Total: All usual residents,7902
1225,2021,E02004246,2021 super output areas - middle layer,152,No second address,7529
1226,2021,E02004246,2021 super output areas - middle layer,152,Second address is in the UK,251
1227,2021,E02004246,2021 super output areas - middle layer,152,Second address is outside the UK,122
1228,2021,E02004247,2021 super output areas - middle layer,152,Total: All usual residents,6082
1229,2021,E02004247,2021 super output areas - middle layer,152,No second address,5831
1230,2021,E02004247,2021 super output areas - middle layer,152,Second address is in the UK,166
1231,2021,E02004247,2021 super output areas - middle layer,152,Second address is outside the UK,85
1232,2021,E02004248,2021 super output areas - middle layer,152,Total: All usual residents,7403
1233,2021,E02004248,2021 super output areas - middle layer,152,No second address,7160
1234,2021,E02004248,2021 super output areas - middle layer,152,Second address is in the UK,174
1235,2021,E02004248,2021 super output areas - middle layer,152,Second address is outside the UK,69
1236,2021,E02004249,2021 super output areas - middle layer,152,Total: All usual residents,6027
1237,2021,E02004249,2021 super output areas - middle layer,152,No second address,5781
1238,2021,E02004249,2021 super output areas - middle layer,152,Second address is in the UK,195
1239,2021,E02004249,2021 super output areas - middle layer,152,Second address is outside the UK,51
1240,2021,E02004250,2021 super output areas - middle layer,152,Total: All usual residents,7792
1241,2021,E02004250,2021 super output areas - middle layer,152,No second address,7522
1242,2021,E02004250,2021 super output areas - middle layer,152,Second address is in the UK,205
1243,2021,E02004250,2021 super output areas - middle layer,152,Second address is outside the UK,65
1244,2021,E02004251,2021 super output areas - middle layer,152,Total: All usual residents,6324
1245,2021,E02004251,2021 super output areas - middle layer,152,No second address,6113
1246,2021,E02004251,2021 super output areas - middle layer,152,Second address is in the UK,170
1247,2021,E02004251,2021 super output areas - middle layer,152,Second address is outside the UK,41
1248,2021,E02004252,2021 super output areas - middle layer,152,Total: All usual residents,7987
1249,2021,E02004252,2021 super output areas - middle layer,152,No second address,7667
1250,2021,E02004252,2021 super output areas - middle layer,152,Second address is in the UK,285
1251,2021,E02004252,2021 super output areas - middle layer,152,Second address is outside the UK,35
1252,2021,E02004253,2021 super output areas - middle layer,152,Total: All usual residents,9800
1253,2021,E02004253,2021 super output areas - middle layer,152,No second address,9456
1254,2021,E02004253,2021 super output areas - middle layer,152,Second address is in the UK,247
1255,2021,E02004253,2021 super output areas - middle layer,152,Second address is outside the UK,97
1256,2021,E02004254,2021 super output areas - middle layer,152,Total: All usual residents,10373
1257,2021,E02004254,2021 super output areas - middle layer,152,No second address,10050
1258,2021,E02004254,2021 super output areas - middle layer,152,Second address is in the UK,252
1259,2021,E02004254,2021 super output areas - middle layer,152,Second address is outside the UK,71
1260,2021,E02004255,2021 super output areas - middle layer,152,Total: All usual residents,7315
1261,2021,E02004255,2021 super output areas - middle layer,152,No second address,7050
1262,2021,E02004255,2021 super output areas - middle layer,152,Second address is in the UK,218
1263,2021,E02004255,2021 super output areas - middle layer,152,Second address is outside the UK,47
1264,2021,E02004256,2021 super output areas - middle layer,152,Total: All usual residents,9186
1265,2021,E02004256,2021 super output areas - middle layer,152,No second address,8706
1266,2021,E02004256,2021 super output areas - middle layer,152,Second address is in the UK,379
1267,2021,E02004256,2021 super output areas - middle layer,152,Second address is outside the UK,101
1268,2021,E02004257,2021 super output areas - middle layer,152,Total: All usual residents,9159
1269,2021,E02004257,2021 super output areas - middle layer,152,No second address,8726
1270,2021,E02004257,2021 super output areas - middle layer,152,Second address is in the UK,350
1271,2021,E02004257,2021 super output areas - middle layer,152,Second address is outside the UK,83
1272,2021,E02004258,2021 super output areas - middle layer,152,Total: All usual residents,10440
1273,2021,E02004258,2021 super output areas - middle layer,152,No second address,10017
1274,2021,E02004258,2021 super output areas - middle layer,152,Second address is in the UK,298
1275,2021,E02004258,2021 super output areas - middle layer,152,Second address is outside the UK,125
1276,2021,E02004259,2021 super output areas - middle layer,152,Total: All usual residents,7156
1277,2021,E02004259,2021 super output areas - middle layer,152,No second address,6465
1278,2021,E02004259,2021 super output areas - middle layer,152,Second address is in the UK,581
1279,2021,E02004259,2021 super output areas - middle layer,152,Second address is outside the UK,110
1280,2021,E02004260,2021 super output areas - middle layer,152,Total: All usual residents,9024
1281,2021,E02004260,2021 super output areas - middle layer,152,No second address,7883
1282,2021,E02004260,2021 super output areas - middle layer,152,Second address is in the UK,1031
1283,2021,E02004260,2021 super output areas - middle layer,152,Second address is outside the UK,110
1284,2021,E02004261,2021 super output areas - middle layer,152,Total: All usual residents,10359
1285,2021,E02004261,2021 super output areas - middle layer,152,No second address,9949
1286,2021,E02004261,2021 super output areas - middle layer,152,Second address is in the UK,342
1287,2021,E02004261,2021 super output areas - middle layer,152,Second address is outside the UK,68
1288,2021,E02004262,2021 super output areas - middle layer,152,Total: All usual residents,7889
1289,2021,E02004262,2021 super output areas - middle layer,152,No second address,7389
1290,2021,E02004262,2021 super output areas - middle layer,152,Second address is in the UK,425
1291,2021,E02004262,2021 super output areas - middle layer,152,Second address is outside the UK,75
1292,2021,E02004263,2021 super output areas - middle layer,152,Total: All usual residents,5834
1293,2021,E02004263,2021 super output areas - middle layer,152,No second address,5619
1294,2021,E02004263,2021 super output areas - middle layer,152,Second address is in the UK,168
1295,2021,E02004263,2021 super output areas - middle layer,152,Second address is outside the UK,47
1296,2021,E02004264,2021 super output areas - middle layer,152,Total: All usual residents,8649
1297,2021,E02004264,2021 super output areas - middle layer,152,No second address,8377
1298,2021,E02004264,2021 super output areas - middle layer,152,Second address is in the UK,224
1299,2021,E02004264,2021 super output areas - middle layer,152,Second address is outside the UK,48
1300,2021,E02004265,2021 super output areas - middle layer,152,Total: All usual residents,8498
1301,2021,E02004265,2021 super output areas - middle layer,152,No second address,8225
1302,2021,E02004265,2021 super output areas - middle layer,152,Second address is in the UK,222
1303,2021,E02004265,2021 super output areas - middle layer,152,Second address is outside the UK,51
1304,2021,E02004266,2021 super output areas - middle layer,152,Total: All usual residents,8330
1305,2021,E02004266,2021 super output areas - middle layer,152,No second address,7916
1306,2021,E02004266,2021 super output areas - middle layer,152,Second address is in the UK,346
1307,2021,E02004266,2021 super output areas - middle layer,152,Second address is outside the UK,68
1308,2021,E02004267,2021 super output areas - middle layer,152,Total: All usual residents,5057
1309,2021,E02004267,2021 super output areas - middle layer,152,No second address,4762
1310,2021,E02004267,2021 super output areas - middle layer,152,Second address is in the UK,232
1311,2021,E02004267,2021 super output areas - middle layer,152,Second address is outside the UK,63
1312,2021,E02004268,2021 super output areas - middle layer,152,Total: All usual residents,9427
1313,2021,E02004268,2021 super output areas - middle layer,152,No second address,8975
1314,2021,E02004268,2021 super output areas - middle layer,152,Second address is in the UK,344
1315,2021,E02004268,2021 super output areas - middle layer,152,Second address is outside the UK,108
1316,2021,E02004269,2021 super output areas - middle layer,152,Total: All usual residents,10362
1317,2021,E02004269,2021 super output areas - middle layer,152,No second address,9055
1318,2021,E02004269,2021 super output areas - middle layer,152,Second address is in the UK,1187
1319,2021,E02004269,2021 super output areas - middle layer,152,Second address is outside the UK,120
1320,2021,E02004270,2021 super output areas - middle layer,152,Total: All usual residents,7796
1321,2021,E02004270,2021 super output areas - middle layer,152,No second address,7360
1322,2021,E02004270,2021 super output areas - middle layer,152,Second address is in the UK,329
1323,2021,E02004270,2021 super output areas - middle layer,152,Second address is outside the UK,107
1324,2021,E02004271,2021 super output areas - middle layer,152,Total: All usual residents,10043
1325,2021,E02004271,2021 super output areas - middle layer,152,No second address,9560
1326,2021,E02004271,2021 super output areas - middle layer,152,Second address is in the UK,379
1327,2021,E02004271,2021 super output areas - middle layer,152,Second address is outside the UK,104
1328,2021,E02004272,2021 super output areas - middle layer,152,Total: All usual residents,12206
1329,2021,E02004272,2021 super output areas - middle layer,152,No second address,11615
1330,2021,E02004272,2021 super output areas - middle layer,152,Second address is in the UK,449
1331,2021,E02004272,2021 super output areas - middle layer,152,Second address is outside the UK,142
1332,2021,E02004273,2021 super output areas - middle layer,152,Total: All usual residents,7173
1333,2021,E02004273,2021 super output areas - middle layer,152,No second address,6749
1334,2021,E02004273,2021 super output areas - middle layer,152,Second address is in the UK,317
1335,2021,E02004273,2021 super output areas - middle layer,152,Second address is outside the UK,107
1336,2021,E02004274,2021 super output areas - middle layer,152,Total: All usual residents,6413
1337,2021,E02004274,2021 super output areas - middle layer,152,No second address,6162
1338,2021,E02004274,2021 super output areas - middle layer,152,Second address is in the UK,204
1339,2021,E02004274,2021 super output areas - middle layer,152,Second address is outside the UK,47
1340,2021,E02004275,2021 super output areas - middle layer,152,Total: All usual residents,7664
1341,2021,E02004275,2021 super output areas - middle layer,152,No second address,7299
1342,2021,E02004275,2021 super output areas - middle layer,152,Second address is in the UK,290
1343,2021,E02004275,2021 super output areas - middle layer,152,Second address is outside the UK,75
1344,2021,E02004276,2021 super output areas - middle layer,152,Total: All usual residents,5553
1345,2021,E02004276,2021 super output areas - middle layer,152,No second address,5278
1346,2021,E02004276,2021 super output areas - middle layer,152,Second address is in the UK,224
1347,2021,E02004276,2021 super output areas - middle layer,152,Second address is outside the UK,51
1348,2021,E02004278,2021 super output areas - middle layer,152,Total: All usual residents,8815
1349,2021,E02004278,2021 super output areas - middle layer,152,No second address,8454
1350,2021,E02004278,2021 super output areas - middle layer,152,Second address is in the UK,310
1351,2021,E02004278,2021 super output areas - middle layer,152,Second address is outside the UK,51
1352,2021,E02004279,2021 super output areas - middle layer,152,Total: All usual residents,8023
1353,2021,E02004279,2021 super output areas - middle layer,152,No second address,7685
1354,2021,E02004279,2021 super output areas - middle layer,152,Second address is in the UK,250
1355,2021,E02004279,2021 super output areas - middle layer,152,Second address is outside the UK,88
1356,2021,E02004280,2021 super output areas - middle layer,152,Total: All usual residents,8375
1357,2021,E02004280,2021 super output areas - middle layer,152,No second address,8016
1358,2021,E02004280,2021 super output areas - middle layer,152,Second address is in the UK,278
1359,2021,E02004280,2021 super output areas - middle layer,152,Second address is outside the UK,81
1360,2021,E02004281,2021 super output areas - middle layer,152,Total: All usual residents,7666
1361,2021,E02004281,2021 super output areas - middle layer,152,No second address,7447
1362,2021,E02004281,2021 super output areas - middle layer,152,Second address is in the UK,177
1363,2021,E02004281,2021 super output areas - middle layer,152,Second address is outside the UK,42
1364,2021,E02004282,2021 super output areas - middle layer,152,Total: All usual residents,8848
1365,2021,E02004282,2021 super output areas - middle layer,152,No second address,8484
1366,2021,E02004282,2021 super output areas - middle layer,152,Second address is in the UK,257
1367,2021,E02004282,2021 super output areas - middle layer,152,Second address is outside the UK,107
1368,2021,E02004283,2021 super output areas - middle layer,152,Total: All usual residents,9066
1369,2021,E02004283,2021 super output areas - middle layer,152,No second address,8712
1370,2021,E02004283,2021 super output areas - middle layer,152,Second address is in the UK,276
1371,2021,E02004283,2021 super output areas - middle layer,152,Second address is outside the UK,78
1372,2021,E02004284,2021 super output areas - middle layer,152,Total: All usual residents,9525
1373,2021,E02004284,2021 super output areas - middle layer,152,No second address,8998
1374,2021,E02004284,2021 super output areas - middle layer,152,Second address is in the UK,391
1375,2021,E02004284,2021 super output areas - middle layer,152,Second address is outside the UK,136
1376,2021,E02004285,2021 super output areas - middle layer,152,Total: All usual residents,7705
1377,2021,E02004285,2021 super output areas - middle layer,152,No second address,7425
1378,2021,E02004285,2021 super output areas - middle layer,152,Second address is in the UK,254
1379,2021,E02004285,2021 super output areas - middle layer,152,Second address is outside the UK,26
1380,2021,E02004286,2021 super output areas - middle layer,152,Total: All usual residents,5032
1381,2021,E02004286,2021 super output areas - middle layer,152,No second address,4819
1382,2021,E02004286,2021 super output areas - middle layer,152,Second address is in the UK,170
1383,2021,E02004286,2021 super output areas - middle layer,152,Second address is outside the UK,43
1384,2021,E02004287,2021 super output areas - middle layer,152,Total: All usual residents,5574
1385,2021,E02004287,2021 super output areas - middle layer,152,No second address,5364
1386,2021,E02004287,2021 super output areas - middle layer,152,Second address is in the UK,172
1387,2021,E02004287,2021 super output areas - middle layer,152,Second address is outside the UK,38
1388,2021,E02004288,2021 super output areas - middle layer,152,Total: All usual residents,6195
1389,2021,E02004288,2021 super output areas - middle layer,152,No second address,5853
1390,2021,E02004288,2021 super output areas - middle layer,152,Second address is in the UK,302
1391,2021,E02004288,2021 super output areas - middle layer,152,Second address is outside the UK,40
1392,2021,E02004289,2021 super output areas - middle layer,152,Total: All usual residents,7362
1393,2021,E02004289,2021 super output areas - middle layer,152,No second address,7055
1394,2021,E02004289,2021 super output areas - middle layer,152,Second address is in the UK,255
1395,2021,E02004289,2021 super output areas - middle layer,152,Second address is outside the UK,52
1396,2021,E02007006,2021 super output areas - middle layer,152,Total: All usual residents,5756
1397,2021,E02007006,2021 super output areas - middle layer,152,No second address,5478
1398,2021,E02007006,2021 super output areas - middle layer,152,Second address is in the UK,217
1399,2021,E02007006,2021 super output areas - middle layer,152,Second address is outside the UK,61
1400,2021,E02007007,2021 super output areas - middle layer,152,Total: All usual residents,6786
1401,2021,E02007007,2021 super output areas - middle layer,152,No second address,6440
1402,2021,E02007007,2021 super output areas - middle layer,152,Second address is in the UK,252
1403,2021,E02007007,2021 super output areas - middle layer,152,Second address is outside the UK,94
1404,2021,E02004129,2021 super output areas - middle layer,152,Total: All usual residents,6081
1405,2021,E02004129,2021 super output areas - middle layer,152,No second address,5812
1406,2021,E02004129,2021 super output areas - middle layer,152,Second address is in the UK,195
1407,2021,E02004129,2021 super output areas - middle layer,152,Second address is outside the UK,74
1408,2021,E02004130,2021 super output areas - middle layer,152,Total: All usual residents,6173
1409,2021,E02004130,2021 super output areas - middle layer,152,No second address,5964
1410,2021,E02004130,2021 super output areas - middle layer,152,Second address is in the UK,167
1411,2021,E02004130,2021 super output areas - middle layer,152,Second address is outside the UK,42
1412,2021,E02004131,2021 super output areas - middle layer,152,Total: All usual residents,5491
1413,2021,E02004131,2021 super output areas - middle layer,152,No second address,5308
1414,2021,E02004131,2021 super output areas - middle layer,152,Second address is in the UK,169
1415,2021,E02004131,2021 super output areas - middle layer,152,Second address is outside the UK,14
1416,2021,E02004132,2021 super output areas - middle layer,152,Total: All usual residents,8894
1417,2021,E02004132,2021 super output areas - middle layer,152,No second address,8538
1418,2021,E02004132,2021 super output areas - middle layer,152,Second address is in the UK,290
1419,2021,E02004132,2021 super output areas - middle layer,152,Second address is outside the UK,66
1420,2021,E02004133,2021 super output areas - middle layer,152,Total: All usual residents,9813
1421,2021,E02004133,2021 super output areas - middle layer,152,No second address,9411
1422,2021,E02004133,2021 super output areas - middle layer,152,Second address is in the UK,334
1423,2021,E02004133,2021 super output areas - middle layer,152,Second address is outside the UK,68
1424,2021,E02004135,2021 super output areas - middle layer,152,Total: All usual residents,8360
1425,2021,E02004135,2021 super output areas - middle layer,152,No second address,8002
1426,2021,E02004135,2021 super output areas - middle layer,152,Second address is in the UK,268
1427,2021,E02004135,2021 super output areas - middle layer,152,Second address is outside the UK,90
1428,2021,E02004136,2021 super output areas - middle layer,152,Total: All usual residents,9494
1429,2021,E02004136,2021 super output areas - middle layer,152,No second address,9126
1430,2021,E02004136,2021 super output areas - middle layer,152,Second address is in the UK,297
1431,2021,E02004136,2021 super output areas - middle layer,152,Second address is outside the UK,71
1432,2021,E02004137,2021 super output areas - middle layer,152,Total: All usual residents,5325
1433,2021,E02004137,2021 super output areas - middle layer,152,No second address,5089
1434,2021,E02004137,2021 super output areas - middle layer,152,Second address is in the UK,180
1435,2021,E02004137,2021 super output areas - middle layer,152,Second address is outside the UK,56
1436,2021,E02004138,2021 super output areas - middle layer,152,Total: All usual residents,7688
1437,2021,E02004138,2021 super output areas - middle layer,152,No second address,7421
1438,2021,E02004138,2021 super output areas - middle layer,152,Second address is in the UK,207
1439,2021,E02004138,2021 super output areas - middle layer,152,Second address is outside the UK,60
1440,2021,E02004139,2021 super output areas - middle layer,152,Total: All usual residents,7004
1441,2021,E02004139,2021 super output areas - middle layer,152,No second address,6784
1442,2021,E02004139,2021 super output areas - middle layer,152,Second address is in the UK,195
1443,2021,E02004139,2021 super output areas - middle layer,152,Second address is outside the UK,25
1444,2021,E02004140,2021 super output areas - middle layer,152,Total: All usual residents,5271
1445,2021,E02004140,2021 super output areas - middle layer,152,No second address,5048
1446,2021,E02004140,2021 super output areas - middle layer,152,Second address is in the UK,176
1447,2021,E02004140,2021 super output areas - middle layer,152,Second address is outside the UK,47
1448,2021,E02004141,2021 super output areas - middle layer,152,Total: All usual residents,6260
1449,2021,E02004141,2021 super output areas - middle layer,152,No second address,5950
1450,2021,E02004141,2021 super output areas - middle layer,152,Second address is in the UK,247
1451,2021,E02004141,2021 super output areas - middle layer,152,Second address is outside the UK,63
1452,2021,E02004142,2021 super output areas - middle layer,152,Total: All usual residents,6388
1453,2021,E02004142,2021 super output areas - middle layer,152,No second address,5906
1454,2021,E02004142,2021 super output areas - middle layer,152,Second address is in the UK,382
1455,2021,E02004142,2021 super output areas - middle layer,152,Second address is outside the UK,100
1456,2021,E02004143,2021 super output areas - middle layer,152,Total: All usual residents,6344
1457,2021,E02004143,2021 super output areas - middle layer,152,No second address,6138
1458,2021,E02004143,2021 super output areas - middle layer,152,Second address is in the UK,172
1459,2021,E02004143,2021 super output areas - middle layer,152,Second address is outside the UK,34
1460,2021,E02004144,2021 super output areas - middle layer,152,Total: All usual residents,6865
1461,2021,E02004144,2021 super output areas - middle layer,152,No second address,6626
1462,2021,E02004144,2021 super output areas - middle layer,152,Second address is in the UK,189
1463,2021,E02004144,2021 super output areas - middle layer,152,Second address is outside the UK,50
1464,2021,E02004145,2021 super output areas - middle layer,152,Total: All usual residents,6106
1465,2021,E02004145,2021 super output areas - middle layer,152,No second address,5855
1466,2021,E02004145,2021 super output areas - middle layer,152,Second address is in the UK,175
1467,2021,E02004145,2021 super output areas - middle layer,152,Second address is outside the UK,76
1468,2021,E02004146,2021 super output areas - middle layer,152,Total: All usual residents,7541
1469,2021,E02004146,2021 super output areas - middle layer,152,No second address,7247
1470,2021,E02004146,2021 super output areas - middle layer,152,Second address is in the UK,255
1471,2021,E02004146,2021 super output areas - middle layer,152,Second address is outside the UK,39
1472,2021,E02004147,2021 super output areas - middle layer,152,Total: All usual residents,6974
1473,2021,E02004147,2021 super output areas - middle layer,152,No second address,6602
1474,2021,E02004147,2021 super output areas - middle layer,152,Second address is in the UK,293
1475,2021,E02004147,2021 super output areas - middle layer,152,Second address is outside the UK,79
1476,2021,E02004148,2021 super output areas - middle layer,152,Total: All usual residents,7776
1477,2021,E02004148,2021 super output areas - middle layer,152,No second address,7447
1478,2021,E02004148,2021 super output areas - middle layer,152,Second address is in the UK,269
1479,2021,E02004148,2021 super output areas - middle layer,152,Second address is outside the UK,60
1480,2021,E02007027,2021 super output areas - middle layer,152,Total: All usual residents,10871
1481,2021,E02007027,2021 super output areas - middle layer,152,No second address,10435
1482,2021,E02007027,2021 super output areas - middle layer,152,Second address is in the UK,369
1483,2021,E02007027,2021 super output areas - middle layer,152,Second address is outside the UK,67
1484,2021,E02007028,2021 super output areas - middle layer,152,Total: All usual residents,6110
1485,2021,E02007028,2021 super output areas - middle layer,152,No second address,5827
1486,2021,E02007028,2021 super output areas - middle layer,152,Second address is in the UK,270
1487,2021,E02007028,2021 super output areas - middle layer,152,Second address is outside the UK,13
1488,2021,E02004149,2021 super output areas - middle layer,152,Total: All usual residents,11065
1489,2021,E02004149,2021 super output areas - middle layer,152,No second address,5997
1490,2021,E02004149,2021 super output areas - middle layer,152,Second address is in the UK,4454
1491,2021,E02004149,2021 super output areas - middle layer,152,Second address is outside the UK,614
1492,2021,E02004150,2021 super output areas - middle layer,152,Total: All usual residents,7093
1493,2021,E02004150,2021 super output areas - middle layer,152,No second address,5924
1494,2021,E02004150,2021 super output areas - middle layer,152,Second address is in the UK,1038
1495,2021,E02004150,2021 super output areas - middle layer,152,Second address is outside the UK,131
1496,2021,E02004151,2021 super output areas - middle layer,152,Total: All usual residents,10072
1497,2021,E02004151,2021 super output areas - middle layer,152,No second address,9699
1498,2021,E02004151,2021 super output areas - middle layer,152,Second address is in the UK,316
1499,2021,E02004151,2021 super output areas - middle layer,152,Second address is outside the UK,57
1500,2021,E02004152,2021 super output areas - middle layer,152,Total: All usual residents,9733
1501,2021,E02004152,2021 super output areas - middle layer,152,No second address,4658
1502,2021,E02004152,2021 super output areas - middle layer,152,Second address is in the UK,4449
1503,2021,E02004152,2021 super output areas - middle layer,152,Second address is outside the UK,626
1504,2021,E02004153,2021 super output areas - middle layer,152,Total: All usual residents,7487
1505,2021,E02004153,2021 super output areas - middle layer,152,No second address,7170
1506,2021,E02004153,2021 super output areas - middle layer,152,Second address is in the UK,266
1507,2021,E02004153,2021 super output areas - middle layer,152,Second address is outside the UK,51
1508,2021,E02004154,2021 super output areas - middle layer,152,Total: All usual residents,8295
1509,2021,E02004154,2021 super output areas - middle layer,152,No second address,6482
