,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_SEXOR_6_NAME,OBS_VALUE
4932,2021,E02001075,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6933
4933,2021,E02001075,2021 super output areas - middle layer,152,Straight or Heterosexual,5732
4934,2021,E02001075,2021 super output areas - middle layer,152,Gay or Lesbian,225
4935,2021,E02001075,2021 super output areas - middle layer,152,Bisexual,227
4936,2021,E02001075,2021 super output areas - middle layer,152,All other sexual orientations,59
4937,2021,E02001075,2021 super output areas - middle layer,152,Not answered,690
4938,2021,E02001076,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,10395
4939,2021,E02001076,2021 super output areas - middle layer,152,Straight or Heterosexual,7869
4940,2021,E02001076,2021 super output areas - middle layer,152,Gay or Lesbian,398
4941,2021,E02001076,2021 super output areas - middle layer,152,Bisexual,876
4942,2021,E02001076,2021 super output areas - middle layer,152,All other sexual orientations,155
4943,2021,E02001076,2021 super output areas - middle layer,152,Not answered,1097
4944,2021,E02001077,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6133
4945,2021,E02001077,2021 super output areas - middle layer,152,Straight or Heterosexual,5125
4946,2021,E02001077,2021 super output areas - middle layer,152,Gay or Lesbian,340
4947,2021,E02001077,2021 super output areas - middle layer,152,Bisexual,176
4948,2021,E02001077,2021 super output areas - middle layer,152,All other sexual orientations,43
4949,2021,E02001077,2021 super output areas - middle layer,152,Not answered,449
4950,2021,E02001078,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8411
4951,2021,E02001078,2021 super output areas - middle layer,152,Straight or Heterosexual,7312
4952,2021,E02001078,2021 super output areas - middle layer,152,Gay or Lesbian,187
4953,2021,E02001078,2021 super output areas - middle layer,152,Bisexual,179
4954,2021,E02001078,2021 super output areas - middle layer,152,All other sexual orientations,47
4955,2021,E02001078,2021 super output areas - middle layer,152,Not answered,686
4956,2021,E02001079,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7693
4957,2021,E02001079,2021 super output areas - middle layer,152,Straight or Heterosexual,6464
4958,2021,E02001079,2021 super output areas - middle layer,152,Gay or Lesbian,177
4959,2021,E02001079,2021 super output areas - middle layer,152,Bisexual,289
4960,2021,E02001079,2021 super output areas - middle layer,152,All other sexual orientations,52
4961,2021,E02001079,2021 super output areas - middle layer,152,Not answered,711
4962,2021,E02001080,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8798
4963,2021,E02001080,2021 super output areas - middle layer,152,Straight or Heterosexual,6975
4964,2021,E02001080,2021 super output areas - middle layer,152,Gay or Lesbian,317
4965,2021,E02001080,2021 super output areas - middle layer,152,Bisexual,573
4966,2021,E02001080,2021 super output areas - middle layer,152,All other sexual orientations,107
4967,2021,E02001080,2021 super output areas - middle layer,152,Not answered,826
4968,2021,E02001081,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5137
4969,2021,E02001081,2021 super output areas - middle layer,152,Straight or Heterosexual,4416
4970,2021,E02001081,2021 super output areas - middle layer,152,Gay or Lesbian,271
4971,2021,E02001081,2021 super output areas - middle layer,152,Bisexual,107
4972,2021,E02001081,2021 super output areas - middle layer,152,All other sexual orientations,34
4973,2021,E02001081,2021 super output areas - middle layer,152,Not answered,309
4974,2021,E02001082,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5892
4975,2021,E02001082,2021 super output areas - middle layer,152,Straight or Heterosexual,4889
4976,2021,E02001082,2021 super output areas - middle layer,152,Gay or Lesbian,222
4977,2021,E02001082,2021 super output areas - middle layer,152,Bisexual,283
4978,2021,E02001082,2021 super output areas - middle layer,152,All other sexual orientations,46
4979,2021,E02001082,2021 super output areas - middle layer,152,Not answered,452
4980,2021,E02001083,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7143
4981,2021,E02001083,2021 super output areas - middle layer,152,Straight or Heterosexual,6108
4982,2021,E02001083,2021 super output areas - middle layer,152,Gay or Lesbian,309
4983,2021,E02001083,2021 super output areas - middle layer,152,Bisexual,264
4984,2021,E02001083,2021 super output areas - middle layer,152,All other sexual orientations,54
4985,2021,E02001083,2021 super output areas - middle layer,152,Not answered,408
4986,2021,E02001084,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7240
4987,2021,E02001084,2021 super output areas - middle layer,152,Straight or Heterosexual,5979
4988,2021,E02001084,2021 super output areas - middle layer,152,Gay or Lesbian,253
4989,2021,E02001084,2021 super output areas - middle layer,152,Bisexual,306
4990,2021,E02001084,2021 super output areas - middle layer,152,All other sexual orientations,51
4991,2021,E02001084,2021 super output areas - middle layer,152,Not answered,651
4992,2021,E02001085,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6613
4993,2021,E02001085,2021 super output areas - middle layer,152,Straight or Heterosexual,5911
4994,2021,E02001085,2021 super output areas - middle layer,152,Gay or Lesbian,73
4995,2021,E02001085,2021 super output areas - middle layer,152,Bisexual,68
4996,2021,E02001085,2021 super output areas - middle layer,152,All other sexual orientations,20
4997,2021,E02001085,2021 super output areas - middle layer,152,Not answered,541
4998,2021,E02001086,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5630
4999,2021,E02001086,2021 super output areas - middle layer,152,Straight or Heterosexual,4877
5000,2021,E02001086,2021 super output areas - middle layer,152,Gay or Lesbian,147
5001,2021,E02001086,2021 super output areas - middle layer,152,Bisexual,128
5002,2021,E02001086,2021 super output areas - middle layer,152,All other sexual orientations,26
5003,2021,E02001086,2021 super output areas - middle layer,152,Not answered,452
5004,2021,E02001087,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7767
5005,2021,E02001087,2021 super output areas - middle layer,152,Straight or Heterosexual,6843
5006,2021,E02001087,2021 super output areas - middle layer,152,Gay or Lesbian,224
5007,2021,E02001087,2021 super output areas - middle layer,152,Bisexual,166
5008,2021,E02001087,2021 super output areas - middle layer,152,All other sexual orientations,29
5009,2021,E02001087,2021 super output areas - middle layer,152,Not answered,505
5010,2021,E02001088,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6947
5011,2021,E02001088,2021 super output areas - middle layer,152,Straight or Heterosexual,6219
5012,2021,E02001088,2021 super output areas - middle layer,152,Gay or Lesbian,106
5013,2021,E02001088,2021 super output areas - middle layer,152,Bisexual,129
5014,2021,E02001088,2021 super output areas - middle layer,152,All other sexual orientations,25
5015,2021,E02001088,2021 super output areas - middle layer,152,Not answered,468
5016,2021,E02001089,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6510
5017,2021,E02001089,2021 super output areas - middle layer,152,Straight or Heterosexual,5846
5018,2021,E02001089,2021 super output areas - middle layer,152,Gay or Lesbian,149
5019,2021,E02001089,2021 super output areas - middle layer,152,Bisexual,97
5020,2021,E02001089,2021 super output areas - middle layer,152,All other sexual orientations,33
5021,2021,E02001089,2021 super output areas - middle layer,152,Not answered,385
5022,2021,E02001090,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5802
5023,2021,E02001090,2021 super output areas - middle layer,152,Straight or Heterosexual,5182
5024,2021,E02001090,2021 super output areas - middle layer,152,Gay or Lesbian,125
5025,2021,E02001090,2021 super output areas - middle layer,152,Bisexual,83
5026,2021,E02001090,2021 super output areas - middle layer,152,All other sexual orientations,18
5027,2021,E02001090,2021 super output areas - middle layer,152,Not answered,394
5028,2021,E02001091,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6787
5029,2021,E02001091,2021 super output areas - middle layer,152,Straight or Heterosexual,6113
5030,2021,E02001091,2021 super output areas - middle layer,152,Gay or Lesbian,154
5031,2021,E02001091,2021 super output areas - middle layer,152,Bisexual,84
5032,2021,E02001091,2021 super output areas - middle layer,152,All other sexual orientations,21
5033,2021,E02001091,2021 super output areas - middle layer,152,Not answered,415
5034,2021,E02001092,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7067
5035,2021,E02001092,2021 super output areas - middle layer,152,Straight or Heterosexual,6334
5036,2021,E02001092,2021 super output areas - middle layer,152,Gay or Lesbian,164
5037,2021,E02001092,2021 super output areas - middle layer,152,Bisexual,97
5038,2021,E02001092,2021 super output areas - middle layer,152,All other sexual orientations,23
5039,2021,E02001092,2021 super output areas - middle layer,152,Not answered,449
5040,2021,E02001093,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7355
5041,2021,E02001093,2021 super output areas - middle layer,152,Straight or Heterosexual,6559
5042,2021,E02001093,2021 super output areas - middle layer,152,Gay or Lesbian,128
5043,2021,E02001093,2021 super output areas - middle layer,152,Bisexual,86
5044,2021,E02001093,2021 super output areas - middle layer,152,All other sexual orientations,18
5045,2021,E02001093,2021 super output areas - middle layer,152,Not answered,564
5046,2021,E02001094,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7156
5047,2021,E02001094,2021 super output areas - middle layer,152,Straight or Heterosexual,6385
5048,2021,E02001094,2021 super output areas - middle layer,152,Gay or Lesbian,206
5049,2021,E02001094,2021 super output areas - middle layer,152,Bisexual,80
5050,2021,E02001094,2021 super output areas - middle layer,152,All other sexual orientations,19
5051,2021,E02001094,2021 super output areas - middle layer,152,Not answered,466
5052,2021,E02001095,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6992
5053,2021,E02001095,2021 super output areas - middle layer,152,Straight or Heterosexual,6260
5054,2021,E02001095,2021 super output areas - middle layer,152,Gay or Lesbian,158
5055,2021,E02001095,2021 super output areas - middle layer,152,Bisexual,89
5056,2021,E02001095,2021 super output areas - middle layer,152,All other sexual orientations,21
5057,2021,E02001095,2021 super output areas - middle layer,152,Not answered,464
5058,2021,E02001096,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6395
5059,2021,E02001096,2021 super output areas - middle layer,152,Straight or Heterosexual,5719
5060,2021,E02001096,2021 super output areas - middle layer,152,Gay or Lesbian,154
5061,2021,E02001096,2021 super output areas - middle layer,152,Bisexual,84
5062,2021,E02001096,2021 super output areas - middle layer,152,All other sexual orientations,9
5063,2021,E02001096,2021 super output areas - middle layer,152,Not answered,429
5064,2021,E02001097,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6627
5065,2021,E02001097,2021 super output areas - middle layer,152,Straight or Heterosexual,5987
5066,2021,E02001097,2021 super output areas - middle layer,152,Gay or Lesbian,120
5067,2021,E02001097,2021 super output areas - middle layer,152,Bisexual,70
5068,2021,E02001097,2021 super output areas - middle layer,152,All other sexual orientations,22
5069,2021,E02001097,2021 super output areas - middle layer,152,Not answered,428
5070,2021,E02006902,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7324
5071,2021,E02006902,2021 super output areas - middle layer,152,Straight or Heterosexual,5582
5072,2021,E02006902,2021 super output areas - middle layer,152,Gay or Lesbian,646
5073,2021,E02006902,2021 super output areas - middle layer,152,Bisexual,388
5074,2021,E02006902,2021 super output areas - middle layer,152,All other sexual orientations,73
5075,2021,E02006902,2021 super output areas - middle layer,152,Not answered,635
5076,2021,E02006912,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,9982
5077,2021,E02006912,2021 super output areas - middle layer,152,Straight or Heterosexual,7295
5078,2021,E02006912,2021 super output areas - middle layer,152,Gay or Lesbian,1082
5079,2021,E02006912,2021 super output areas - middle layer,152,Bisexual,508
5080,2021,E02006912,2021 super output areas - middle layer,152,All other sexual orientations,103
5081,2021,E02006912,2021 super output areas - middle layer,152,Not answered,994
5082,2021,E02006913,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6277
5083,2021,E02006913,2021 super output areas - middle layer,152,Straight or Heterosexual,5133
5084,2021,E02006913,2021 super output areas - middle layer,152,Gay or Lesbian,360
5085,2021,E02006913,2021 super output areas - middle layer,152,Bisexual,159
5086,2021,E02006913,2021 super output areas - middle layer,152,All other sexual orientations,39
5087,2021,E02006913,2021 super output areas - middle layer,152,Not answered,586
5088,2021,E02006914,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,7568
5089,2021,E02006914,2021 super output areas - middle layer,152,Straight or Heterosexual,5245
5090,2021,E02006914,2021 super output areas - middle layer,152,Gay or Lesbian,495
5091,2021,E02006914,2021 super output areas - middle layer,152,Bisexual,521
5092,2021,E02006914,2021 super output areas - middle layer,152,All other sexual orientations,87
5093,2021,E02006914,2021 super output areas - middle layer,152,Not answered,1220
5094,2021,E02006915,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6936
5095,2021,E02006915,2021 super output areas - middle layer,152,Straight or Heterosexual,5887
5096,2021,E02006915,2021 super output areas - middle layer,152,Gay or Lesbian,178
5097,2021,E02006915,2021 super output areas - middle layer,152,Bisexual,118
5098,2021,E02006915,2021 super output areas - middle layer,152,All other sexual orientations,42
5099,2021,E02006915,2021 super output areas - middle layer,152,Not answered,711
5100,2021,E02006916,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6293
5101,2021,E02006916,2021 super output areas - middle layer,152,Straight or Heterosexual,4978
5102,2021,E02006916,2021 super output areas - middle layer,152,Gay or Lesbian,557
5103,2021,E02006916,2021 super output areas - middle layer,152,Bisexual,279
5104,2021,E02006916,2021 super output areas - middle layer,152,All other sexual orientations,55
5105,2021,E02006916,2021 super output areas - middle layer,152,Not answered,424
5106,2021,E02006917,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6264
5107,2021,E02006917,2021 super output areas - middle layer,152,Straight or Heterosexual,4932
5108,2021,E02006917,2021 super output areas - middle layer,152,Gay or Lesbian,571
5109,2021,E02006917,2021 super output areas - middle layer,152,Bisexual,248
5110,2021,E02006917,2021 super output areas - middle layer,152,All other sexual orientations,49
5111,2021,E02006917,2021 super output areas - middle layer,152,Not answered,464
5112,2021,E02006983,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5830
5113,2021,E02006983,2021 super output areas - middle layer,152,Straight or Heterosexual,4799
5114,2021,E02006983,2021 super output areas - middle layer,152,Gay or Lesbian,463
5115,2021,E02006983,2021 super output areas - middle layer,152,Bisexual,131
5116,2021,E02006983,2021 super output areas - middle layer,152,All other sexual orientations,29
5117,2021,E02006983,2021 super output areas - middle layer,152,Not answered,408
5118,2021,E02006984,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5105
5119,2021,E02006984,2021 super output areas - middle layer,152,Straight or Heterosexual,3999
5120,2021,E02006984,2021 super output areas - middle layer,152,Gay or Lesbian,536
5121,2021,E02006984,2021 super output areas - middle layer,152,Bisexual,189
5122,2021,E02006984,2021 super output areas - middle layer,152,All other sexual orientations,42
5123,2021,E02006984,2021 super output areas - middle layer,152,Not answered,339
5124,2021,E02006985,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6474
5125,2021,E02006985,2021 super output areas - middle layer,152,Straight or Heterosexual,5497
5126,2021,E02006985,2021 super output areas - middle layer,152,Gay or Lesbian,59
5127,2021,E02006985,2021 super output areas - middle layer,152,Bisexual,89
5128,2021,E02006985,2021 super output areas - middle layer,152,All other sexual orientations,37
5129,2021,E02006985,2021 super output areas - middle layer,152,Not answered,792
5130,2021,E02006986,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4572
5131,2021,E02006986,2021 super output areas - middle layer,152,Straight or Heterosexual,3770
5132,2021,E02006986,2021 super output areas - middle layer,152,Gay or Lesbian,128
5133,2021,E02006986,2021 super output areas - middle layer,152,Bisexual,120
5134,2021,E02006986,2021 super output areas - middle layer,152,All other sexual orientations,48
5135,2021,E02006986,2021 super output areas - middle layer,152,Not answered,506
5136,2021,E02001098,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4977
5137,2021,E02001098,2021 super output areas - middle layer,152,Straight or Heterosexual,4580
5138,2021,E02001098,2021 super output areas - middle layer,152,Gay or Lesbian,62
5139,2021,E02001098,2021 super output areas - middle layer,152,Bisexual,37
5140,2021,E02001098,2021 super output areas - middle layer,152,All other sexual orientations,16
5141,2021,E02001098,2021 super output areas - middle layer,152,Not answered,282
5142,2021,E02001099,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4662
5143,2021,E02001099,2021 super output areas - middle layer,152,Straight or Heterosexual,4245
5144,2021,E02001099,2021 super output areas - middle layer,152,Gay or Lesbian,91
5145,2021,E02001099,2021 super output areas - middle layer,152,Bisexual,50
5146,2021,E02001099,2021 super output areas - middle layer,152,All other sexual orientations,8
5147,2021,E02001099,2021 super output areas - middle layer,152,Not answered,268
5148,2021,E02001100,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4999
5149,2021,E02001100,2021 super output areas - middle layer,152,Straight or Heterosexual,4606
5150,2021,E02001100,2021 super output areas - middle layer,152,Gay or Lesbian,73
5151,2021,E02001100,2021 super output areas - middle layer,152,Bisexual,44
5152,2021,E02001100,2021 super output areas - middle layer,152,All other sexual orientations,9
5153,2021,E02001100,2021 super output areas - middle layer,152,Not answered,267
5154,2021,E02001101,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4702
5155,2021,E02001101,2021 super output areas - middle layer,152,Straight or Heterosexual,4417
5156,2021,E02001101,2021 super output areas - middle layer,152,Gay or Lesbian,33
5157,2021,E02001101,2021 super output areas - middle layer,152,Bisexual,21
5158,2021,E02001101,2021 super output areas - middle layer,152,All other sexual orientations,12
5159,2021,E02001101,2021 super output areas - middle layer,152,Not answered,219
5160,2021,E02001102,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4859
5161,2021,E02001102,2021 super output areas - middle layer,152,Straight or Heterosexual,4519
5162,2021,E02001102,2021 super output areas - middle layer,152,Gay or Lesbian,60
5163,2021,E02001102,2021 super output areas - middle layer,152,Bisexual,39
5164,2021,E02001102,2021 super output areas - middle layer,152,All other sexual orientations,4
5165,2021,E02001102,2021 super output areas - middle layer,152,Not answered,237
5166,2021,E02001103,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4648
5167,2021,E02001103,2021 super output areas - middle layer,152,Straight or Heterosexual,4307
5168,2021,E02001103,2021 super output areas - middle layer,152,Gay or Lesbian,60
5169,2021,E02001103,2021 super output areas - middle layer,152,Bisexual,25
5170,2021,E02001103,2021 super output areas - middle layer,152,All other sexual orientations,2
5171,2021,E02001103,2021 super output areas - middle layer,152,Not answered,254
5172,2021,E02001104,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5681
5173,2021,E02001104,2021 super output areas - middle layer,152,Straight or Heterosexual,5256
5174,2021,E02001104,2021 super output areas - middle layer,152,Gay or Lesbian,79
5175,2021,E02001104,2021 super output areas - middle layer,152,Bisexual,75
5176,2021,E02001104,2021 super output areas - middle layer,152,All other sexual orientations,10
5177,2021,E02001104,2021 super output areas - middle layer,152,Not answered,261
5178,2021,E02001105,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4950
5179,2021,E02001105,2021 super output areas - middle layer,152,Straight or Heterosexual,4585
5180,2021,E02001105,2021 super output areas - middle layer,152,Gay or Lesbian,52
5181,2021,E02001105,2021 super output areas - middle layer,152,Bisexual,34
5182,2021,E02001105,2021 super output areas - middle layer,152,All other sexual orientations,10
5183,2021,E02001105,2021 super output areas - middle layer,152,Not answered,269
5184,2021,E02001106,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4995
5185,2021,E02001106,2021 super output areas - middle layer,152,Straight or Heterosexual,4627
5186,2021,E02001106,2021 super output areas - middle layer,152,Gay or Lesbian,67
5187,2021,E02001106,2021 super output areas - middle layer,152,Bisexual,25
5188,2021,E02001106,2021 super output areas - middle layer,152,All other sexual orientations,8
5189,2021,E02001106,2021 super output areas - middle layer,152,Not answered,268
5190,2021,E02001107,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5224
5191,2021,E02001107,2021 super output areas - middle layer,152,Straight or Heterosexual,4741
5192,2021,E02001107,2021 super output areas - middle layer,152,Gay or Lesbian,54
5193,2021,E02001107,2021 super output areas - middle layer,152,Bisexual,39
5194,2021,E02001107,2021 super output areas - middle layer,152,All other sexual orientations,15
5195,2021,E02001107,2021 super output areas - middle layer,152,Not answered,375
5196,2021,E02001108,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4337
5197,2021,E02001108,2021 super output areas - middle layer,152,Straight or Heterosexual,3923
5198,2021,E02001108,2021 super output areas - middle layer,152,Gay or Lesbian,68
5199,2021,E02001108,2021 super output areas - middle layer,152,Bisexual,45
5200,2021,E02001108,2021 super output areas - middle layer,152,All other sexual orientations,13
5201,2021,E02001108,2021 super output areas - middle layer,152,Not answered,288
5202,2021,E02001109,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6072
5203,2021,E02001109,2021 super output areas - middle layer,152,Straight or Heterosexual,5499
5204,2021,E02001109,2021 super output areas - middle layer,152,Gay or Lesbian,88
5205,2021,E02001109,2021 super output areas - middle layer,152,Bisexual,47
5206,2021,E02001109,2021 super output areas - middle layer,152,All other sexual orientations,18
5207,2021,E02001109,2021 super output areas - middle layer,152,Not answered,420
5208,2021,E02001110,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5436
5209,2021,E02001110,2021 super output areas - middle layer,152,Straight or Heterosexual,4991
5210,2021,E02001110,2021 super output areas - middle layer,152,Gay or Lesbian,77
5211,2021,E02001110,2021 super output areas - middle layer,152,Bisexual,29
5212,2021,E02001110,2021 super output areas - middle layer,152,All other sexual orientations,5
5213,2021,E02001110,2021 super output areas - middle layer,152,Not answered,334
5214,2021,E02001111,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6369
5215,2021,E02001111,2021 super output areas - middle layer,152,Straight or Heterosexual,5670
5216,2021,E02001111,2021 super output areas - middle layer,152,Gay or Lesbian,84
5217,2021,E02001111,2021 super output areas - middle layer,152,Bisexual,89
5218,2021,E02001111,2021 super output areas - middle layer,152,All other sexual orientations,38
5219,2021,E02001111,2021 super output areas - middle layer,152,Not answered,488
5220,2021,E02001112,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5005
5221,2021,E02001112,2021 super output areas - middle layer,152,Straight or Heterosexual,4662
5222,2021,E02001112,2021 super output areas - middle layer,152,Gay or Lesbian,51
5223,2021,E02001112,2021 super output areas - middle layer,152,Bisexual,26
5224,2021,E02001112,2021 super output areas - middle layer,152,All other sexual orientations,8
5225,2021,E02001112,2021 super output areas - middle layer,152,Not answered,258
5226,2021,E02001113,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6713
5227,2021,E02001113,2021 super output areas - middle layer,152,Straight or Heterosexual,5995
5228,2021,E02001113,2021 super output areas - middle layer,152,Gay or Lesbian,17
5229,2021,E02001113,2021 super output areas - middle layer,152,Bisexual,51
5230,2021,E02001113,2021 super output areas - middle layer,152,All other sexual orientations,30
5231,2021,E02001113,2021 super output areas - middle layer,152,Not answered,620
5232,2021,E02001114,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6901
5233,2021,E02001114,2021 super output areas - middle layer,152,Straight or Heterosexual,6314
5234,2021,E02001114,2021 super output areas - middle layer,152,Gay or Lesbian,61
5235,2021,E02001114,2021 super output areas - middle layer,152,Bisexual,39
5236,2021,E02001114,2021 super output areas - middle layer,152,All other sexual orientations,17
5237,2021,E02001114,2021 super output areas - middle layer,152,Not answered,470
5238,2021,E02001115,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,4854
5239,2021,E02001115,2021 super output areas - middle layer,152,Straight or Heterosexual,4481
5240,2021,E02001115,2021 super output areas - middle layer,152,Gay or Lesbian,71
5241,2021,E02001115,2021 super output areas - middle layer,152,Bisexual,38
5242,2021,E02001115,2021 super output areas - middle layer,152,All other sexual orientations,10
5243,2021,E02001115,2021 super output areas - middle layer,152,Not answered,254
5244,2021,E02001116,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5456
5245,2021,E02001116,2021 super output areas - middle layer,152,Straight or Heterosexual,4620
5246,2021,E02001116,2021 super output areas - middle layer,152,Gay or Lesbian,33
5247,2021,E02001116,2021 super output areas - middle layer,152,Bisexual,33
5248,2021,E02001116,2021 super output areas - middle layer,152,All other sexual orientations,38
5249,2021,E02001116,2021 super output areas - middle layer,152,Not answered,732
5250,2021,E02001117,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5015
5251,2021,E02001117,2021 super output areas - middle layer,152,Straight or Heterosexual,4673
5252,2021,E02001117,2021 super output areas - middle layer,152,Gay or Lesbian,57
5253,2021,E02001117,2021 super output areas - middle layer,152,Bisexual,33
5254,2021,E02001117,2021 super output areas - middle layer,152,All other sexual orientations,8
5255,2021,E02001117,2021 super output areas - middle layer,152,Not answered,244
5256,2021,E02001118,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5058
5257,2021,E02001118,2021 super output areas - middle layer,152,Straight or Heterosexual,4732
5258,2021,E02001118,2021 super output areas - middle layer,152,Gay or Lesbian,44
5259,2021,E02001118,2021 super output areas - middle layer,152,Bisexual,36
5260,2021,E02001118,2021 super output areas - middle layer,152,All other sexual orientations,6
5261,2021,E02001118,2021 super output areas - middle layer,152,Not answered,240
5262,2021,E02001119,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,8657
5263,2021,E02001119,2021 super output areas - middle layer,152,Straight or Heterosexual,7377
5264,2021,E02001119,2021 super output areas - middle layer,152,Gay or Lesbian,22
5265,2021,E02001119,2021 super output areas - middle layer,152,Bisexual,42
5266,2021,E02001119,2021 super output areas - middle layer,152,All other sexual orientations,23
5267,2021,E02001119,2021 super output areas - middle layer,152,Not answered,1193
5268,2021,E02001121,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6031
5269,2021,E02001121,2021 super output areas - middle layer,152,Straight or Heterosexual,5312
5270,2021,E02001121,2021 super output areas - middle layer,152,Gay or Lesbian,30
5271,2021,E02001121,2021 super output areas - middle layer,152,Bisexual,67
5272,2021,E02001121,2021 super output areas - middle layer,152,All other sexual orientations,20
5273,2021,E02001121,2021 super output areas - middle layer,152,Not answered,602
5274,2021,E02001123,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5194
5275,2021,E02001123,2021 super output areas - middle layer,152,Straight or Heterosexual,4624
5276,2021,E02001123,2021 super output areas - middle layer,152,Gay or Lesbian,91
5277,2021,E02001123,2021 super output areas - middle layer,152,Bisexual,57
5278,2021,E02001123,2021 super output areas - middle layer,152,All other sexual orientations,10
5279,2021,E02001123,2021 super output areas - middle layer,152,Not answered,412
5280,2021,E02001124,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,5269
5281,2021,E02001124,2021 super output areas - middle layer,152,Straight or Heterosexual,4708
5282,2021,E02001124,2021 super output areas - middle layer,152,Gay or Lesbian,83
5283,2021,E02001124,2021 super output areas - middle layer,152,Bisexual,43
5284,2021,E02001124,2021 super output areas - middle layer,152,All other sexual orientations,8
5285,2021,E02001124,2021 super output areas - middle layer,152,Not answered,427
5286,2021,E02001125,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6360
5287,2021,E02001125,2021 super output areas - middle layer,152,Straight or Heterosexual,5839
5288,2021,E02001125,2021 super output areas - middle layer,152,Gay or Lesbian,74
5289,2021,E02001125,2021 super output areas - middle layer,152,Bisexual,45
5290,2021,E02001125,2021 super output areas - middle layer,152,All other sexual orientations,18
5291,2021,E02001125,2021 super output areas - middle layer,152,Not answered,384
5292,2021,E02001126,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over,6644
5293,2021,E02001126,2021 super output areas - middle layer,152,Straight or Heterosexual,5904
5294,2021,E02001126,2021 super output areas - middle layer,152,Gay or Lesbian,83
5295,2021,E02001126,2021 super output areas - middle layer,152,Bisexual,80
5296,2021,E02001126,2021 super output areas - middle layer,152,All other sexual orientations,24
5297,2021,E02001126,2021 super output areas - middle layer,152,Not answered,553
