,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_TENURE_9_NAME,OBS_VALUE
7023,2021,E02005548,2021 super output areas - middle layer,152,Social rented: Other social rented,266
7024,2021,E02005548,2021 super output areas - middle layer,152,Private rented,393
7025,2021,E02005548,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,296
7026,2021,E02005548,2021 super output areas - middle layer,152,Private rented: Other private rented,97
7027,2021,E02005548,2021 super output areas - middle layer,152,Lives rent free,18
7028,2021,E02005548,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,720
7029,2021,E02005548,2021 super output areas - middle layer,152,Private rented or lives rent free,411
7030,2021,E02005549,2021 super output areas - middle layer,152,Total: All households,2481
7031,2021,E02005549,2021 super output areas - middle layer,152,Owned,2041
7032,2021,E02005549,2021 super output areas - middle layer,152,Owned: Owns outright,1303
7033,2021,E02005549,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,738
7034,2021,E02005549,2021 super output areas - middle layer,152,Shared ownership,4
7035,2021,E02005549,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,4
7036,2021,E02005549,2021 super output areas - middle layer,152,Social rented,110
7037,2021,E02005549,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,98
7038,2021,E02005549,2021 super output areas - middle layer,152,Social rented: Other social rented,12
7039,2021,E02005549,2021 super output areas - middle layer,152,Private rented,322
7040,2021,E02005549,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,261
7041,2021,E02005549,2021 super output areas - middle layer,152,Private rented: Other private rented,61
7042,2021,E02005549,2021 super output areas - middle layer,152,Lives rent free,4
7043,2021,E02005549,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,742
7044,2021,E02005549,2021 super output areas - middle layer,152,Private rented or lives rent free,326
7045,2021,E02005550,2021 super output areas - middle layer,152,Total: All households,3433
7046,2021,E02005550,2021 super output areas - middle layer,152,Owned,2643
7047,2021,E02005550,2021 super output areas - middle layer,152,Owned: Owns outright,1437
7048,2021,E02005550,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1206
7049,2021,E02005550,2021 super output areas - middle layer,152,Shared ownership,8
7050,2021,E02005550,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,8
7051,2021,E02005550,2021 super output areas - middle layer,152,Social rented,399
7052,2021,E02005550,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,216
7053,2021,E02005550,2021 super output areas - middle layer,152,Social rented: Other social rented,183
7054,2021,E02005550,2021 super output areas - middle layer,152,Private rented,378
7055,2021,E02005550,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,318
7056,2021,E02005550,2021 super output areas - middle layer,152,Private rented: Other private rented,60
7057,2021,E02005550,2021 super output areas - middle layer,152,Lives rent free,5
7058,2021,E02005550,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1214
7059,2021,E02005550,2021 super output areas - middle layer,152,Private rented or lives rent free,383
7060,2021,E02005551,2021 super output areas - middle layer,152,Total: All households,2697
7061,2021,E02005551,2021 super output areas - middle layer,152,Owned,1835
7062,2021,E02005551,2021 super output areas - middle layer,152,Owned: Owns outright,1466
7063,2021,E02005551,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,369
7064,2021,E02005551,2021 super output areas - middle layer,152,Shared ownership,15
7065,2021,E02005551,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,15
7066,2021,E02005551,2021 super output areas - middle layer,152,Social rented,309
7067,2021,E02005551,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,36
7068,2021,E02005551,2021 super output areas - middle layer,152,Social rented: Other social rented,273
7069,2021,E02005551,2021 super output areas - middle layer,152,Private rented,534
7070,2021,E02005551,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,469
7071,2021,E02005551,2021 super output areas - middle layer,152,Private rented: Other private rented,65
7072,2021,E02005551,2021 super output areas - middle layer,152,Lives rent free,4
7073,2021,E02005551,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,384
7074,2021,E02005551,2021 super output areas - middle layer,152,Private rented or lives rent free,538
7075,2021,E02005552,2021 super output areas - middle layer,152,Total: All households,3129
7076,2021,E02005552,2021 super output areas - middle layer,152,Owned,2047
7077,2021,E02005552,2021 super output areas - middle layer,152,Owned: Owns outright,1477
7078,2021,E02005552,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,570
7079,2021,E02005552,2021 super output areas - middle layer,152,Shared ownership,20
7080,2021,E02005552,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,20
7081,2021,E02005552,2021 super output areas - middle layer,152,Social rented,487
7082,2021,E02005552,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,108
7083,2021,E02005552,2021 super output areas - middle layer,152,Social rented: Other social rented,379
7084,2021,E02005552,2021 super output areas - middle layer,152,Private rented,572
7085,2021,E02005552,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,449
7086,2021,E02005552,2021 super output areas - middle layer,152,Private rented: Other private rented,123
7087,2021,E02005552,2021 super output areas - middle layer,152,Lives rent free,3
7088,2021,E02005552,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,590
7089,2021,E02005552,2021 super output areas - middle layer,152,Private rented or lives rent free,575
7090,2021,E02005553,2021 super output areas - middle layer,152,Total: All households,4254
7091,2021,E02005553,2021 super output areas - middle layer,152,Owned,3212
7092,2021,E02005553,2021 super output areas - middle layer,152,Owned: Owns outright,2446
7093,2021,E02005553,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,766
7094,2021,E02005553,2021 super output areas - middle layer,152,Shared ownership,15
7095,2021,E02005553,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,15
7096,2021,E02005553,2021 super output areas - middle layer,152,Social rented,405
7097,2021,E02005553,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,52
7098,2021,E02005553,2021 super output areas - middle layer,152,Social rented: Other social rented,353
7099,2021,E02005553,2021 super output areas - middle layer,152,Private rented,620
7100,2021,E02005553,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,500
7101,2021,E02005553,2021 super output areas - middle layer,152,Private rented: Other private rented,120
7102,2021,E02005553,2021 super output areas - middle layer,152,Lives rent free,2
7103,2021,E02005553,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,781
7104,2021,E02005553,2021 super output areas - middle layer,152,Private rented or lives rent free,622
7105,2021,E02005554,2021 super output areas - middle layer,152,Total: All households,3331
7106,2021,E02005554,2021 super output areas - middle layer,152,Owned,2269
7107,2021,E02005554,2021 super output areas - middle layer,152,Owned: Owns outright,1618
7108,2021,E02005554,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,651
7109,2021,E02005554,2021 super output areas - middle layer,152,Shared ownership,15
7110,2021,E02005554,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,15
7111,2021,E02005554,2021 super output areas - middle layer,152,Social rented,351
7112,2021,E02005554,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,58
7113,2021,E02005554,2021 super output areas - middle layer,152,Social rented: Other social rented,293
7114,2021,E02005554,2021 super output areas - middle layer,152,Private rented,694
7115,2021,E02005554,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,540
7116,2021,E02005554,2021 super output areas - middle layer,152,Private rented: Other private rented,154
7117,2021,E02005554,2021 super output areas - middle layer,152,Lives rent free,2
7118,2021,E02005554,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,666
7119,2021,E02005554,2021 super output areas - middle layer,152,Private rented or lives rent free,696
7120,2021,E02005555,2021 super output areas - middle layer,152,Total: All households,2843
7121,2021,E02005555,2021 super output areas - middle layer,152,Owned,2458
7122,2021,E02005555,2021 super output areas - middle layer,152,Owned: Owns outright,1552
7123,2021,E02005555,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,906
7124,2021,E02005555,2021 super output areas - middle layer,152,Shared ownership,8
7125,2021,E02005555,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,8
7126,2021,E02005555,2021 super output areas - middle layer,152,Social rented,107
7127,2021,E02005555,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,14
7128,2021,E02005555,2021 super output areas - middle layer,152,Social rented: Other social rented,93
7129,2021,E02005555,2021 super output areas - middle layer,152,Private rented,270
7130,2021,E02005555,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,228
7131,2021,E02005555,2021 super output areas - middle layer,152,Private rented: Other private rented,42
7132,2021,E02005555,2021 super output areas - middle layer,152,Lives rent free,0
7133,2021,E02005555,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,914
7134,2021,E02005555,2021 super output areas - middle layer,152,Private rented or lives rent free,270
7135,2021,E02005556,2021 super output areas - middle layer,152,Total: All households,3326
7136,2021,E02005556,2021 super output areas - middle layer,152,Owned,2584
7137,2021,E02005556,2021 super output areas - middle layer,152,Owned: Owns outright,1378
7138,2021,E02005556,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1206
7139,2021,E02005556,2021 super output areas - middle layer,152,Shared ownership,22
7140,2021,E02005556,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,22
7141,2021,E02005556,2021 super output areas - middle layer,152,Social rented,250
7142,2021,E02005556,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,63
7143,2021,E02005556,2021 super output areas - middle layer,152,Social rented: Other social rented,187
7144,2021,E02005556,2021 super output areas - middle layer,152,Private rented,470
7145,2021,E02005556,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,406
7146,2021,E02005556,2021 super output areas - middle layer,152,Private rented: Other private rented,64
7147,2021,E02005556,2021 super output areas - middle layer,152,Lives rent free,0
7148,2021,E02005556,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1228
7149,2021,E02005556,2021 super output areas - middle layer,152,Private rented or lives rent free,470
7150,2021,E02005557,2021 super output areas - middle layer,152,Total: All households,2747
7151,2021,E02005557,2021 super output areas - middle layer,152,Owned,1005
7152,2021,E02005557,2021 super output areas - middle layer,152,Owned: Owns outright,443
7153,2021,E02005557,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,562
7154,2021,E02005557,2021 super output areas - middle layer,152,Shared ownership,13
7155,2021,E02005557,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,13
7156,2021,E02005557,2021 super output areas - middle layer,152,Social rented,1089
7157,2021,E02005557,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,370
7158,2021,E02005557,2021 super output areas - middle layer,152,Social rented: Other social rented,719
7159,2021,E02005557,2021 super output areas - middle layer,152,Private rented,633
7160,2021,E02005557,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,573
7161,2021,E02005557,2021 super output areas - middle layer,152,Private rented: Other private rented,60
7162,2021,E02005557,2021 super output areas - middle layer,152,Lives rent free,7
7163,2021,E02005557,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,575
7164,2021,E02005557,2021 super output areas - middle layer,152,Private rented or lives rent free,640
7165,2021,E02005558,2021 super output areas - middle layer,152,Total: All households,3049
7166,2021,E02005558,2021 super output areas - middle layer,152,Owned,2372
7167,2021,E02005558,2021 super output areas - middle layer,152,Owned: Owns outright,1473
7168,2021,E02005558,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,899
7169,2021,E02005558,2021 super output areas - middle layer,152,Shared ownership,5
7170,2021,E02005558,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,5
7171,2021,E02005558,2021 super output areas - middle layer,152,Social rented,352
7172,2021,E02005558,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,59
7173,2021,E02005558,2021 super output areas - middle layer,152,Social rented: Other social rented,293
7174,2021,E02005558,2021 super output areas - middle layer,152,Private rented,320
7175,2021,E02005558,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,246
7176,2021,E02005558,2021 super output areas - middle layer,152,Private rented: Other private rented,74
7177,2021,E02005558,2021 super output areas - middle layer,152,Lives rent free,0
7178,2021,E02005558,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,904
7179,2021,E02005558,2021 super output areas - middle layer,152,Private rented or lives rent free,320
7180,2021,E02005559,2021 super output areas - middle layer,152,Total: All households,3065
7181,2021,E02005559,2021 super output areas - middle layer,152,Owned,1831
7182,2021,E02005559,2021 super output areas - middle layer,152,Owned: Owns outright,961
7183,2021,E02005559,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,870
7184,2021,E02005559,2021 super output areas - middle layer,152,Shared ownership,16
7185,2021,E02005559,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,16
7186,2021,E02005559,2021 super output areas - middle layer,152,Social rented,547
7187,2021,E02005559,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,183
7188,2021,E02005559,2021 super output areas - middle layer,152,Social rented: Other social rented,364
7189,2021,E02005559,2021 super output areas - middle layer,152,Private rented,668
7190,2021,E02005559,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,589
7191,2021,E02005559,2021 super output areas - middle layer,152,Private rented: Other private rented,79
7192,2021,E02005559,2021 super output areas - middle layer,152,Lives rent free,3
7193,2021,E02005559,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,886
7194,2021,E02005559,2021 super output areas - middle layer,152,Private rented or lives rent free,671
7195,2021,E02005560,2021 super output areas - middle layer,152,Total: All households,3669
7196,2021,E02005560,2021 super output areas - middle layer,152,Owned,1789
7197,2021,E02005560,2021 super output areas - middle layer,152,Owned: Owns outright,821
7198,2021,E02005560,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,968
7199,2021,E02005560,2021 super output areas - middle layer,152,Shared ownership,51
7200,2021,E02005560,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,51
7201,2021,E02005560,2021 super output areas - middle layer,152,Social rented,852
7202,2021,E02005560,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,223
7203,2021,E02005560,2021 super output areas - middle layer,152,Social rented: Other social rented,629
7204,2021,E02005560,2021 super output areas - middle layer,152,Private rented,974
7205,2021,E02005560,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,892
7206,2021,E02005560,2021 super output areas - middle layer,152,Private rented: Other private rented,82
7207,2021,E02005560,2021 super output areas - middle layer,152,Lives rent free,3
7208,2021,E02005560,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1019
7209,2021,E02005560,2021 super output areas - middle layer,152,Private rented or lives rent free,977
7210,2021,E02005561,2021 super output areas - middle layer,152,Total: All households,5257
7211,2021,E02005561,2021 super output areas - middle layer,152,Owned,2050
7212,2021,E02005561,2021 super output areas - middle layer,152,Owned: Owns outright,1098
7213,2021,E02005561,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,952
7214,2021,E02005561,2021 super output areas - middle layer,152,Shared ownership,45
7215,2021,E02005561,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,45
7216,2021,E02005561,2021 super output areas - middle layer,152,Social rented,1421
7217,2021,E02005561,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,372
7218,2021,E02005561,2021 super output areas - middle layer,152,Social rented: Other social rented,1049
7219,2021,E02005561,2021 super output areas - middle layer,152,Private rented,1727
7220,2021,E02005561,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,1604
7221,2021,E02005561,2021 super output areas - middle layer,152,Private rented: Other private rented,123
7222,2021,E02005561,2021 super output areas - middle layer,152,Lives rent free,14
7223,2021,E02005561,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,997
7224,2021,E02005561,2021 super output areas - middle layer,152,Private rented or lives rent free,1741
7225,2021,E02005562,2021 super output areas - middle layer,152,Total: All households,3309
7226,2021,E02005562,2021 super output areas - middle layer,152,Owned,2362
7227,2021,E02005562,2021 super output areas - middle layer,152,Owned: Owns outright,1504
7228,2021,E02005562,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,858
7229,2021,E02005562,2021 super output areas - middle layer,152,Shared ownership,9
7230,2021,E02005562,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,9
7231,2021,E02005562,2021 super output areas - middle layer,152,Social rented,406
7232,2021,E02005562,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,86
7233,2021,E02005562,2021 super output areas - middle layer,152,Social rented: Other social rented,320
7234,2021,E02005562,2021 super output areas - middle layer,152,Private rented,529
7235,2021,E02005562,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,424
7236,2021,E02005562,2021 super output areas - middle layer,152,Private rented: Other private rented,105
7237,2021,E02005562,2021 super output areas - middle layer,152,Lives rent free,3
7238,2021,E02005562,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,867
7239,2021,E02005562,2021 super output areas - middle layer,152,Private rented or lives rent free,532
7240,2021,E02005563,2021 super output areas - middle layer,152,Total: All households,3258
7241,2021,E02005563,2021 super output areas - middle layer,152,Owned,2618
7242,2021,E02005563,2021 super output areas - middle layer,152,Owned: Owns outright,1542
7243,2021,E02005563,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1076
7244,2021,E02005563,2021 super output areas - middle layer,152,Shared ownership,4
7245,2021,E02005563,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,4
7246,2021,E02005563,2021 super output areas - middle layer,152,Social rented,288
7247,2021,E02005563,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,64
7248,2021,E02005563,2021 super output areas - middle layer,152,Social rented: Other social rented,224
7249,2021,E02005563,2021 super output areas - middle layer,152,Private rented,346
7250,2021,E02005563,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,257
7251,2021,E02005563,2021 super output areas - middle layer,152,Private rented: Other private rented,89
7252,2021,E02005563,2021 super output areas - middle layer,152,Lives rent free,2
7253,2021,E02005563,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1080
7254,2021,E02005563,2021 super output areas - middle layer,152,Private rented or lives rent free,348
7255,2021,E02005564,2021 super output areas - middle layer,152,Total: All households,3829
7256,2021,E02005564,2021 super output areas - middle layer,152,Owned,2787
7257,2021,E02005564,2021 super output areas - middle layer,152,Owned: Owns outright,1726
7258,2021,E02005564,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1061
7259,2021,E02005564,2021 super output areas - middle layer,152,Shared ownership,13
7260,2021,E02005564,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,13
7261,2021,E02005564,2021 super output areas - middle layer,152,Social rented,269
7262,2021,E02005564,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,69
7263,2021,E02005564,2021 super output areas - middle layer,152,Social rented: Other social rented,200
7264,2021,E02005564,2021 super output areas - middle layer,152,Private rented,760
7265,2021,E02005564,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,429
7266,2021,E02005564,2021 super output areas - middle layer,152,Private rented: Other private rented,331
7267,2021,E02005564,2021 super output areas - middle layer,152,Lives rent free,0
7268,2021,E02005564,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1074
7269,2021,E02005564,2021 super output areas - middle layer,152,Private rented or lives rent free,760
7270,2021,E02005565,2021 super output areas - middle layer,152,Total: All households,3123
7271,2021,E02005565,2021 super output areas - middle layer,152,Owned,2344
7272,2021,E02005565,2021 super output areas - middle layer,152,Owned: Owns outright,1324
7273,2021,E02005565,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1020
7274,2021,E02005565,2021 super output areas - middle layer,152,Shared ownership,8
7275,2021,E02005565,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,8
7276,2021,E02005565,2021 super output areas - middle layer,152,Social rented,296
7277,2021,E02005565,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,72
7278,2021,E02005565,2021 super output areas - middle layer,152,Social rented: Other social rented,224
7279,2021,E02005565,2021 super output areas - middle layer,152,Private rented,473
7280,2021,E02005565,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,375
7281,2021,E02005565,2021 super output areas - middle layer,152,Private rented: Other private rented,98
7282,2021,E02005565,2021 super output areas - middle layer,152,Lives rent free,2
7283,2021,E02005565,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1028
7284,2021,E02005565,2021 super output areas - middle layer,152,Private rented or lives rent free,475
7285,2021,E02005566,2021 super output areas - middle layer,152,Total: All households,4357
7286,2021,E02005566,2021 super output areas - middle layer,152,Owned,3281
7287,2021,E02005566,2021 super output areas - middle layer,152,Owned: Owns outright,1984
7288,2021,E02005566,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1297
7289,2021,E02005566,2021 super output areas - middle layer,152,Shared ownership,12
7290,2021,E02005566,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,12
7291,2021,E02005566,2021 super output areas - middle layer,152,Social rented,434
7292,2021,E02005566,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,99
7293,2021,E02005566,2021 super output areas - middle layer,152,Social rented: Other social rented,335
7294,2021,E02005566,2021 super output areas - middle layer,152,Private rented,625
7295,2021,E02005566,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,484
7296,2021,E02005566,2021 super output areas - middle layer,152,Private rented: Other private rented,141
7297,2021,E02005566,2021 super output areas - middle layer,152,Lives rent free,5
7298,2021,E02005566,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1309
7299,2021,E02005566,2021 super output areas - middle layer,152,Private rented or lives rent free,630
7300,2021,E02005567,2021 super output areas - middle layer,152,Total: All households,5292
7301,2021,E02005567,2021 super output areas - middle layer,152,Owned,3515
7302,2021,E02005567,2021 super output areas - middle layer,152,Owned: Owns outright,2275
7303,2021,E02005567,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,1240
7304,2021,E02005567,2021 super output areas - middle layer,152,Shared ownership,28
7305,2021,E02005567,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,28
7306,2021,E02005567,2021 super output areas - middle layer,152,Social rented,599
7307,2021,E02005567,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,96
7308,2021,E02005567,2021 super output areas - middle layer,152,Social rented: Other social rented,503
7309,2021,E02005567,2021 super output areas - middle layer,152,Private rented,1149
7310,2021,E02005567,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,1017
7311,2021,E02005567,2021 super output areas - middle layer,152,Private rented: Other private rented,132
7312,2021,E02005567,2021 super output areas - middle layer,152,Lives rent free,1
7313,2021,E02005567,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,1268
7314,2021,E02005567,2021 super output areas - middle layer,152,Private rented or lives rent free,1150
7315,2021,E02005568,2021 super output areas - middle layer,152,Total: All households,3332
7316,2021,E02005568,2021 super output areas - middle layer,152,Owned,2448
7317,2021,E02005568,2021 super output areas - middle layer,152,Owned: Owns outright,1535
7318,2021,E02005568,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,913
7319,2021,E02005568,2021 super output areas - middle layer,152,Shared ownership,12
7320,2021,E02005568,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,12
7321,2021,E02005568,2021 super output areas - middle layer,152,Social rented,345
7322,2021,E02005568,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,65
7323,2021,E02005568,2021 super output areas - middle layer,152,Social rented: Other social rented,280
7324,2021,E02005568,2021 super output areas - middle layer,152,Private rented,524
7325,2021,E02005568,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,419
7326,2021,E02005568,2021 super output areas - middle layer,152,Private rented: Other private rented,105
7327,2021,E02005568,2021 super output areas - middle layer,152,Lives rent free,3
7328,2021,E02005568,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,925
7329,2021,E02005568,2021 super output areas - middle layer,152,Private rented or lives rent free,527
7330,2021,E02005569,2021 super output areas - middle layer,152,Total: All households,3591
7331,2021,E02005569,2021 super output areas - middle layer,152,Owned,2396
7332,2021,E02005569,2021 super output areas - middle layer,152,Owned: Owns outright,1430
7333,2021,E02005569,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,966
7334,2021,E02005569,2021 super output areas - middle layer,152,Shared ownership,11
7335,2021,E02005569,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,11
7336,2021,E02005569,2021 super output areas - middle layer,152,Social rented,369
7337,2021,E02005569,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,76
7338,2021,E02005569,2021 super output areas - middle layer,152,Social rented: Other social rented,293
7339,2021,E02005569,2021 super output areas - middle layer,152,Private rented,814
7340,2021,E02005569,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,581
7341,2021,E02005569,2021 super output areas - middle layer,152,Private rented: Other private rented,233
7342,2021,E02005569,2021 super output areas - middle layer,152,Lives rent free,1
7343,2021,E02005569,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,977
7344,2021,E02005569,2021 super output areas - middle layer,152,Private rented or lives rent free,815
7345,2021,E02005570,2021 super output areas - middle layer,152,Total: All households,3416
7346,2021,E02005570,2021 super output areas - middle layer,152,Owned,2449
7347,2021,E02005570,2021 super output areas - middle layer,152,Owned: Owns outright,1885
7348,2021,E02005570,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,564
7349,2021,E02005570,2021 super output areas - middle layer,152,Shared ownership,8
7350,2021,E02005570,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,8
7351,2021,E02005570,2021 super output areas - middle layer,152,Social rented,293
7352,2021,E02005570,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,38
7353,2021,E02005570,2021 super output areas - middle layer,152,Social rented: Other social rented,255
7354,2021,E02005570,2021 super output areas - middle layer,152,Private rented,666
7355,2021,E02005570,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,547
7356,2021,E02005570,2021 super output areas - middle layer,152,Private rented: Other private rented,119
7357,2021,E02005570,2021 super output areas - middle layer,152,Lives rent free,0
7358,2021,E02005570,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,572
7359,2021,E02005570,2021 super output areas - middle layer,152,Private rented or lives rent free,666
7360,2021,E02005571,2021 super output areas - middle layer,152,Total: All households,2832
7361,2021,E02005571,2021 super output areas - middle layer,152,Owned,1728
7362,2021,E02005571,2021 super output areas - middle layer,152,Owned: Owns outright,1368
7363,2021,E02005571,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,360
7364,2021,E02005571,2021 super output areas - middle layer,152,Shared ownership,26
7365,2021,E02005571,2021 super output areas - middle layer,152,Shared ownership: Shared ownership,26
7366,2021,E02005571,2021 super output areas - middle layer,152,Social rented,561
7367,2021,E02005571,2021 super output areas - middle layer,152,Social rented: Rents from council or Local Authority,116
7368,2021,E02005571,2021 super output areas - middle layer,152,Social rented: Other social rented,445
7369,2021,E02005571,2021 super output areas - middle layer,152,Private rented,516
7370,2021,E02005571,2021 super output areas - middle layer,152,Private rented: Private landlord or letting agency,391
7371,2021,E02005571,2021 super output areas - middle layer,152,Private rented: Other private rented,125
7372,2021,E02005571,2021 super output areas - middle layer,152,Lives rent free,1
7373,2021,E02005571,2021 super output areas - middle layer,152,Owns with a mortgage or loan or shared ownership,386
7374,2021,E02005571,2021 super output areas - middle layer,152,Private rented or lives rent free,517
7375,2021,E02005572,2021 super output areas - middle layer,152,Total: All households,3859
7376,2021,E02005572,2021 super output areas - middle layer,152,Owned,2329
7377,2021,E02005572,2021 super output areas - middle layer,152,Owned: Owns outright,1762
7378,2021,E02005572,2021 super output areas - middle layer,152,Owned: Owns with a mortgage or loan,567
7379,2021,E02005572,2021 super output areas - middle layer,152,Shared ownership,24
