,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_WORKED_4_NAME,OBS_VALUE
374,2021,E02003216,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2306
375,2021,E02003216,2021 super output areas - middle layer,152,Not in employment: Never worked,719
376,2021,E02003217,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2412
377,2021,E02003217,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,283
378,2021,E02003217,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1520
379,2021,E02003217,2021 super output areas - middle layer,152,Not in employment: Never worked,609
380,2021,E02003218,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2350
381,2021,E02003218,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,255
382,2021,E02003218,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1386
383,2021,E02003218,2021 super output areas - middle layer,152,Not in employment: Never worked,709
384,2021,E02003219,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3036
385,2021,E02003219,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,413
386,2021,E02003219,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2052
387,2021,E02003219,2021 super output areas - middle layer,152,Not in employment: Never worked,571
388,2021,E02003220,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3465
389,2021,E02003220,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,453
390,2021,E02003220,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2398
391,2021,E02003220,2021 super output areas - middle layer,152,Not in employment: Never worked,614
392,2021,E02003221,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2165
393,2021,E02003221,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,326
394,2021,E02003221,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1152
395,2021,E02003221,2021 super output areas - middle layer,152,Not in employment: Never worked,687
396,2021,E02003222,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1533
397,2021,E02003222,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,271
398,2021,E02003222,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,977
399,2021,E02003222,2021 super output areas - middle layer,152,Not in employment: Never worked,285
400,2021,E02003223,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2707
401,2021,E02003223,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,483
402,2021,E02003223,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1566
403,2021,E02003223,2021 super output areas - middle layer,152,Not in employment: Never worked,658
404,2021,E02003224,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2984
405,2021,E02003224,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,337
406,2021,E02003224,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2123
407,2021,E02003224,2021 super output areas - middle layer,152,Not in employment: Never worked,524
408,2021,E02003225,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1833
409,2021,E02003225,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,298
410,2021,E02003225,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1185
411,2021,E02003225,2021 super output areas - middle layer,152,Not in employment: Never worked,350
412,2021,E02003226,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2759
413,2021,E02003226,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,583
414,2021,E02003226,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1169
415,2021,E02003226,2021 super output areas - middle layer,152,Not in employment: Never worked,1007
416,2021,E02003227,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2482
417,2021,E02003227,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,309
418,2021,E02003227,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1314
419,2021,E02003227,2021 super output areas - middle layer,152,Not in employment: Never worked,859
420,2021,E02003228,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2226
421,2021,E02003228,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,323
422,2021,E02003228,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1314
423,2021,E02003228,2021 super output areas - middle layer,152,Not in employment: Never worked,589
424,2021,E02003229,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1524
425,2021,E02003229,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,233
426,2021,E02003229,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,947
427,2021,E02003229,2021 super output areas - middle layer,152,Not in employment: Never worked,344
428,2021,E02003230,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2233
429,2021,E02003230,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,433
430,2021,E02003230,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1110
431,2021,E02003230,2021 super output areas - middle layer,152,Not in employment: Never worked,690
432,2021,E02003231,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3031
433,2021,E02003231,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,369
434,2021,E02003231,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1634
435,2021,E02003231,2021 super output areas - middle layer,152,Not in employment: Never worked,1028
436,2021,E02003232,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2269
437,2021,E02003232,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,356
438,2021,E02003232,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1379
439,2021,E02003232,2021 super output areas - middle layer,152,Not in employment: Never worked,534
440,2021,E02003233,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3101
441,2021,E02003233,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,353
442,2021,E02003233,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2008
443,2021,E02003233,2021 super output areas - middle layer,152,Not in employment: Never worked,740
444,2021,E02003234,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3055
445,2021,E02003234,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,382
446,2021,E02003234,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2027
447,2021,E02003234,2021 super output areas - middle layer,152,Not in employment: Never worked,646
448,2021,E02003235,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2919
449,2021,E02003235,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,343
450,2021,E02003235,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2096
451,2021,E02003235,2021 super output areas - middle layer,152,Not in employment: Never worked,480
452,2021,E02003236,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,4297
453,2021,E02003236,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,433
454,2021,E02003236,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,3111
455,2021,E02003236,2021 super output areas - middle layer,152,Not in employment: Never worked,753
456,2021,E02006847,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1785
457,2021,E02006847,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,347
458,2021,E02006847,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,984
459,2021,E02006847,2021 super output areas - middle layer,152,Not in employment: Never worked,454
460,2021,E02006848,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1427
461,2021,E02006848,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,321
462,2021,E02006848,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,773
463,2021,E02006848,2021 super output areas - middle layer,152,Not in employment: Never worked,333
464,2021,E02006849,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2254
465,2021,E02006849,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,353
466,2021,E02006849,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1378
467,2021,E02006849,2021 super output areas - middle layer,152,Not in employment: Never worked,523
468,2021,E02003892,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2842
469,2021,E02003892,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,270
470,2021,E02003892,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2176
471,2021,E02003892,2021 super output areas - middle layer,152,Not in employment: Never worked,396
472,2021,E02003893,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2724
473,2021,E02003893,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,264
474,2021,E02003893,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2078
475,2021,E02003893,2021 super output areas - middle layer,152,Not in employment: Never worked,382
476,2021,E02003894,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3299
477,2021,E02003894,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,310
478,2021,E02003894,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2448
479,2021,E02003894,2021 super output areas - middle layer,152,Not in employment: Never worked,541
480,2021,E02003895,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3412
481,2021,E02003895,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,377
482,2021,E02003895,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2488
483,2021,E02003895,2021 super output areas - middle layer,152,Not in employment: Never worked,547
484,2021,E02003896,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2533
485,2021,E02003896,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,229
486,2021,E02003896,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1838
487,2021,E02003896,2021 super output areas - middle layer,152,Not in employment: Never worked,466
488,2021,E02003897,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,1943
489,2021,E02003897,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,174
490,2021,E02003897,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1471
491,2021,E02003897,2021 super output areas - middle layer,152,Not in employment: Never worked,298
492,2021,E02003898,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2813
493,2021,E02003898,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,258
494,2021,E02003898,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2204
495,2021,E02003898,2021 super output areas - middle layer,152,Not in employment: Never worked,351
496,2021,E02003899,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2229
497,2021,E02003899,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,161
498,2021,E02003899,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1711
499,2021,E02003899,2021 super output areas - middle layer,152,Not in employment: Never worked,357
500,2021,E02003900,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2628
501,2021,E02003900,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,252
502,2021,E02003900,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1953
503,2021,E02003900,2021 super output areas - middle layer,152,Not in employment: Never worked,423
504,2021,E02003901,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3775
505,2021,E02003901,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,388
506,2021,E02003901,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2842
507,2021,E02003901,2021 super output areas - middle layer,152,Not in employment: Never worked,545
508,2021,E02003902,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2025
509,2021,E02003902,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,193
510,2021,E02003902,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1478
511,2021,E02003902,2021 super output areas - middle layer,152,Not in employment: Never worked,354
512,2021,E02003903,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2610
513,2021,E02003903,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,263
514,2021,E02003903,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2004
515,2021,E02003903,2021 super output areas - middle layer,152,Not in employment: Never worked,343
516,2021,E02003904,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2380
517,2021,E02003904,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,270
518,2021,E02003904,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1847
519,2021,E02003904,2021 super output areas - middle layer,152,Not in employment: Never worked,263
520,2021,E02003905,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2336
521,2021,E02003905,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,324
522,2021,E02003905,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1617
523,2021,E02003905,2021 super output areas - middle layer,152,Not in employment: Never worked,395
524,2021,E02003906,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2395
525,2021,E02003906,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,298
526,2021,E02003906,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1744
527,2021,E02003906,2021 super output areas - middle layer,152,Not in employment: Never worked,353
528,2021,E02003907,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2972
529,2021,E02003907,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,379
530,2021,E02003907,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2212
531,2021,E02003907,2021 super output areas - middle layer,152,Not in employment: Never worked,381
532,2021,E02003908,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3162
533,2021,E02003908,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,372
534,2021,E02003908,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2226
535,2021,E02003908,2021 super output areas - middle layer,152,Not in employment: Never worked,564
536,2021,E02003909,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3896
537,2021,E02003909,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,547
538,2021,E02003909,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2690
539,2021,E02003909,2021 super output areas - middle layer,152,Not in employment: Never worked,659
540,2021,E02003910,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2512
541,2021,E02003910,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,320
542,2021,E02003910,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1766
543,2021,E02003910,2021 super output areas - middle layer,152,Not in employment: Never worked,426
544,2021,E02003911,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3641
545,2021,E02003911,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,341
546,2021,E02003911,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2835
547,2021,E02003911,2021 super output areas - middle layer,152,Not in employment: Never worked,465
548,2021,E02003912,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3218
549,2021,E02003912,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,351
550,2021,E02003912,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2426
551,2021,E02003912,2021 super output areas - middle layer,152,Not in employment: Never worked,441
552,2021,E02003913,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2693
553,2021,E02003913,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,261
554,2021,E02003913,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2060
555,2021,E02003913,2021 super output areas - middle layer,152,Not in employment: Never worked,372
556,2021,E02003914,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3419
557,2021,E02003914,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,793
558,2021,E02003914,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1939
559,2021,E02003914,2021 super output areas - middle layer,152,Not in employment: Never worked,687
560,2021,E02003915,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3828
561,2021,E02003915,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,834
562,2021,E02003915,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2123
563,2021,E02003915,2021 super output areas - middle layer,152,Not in employment: Never worked,871
564,2021,E02003916,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3596
565,2021,E02003916,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,883
566,2021,E02003916,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2215
567,2021,E02003916,2021 super output areas - middle layer,152,Not in employment: Never worked,498
568,2021,E02003917,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2876
569,2021,E02003917,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,398
570,2021,E02003917,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2062
571,2021,E02003917,2021 super output areas - middle layer,152,Not in employment: Never worked,416
572,2021,E02003918,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2760
573,2021,E02003918,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,255
574,2021,E02003918,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2038
575,2021,E02003918,2021 super output areas - middle layer,152,Not in employment: Never worked,467
576,2021,E02003919,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2633
577,2021,E02003919,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,274
578,2021,E02003919,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1789
579,2021,E02003919,2021 super output areas - middle layer,152,Not in employment: Never worked,570
580,2021,E02003920,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2711
581,2021,E02003920,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,327
582,2021,E02003920,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1940
583,2021,E02003920,2021 super output areas - middle layer,152,Not in employment: Never worked,444
584,2021,E02003921,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2322
585,2021,E02003921,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,230
586,2021,E02003921,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1700
587,2021,E02003921,2021 super output areas - middle layer,152,Not in employment: Never worked,392
588,2021,E02003922,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3105
589,2021,E02003922,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,373
590,2021,E02003922,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2127
591,2021,E02003922,2021 super output areas - middle layer,152,Not in employment: Never worked,605
592,2021,E02003923,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3188
593,2021,E02003923,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,384
594,2021,E02003923,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2125
595,2021,E02003923,2021 super output areas - middle layer,152,Not in employment: Never worked,679
596,2021,E02003924,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3198
597,2021,E02003924,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,261
598,2021,E02003924,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2245
599,2021,E02003924,2021 super output areas - middle layer,152,Not in employment: Never worked,692
600,2021,E02003925,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2802
601,2021,E02003925,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,313
602,2021,E02003925,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1912
603,2021,E02003925,2021 super output areas - middle layer,152,Not in employment: Never worked,577
604,2021,E02003926,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2861
605,2021,E02003926,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,307
606,2021,E02003926,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2097
607,2021,E02003926,2021 super output areas - middle layer,152,Not in employment: Never worked,457
608,2021,E02003927,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,4953
609,2021,E02003927,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,956
610,2021,E02003927,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,3244
611,2021,E02003927,2021 super output areas - middle layer,152,Not in employment: Never worked,753
612,2021,E02003928,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3930
613,2021,E02003928,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,511
614,2021,E02003928,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2773
615,2021,E02003928,2021 super output areas - middle layer,152,Not in employment: Never worked,646
616,2021,E02003929,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2935
617,2021,E02003929,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,282
618,2021,E02003929,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2275
619,2021,E02003929,2021 super output areas - middle layer,152,Not in employment: Never worked,378
620,2021,E02003930,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3842
621,2021,E02003930,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,448
622,2021,E02003930,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2908
623,2021,E02003930,2021 super output areas - middle layer,152,Not in employment: Never worked,486
624,2021,E02003931,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,4540
625,2021,E02003931,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,497
626,2021,E02003931,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,3392
627,2021,E02003931,2021 super output areas - middle layer,152,Not in employment: Never worked,651
628,2021,E02003932,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2915
629,2021,E02003932,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,314
630,2021,E02003932,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2164
631,2021,E02003932,2021 super output areas - middle layer,152,Not in employment: Never worked,437
632,2021,E02003933,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2907
633,2021,E02003933,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,359
634,2021,E02003933,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2187
635,2021,E02003933,2021 super output areas - middle layer,152,Not in employment: Never worked,361
636,2021,E02003934,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2841
637,2021,E02003934,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,302
638,2021,E02003934,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2165
639,2021,E02003934,2021 super output areas - middle layer,152,Not in employment: Never worked,374
640,2021,E02003935,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3603
641,2021,E02003935,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,407
642,2021,E02003935,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2540
643,2021,E02003935,2021 super output areas - middle layer,152,Not in employment: Never worked,656
644,2021,E02003936,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3494
645,2021,E02003936,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,359
646,2021,E02003936,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2592
647,2021,E02003936,2021 super output areas - middle layer,152,Not in employment: Never worked,543
648,2021,E02003937,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2093
649,2021,E02003937,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,239
650,2021,E02003937,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1583
651,2021,E02003937,2021 super output areas - middle layer,152,Not in employment: Never worked,271
652,2021,E02003938,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2477
653,2021,E02003938,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,364
654,2021,E02003938,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1809
655,2021,E02003938,2021 super output areas - middle layer,152,Not in employment: Never worked,304
656,2021,E02003939,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2719
657,2021,E02003939,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,295
658,2021,E02003939,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2034
659,2021,E02003939,2021 super output areas - middle layer,152,Not in employment: Never worked,390
660,2021,E02003940,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2566
661,2021,E02003940,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,287
662,2021,E02003940,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1912
663,2021,E02003940,2021 super output areas - middle layer,152,Not in employment: Never worked,367
664,2021,E02003941,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,3160
665,2021,E02003941,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,344
666,2021,E02003941,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2160
667,2021,E02003941,2021 super output areas - middle layer,152,Not in employment: Never worked,656
668,2021,E02003942,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2863
669,2021,E02003942,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,349
670,2021,E02003942,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,1948
671,2021,E02003942,2021 super output areas - middle layer,152,Not in employment: Never worked,566
672,2021,E02003943,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,2993
673,2021,E02003943,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,420
674,2021,E02003943,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2154
675,2021,E02003943,2021 super output areas - middle layer,152,Not in employment: Never worked,419
676,2021,E02003944,2021 super output areas - middle layer,152,Total: All usual residents aged 16 years and over not in employment the week before the census,4053
677,2021,E02003944,2021 super output areas - middle layer,152,Not in employment: Worked in the last 12 months,474
678,2021,E02003944,2021 super output areas - middle layer,152,Not in employment: Not worked in the last 12 months,2869
679,2021,E02003944,2021 super output areas - middle layer,152,Not in employment: Never worked,710
