,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_COMEST_26_NAME,OBS_VALUE
1459,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1460,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1461,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1462,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1463,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1464,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1465,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
1466,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1467,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1468,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1469,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment:Other,94
1470,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
1471,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,94
1472,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
1473,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1474,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1475,2021,E02005580,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1476,2021,E02005580,2021 super output areas - middle layer,152,Other establishment,8
1477,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Defence,0
1478,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Prison service,0
1479,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
1480,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1481,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Education,0
1482,2021,E02005580,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
1483,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1484,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1485,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,8
1486,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Religious,0
1487,2021,E02005580,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
1488,2021,E02005580,2021 super output areas - middle layer,152,Establishment not stated,0
1489,2021,E02005581,2021 super output areas - middle layer,152,Total,654
1490,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment,73
1491,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1492,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1493,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1494,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1495,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1496,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1497,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1498,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
1499,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1500,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1501,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1502,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment:Other,73
1503,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
1504,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,68
1505,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),5
1506,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1507,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1508,2021,E02005581,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1509,2021,E02005581,2021 super output areas - middle layer,152,Other establishment,581
1510,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Defence,0
1511,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Prison service,573
1512,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
1513,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1514,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Education,0
1515,2021,E02005581,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",8
1516,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1517,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1518,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
1519,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Religious,0
1520,2021,E02005581,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
1521,2021,E02005581,2021 super output areas - middle layer,152,Establishment not stated,0
1522,2021,E02005582,2021 super output areas - middle layer,152,Total,68
1523,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment,67
1524,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1525,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1526,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1527,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1528,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,30
1529,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1530,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1531,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,30
1532,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1533,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1534,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1535,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment:Other,37
1536,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
1537,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,28
1538,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),9
1539,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1540,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1541,2021,E02005582,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1542,2021,E02005582,2021 super output areas - middle layer,152,Other establishment,0
1543,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Defence,0
1544,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Prison service,0
1545,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
1546,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1547,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Education,0
1548,2021,E02005582,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
1549,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1550,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1551,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
1552,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Religious,0
1553,2021,E02005582,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
1554,2021,E02005582,2021 super output areas - middle layer,152,Establishment not stated,1
1555,2021,E02005583,2021 super output areas - middle layer,152,Total,100
1556,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment,98
1557,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1558,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1559,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1560,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1561,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1562,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1563,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1564,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
1565,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1566,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1567,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1568,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment:Other,98
1569,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
1570,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,98
1571,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
1572,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1573,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1574,2021,E02005583,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1575,2021,E02005583,2021 super output areas - middle layer,152,Other establishment,2
1576,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Defence,0
1577,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Prison service,0
1578,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
1579,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1580,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Education,0
1581,2021,E02005583,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",1
1582,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1583,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1584,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
1585,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Religious,0
1586,2021,E02005583,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,1
1587,2021,E02005583,2021 super output areas - middle layer,152,Establishment not stated,0
1588,2021,E02007032,2021 super output areas - middle layer,152,Total,87
1589,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment,79
1590,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1591,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1592,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1593,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1594,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1595,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1596,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1597,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
1598,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1599,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1600,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1601,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment:Other,79
1602,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
1603,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,79
1604,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
1605,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1606,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1607,2021,E02007032,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1608,2021,E02007032,2021 super output areas - middle layer,152,Other establishment,8
1609,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Defence,0
1610,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Prison service,0
1611,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
1612,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1613,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Education,0
1614,2021,E02007032,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
1615,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1616,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1617,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
1618,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Religious,0
1619,2021,E02007032,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,8
1620,2021,E02007032,2021 super output areas - middle layer,152,Establishment not stated,0
1621,2021,E02007033,2021 super output areas - middle layer,152,Total,165
1622,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment,159
1623,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1624,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1625,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1626,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1627,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1628,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1629,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1630,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
1631,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1632,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1633,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1634,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment:Other,159
1635,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,38
1636,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,121
1637,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
1638,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1639,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1640,2021,E02007033,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1641,2021,E02007033,2021 super output areas - middle layer,152,Other establishment,5
1642,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Defence,0
1643,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Prison service,0
1644,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
1645,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1646,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Education,0
1647,2021,E02007033,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",5
1648,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1649,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1650,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
1651,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Religious,0
1652,2021,E02007033,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
1653,2021,E02007033,2021 super output areas - middle layer,152,Establishment not stated,1
1654,2021,E02005584,2021 super output areas - middle layer,152,Total,143
1655,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment,68
1656,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1657,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1658,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1659,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1660,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1661,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1662,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1663,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
1664,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1665,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1666,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1667,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment:Other,68
1668,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,12
1669,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,56
1670,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
1671,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1672,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1673,2021,E02005584,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1674,2021,E02005584,2021 super output areas - middle layer,152,Other establishment,67
1675,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Defence,0
1676,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Prison service,0
1677,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
1678,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1679,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Education,67
1680,2021,E02005584,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
1681,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1682,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1683,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
1684,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Religious,0
1685,2021,E02005584,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
1686,2021,E02005584,2021 super output areas - middle layer,152,Establishment not stated,8
1687,2021,E02005585,2021 super output areas - middle layer,152,Total,22
1688,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment,0
1689,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1690,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1691,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1692,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1693,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1694,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1695,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1696,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
1697,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1698,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1699,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1700,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment:Other,0
1701,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
1702,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,0
1703,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
1704,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1705,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1706,2021,E02005585,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1707,2021,E02005585,2021 super output areas - middle layer,152,Other establishment,14
1708,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Defence,0
1709,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Prison service,0
1710,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),14
1711,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1712,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Education,0
1713,2021,E02005585,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
1714,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1715,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1716,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
1717,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Religious,0
1718,2021,E02005585,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
1719,2021,E02005585,2021 super output areas - middle layer,152,Establishment not stated,8
1720,2021,E02005586,2021 super output areas - middle layer,152,Total,87
1721,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment,86
1722,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1723,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1724,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1725,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1726,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1727,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1728,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
1729,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home without nursing,0
1730,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Other home,0
1731,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment:Registered Social Landlord or Housing Association,0
1732,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Registered Social Landlord or Housing Association: Home or hostel,0
1733,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment:Other,86
1734,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home with nursing,0
1735,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Other: Care home without nursing,86
1736,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Other: Children's home (including secure units),0
1737,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Other: Mental health hospital or unit (including secure units),0
1738,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other hospital,0
1739,2021,E02005586,2021 super output areas - middle layer,152,Medical and care establishment: Other: Other establishment,0
1740,2021,E02005586,2021 super output areas - middle layer,152,Other establishment,0
1741,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Defence,0
1742,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Prison service,0
1743,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Approved premises (probation or bail hostel),0
1744,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Detention centres and other detention,0
1745,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Education,0
1746,2021,E02005586,2021 super output areas - middle layer,152,"Other establishment: Hotel, guest house, B&B or youth hostel",0
1747,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Hostel or temporary shelter for the homeless,0
1748,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Holiday accommodation,0
1749,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Other travel or temporary accommodation,0
1750,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Religious,0
1751,2021,E02005586,2021 super output areas - middle layer,152,Other establishment: Staff or worker accommodation or Other,0
1752,2021,E02005586,2021 super output areas - middle layer,152,Establishment not stated,1
1753,2021,E02005587,2021 super output areas - middle layer,152,Total,547
1754,2021,E02005587,2021 super output areas - middle layer,152,Medical and care establishment,44
1755,2021,E02005587,2021 super output areas - middle layer,152,Medical and care establishment:NHS,0
1756,2021,E02005587,2021 super output areas - middle layer,152,Medical and care establishment: NHS: General hospital,0
1757,2021,E02005587,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Mental health hospital or unit (including secure units),0
1758,2021,E02005587,2021 super output areas - middle layer,152,Medical and care establishment: NHS: Other hospital,0
1759,2021,E02005587,2021 super output areas - middle layer,152,Medical and care establishment:Local Authority,0
1760,2021,E02005587,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Children's home (including secure units),0
1761,2021,E02005587,2021 super output areas - middle layer,152,Medical and care establishment: Local Authority: Care home with nursing,0
