,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C2021_HHVETERAN_5_NAME,OBS_VALUE
652,2021,E02003417,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,101
653,2021,E02003417,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,1
654,2021,E02003417,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
655,2021,E02003418,2021 super output areas - middle layer,152,Total: All households,3372
656,2021,E02003418,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3251
657,2021,E02003418,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,117
658,2021,E02003418,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
659,2021,E02003418,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
660,2021,E02003419,2021 super output areas - middle layer,152,Total: All households,3144
661,2021,E02003419,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3031
662,2021,E02003419,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,113
663,2021,E02003419,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,0
664,2021,E02003419,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
665,2021,E02003420,2021 super output areas - middle layer,152,Total: All households,2396
666,2021,E02003420,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2317
667,2021,E02003420,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,79
668,2021,E02003420,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,0
669,2021,E02003420,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
670,2021,E02007068,2021 super output areas - middle layer,152,Total: All households,2343
671,2021,E02007068,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2301
672,2021,E02007068,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,42
673,2021,E02007068,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,0
674,2021,E02007068,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
675,2021,E02007069,2021 super output areas - middle layer,152,Total: All households,2298
676,2021,E02007069,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2244
677,2021,E02007069,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,49
678,2021,E02007069,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
679,2021,E02007069,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
680,2021,E02003421,2021 super output areas - middle layer,152,Total: All households,2151
681,2021,E02003421,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2005
682,2021,E02003421,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,141
683,2021,E02003421,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
684,2021,E02003421,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
685,2021,E02003422,2021 super output areas - middle layer,152,Total: All households,4857
686,2021,E02003422,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4488
687,2021,E02003422,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,354
688,2021,E02003422,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,15
689,2021,E02003422,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
690,2021,E02003423,2021 super output areas - middle layer,152,Total: All households,2383
691,2021,E02003423,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2248
692,2021,E02003423,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,133
693,2021,E02003423,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
694,2021,E02003423,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
695,2021,E02003424,2021 super output areas - middle layer,152,Total: All households,3898
696,2021,E02003424,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3684
697,2021,E02003424,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,208
698,2021,E02003424,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
699,2021,E02003424,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
700,2021,E02003425,2021 super output areas - middle layer,152,Total: All households,5620
701,2021,E02003425,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,5369
702,2021,E02003425,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,249
703,2021,E02003425,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,1
704,2021,E02003425,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
705,2021,E02003426,2021 super output areas - middle layer,152,Total: All households,3768
706,2021,E02003426,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3544
707,2021,E02003426,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,218
708,2021,E02003426,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
709,2021,E02003426,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
710,2021,E02003427,2021 super output areas - middle layer,152,Total: All households,3037
711,2021,E02003427,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2866
712,2021,E02003427,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,170
713,2021,E02003427,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,1
714,2021,E02003427,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
715,2021,E02003428,2021 super output areas - middle layer,152,Total: All households,3564
716,2021,E02003428,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3344
717,2021,E02003428,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,213
718,2021,E02003428,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
719,2021,E02003428,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
720,2021,E02003429,2021 super output areas - middle layer,152,Total: All households,2958
721,2021,E02003429,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2747
722,2021,E02003429,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,202
723,2021,E02003429,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
724,2021,E02003429,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
725,2021,E02003430,2021 super output areas - middle layer,152,Total: All households,2588
726,2021,E02003430,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2410
727,2021,E02003430,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,173
728,2021,E02003430,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
729,2021,E02003430,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
730,2021,E02003431,2021 super output areas - middle layer,152,Total: All households,2795
731,2021,E02003431,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2660
732,2021,E02003431,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,132
733,2021,E02003431,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
734,2021,E02003431,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
735,2021,E02003432,2021 super output areas - middle layer,152,Total: All households,3139
736,2021,E02003432,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2952
737,2021,E02003432,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,183
738,2021,E02003432,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
739,2021,E02003432,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
740,2021,E02003433,2021 super output areas - middle layer,152,Total: All households,2664
741,2021,E02003433,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2423
742,2021,E02003433,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,234
743,2021,E02003433,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
744,2021,E02003433,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
745,2021,E02003434,2021 super output areas - middle layer,152,Total: All households,3773
746,2021,E02003434,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3493
747,2021,E02003434,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,272
748,2021,E02003434,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
749,2021,E02003434,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
750,2021,E02003435,2021 super output areas - middle layer,152,Total: All households,2931
751,2021,E02003435,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2751
752,2021,E02003435,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,169
753,2021,E02003435,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
754,2021,E02003435,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
755,2021,E02003436,2021 super output areas - middle layer,152,Total: All households,3501
756,2021,E02003436,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3232
757,2021,E02003436,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,262
758,2021,E02003436,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
759,2021,E02003436,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
760,2021,E02003437,2021 super output areas - middle layer,152,Total: All households,2955
761,2021,E02003437,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2789
762,2021,E02003437,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,162
763,2021,E02003437,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
764,2021,E02003437,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
765,2021,E02003438,2021 super output areas - middle layer,152,Total: All households,4353
766,2021,E02003438,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4067
767,2021,E02003438,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,277
768,2021,E02003438,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
769,2021,E02003438,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
770,2021,E02003439,2021 super output areas - middle layer,152,Total: All households,2320
771,2021,E02003439,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2150
772,2021,E02003439,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,167
773,2021,E02003439,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
774,2021,E02003439,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
775,2021,E02003440,2021 super output areas - middle layer,152,Total: All households,3783
776,2021,E02003440,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3522
777,2021,E02003440,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,252
778,2021,E02003440,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
779,2021,E02003440,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
780,2021,E02003441,2021 super output areas - middle layer,152,Total: All households,3015
781,2021,E02003441,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2809
782,2021,E02003441,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,201
783,2021,E02003441,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
784,2021,E02003441,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
785,2021,E02003442,2021 super output areas - middle layer,152,Total: All households,3334
786,2021,E02003442,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3165
787,2021,E02003442,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,162
788,2021,E02003442,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
789,2021,E02003442,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
790,2021,E02003443,2021 super output areas - middle layer,152,Total: All households,2784
791,2021,E02003443,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2585
792,2021,E02003443,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,196
793,2021,E02003443,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
794,2021,E02003443,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
795,2021,E02003444,2021 super output areas - middle layer,152,Total: All households,3279
796,2021,E02003444,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3109
797,2021,E02003444,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,163
798,2021,E02003444,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
799,2021,E02003444,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
800,2021,E02003445,2021 super output areas - middle layer,152,Total: All households,3421
801,2021,E02003445,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3186
802,2021,E02003445,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,227
803,2021,E02003445,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
804,2021,E02003445,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
805,2021,E02003446,2021 super output areas - middle layer,152,Total: All households,3131
806,2021,E02003446,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2937
807,2021,E02003446,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,187
808,2021,E02003446,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
809,2021,E02003446,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
810,2021,E02003447,2021 super output areas - middle layer,152,Total: All households,3949
811,2021,E02003447,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3735
812,2021,E02003447,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,204
813,2021,E02003447,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
814,2021,E02003447,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
815,2021,E02003448,2021 super output areas - middle layer,152,Total: All households,3134
816,2021,E02003448,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2927
817,2021,E02003448,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,201
818,2021,E02003448,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
819,2021,E02003448,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
820,2021,E02003449,2021 super output areas - middle layer,152,Total: All households,3151
821,2021,E02003449,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3017
822,2021,E02003449,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,132
823,2021,E02003449,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
824,2021,E02003449,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
825,2021,E02003450,2021 super output areas - middle layer,152,Total: All households,5012
826,2021,E02003450,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4778
827,2021,E02003450,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,222
828,2021,E02003450,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
829,2021,E02003450,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
830,2021,E02003451,2021 super output areas - middle layer,152,Total: All households,4534
831,2021,E02003451,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4276
832,2021,E02003451,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,250
833,2021,E02003451,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
834,2021,E02003451,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
835,2021,E02003452,2021 super output areas - middle layer,152,Total: All households,3694
836,2021,E02003452,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3485
837,2021,E02003452,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,203
838,2021,E02003452,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
839,2021,E02003452,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
840,2021,E02003453,2021 super output areas - middle layer,152,Total: All households,2654
841,2021,E02003453,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2481
842,2021,E02003453,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,163
843,2021,E02003453,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
844,2021,E02003453,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
845,2021,E02003454,2021 super output areas - middle layer,152,Total: All households,3569
846,2021,E02003454,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3332
847,2021,E02003454,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,229
848,2021,E02003454,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,8
849,2021,E02003454,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
850,2021,E02003455,2021 super output areas - middle layer,152,Total: All households,4216
851,2021,E02003455,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3970
852,2021,E02003455,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,239
853,2021,E02003455,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
854,2021,E02003455,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
855,2021,E02003456,2021 super output areas - middle layer,152,Total: All households,3172
856,2021,E02003456,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2928
857,2021,E02003456,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,230
858,2021,E02003456,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,14
859,2021,E02003456,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
860,2021,E02003457,2021 super output areas - middle layer,152,Total: All households,3791
861,2021,E02003457,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3501
862,2021,E02003457,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,280
863,2021,E02003457,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
864,2021,E02003457,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
865,2021,E02003458,2021 super output areas - middle layer,152,Total: All households,3216
866,2021,E02003458,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2948
867,2021,E02003458,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,255
868,2021,E02003458,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
869,2021,E02003458,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,2
870,2021,E02003459,2021 super output areas - middle layer,152,Total: All households,3881
871,2021,E02003459,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3593
872,2021,E02003459,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,277
873,2021,E02003459,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
874,2021,E02003459,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
875,2021,E02003460,2021 super output areas - middle layer,152,Total: All households,4841
876,2021,E02003460,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4503
877,2021,E02003460,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,326
878,2021,E02003460,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,12
879,2021,E02003460,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
880,2021,E02003461,2021 super output areas - middle layer,152,Total: All households,3019
881,2021,E02003461,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2790
882,2021,E02003461,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,218
883,2021,E02003461,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
884,2021,E02003461,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
885,2021,E02003462,2021 super output areas - middle layer,152,Total: All households,3495
886,2021,E02003462,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3268
887,2021,E02003462,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,216
888,2021,E02003462,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,10
889,2021,E02003462,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
890,2021,E02003463,2021 super output areas - middle layer,152,Total: All households,2744
891,2021,E02003463,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2558
892,2021,E02003463,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,166
893,2021,E02003463,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,20
894,2021,E02003463,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
895,2021,E02003464,2021 super output areas - middle layer,152,Total: All households,2675
896,2021,E02003464,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2512
897,2021,E02003464,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,157
898,2021,E02003464,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
899,2021,E02003464,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
900,2021,E02003465,2021 super output areas - middle layer,152,Total: All households,2731
901,2021,E02003465,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2506
902,2021,E02003465,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,218
903,2021,E02003465,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
904,2021,E02003465,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
905,2021,E02003466,2021 super output areas - middle layer,152,Total: All households,3097
906,2021,E02003466,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2953
907,2021,E02003466,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,140
908,2021,E02003466,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
909,2021,E02003466,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
910,2021,E02003467,2021 super output areas - middle layer,152,Total: All households,2572
911,2021,E02003467,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2416
912,2021,E02003467,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,147
913,2021,E02003467,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
914,2021,E02003467,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
915,2021,E02003468,2021 super output areas - middle layer,152,Total: All households,3771
916,2021,E02003468,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3558
917,2021,E02003468,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,203
918,2021,E02003468,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
919,2021,E02003468,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,1
920,2021,E02003469,2021 super output areas - middle layer,152,Total: All households,2417
921,2021,E02003469,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2249
922,2021,E02003469,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,161
923,2021,E02003469,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
924,2021,E02003469,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
925,2021,E02003470,2021 super output areas - middle layer,152,Total: All households,2233
926,2021,E02003470,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2117
927,2021,E02003470,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,114
928,2021,E02003470,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,2
929,2021,E02003470,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
930,2021,E02003471,2021 super output areas - middle layer,152,Total: All households,2579
931,2021,E02003471,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2421
932,2021,E02003471,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,149
933,2021,E02003471,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,9
934,2021,E02003471,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
935,2021,E02003472,2021 super output areas - middle layer,152,Total: All households,4461
936,2021,E02003472,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,4316
937,2021,E02003472,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,139
938,2021,E02003472,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
939,2021,E02003472,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
940,2021,E02003473,2021 super output areas - middle layer,152,Total: All households,2339
941,2021,E02003473,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2210
942,2021,E02003473,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,126
943,2021,E02003473,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
944,2021,E02003473,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
945,2021,E02003474,2021 super output areas - middle layer,152,Total: All households,3416
946,2021,E02003474,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3241
947,2021,E02003474,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,164
948,2021,E02003474,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,11
949,2021,E02003474,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
950,2021,E02003476,2021 super output areas - middle layer,152,Total: All households,3177
951,2021,E02003476,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3016
952,2021,E02003476,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,156
953,2021,E02003476,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,5
954,2021,E02003476,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
955,2021,E02003478,2021 super output areas - middle layer,152,Total: All households,2714
956,2021,E02003478,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2587
957,2021,E02003478,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,121
958,2021,E02003478,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,6
959,2021,E02003478,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
960,2021,E02003479,2021 super output areas - middle layer,152,Total: All households,2867
961,2021,E02003479,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,2723
962,2021,E02003479,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,140
963,2021,E02003479,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
964,2021,E02003479,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
965,2021,E02003480,2021 super output areas - middle layer,152,Total: All households,3437
966,2021,E02003480,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3267
967,2021,E02003480,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,163
968,2021,E02003480,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,7
969,2021,E02003480,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
970,2021,E02003481,2021 super output areas - middle layer,152,Total: All households,3357
971,2021,E02003481,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3224
972,2021,E02003481,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,129
973,2021,E02003481,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,4
974,2021,E02003481,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
975,2021,E02003482,2021 super output areas - middle layer,152,Total: All households,3610
976,2021,E02003482,2021 super output areas - middle layer,152,No people in the household previously served in UK armed forces,3394
977,2021,E02003482,2021 super output areas - middle layer,152,1 person in the household previously served in UK armed forces,213
978,2021,E02003482,2021 super output areas - middle layer,152,2 people in the household previously served in UK armed forces,3
979,2021,E02003482,2021 super output areas - middle layer,152,3 or more people in the household previously served in UK armed forces,0
