,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_LARPUK11_NAME,OBS_VALUE
3706,2001,E02004394,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,52
3707,2001,E02004394,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),97
3708,2001,E02004394,2001 super output areas - middle layer,305,Not living in a couple: Divorced,291
3709,2001,E02004394,2001 super output areas - middle layer,305,Not living in a couple: Widowed,387
3710,2001,E02004395,2001 super output areas - middle layer,305,All categories: Living arrangements,6032
3711,2001,E02004395,2001 super output areas - middle layer,305,Living in a couple,3688
3712,2001,E02004395,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3112
3713,2001,E02004395,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,576
3714,2001,E02004395,2001 super output areas - middle layer,305,Not living in a couple,2344
3715,2001,E02004395,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1101
3716,2001,E02004395,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,51
3717,2001,E02004395,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),106
3718,2001,E02004395,2001 super output areas - middle layer,305,Not living in a couple: Divorced,403
3719,2001,E02004395,2001 super output areas - middle layer,305,Not living in a couple: Widowed,683
3720,2001,E02004396,2001 super output areas - middle layer,305,All categories: Living arrangements,6933
3721,2001,E02004396,2001 super output areas - middle layer,305,Living in a couple,4864
3722,2001,E02004396,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,4388
3723,2001,E02004396,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,476
3724,2001,E02004396,2001 super output areas - middle layer,305,Not living in a couple,2069
3725,2001,E02004396,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1010
3726,2001,E02004396,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,40
3727,2001,E02004396,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),95
3728,2001,E02004396,2001 super output areas - middle layer,305,Not living in a couple: Divorced,295
3729,2001,E02004396,2001 super output areas - middle layer,305,Not living in a couple: Widowed,629
3730,2001,E02004397,2001 super output areas - middle layer,305,All categories: Living arrangements,5764
3731,2001,E02004397,2001 super output areas - middle layer,305,Living in a couple,3852
3732,2001,E02004397,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3344
3733,2001,E02004397,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,508
3734,2001,E02004397,2001 super output areas - middle layer,305,Not living in a couple,1912
3735,2001,E02004397,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),934
3736,2001,E02004397,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,40
3737,2001,E02004397,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),96
3738,2001,E02004397,2001 super output areas - middle layer,305,Not living in a couple: Divorced,273
3739,2001,E02004397,2001 super output areas - middle layer,305,Not living in a couple: Widowed,569
3740,2001,E02004398,2001 super output areas - middle layer,305,All categories: Living arrangements,6204
3741,2001,E02004398,2001 super output areas - middle layer,305,Living in a couple,3681
3742,2001,E02004398,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3040
3743,2001,E02004398,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,641
3744,2001,E02004398,2001 super output areas - middle layer,305,Not living in a couple,2523
3745,2001,E02004398,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1223
3746,2001,E02004398,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,29
3747,2001,E02004398,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),138
3748,2001,E02004398,2001 super output areas - middle layer,305,Not living in a couple: Divorced,504
3749,2001,E02004398,2001 super output areas - middle layer,305,Not living in a couple: Widowed,629
3750,2001,E02004399,2001 super output areas - middle layer,305,All categories: Living arrangements,5800
3751,2001,E02004399,2001 super output areas - middle layer,305,Living in a couple,3654
3752,2001,E02004399,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3288
3753,2001,E02004399,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,366
3754,2001,E02004399,2001 super output areas - middle layer,305,Not living in a couple,2146
3755,2001,E02004399,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),876
3756,2001,E02004399,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,42
3757,2001,E02004399,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),83
3758,2001,E02004399,2001 super output areas - middle layer,305,Not living in a couple: Divorced,361
3759,2001,E02004399,2001 super output areas - middle layer,305,Not living in a couple: Widowed,784
3760,2001,E02004400,2001 super output areas - middle layer,305,All categories: Living arrangements,8014
3761,2001,E02004400,2001 super output areas - middle layer,305,Living in a couple,5646
3762,2001,E02004400,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,5242
3763,2001,E02004400,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,404
3764,2001,E02004400,2001 super output areas - middle layer,305,Not living in a couple,2368
3765,2001,E02004400,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),988
3766,2001,E02004400,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,37
3767,2001,E02004400,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),64
3768,2001,E02004400,2001 super output areas - middle layer,305,Not living in a couple: Divorced,306
3769,2001,E02004400,2001 super output areas - middle layer,305,Not living in a couple: Widowed,973
3770,2001,E02004401,2001 super output areas - middle layer,305,All categories: Living arrangements,6211
3771,2001,E02004401,2001 super output areas - middle layer,305,Living in a couple,4036
3772,2001,E02004401,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3706
3773,2001,E02004401,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,330
3774,2001,E02004401,2001 super output areas - middle layer,305,Not living in a couple,2175
3775,2001,E02004401,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),831
3776,2001,E02004401,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,42
3777,2001,E02004401,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),67
3778,2001,E02004401,2001 super output areas - middle layer,305,Not living in a couple: Divorced,296
3779,2001,E02004401,2001 super output areas - middle layer,305,Not living in a couple: Widowed,939
3780,2001,E02004402,2001 super output areas - middle layer,305,All categories: Living arrangements,6339
3781,2001,E02004402,2001 super output areas - middle layer,305,Living in a couple,3032
3782,2001,E02004402,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2342
3783,2001,E02004402,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,690
3784,2001,E02004402,2001 super output areas - middle layer,305,Not living in a couple,3307
3785,2001,E02004402,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1428
3786,2001,E02004402,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,63
3787,2001,E02004402,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),205
3788,2001,E02004402,2001 super output areas - middle layer,305,Not living in a couple: Divorced,641
3789,2001,E02004402,2001 super output areas - middle layer,305,Not living in a couple: Widowed,970
3790,2001,E02004403,2001 super output areas - middle layer,305,All categories: Living arrangements,4793
3791,2001,E02004403,2001 super output areas - middle layer,305,Living in a couple,3132
3792,2001,E02004403,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2764
3793,2001,E02004403,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,368
3794,2001,E02004403,2001 super output areas - middle layer,305,Not living in a couple,1661
3795,2001,E02004403,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),890
3796,2001,E02004403,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,39
3797,2001,E02004403,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),70
3798,2001,E02004403,2001 super output areas - middle layer,305,Not living in a couple: Divorced,269
3799,2001,E02004403,2001 super output areas - middle layer,305,Not living in a couple: Widowed,393
3800,2001,E02004404,2001 super output areas - middle layer,305,All categories: Living arrangements,4655
3801,2001,E02004404,2001 super output areas - middle layer,305,Living in a couple,3306
3802,2001,E02004404,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2950
3803,2001,E02004404,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,356
3804,2001,E02004404,2001 super output areas - middle layer,305,Not living in a couple,1349
3805,2001,E02004404,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),749
3806,2001,E02004404,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,34
3807,2001,E02004404,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),67
3808,2001,E02004404,2001 super output areas - middle layer,305,Not living in a couple: Divorced,206
3809,2001,E02004404,2001 super output areas - middle layer,305,Not living in a couple: Widowed,293
3810,2001,E02004405,2001 super output areas - middle layer,305,All categories: Living arrangements,3988
3811,2001,E02004405,2001 super output areas - middle layer,305,Living in a couple,2778
3812,2001,E02004405,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2506
3813,2001,E02004405,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,272
3814,2001,E02004405,2001 super output areas - middle layer,305,Not living in a couple,1210
3815,2001,E02004405,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),665
3816,2001,E02004405,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,16
3817,2001,E02004405,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),52
3818,2001,E02004405,2001 super output areas - middle layer,305,Not living in a couple: Divorced,162
3819,2001,E02004405,2001 super output areas - middle layer,305,Not living in a couple: Widowed,315
3820,2001,E02004406,2001 super output areas - middle layer,305,All categories: Living arrangements,5586
3821,2001,E02004406,2001 super output areas - middle layer,305,Living in a couple,3882
3822,2001,E02004406,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3524
3823,2001,E02004406,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,358
3824,2001,E02004406,2001 super output areas - middle layer,305,Not living in a couple,1704
3825,2001,E02004406,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),927
3826,2001,E02004406,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,20
3827,2001,E02004406,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),80
3828,2001,E02004406,2001 super output areas - middle layer,305,Not living in a couple: Divorced,221
3829,2001,E02004406,2001 super output areas - middle layer,305,Not living in a couple: Widowed,456
3830,2001,E02004407,2001 super output areas - middle layer,305,All categories: Living arrangements,5869
3831,2001,E02004407,2001 super output areas - middle layer,305,Living in a couple,4014
3832,2001,E02004407,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3526
3833,2001,E02004407,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,488
3834,2001,E02004407,2001 super output areas - middle layer,305,Not living in a couple,1855
3835,2001,E02004407,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),944
3836,2001,E02004407,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,48
3837,2001,E02004407,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),95
3838,2001,E02004407,2001 super output areas - middle layer,305,Not living in a couple: Divorced,257
3839,2001,E02004407,2001 super output areas - middle layer,305,Not living in a couple: Widowed,511
3840,2001,E02004408,2001 super output areas - middle layer,305,All categories: Living arrangements,5829
3841,2001,E02004408,2001 super output areas - middle layer,305,Living in a couple,3852
3842,2001,E02004408,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3234
3843,2001,E02004408,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,618
3844,2001,E02004408,2001 super output areas - middle layer,305,Not living in a couple,1977
3845,2001,E02004408,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1132
3846,2001,E02004408,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,37
3847,2001,E02004408,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),108
3848,2001,E02004408,2001 super output areas - middle layer,305,Not living in a couple: Divorced,364
3849,2001,E02004408,2001 super output areas - middle layer,305,Not living in a couple: Widowed,336
3850,2001,E02004409,2001 super output areas - middle layer,305,All categories: Living arrangements,4005
3851,2001,E02004409,2001 super output areas - middle layer,305,Living in a couple,2840
3852,2001,E02004409,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2572
3853,2001,E02004409,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,268
3854,2001,E02004409,2001 super output areas - middle layer,305,Not living in a couple,1165
3855,2001,E02004409,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),603
3856,2001,E02004409,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,43
3857,2001,E02004409,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),51
3858,2001,E02004409,2001 super output areas - middle layer,305,Not living in a couple: Divorced,180
3859,2001,E02004409,2001 super output areas - middle layer,305,Not living in a couple: Widowed,288
3860,2001,E02004410,2001 super output areas - middle layer,305,All categories: Living arrangements,5767
3861,2001,E02004410,2001 super output areas - middle layer,305,Living in a couple,4112
3862,2001,E02004410,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3668
3863,2001,E02004410,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,444
3864,2001,E02004410,2001 super output areas - middle layer,305,Not living in a couple,1655
3865,2001,E02004410,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),883
3866,2001,E02004410,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,38
3867,2001,E02004410,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),71
3868,2001,E02004410,2001 super output areas - middle layer,305,Not living in a couple: Divorced,231
3869,2001,E02004410,2001 super output areas - middle layer,305,Not living in a couple: Widowed,432
3870,2001,E02004411,2001 super output areas - middle layer,305,All categories: Living arrangements,6426
3871,2001,E02004411,2001 super output areas - middle layer,305,Living in a couple,4236
3872,2001,E02004411,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3632
3873,2001,E02004411,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,604
3874,2001,E02004411,2001 super output areas - middle layer,305,Not living in a couple,2190
3875,2001,E02004411,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1219
3876,2001,E02004411,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,35
3877,2001,E02004411,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),101
3878,2001,E02004411,2001 super output areas - middle layer,305,Not living in a couple: Divorced,347
3879,2001,E02004411,2001 super output areas - middle layer,305,Not living in a couple: Widowed,488
3880,2001,E02004412,2001 super output areas - middle layer,305,All categories: Living arrangements,5698
3881,2001,E02004412,2001 super output areas - middle layer,305,Living in a couple,3868
3882,2001,E02004412,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3286
3883,2001,E02004412,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,582
3884,2001,E02004412,2001 super output areas - middle layer,305,Not living in a couple,1830
3885,2001,E02004412,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),914
3886,2001,E02004412,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,45
3887,2001,E02004412,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),85
3888,2001,E02004412,2001 super output areas - middle layer,305,Not living in a couple: Divorced,310
3889,2001,E02004412,2001 super output areas - middle layer,305,Not living in a couple: Widowed,476
3890,2001,E02004413,2001 super output areas - middle layer,305,All categories: Living arrangements,5106
3891,2001,E02004413,2001 super output areas - middle layer,305,Living in a couple,3484
3892,2001,E02004413,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3048
3893,2001,E02004413,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,436
3894,2001,E02004413,2001 super output areas - middle layer,305,Not living in a couple,1622
3895,2001,E02004413,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),860
3896,2001,E02004413,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,30
3897,2001,E02004413,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),74
3898,2001,E02004413,2001 super output areas - middle layer,305,Not living in a couple: Divorced,243
3899,2001,E02004413,2001 super output areas - middle layer,305,Not living in a couple: Widowed,415
3900,2001,E02004414,2001 super output areas - middle layer,305,All categories: Living arrangements,4160
3901,2001,E02004414,2001 super output areas - middle layer,305,Living in a couple,2828
3902,2001,E02004414,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2370
3903,2001,E02004414,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,458
3904,2001,E02004414,2001 super output areas - middle layer,305,Not living in a couple,1332
3905,2001,E02004414,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),744
3906,2001,E02004414,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,18
3907,2001,E02004414,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),73
3908,2001,E02004414,2001 super output areas - middle layer,305,Not living in a couple: Divorced,251
3909,2001,E02004414,2001 super output areas - middle layer,305,Not living in a couple: Widowed,246
3910,2001,E02004415,2001 super output areas - middle layer,305,All categories: Living arrangements,4127
3911,2001,E02004415,2001 super output areas - middle layer,305,Living in a couple,3030
3912,2001,E02004415,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2652
3913,2001,E02004415,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,378
3914,2001,E02004415,2001 super output areas - middle layer,305,Not living in a couple,1097
3915,2001,E02004415,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),641
3916,2001,E02004415,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,31
3917,2001,E02004415,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),49
3918,2001,E02004415,2001 super output areas - middle layer,305,Not living in a couple: Divorced,156
3919,2001,E02004415,2001 super output areas - middle layer,305,Not living in a couple: Widowed,220
3920,2001,E02004416,2001 super output areas - middle layer,305,All categories: Living arrangements,4813
3921,2001,E02004416,2001 super output areas - middle layer,305,Living in a couple,3308
3922,2001,E02004416,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2952
3923,2001,E02004416,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,356
3924,2001,E02004416,2001 super output areas - middle layer,305,Not living in a couple,1505
3925,2001,E02004416,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),798
3926,2001,E02004416,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,31
3927,2001,E02004416,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),66
3928,2001,E02004416,2001 super output areas - middle layer,305,Not living in a couple: Divorced,201
3929,2001,E02004416,2001 super output areas - middle layer,305,Not living in a couple: Widowed,409
3930,2001,E02004417,2001 super output areas - middle layer,305,All categories: Living arrangements,4442
3931,2001,E02004417,2001 super output areas - middle layer,305,Living in a couple,3048
3932,2001,E02004417,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2662
3933,2001,E02004417,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,386
3934,2001,E02004417,2001 super output areas - middle layer,305,Not living in a couple,1394
3935,2001,E02004417,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),644
3936,2001,E02004417,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,26
3937,2001,E02004417,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),55
3938,2001,E02004417,2001 super output areas - middle layer,305,Not living in a couple: Divorced,221
3939,2001,E02004417,2001 super output areas - middle layer,305,Not living in a couple: Widowed,448
3940,2001,E02004418,2001 super output areas - middle layer,305,All categories: Living arrangements,4081
3941,2001,E02004418,2001 super output areas - middle layer,305,Living in a couple,2818
3942,2001,E02004418,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2446
3943,2001,E02004418,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,372
3944,2001,E02004418,2001 super output areas - middle layer,305,Not living in a couple,1263
3945,2001,E02004418,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),594
3946,2001,E02004418,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,22
3947,2001,E02004418,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),74
3948,2001,E02004418,2001 super output areas - middle layer,305,Not living in a couple: Divorced,244
3949,2001,E02004418,2001 super output areas - middle layer,305,Not living in a couple: Widowed,329
3950,2001,E02004419,2001 super output areas - middle layer,305,All categories: Living arrangements,4268
3951,2001,E02004419,2001 super output areas - middle layer,305,Living in a couple,2628
3952,2001,E02004419,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,2164
3953,2001,E02004419,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,464
3954,2001,E02004419,2001 super output areas - middle layer,305,Not living in a couple,1640
3955,2001,E02004419,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),789
3956,2001,E02004419,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,28
3957,2001,E02004419,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),99
3958,2001,E02004419,2001 super output areas - middle layer,305,Not living in a couple: Divorced,316
3959,2001,E02004419,2001 super output areas - middle layer,305,Not living in a couple: Widowed,408
3960,2001,E02004420,2001 super output areas - middle layer,305,All categories: Living arrangements,7795
3961,2001,E02004420,2001 super output areas - middle layer,305,Living in a couple,5548
3962,2001,E02004420,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,4956
3963,2001,E02004420,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,592
3964,2001,E02004420,2001 super output areas - middle layer,305,Not living in a couple,2247
3965,2001,E02004420,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1087
3966,2001,E02004420,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,57
3967,2001,E02004420,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),96
3968,2001,E02004420,2001 super output areas - middle layer,305,Not living in a couple: Divorced,378
3969,2001,E02004420,2001 super output areas - middle layer,305,Not living in a couple: Widowed,629
3970,2001,E02004421,2001 super output areas - middle layer,305,All categories: Living arrangements,5851
3971,2001,E02004421,2001 super output areas - middle layer,305,Living in a couple,3684
3972,2001,E02004421,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3208
3973,2001,E02004421,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,476
3974,2001,E02004421,2001 super output areas - middle layer,305,Not living in a couple,2167
3975,2001,E02004421,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),907
3976,2001,E02004421,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,30
3977,2001,E02004421,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),82
3978,2001,E02004421,2001 super output areas - middle layer,305,Not living in a couple: Divorced,355
3979,2001,E02004421,2001 super output areas - middle layer,305,Not living in a couple: Widowed,793
3980,2001,E02004422,2001 super output areas - middle layer,305,All categories: Living arrangements,6999
3981,2001,E02004422,2001 super output areas - middle layer,305,Living in a couple,4984
3982,2001,E02004422,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,4260
3983,2001,E02004422,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,724
3984,2001,E02004422,2001 super output areas - middle layer,305,Not living in a couple,2015
3985,2001,E02004422,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),922
3986,2001,E02004422,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,41
3987,2001,E02004422,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),105
3988,2001,E02004422,2001 super output areas - middle layer,305,Not living in a couple: Divorced,333
3989,2001,E02004422,2001 super output areas - middle layer,305,Not living in a couple: Widowed,614
3990,2001,E02004423,2001 super output areas - middle layer,305,All categories: Living arrangements,6120
3991,2001,E02004423,2001 super output areas - middle layer,305,Living in a couple,4100
3992,2001,E02004423,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3682
3993,2001,E02004423,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,418
3994,2001,E02004423,2001 super output areas - middle layer,305,Not living in a couple,2020
3995,2001,E02004423,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),851
3996,2001,E02004423,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,45
3997,2001,E02004423,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),74
3998,2001,E02004423,2001 super output areas - middle layer,305,Not living in a couple: Divorced,281
3999,2001,E02004423,2001 super output areas - middle layer,305,Not living in a couple: Widowed,769
4000,2001,E02004675,2001 super output areas - middle layer,305,All categories: Living arrangements,5898
4001,2001,E02004675,2001 super output areas - middle layer,305,Living in a couple,3934
4002,2001,E02004675,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3328
4003,2001,E02004675,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,606
4004,2001,E02004675,2001 super output areas - middle layer,305,Not living in a couple,1964
4005,2001,E02004675,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1121
4006,2001,E02004675,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,34
4007,2001,E02004675,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),106
4008,2001,E02004675,2001 super output areas - middle layer,305,Not living in a couple: Divorced,328
4009,2001,E02004675,2001 super output areas - middle layer,305,Not living in a couple: Widowed,375
4010,2001,E02004676,2001 super output areas - middle layer,305,All categories: Living arrangements,6427
4011,2001,E02004676,2001 super output areas - middle layer,305,Living in a couple,4494
4012,2001,E02004676,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3846
4013,2001,E02004676,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,648
4014,2001,E02004676,2001 super output areas - middle layer,305,Not living in a couple,1933
4015,2001,E02004676,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1162
4016,2001,E02004676,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,42
4017,2001,E02004676,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),105
4018,2001,E02004676,2001 super output areas - middle layer,305,Not living in a couple: Divorced,274
4019,2001,E02004676,2001 super output areas - middle layer,305,Not living in a couple: Widowed,350
4020,2001,E02004677,2001 super output areas - middle layer,305,All categories: Living arrangements,5401
4021,2001,E02004677,2001 super output areas - middle layer,305,Living in a couple,3914
4022,2001,E02004677,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3414
4023,2001,E02004677,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,500
4024,2001,E02004677,2001 super output areas - middle layer,305,Not living in a couple,1487
4025,2001,E02004677,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),866
4026,2001,E02004677,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,25
4027,2001,E02004677,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),86
4028,2001,E02004677,2001 super output areas - middle layer,305,Not living in a couple: Divorced,211
4029,2001,E02004677,2001 super output areas - middle layer,305,Not living in a couple: Widowed,299
4030,2001,E02004678,2001 super output areas - middle layer,305,All categories: Living arrangements,5858
4031,2001,E02004678,2001 super output areas - middle layer,305,Living in a couple,4052
4032,2001,E02004678,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3518
4033,2001,E02004678,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,534
4034,2001,E02004678,2001 super output areas - middle layer,305,Not living in a couple,1806
4035,2001,E02004678,2001 super output areas - middle layer,305,Not living in a couple: Single (never married),1014
4036,2001,E02004678,2001 super output areas - middle layer,305,Not living in a couple: Married or re-married,32
4037,2001,E02004678,2001 super output areas - middle layer,305,Not living in a couple: Separated (but still legally married),73
4038,2001,E02004678,2001 super output areas - middle layer,305,Not living in a couple: Divorced,261
4039,2001,E02004678,2001 super output areas - middle layer,305,Not living in a couple: Widowed,426
4040,2001,E02004679,2001 super output areas - middle layer,305,All categories: Living arrangements,5733
4041,2001,E02004679,2001 super output areas - middle layer,305,Living in a couple,4164
4042,2001,E02004679,2001 super output areas - middle layer,305,Living in a couple: Married or re-married,3474
4043,2001,E02004679,2001 super output areas - middle layer,305,Living in a couple: Cohabiting,690
