,DATE,GEOGRAPHY_CODE,GEOGRAPHY_TYPE,GEOGRAPHY_TYPECODE,C_CARER_NAME,OBS_VALUE
1691,2001,E02003417,2001 super output areas - middle layer,305,People with limiting long-term illness,1120
1692,2001,E02003417,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,465
1693,2001,E02003417,2001 super output areas - middle layer,305,People whose health was good,5270
1694,2001,E02003417,2001 super output areas - middle layer,305,People whose health was fairly good,1587
1695,2001,E02003417,2001 super output areas - middle layer,305,People whose health was not good,566
1696,2001,E02003417,2001 super output areas - middle layer,305,All people who provide unpaid care,736
1697,2001,E02003417,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,526
1698,2001,E02003417,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,78
1699,2001,E02003417,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,132
1700,2001,E02003418,2001 super output areas - middle layer,305,All people,8696
1701,2001,E02003418,2001 super output areas - middle layer,305,People with limiting long-term illness,1416
1702,2001,E02003418,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,569
1703,2001,E02003418,2001 super output areas - middle layer,305,People whose health was good,6016
1704,2001,E02003418,2001 super output areas - middle layer,305,People whose health was fairly good,1901
1705,2001,E02003418,2001 super output areas - middle layer,305,People whose health was not good,779
1706,2001,E02003418,2001 super output areas - middle layer,305,All people who provide unpaid care,780
1707,2001,E02003418,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,526
1708,2001,E02003418,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,90
1709,2001,E02003418,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,164
1710,2001,E02003419,2001 super output areas - middle layer,305,All people,6418
1711,2001,E02003419,2001 super output areas - middle layer,305,People with limiting long-term illness,1053
1712,2001,E02003419,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,517
1713,2001,E02003419,2001 super output areas - middle layer,305,People whose health was good,4390
1714,2001,E02003419,2001 super output areas - middle layer,305,People whose health was fairly good,1451
1715,2001,E02003419,2001 super output areas - middle layer,305,People whose health was not good,577
1716,2001,E02003419,2001 super output areas - middle layer,305,All people who provide unpaid care,576
1717,2001,E02003419,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,419
1718,2001,E02003419,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,57
1719,2001,E02003419,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,100
1720,2001,E02003420,2001 super output areas - middle layer,305,All people,5408
1721,2001,E02003420,2001 super output areas - middle layer,305,People with limiting long-term illness,607
1722,2001,E02003420,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,366
1723,2001,E02003420,2001 super output areas - middle layer,305,People whose health was good,4007
1724,2001,E02003420,2001 super output areas - middle layer,305,People whose health was fairly good,1064
1725,2001,E02003420,2001 super output areas - middle layer,305,People whose health was not good,337
1726,2001,E02003420,2001 super output areas - middle layer,305,All people who provide unpaid care,450
1727,2001,E02003420,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,344
1728,2001,E02003420,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,41
1729,2001,E02003420,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,65
1730,2001,E02003549,2001 super output areas - middle layer,305,All people,7415
1731,2001,E02003549,2001 super output areas - middle layer,305,People with limiting long-term illness,1069
1732,2001,E02003549,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,458
1733,2001,E02003549,2001 super output areas - middle layer,305,People whose health was good,5539
1734,2001,E02003549,2001 super output areas - middle layer,305,People whose health was fairly good,1397
1735,2001,E02003549,2001 super output areas - middle layer,305,People whose health was not good,479
1736,2001,E02003549,2001 super output areas - middle layer,305,All people who provide unpaid care,664
1737,2001,E02003549,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,493
1738,2001,E02003549,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,59
1739,2001,E02003549,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,112
1740,2001,E02003550,2001 super output areas - middle layer,305,All people,7928
1741,2001,E02003550,2001 super output areas - middle layer,305,People with limiting long-term illness,1224
1742,2001,E02003550,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,677
1743,2001,E02003550,2001 super output areas - middle layer,305,People whose health was good,5524
1744,2001,E02003550,2001 super output areas - middle layer,305,People whose health was fairly good,1808
1745,2001,E02003550,2001 super output areas - middle layer,305,People whose health was not good,596
1746,2001,E02003550,2001 super output areas - middle layer,305,All people who provide unpaid care,701
1747,2001,E02003550,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,487
1748,2001,E02003550,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,65
1749,2001,E02003550,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,149
1750,2001,E02003551,2001 super output areas - middle layer,305,All people,6397
1751,2001,E02003551,2001 super output areas - middle layer,305,People with limiting long-term illness,1106
1752,2001,E02003551,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,496
1753,2001,E02003551,2001 super output areas - middle layer,305,People whose health was good,4373
1754,2001,E02003551,2001 super output areas - middle layer,305,People whose health was fairly good,1498
1755,2001,E02003551,2001 super output areas - middle layer,305,People whose health was not good,526
1756,2001,E02003551,2001 super output areas - middle layer,305,All people who provide unpaid care,509
1757,2001,E02003551,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,333
1758,2001,E02003551,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,58
1759,2001,E02003551,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,118
1760,2001,E02003552,2001 super output areas - middle layer,305,All people,6304
1761,2001,E02003552,2001 super output areas - middle layer,305,People with limiting long-term illness,1320
1762,2001,E02003552,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,628
1763,2001,E02003552,2001 super output areas - middle layer,305,People whose health was good,4069
1764,2001,E02003552,2001 super output areas - middle layer,305,People whose health was fairly good,1540
1765,2001,E02003552,2001 super output areas - middle layer,305,People whose health was not good,695
1766,2001,E02003552,2001 super output areas - middle layer,305,All people who provide unpaid care,540
1767,2001,E02003552,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,285
1768,2001,E02003552,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,70
1769,2001,E02003552,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,185
1770,2001,E02003553,2001 super output areas - middle layer,305,All people,6997
1771,2001,E02003553,2001 super output areas - middle layer,305,People with limiting long-term illness,972
1772,2001,E02003553,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,534
1773,2001,E02003553,2001 super output areas - middle layer,305,People whose health was good,5071
1774,2001,E02003553,2001 super output areas - middle layer,305,People whose health was fairly good,1439
1775,2001,E02003553,2001 super output areas - middle layer,305,People whose health was not good,487
1776,2001,E02003553,2001 super output areas - middle layer,305,All people who provide unpaid care,472
1777,2001,E02003553,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,286
1778,2001,E02003553,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,74
1779,2001,E02003553,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,112
1780,2001,E02003554,2001 super output areas - middle layer,305,All people,5724
1781,2001,E02003554,2001 super output areas - middle layer,305,People with limiting long-term illness,1079
1782,2001,E02003554,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,391
1783,2001,E02003554,2001 super output areas - middle layer,305,People whose health was good,3861
1784,2001,E02003554,2001 super output areas - middle layer,305,People whose health was fairly good,1374
1785,2001,E02003554,2001 super output areas - middle layer,305,People whose health was not good,489
1786,2001,E02003554,2001 super output areas - middle layer,305,All people who provide unpaid care,574
1787,2001,E02003554,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,424
1788,2001,E02003554,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,44
1789,2001,E02003554,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,106
1790,2001,E02003555,2001 super output areas - middle layer,305,All people,7227
1791,2001,E02003555,2001 super output areas - middle layer,305,People with limiting long-term illness,1408
1792,2001,E02003555,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,639
1793,2001,E02003555,2001 super output areas - middle layer,305,People whose health was good,4792
1794,2001,E02003555,2001 super output areas - middle layer,305,People whose health was fairly good,1732
1795,2001,E02003555,2001 super output areas - middle layer,305,People whose health was not good,703
1796,2001,E02003555,2001 super output areas - middle layer,305,All people who provide unpaid care,670
1797,2001,E02003555,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,380
1798,2001,E02003555,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,93
1799,2001,E02003555,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,197
1800,2001,E02003556,2001 super output areas - middle layer,305,All people,5907
1801,2001,E02003556,2001 super output areas - middle layer,305,People with limiting long-term illness,936
1802,2001,E02003556,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,453
1803,2001,E02003556,2001 super output areas - middle layer,305,People whose health was good,4069
1804,2001,E02003556,2001 super output areas - middle layer,305,People whose health was fairly good,1401
1805,2001,E02003556,2001 super output areas - middle layer,305,People whose health was not good,437
1806,2001,E02003556,2001 super output areas - middle layer,305,All people who provide unpaid care,580
1807,2001,E02003556,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,394
1808,2001,E02003556,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,65
1809,2001,E02003556,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,121
1810,2001,E02003557,2001 super output areas - middle layer,305,All people,7127
1811,2001,E02003557,2001 super output areas - middle layer,305,People with limiting long-term illness,1108
1812,2001,E02003557,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,388
1813,2001,E02003557,2001 super output areas - middle layer,305,People whose health was good,5225
1814,2001,E02003557,2001 super output areas - middle layer,305,People whose health was fairly good,1399
1815,2001,E02003557,2001 super output areas - middle layer,305,People whose health was not good,503
1816,2001,E02003557,2001 super output areas - middle layer,305,All people who provide unpaid care,541
1817,2001,E02003557,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,431
1818,2001,E02003557,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,45
1819,2001,E02003557,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,65
1820,2001,E02003558,2001 super output areas - middle layer,305,All people,6046
1821,2001,E02003558,2001 super output areas - middle layer,305,People with limiting long-term illness,1186
1822,2001,E02003558,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,537
1823,2001,E02003558,2001 super output areas - middle layer,305,People whose health was good,3885
1824,2001,E02003558,2001 super output areas - middle layer,305,People whose health was fairly good,1539
1825,2001,E02003558,2001 super output areas - middle layer,305,People whose health was not good,622
1826,2001,E02003558,2001 super output areas - middle layer,305,All people who provide unpaid care,508
1827,2001,E02003558,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,343
1828,2001,E02003558,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,68
1829,2001,E02003558,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,97
1830,2001,E02003559,2001 super output areas - middle layer,305,All people,7323
1831,2001,E02003559,2001 super output areas - middle layer,305,People with limiting long-term illness,1098
1832,2001,E02003559,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,441
1833,2001,E02003559,2001 super output areas - middle layer,305,People whose health was good,5352
1834,2001,E02003559,2001 super output areas - middle layer,305,People whose health was fairly good,1461
1835,2001,E02003559,2001 super output areas - middle layer,305,People whose health was not good,510
1836,2001,E02003559,2001 super output areas - middle layer,305,All people who provide unpaid care,813
1837,2001,E02003559,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,627
1838,2001,E02003559,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,71
1839,2001,E02003559,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,115
1840,2001,E02003560,2001 super output areas - middle layer,305,All people,7205
1841,2001,E02003560,2001 super output areas - middle layer,305,People with limiting long-term illness,1484
1842,2001,E02003560,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,747
1843,2001,E02003560,2001 super output areas - middle layer,305,People whose health was good,4595
1844,2001,E02003560,2001 super output areas - middle layer,305,People whose health was fairly good,1843
1845,2001,E02003560,2001 super output areas - middle layer,305,People whose health was not good,767
1846,2001,E02003560,2001 super output areas - middle layer,305,All people who provide unpaid care,636
1847,2001,E02003560,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,368
1848,2001,E02003560,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,93
1849,2001,E02003560,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,175
1850,2001,E02003561,2001 super output areas - middle layer,305,All people,7257
1851,2001,E02003561,2001 super output areas - middle layer,305,People with limiting long-term illness,1147
1852,2001,E02003561,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,644
1853,2001,E02003561,2001 super output areas - middle layer,305,People whose health was good,5225
1854,2001,E02003561,2001 super output areas - middle layer,305,People whose health was fairly good,1474
1855,2001,E02003561,2001 super output areas - middle layer,305,People whose health was not good,558
1856,2001,E02003561,2001 super output areas - middle layer,305,All people who provide unpaid care,415
1857,2001,E02003561,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,276
1858,2001,E02003561,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,60
1859,2001,E02003561,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,79
1860,2001,E02003562,2001 super output areas - middle layer,305,All people,7369
1861,2001,E02003562,2001 super output areas - middle layer,305,People with limiting long-term illness,1241
1862,2001,E02003562,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,588
1863,2001,E02003562,2001 super output areas - middle layer,305,People whose health was good,5007
1864,2001,E02003562,2001 super output areas - middle layer,305,People whose health was fairly good,1738
1865,2001,E02003562,2001 super output areas - middle layer,305,People whose health was not good,624
1866,2001,E02003562,2001 super output areas - middle layer,305,All people who provide unpaid care,658
1867,2001,E02003562,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,512
1868,2001,E02003562,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,43
1869,2001,E02003562,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,103
1870,2001,E02003563,2001 super output areas - middle layer,305,All people,7228
1871,2001,E02003563,2001 super output areas - middle layer,305,People with limiting long-term illness,1328
1872,2001,E02003563,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,529
1873,2001,E02003563,2001 super output areas - middle layer,305,People whose health was good,4854
1874,2001,E02003563,2001 super output areas - middle layer,305,People whose health was fairly good,1743
1875,2001,E02003563,2001 super output areas - middle layer,305,People whose health was not good,631
1876,2001,E02003563,2001 super output areas - middle layer,305,All people who provide unpaid care,544
1877,2001,E02003563,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,351
1878,2001,E02003563,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,59
1879,2001,E02003563,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,134
1880,2001,E02003564,2001 super output areas - middle layer,305,All people,7629
1881,2001,E02003564,2001 super output areas - middle layer,305,People with limiting long-term illness,1375
1882,2001,E02003564,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,617
1883,2001,E02003564,2001 super output areas - middle layer,305,People whose health was good,5152
1884,2001,E02003564,2001 super output areas - middle layer,305,People whose health was fairly good,1804
1885,2001,E02003564,2001 super output areas - middle layer,305,People whose health was not good,673
1886,2001,E02003564,2001 super output areas - middle layer,305,All people who provide unpaid care,696
1887,2001,E02003564,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,482
1888,2001,E02003564,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,64
1889,2001,E02003564,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,150
1890,2001,E02003565,2001 super output areas - middle layer,305,All people,5889
1891,2001,E02003565,2001 super output areas - middle layer,305,People with limiting long-term illness,826
1892,2001,E02003565,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,438
1893,2001,E02003565,2001 super output areas - middle layer,305,People whose health was good,4360
1894,2001,E02003565,2001 super output areas - middle layer,305,People whose health was fairly good,1128
1895,2001,E02003565,2001 super output areas - middle layer,305,People whose health was not good,401
1896,2001,E02003565,2001 super output areas - middle layer,305,All people who provide unpaid care,353
1897,2001,E02003565,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,249
1898,2001,E02003565,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,40
1899,2001,E02003565,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,64
1900,2001,E02003566,2001 super output areas - middle layer,305,All people,6082
1901,2001,E02003566,2001 super output areas - middle layer,305,People with limiting long-term illness,1300
1902,2001,E02003566,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,536
1903,2001,E02003566,2001 super output areas - middle layer,305,People whose health was good,3887
1904,2001,E02003566,2001 super output areas - middle layer,305,People whose health was fairly good,1581
1905,2001,E02003566,2001 super output areas - middle layer,305,People whose health was not good,614
1906,2001,E02003566,2001 super output areas - middle layer,305,All people who provide unpaid care,588
1907,2001,E02003566,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,364
1908,2001,E02003566,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,67
1909,2001,E02003566,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,157
1910,2001,E02003567,2001 super output areas - middle layer,305,All people,7274
1911,2001,E02003567,2001 super output areas - middle layer,305,People with limiting long-term illness,1319
1912,2001,E02003567,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,717
1913,2001,E02003567,2001 super output areas - middle layer,305,People whose health was good,4888
1914,2001,E02003567,2001 super output areas - middle layer,305,People whose health was fairly good,1718
1915,2001,E02003567,2001 super output areas - middle layer,305,People whose health was not good,668
1916,2001,E02003567,2001 super output areas - middle layer,305,All people who provide unpaid care,667
1917,2001,E02003567,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,431
1918,2001,E02003567,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,62
1919,2001,E02003567,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,174
1920,2001,E02003568,2001 super output areas - middle layer,305,All people,7305
1921,2001,E02003568,2001 super output areas - middle layer,305,People with limiting long-term illness,1116
1922,2001,E02003568,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,564
1923,2001,E02003568,2001 super output areas - middle layer,305,People whose health was good,5198
1924,2001,E02003568,2001 super output areas - middle layer,305,People whose health was fairly good,1593
1925,2001,E02003568,2001 super output areas - middle layer,305,People whose health was not good,514
1926,2001,E02003568,2001 super output areas - middle layer,305,All people who provide unpaid care,501
1927,2001,E02003568,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,378
1928,2001,E02003568,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,51
1929,2001,E02003568,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,72
1930,2001,E02003569,2001 super output areas - middle layer,305,All people,6163
1931,2001,E02003569,2001 super output areas - middle layer,305,People with limiting long-term illness,1147
1932,2001,E02003569,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,581
1933,2001,E02003569,2001 super output areas - middle layer,305,People whose health was good,4091
1934,2001,E02003569,2001 super output areas - middle layer,305,People whose health was fairly good,1516
1935,2001,E02003569,2001 super output areas - middle layer,305,People whose health was not good,556
1936,2001,E02003569,2001 super output areas - middle layer,305,All people who provide unpaid care,473
1937,2001,E02003569,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,334
1938,2001,E02003569,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,50
1939,2001,E02003569,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,89
1940,2001,E02003570,2001 super output areas - middle layer,305,All people,7732
1941,2001,E02003570,2001 super output areas - middle layer,305,People with limiting long-term illness,1379
1942,2001,E02003570,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,963
1943,2001,E02003570,2001 super output areas - middle layer,305,People whose health was good,5194
1944,2001,E02003570,2001 super output areas - middle layer,305,People whose health was fairly good,1719
1945,2001,E02003570,2001 super output areas - middle layer,305,People whose health was not good,819
1946,2001,E02003570,2001 super output areas - middle layer,305,All people who provide unpaid care,540
1947,2001,E02003570,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,311
1948,2001,E02003570,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,96
1949,2001,E02003570,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,133
1950,2001,E02003571,2001 super output areas - middle layer,305,All people,5850
1951,2001,E02003571,2001 super output areas - middle layer,305,People with limiting long-term illness,828
1952,2001,E02003571,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,412
1953,2001,E02003571,2001 super output areas - middle layer,305,People whose health was good,4152
1954,2001,E02003571,2001 super output areas - middle layer,305,People whose health was fairly good,1281
1955,2001,E02003571,2001 super output areas - middle layer,305,People whose health was not good,417
1956,2001,E02003571,2001 super output areas - middle layer,305,All people who provide unpaid care,275
1957,2001,E02003571,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,187
1958,2001,E02003571,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,29
1959,2001,E02003571,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,59
1960,2001,E02003572,2001 super output areas - middle layer,305,All people,5957
1961,2001,E02003572,2001 super output areas - middle layer,305,People with limiting long-term illness,983
1962,2001,E02003572,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,473
1963,2001,E02003572,2001 super output areas - middle layer,305,People whose health was good,4138
1964,2001,E02003572,2001 super output areas - middle layer,305,People whose health was fairly good,1362
1965,2001,E02003572,2001 super output areas - middle layer,305,People whose health was not good,457
1966,2001,E02003572,2001 super output areas - middle layer,305,All people who provide unpaid care,634
1967,2001,E02003572,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,457
1968,2001,E02003572,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,74
1969,2001,E02003572,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,103
1970,2001,E02003573,2001 super output areas - middle layer,305,All people,7098
1971,2001,E02003573,2001 super output areas - middle layer,305,People with limiting long-term illness,1507
1972,2001,E02003573,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,694
1973,2001,E02003573,2001 super output areas - middle layer,305,People whose health was good,4500
1974,2001,E02003573,2001 super output areas - middle layer,305,People whose health was fairly good,1918
1975,2001,E02003573,2001 super output areas - middle layer,305,People whose health was not good,680
1976,2001,E02003573,2001 super output areas - middle layer,305,All people who provide unpaid care,627
1977,2001,E02003573,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,371
1978,2001,E02003573,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,89
1979,2001,E02003573,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,167
1980,2001,E02003574,2001 super output areas - middle layer,305,All people,7347
1981,2001,E02003574,2001 super output areas - middle layer,305,People with limiting long-term illness,1253
1982,2001,E02003574,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,581
1983,2001,E02003574,2001 super output areas - middle layer,305,People whose health was good,5068
1984,2001,E02003574,2001 super output areas - middle layer,305,People whose health was fairly good,1732
1985,2001,E02003574,2001 super output areas - middle layer,305,People whose health was not good,547
1986,2001,E02003574,2001 super output areas - middle layer,305,All people who provide unpaid care,720
1987,2001,E02003574,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,518
1988,2001,E02003574,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,60
1989,2001,E02003574,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,142
1990,2001,E02003575,2001 super output areas - middle layer,305,All people,6079
1991,2001,E02003575,2001 super output areas - middle layer,305,People with limiting long-term illness,1219
1992,2001,E02003575,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,612
1993,2001,E02003575,2001 super output areas - middle layer,305,People whose health was good,3860
1994,2001,E02003575,2001 super output areas - middle layer,305,People whose health was fairly good,1572
1995,2001,E02003575,2001 super output areas - middle layer,305,People whose health was not good,647
1996,2001,E02003575,2001 super output areas - middle layer,305,All people who provide unpaid care,499
1997,2001,E02003575,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,294
1998,2001,E02003575,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,77
1999,2001,E02003575,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,128
2000,2001,E02003576,2001 super output areas - middle layer,305,All people,7676
2001,2001,E02003576,2001 super output areas - middle layer,305,People with limiting long-term illness,1382
2002,2001,E02003576,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,711
2003,2001,E02003576,2001 super output areas - middle layer,305,People whose health was good,5090
2004,2001,E02003576,2001 super output areas - middle layer,305,People whose health was fairly good,1877
2005,2001,E02003576,2001 super output areas - middle layer,305,People whose health was not good,709
2006,2001,E02003576,2001 super output areas - middle layer,305,All people who provide unpaid care,636
2007,2001,E02003576,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,400
2008,2001,E02003576,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,88
2009,2001,E02003576,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,148
2010,2001,E02003577,2001 super output areas - middle layer,305,All people,5983
2011,2001,E02003577,2001 super output areas - middle layer,305,People with limiting long-term illness,979
2012,2001,E02003577,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,615
2013,2001,E02003577,2001 super output areas - middle layer,305,People whose health was good,4073
2014,2001,E02003577,2001 super output areas - middle layer,305,People whose health was fairly good,1325
2015,2001,E02003577,2001 super output areas - middle layer,305,People whose health was not good,585
2016,2001,E02003577,2001 super output areas - middle layer,305,All people who provide unpaid care,344
2017,2001,E02003577,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,225
2018,2001,E02003577,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,40
2019,2001,E02003577,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,79
2020,2001,E02003578,2001 super output areas - middle layer,305,All people,6243
2021,2001,E02003578,2001 super output areas - middle layer,305,People with limiting long-term illness,1063
2022,2001,E02003578,2001 super output areas - middle layer,305,People of working age with limiting long-term illness,474
2023,2001,E02003578,2001 super output areas - middle layer,305,People whose health was good,4252
2024,2001,E02003578,2001 super output areas - middle layer,305,People whose health was fairly good,1485
2025,2001,E02003578,2001 super output areas - middle layer,305,People whose health was not good,506
2026,2001,E02003578,2001 super output areas - middle layer,305,All people who provide unpaid care,586
2027,2001,E02003578,2001 super output areas - middle layer,305,People who provide unpaid care 1 to 19 hours a week,377
2028,2001,E02003578,2001 super output areas - middle layer,305,People who provide unpaid care 20 to 49 hours a week,68
2029,2001,E02003578,2001 super output areas - middle layer,305,People who provide unpaid care 50 or more hours a week,141
2030,2001,E02003579,2001 super output areas - middle layer,305,All people,7557
